ReTr(L),ImTr(L)
0.822727,-0.551796
0.822727,-0.551796
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.710104,-0.685616
0.817617,-0.54541
0.817617,-0.54541
0.817617,-0.54541
0.817617,-0.54541
0.817617,-0.54541
0.817617,-0.54541
0.7957,-0.58099
0.801497,-0.571832
0.801497,-0.571832
0.801497,-0.571832
0.801497,-0.571832
0.801497,-0.571832
0.801497,-0.571832
0.719305,-0.670995
0.719305,-0.670995
0.676928,-0.718117
0.520436,-0.832878
0.531602,-0.825682
0.531602,-0.825682
0.485975,-0.8519
0.485975,-0.8519
0.587613,-0.788018
0.557348,-0.804748
0.445269,-0.87595
0.427502,-0.883067
0.504473,-0.843242
0.504473,-0.843242
0.478223,-0.861417
0.496544,-0.847042
0.611244,-0.765699
0.604256,-0.77606
0.533782,-0.822964
0.319861,-0.927842
0.203869,-0.960583
0.180138,-0.96585
0.138353,-0.972158
-0.00931325,-0.983025
0.0270881,-0.981308
0.206237,-0.962133
0.202451,-0.96035
0.202451,-0.96035
0.283148,-0.938908
0.315832,-0.930342
0.311564,-0.930767
0.182157,-0.960892
0.182157,-0.960892
0.233753,-0.9515
0.440918,-0.873342
0.505402,-0.840283
0.562401,-0.80289
0.562401,-0.80289
0.562401,-0.80289
0.520461,-0.833925
0.520461,-0.833925
0.521605,-0.828028
0.629229,-0.754293
0.539473,-0.824078
0.616456,-0.765547
0.632653,-0.752243
0.5511,-0.815186
0.596177,-0.781647
0.409138,-0.889808
0.355195,-0.917583
0.424645,-0.88525
0.417331,-0.884642
0.378842,-0.904542
0.354812,-0.915175
0.354812,-0.915175
0.354812,-0.915175
0.438953,-0.870633
0.523249,-0.819496
0.422139,-0.8835
0.419702,-0.887925
0.332152,-0.918983
0.237149,-0.9536
0.22232,-0.956167
0.280326,-0.937358
0.326355,-0.922175
0.271788,-0.939842
0.339342,-0.918683
0.339342,-0.918683
0.266323,-0.942708
0.200767,-0.960792
0.155976,-0.970283
0.232838,-0.954433
0.232838,-0.954433
0.184032,-0.962542
0.259667,-0.945733
0.234875,-0.950833
0.220556,-0.950767
0.302045,-0.933125
0.302045,-0.933125
0.302045,-0.933125
0.12724,-0.97185
0.0275568,-0.978125
0.0492973,-0.982408
-0.0669156,-0.977342
-0.0669156,-0.977342
-0.151811,-0.969933
-0.151811,-0.969933
-0.231694,-0.951158
-0.130182,-0.972183
-0.151019,-0.968825
-0.171638,-0.967425
-0.0645865,-0.978675
-0.100013,-0.976542
0.00096865,-0.979675
0.150349,-0.96935
0.262073,-0.94635
0.262073,-0.94635
0.209284,-0.96085
0.0238653,-0.982175
0.0238653,-0.982175
0.0238653,-0.982175
0.0238653,-0.982175
0.0238653,-0.982175
-0.0214203,-0.983258
-0.00514492,-0.980575
-0.133804,-0.972242
-0.100809,-0.9754
-0.127413,-0.974475
-0.0558718,-0.978633
-0.258314,-0.947217
-0.0786339,-0.976275
-0.186537,-0.962425
-0.185112,-0.959175
-0.185112,-0.959175
-0.0824712,-0.974533
-0.216119,-0.957725
-0.357786,-0.913633
-0.271518,-0.944617
-0.353848,-0.916825
-0.353848,-0.916825
-0.359077,-0.913867
-0.461377,-0.860367
-0.541044,-0.816153
-0.520548,-0.830964
-0.504041,-0.841067
-0.571059,-0.797637
-0.557233,-0.806271
-0.522517,-0.832888
-0.503839,-0.845442
-0.428086,-0.882142
-0.428086,-0.882142
-0.373086,-0.908683
-0.367595,-0.910658
-0.273633,-0.946525
-0.13375,-0.973075
-0.13375,-0.973075
-0.157176,-0.969117
-0.0416566,-0.982175
-0.142458,-0.972125
-0.177351,-0.963267
-0.200592,-0.960383
-0.200592,-0.960383
-0.125098,-0.973342
-0.308758,-0.932633
-0.229486,-0.953258
-0.253087,-0.948442
-0.134997,-0.96855
-0.0889342,-0.971533
-0.122864,-0.973583
-0.057554,-0.977567
-0.148603,-0.969508
-0.186168,-0.960742
-0.0893125,-0.976842
-0.0893125,-0.976842
-0.000589377,-0.981917
-0.000589377,-0.981917
0.0884025,-0.977675
0.0884025,-0.977675
0.067111,-0.977483
-0.0245171,-0.980467
0.098145,-0.978292
0.215886,-0.95745
0.181189,-0.965242
0.19324,-0.962892
0.19324,-0.962892
0.19324,-0.962892
0.198232,-0.958633
0.0642582,-0.9789
-0.00562786,-0.98365
-0.0135298,-0.98105
-0.0135298,-0.98105
-0.130582,-0.974267
-0.229104,-0.954975
-0.229104,-0.954975
-0.229104,-0.954975
-0.0143214,-0.98155
-0.0143214,-0.98155
-0.14762,-0.971133
-0.172406,-0.965058
-0.139586,-0.97295
-0.128902,-0.972992
-0.129837,-0.973325
-0.129837,-0.973325
-0.111647,-0.977158
-0.199848,-0.959892
-0.196828,-0.958058
-0.143262,-0.96875
-0.277928,-0.941317
-0.279331,-0.939342
-0.177804,-0.963625
-0.461156,-0.866183
-0.552285,-0.810682
-0.552285,-0.810682
-0.548344,-0.809373
-0.606163,-0.771827
-0.623308,-0.759504
-0.623308,-0.759504
-0.623308,-0.759504
-0.538649,-0.821852
-0.533198,-0.826095
-0.46276,-0.865817
-0.39935,-0.90095
-0.43162,-0.882183
-0.220489,-0.955808
-0.220489,-0.955808
-0.19395,-0.961858
-0.185966,-0.962842
-0.185966,-0.962842
-0.405485,-0.897017
-0.405485,-0.897017
-0.337175,-0.924625
-0.374723,-0.908375
-0.319543,-0.930492
-0.501519,-0.842542
-0.500839,-0.838808
-0.500839,-0.838808
-0.500839,-0.838808
-0.500839,-0.838808
-0.608029,-0.766404
-0.78435,-0.585633
-0.78435,-0.585633
-0.78435,-0.585633
-0.800442,-0.564149
-0.853275,-0.486567
-0.784108,-0.588519
-0.832834,-0.512894
-0.832834,-0.512894
-0.835433,-0.51032
-0.805725,-0.565075
-0.801132,-0.565747
-0.806876,-0.558741
-0.835033,-0.509554
-0.902608,-0.376828
-0.900192,-0.386394
-0.838683,-0.511881
-0.838683,-0.511881
-0.721261,-0.662466
-0.714838,-0.667596
-0.563509,-0.800145
-0.581433,-0.791798
-0.540731,-0.816003
-0.530447,-0.822652
-0.482897,-0.847133
-0.572825,-0.798188
-0.606626,-0.768679
-0.561213,-0.806053
-0.540557,-0.818713
-0.540557,-0.818713
-0.487555,-0.85485
-0.593649,-0.779949
