MDTU,S_F
1,0.893892
2,1.00193
3,1.01825
4,1.00148
5,0.993838
6,1.00312
7,1.0002
8,0.996378
9,1.0008
10,0.999707
11,1.00247
12,1.00282
13,0.991973
14,1.00114
15,1.005
16,0.9994
17,1.00538
18,0.995322
19,0.998962
20,1.00634
21,0.997194
22,0.998669
23,1.00089
24,1.00324
25,0.996778
26,1.00203
27,1.00166
28,0.999048
29,1.0027
30,1.00097
31,0.996298
32,0.998044
33,0.99601
34,0.999163
35,0.998746
36,0.999482
37,1.01746
38,1.00336
39,1.00122
40,1.00085
41,0.995531
42,1.00377
43,1.0082
44,1.00917
45,0.998223
46,0.991777
47,0.998037
48,1.00598
49,1.0024
50,1.00937
51,1.00095
52,1.01023
53,1.00441
54,0.993834
55,1.00058
56,1.00644
57,0.996697
58,1.00722
59,1.00428
60,0.999419
61,1.00716
62,1.00216
63,1.00284
64,1.00056
65,0.997121
66,1.00511
67,1.00212
68,1.00373
69,0.999512
70,1.00508
71,0.99619
72,1.00676
73,1.00353
74,1.0055
75,1.00174
76,1.00362
77,0.998623
78,1.00082
79,1.00337
80,1.00497
81,0.996747
82,0.996894
83,1.00277
84,0.995851
85,0.997753
86,1.00894
87,0.995751
88,0.999126
89,0.993277
90,0.999106
91,1.00497
92,0.999211
93,1.00261
94,1.0034
95,0.996428
96,0.999583
97,1.0013
98,1.00197
99,0.993989
100,1.00225
101,1.00582
102,1.00103
103,0.998569
104,1.00507
105,0.997877
106,1.00411
107,1.00494
108,1.00283
109,0.995272
110,1.00173
111,1.00443
112,0.996326
113,0.997865
114,0.997544
115,0.990291
116,0.999547
117,1.00184
118,1.00448
119,1.00163
120,0.999968
121,1.00112
122,1.00216
123,0.996308
124,1.00141
125,1.00236
126,0.997436
127,1.00051
128,1.00815
129,1.00375
130,1.00453
131,1.00403
132,1.00148
133,0.997507
134,1.00033
135,1.00295
136,0.995762
137,1.0006
138,0.993777
139,1.00238
140,0.997346
141,0.991883
142,0.997022
143,0.999843
144,1.00239
145,1.00398
146,0.988188
147,0.997043
148,0.995422
149,0.998531
150,0.999676
151,0.995226
152,1.00603
153,1.00003
154,1.00514
155,1.00732
156,0.999635
157,1.0013
158,0.997398
159,1.00217
160,1.0046
161,1.00679
162,1.00084
