ReTr(Lx),ImTr(Lx)
-9.38183,-74.5598
-9.38183,-74.5598
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-5.98978,-18.4876
-2.33187,-5.42382
-2.33187,-5.42382
-2.33187,-5.42382
-2.33187,-5.42382
-2.33187,-5.42382
-2.33187,-5.42382
-0.871483,-3.85022
-0.792056,-0.629191
-0.792056,-0.629191
-0.792056,-0.629191
-0.792056,-0.629191
-0.792056,-0.629191
-0.792056,-0.629191
-0.658615,-0.169553
-0.658615,-0.169553
-0.310381,0.12834
0.407247,0.4836
0.250716,-0.104193
0.250716,-0.104193
0.214237,0.0617819
0.214237,0.0617819
0.144363,0.0986858
0.358041,-0.00903767
0.088405,0.0502771
-0.00412722,-0.0440501
0.15242,0.123477
0.15242,0.123477
0.219684,0.0110245
0.0254983,-0.199691
-0.0334489,0.0604767
0.0688144,-0.000322494
-0.157307,0.050954
-0.000249722,-0.127184
-0.0426031,0.0730097
-0.0761233,-0.0359607
-0.0911958,0.0279564
0.00301222,-0.0426662
0.00609067,-0.0726432
-0.0370547,-0.00409771
-0.0518976,-0.0395985
-0.0518976,-0.0395985
-0.0823337,-0.0167172
-0.125514,-0.0799109
-0.0669127,0.0137252
0.0294548,-0.0202069
0.0294548,-0.0202069
0.0605723,-0.0537494
-0.0264573,-0.0507512
0.0219691,-0.0774074
-0.0133466,-0.0166343
-0.0133466,-0.0166343
-0.0133466,-0.0166343
0.0449796,-0.0647299
0.0449796,-0.0647299
0.0372184,-0.009122
-0.0126741,-0.0422043
-0.00854175,0.00088725
0.0167486,-0.0540322
0.0413871,-0.00343588
-0.0175344,-0.0282109
0.0145477,0.0096285
-0.00198001,0.0164263
0.0286126,-0.0174156
-0.00868758,-0.0403795
-0.0169334,0.0306309
0.0182753,-0.0100246
0.0550469,0.00252165
0.0550469,0.00252165
0.0550469,0.00252165
-0.0182362,-0.0134983
0.0422353,-0.00245302
0.014292,0.013525
-0.0151505,-0.0129797
0.00149492,0.000685516
0.00745986,-0.00461399
-0.0178407,-0.00697177
-0.047294,-0.0173242
-0.118691,0.00402289
-0.016592,-0.0418035
0.0454588,0.0173479
0.0454588,0.0173479
-0.000242007,0.0237453
0.000862067,0.0647226
-0.00978783,0.00726019
0.0438404,-0.00596244
0.0438404,-0.00596244
-0.0317528,-0.0161844
-0.0181249,-0.0110307
0.0344498,-0.0176799
0.0405361,-0.0502294
-0.0268027,0.0146512
-0.0268027,0.0146512
-0.0268027,0.0146512
0.009344,-0.00854483
-0.0235232,-0.0427899
-0.00821036,0.00439803
-0.0480125,-0.000656007
-0.0480125,-0.000656007
-0.00604824,0.0477374
-0.00604824,0.0477374
0.0141506,-0.0156014
-0.00559586,0.0267528
0.0706425,0.0626211
-0.0637185,-0.0695001
0.0265765,-0.0561393
0.0802574,0.0275418
0.0136752,0.0356432
0.0695929,0.00516623
0.0590987,-0.0466643
0.0590987,-0.0466643
0.0025401,-0.00547688
0.0339347,-0.0142269
0.0339347,-0.0142269
0.0339347,-0.0142269
0.0339347,-0.0142269
0.0339347,-0.0142269
0.0471192,0.00765432
0.0546687,-0.0293149
0.0271648,0.0215237
0.0175663,0.0229438
-0.041143,-0.00388768
-0.0292806,-0.00424525
-0.0402591,-0.0271892
-0.0053232,0.0139748
-0.0164502,-0.0231572
-0.0223717,-0.0542287
-0.0223717,-0.0542287
-0.0373736,-0.0162414
-0.0642736,0.00267717
-0.0395253,-0.0298613
-0.0386999,-0.0451377
0.00996658,-0.0249629
0.00996658,-0.0249629
-0.0146132,-0.00622367
0.0378588,-0.0210128
-0.0123067,-0.0204642
0.00129638,0.0532938
0.0160808,-0.0462012
0.0439033,0.0204555
0.0176817,0.00468778
-0.00322412,0.00621673
0.0176313,-0.0482048
0.0119323,0.0178224
0.0119323,0.0178224
-0.0509599,-0.0542343
-0.044565,-0.0212625
0.0220033,0.00514517
-0.0263564,0.0772692
-0.0263564,0.0772692
0.0850067,-0.0929233
-0.0496538,0.0038166
0.00206703,0.0313597
0.0285364,0.0524872
0.0674174,0.0372485
0.0674174,0.0372485
0.0212066,-0.052519
0.0328971,-0.0415999
0.00685667,-0.0445526
-0.0493171,0.0228147
-0.0382477,0.0170709
-0.128051,0.000547229
-0.0471739,-0.0523103
-0.0696034,-0.0378883
