MDTU,|det-1|^2,1-Re(det),Im(det)
1,8.8765e+08,-29781.1,-1.48607
2,8.8765e+08,-29781.1,-1.48607
3,2.45268e+07,-4946.15,-0.456609
4,2.45268e+07,-4946.15,-0.456609
5,2.45268e+07,-4946.15,-0.456609
6,2.45268e+07,-4946.15,-0.456609
7,2.45268e+07,-4946.15,-0.456609
8,2.45268e+07,-4946.15,-0.456609
9,2.45268e+07,-4946.15,-0.456609
10,2.45268e+07,-4946.15,-0.456609
11,2.45268e+07,-4946.15,-0.456609
12,2.45268e+07,-4946.15,-0.456609
13,2.45268e+07,-4946.15,-0.456609
14,2.45268e+07,-4946.15,-0.456609
15,2.45268e+07,-4946.15,-0.456609
16,2.45268e+07,-4946.15,-0.456609
17,2.45268e+07,-4946.15,-0.456609
18,2.45268e+07,-4946.15,-0.456609
19,2.45268e+07,-4946.15,-0.456609
20,2.45268e+07,-4946.15,-0.456609
21,2.45268e+07,-4946.15,-0.456609
22,2.45268e+07,-4946.15,-0.456609
23,2.45268e+07,-4946.15,-0.456609
24,2.45268e+07,-4946.15,-0.456609
25,2.45268e+07,-4946.15,-0.456609
26,2.45268e+07,-4946.15,-0.456609
27,2.45268e+07,-4946.15,-0.456609
28,2.45268e+07,-4946.15,-0.456609
29,2.45268e+07,-4946.15,-0.456609
30,2.45268e+07,-4946.15,-0.456609
31,2.45268e+07,-4946.15,-0.456609
32,2.45268e+07,-4946.15,-0.456609
33,2.45268e+07,-4946.15,-0.456609
34,2.45268e+07,-4946.15,-0.456609
35,2.45268e+07,-4946.15,-0.456609
36,2.45268e+07,-4946.15,-0.456609
37,998124,-997.827,-0.0495506
38,998124,-997.827,-0.0495506
39,998124,-997.827,-0.0495506
40,998124,-997.827,-0.0495506
41,998124,-997.827,-0.0495505
42,998124,-997.827,-0.0495505
43,103386,-321.249,-0.029471
44,18039.7,-134.203,-0.00459294
45,18039.7,-134.203,-0.00459294
46,18039.7,-134.203,-0.00459294
47,18039.7,-134.203,-0.00459294
48,18039.7,-134.203,-0.00459294
49,18039.7,-134.203,-0.00459294
50,3229.19,-56.7633,-0.00182594
51,3229.19,-56.7633,-0.00182595
52,491.854,-22.136,0.00132432
53,195.686,-13.9474,-0.000727573
54,113.057,-10.609,-0.00108901
55,113.057,-10.609,-0.00108901
56,55.5243,-7.43494,2.42702e-05
57,55.5243,-7.43494,2.42702e-05
58,15.1356,-3.87863,0.000355736
59,10.8601,-3.285,8.74473e-06
60,6.13105,-2.46936,0.000280464
61,4.71199,-2.16386,7.77025e-05
62,5.97144,-2.43474,0.00040674
63,5.97144,-2.43474,0.00040674
64,8.361,-2.88389,-0.000304152
65,5.87464,-2.41143,0.000733393
66,5.33829,-2.30536,-0.000270708
67,2.90311,-1.69769,0.000222015
68,3.34149,-1.82104,-0.000350606
69,4.34963,-2.0779,-0.000144011
70,0.560441,-0.74283,4.28901e-05
71,1.16289,-1.0743,-0.000189876
72,0.406984,-0.62964,8.55896e-05
73,0.136376,-0.36096,1.40767e-05
74,0.00498936,-0.02124,-6.00641e-05
75,0.0362974,-0.16503,-0.000155875
76,0.0278353,-0.10762,0.000627209
77,0.0278353,-0.10762,0.000627209
78,0.00776961,-0.0404,-7.42005e-06
79,0.0520767,-0.20966,-7.37798e-05
80,0.111561,-0.32395,-0.000151444
81,0.0463468,-0.20589,-1.36594e-05
82,0.0463468,-0.20589,-1.36594e-05
83,0.00739293,-0.05129,-0.000170697
84,0.00742213,-0.05356,-0.000343328
85,0.0582622,-0.23072,-0.000284692
86,0.0166632,-0.11301,7.39766e-06
87,0.0166632,-0.11301,7.39766e-06
88,0.0166632,-0.11301,7.39766e-06
89,0.0279088,-0.1474,-2.56301e-05
90,0.0279088,-0.1474,-2.56301e-05
91,0.126815,-0.34511,0.000101976
92,0.0854035,-0.28336,0.000163971
93,0.0579807,0.230212,0.000163198
94,0.0489821,0.213034,-0.000191146
95,0.0176644,0.113114,-8.96671e-05
96,0.032368,0.170145,-0.000302149
97,0.0127159,0.086249,-9.97894e-05
98,0.182324,0.425544,4.80614e-05
99,0.18103,0.423682,-0.00013359
100,0.198243,0.444025,-1.91621e-05
101,0.292195,0.540005,8.9688e-06
102,0.256562,0.505842,-6.66465e-05
103,0.242337,0.491038,-8.56724e-05
104,0.242337,0.491038,-8.56724e-05
105,0.242337,0.491038,-8.56724e-05
106,0.348522,0.58956,5.69809e-05
107,0.331079,0.574533,7.87997e-05
108,0.406595,0.637316,8.05284e-06
109,0.307637,0.553726,8.14969e-05
110,0.377009,0.613421,2.82431e-05
111,0.331253,0.574797,6.04227e-05
112,0.371442,0.60856,-1.80784e-05
113,0.179183,0.420228,-2.11263e-05
114,0.177703,0.420046,5.16825e-05
115,0.157033,0.395021,9.91851e-05
116,0.047145,0.212744,-0.000120061
117,0.047145,0.212744,-0.000120061
118,0.0664836,0.25291,-0.000163602
119,0.0408648,0.196753,-1.148e-05
120,0.129674,0.358543,4.19995e-05
121,0.144585,0.378029,1.7056e-05
122,0.144585,0.378029,1.7056e-05
123,0.08579,0.29024,-5.40797e-06
124,0.0191089,0.128711,8.78076e-05
125,0.119718,0.342411,-6.47955e-07
126,0.202256,0.448904,-3.11924e-05
127,0.149616,0.383749,9.50624e-05
128,0.149616,0.383749,9.50624e-05
129,0.149616,0.383749,9.50624e-05
130,0.0503614,0.219921,2.11763e-05
131,0.0853522,0.288842,9.86641e-05
132,0.134046,0.364608,4.18677e-05
133,0.0317225,0.171278,1.26942e-05
134,0.0317225,0.171278,1.26942e-05
135,0.101901,0.314829,-0.00012461
136,0.101901,0.314829,-0.00012461
137,0.0750778,0.27066,-6.38259e-08
138,0.00288041,0.011485,3.28247e-05
139,0.00271707,-0.01148,0.000200392
140,0.00312809,0.017959,0.000108779
141,0.00476159,-0.03141,0.000311203
142,0.00592675,0.058245,2.79002e-05
143,0.0139876,0.10953,9.89185e-05
144,0.00955892,-0.07493,-0.00012418
145,0.00951635,-0.05993,0.000137814
146,0.00951635,-0.05993,0.000137814
147,0.020471,0.1223,-0.000105872
148,0.015838,0.116187,5.09168e-05
149,0.015838,0.116187,5.09168e-05
150,0.015838,0.116187,5.09168e-05
151,0.015838,0.116187,5.09166e-05
152,0.015838,0.116187,5.09166e-05
153,0.017877,0.124343,-3.39205e-05
154,0.0458539,0.207787,0.000141013
155,0.021878,0.130604,-5.80996e-05
156,0.0106485,0.071382,-0.000250027
157,0.0568158,0.231363,-2.18737e-05
158,0.016874,0.091263,-0.000125837
159,0.0235671,0.111657,-0.000430095
160,0.0152606,0.102831,0.00019586
161,0.110308,0.329333,-1.8716e-05
162,0.0541919,0.227717,1.76946e-05
163,0.0541919,0.227717,1.76946e-05
164,0.0281698,0.161731,2.15187e-05
165,0.0224274,0.142803,7.47318e-06
166,0.00961196,0.082987,-5.01656e-05
167,0.0436098,0.2035,-1.76776e-05
168,0.012042,0.097055,5.95101e-05
169,0.012042,0.097055,5.95101e-05
170,0.103402,0.318588,-3.56027e-05
171,0.0962769,0.307056,0.00013897
172,0.152802,0.38936,2.13826e-05
173,0.111073,0.331158,6.1118e-06
174,0.0697944,0.25913,0.000142176
175,0.046993,0.212113,-7.73188e-05
176,0.0945796,0.304675,-5.44193e-05
177,0.167166,0.407671,-3.94324e-05
178,0.116164,0.338121,-4.07472e-05
179,0.120491,0.344522,8.80654e-05
180,0.120491,0.344522,8.80654e-05
181,0.0808102,0.278119,0.000155969
182,0.0939063,0.302789,-0.000189348
183,0.0530959,0.226602,4.22462e-05
184,0.0345695,-0.16887,-3.99978e-05
185,0.0345695,-0.16887,-3.99978e-05
186,0.111423,-0.321,-0.000303978
187,0.0410223,-0.18411,-0.000190958
188,0.00369756,0.029436,2.38019e-05
189,0.0140657,0.102353,2.83449e-05
190,0.0840281,0.285705,0.000122932
191,0.0840281,0.285705,0.000122932
192,0.0701562,0.259742,-0.00011207
193,0.0570104,0.231921,6.2701e-05
194,0.148475,0.38318,2.11026e-05
195,0.0887343,0.293402,-0.000102515
196,0.00391236,-0.00379,4.3277e-05
197,0.00898924,-0.02873,-3.87483e-05
198,0.0154972,-0.11246,8.27882e-05
199,0.00309357,-0.01158,9.14256e-05
200,0.00704133,-0.04552,0.000117752
201,0.0245865,0.144822,8.78586e-05
202,0.0884848,0.294642,-3.36025e-05
203,0.0884848,0.294642,-3.36025e-05
204,0.109578,0.32759,-2.41075e-05
205,0.109578,0.32759,-2.41075e-05
206,0.0640245,0.249838,0.000105702
207,0.0640245,0.249838,0.000105702
208,0.0214594,0.137212,9.8119e-05
209,0.00490648,0.012021,-0.000132485
210,0.102401,0.317935,9.7592e-05
211,0.100224,0.312058,6.68829e-05
212,0.0202221,0.124917,7.34982e-05
213,0.0342011,0.175494,9.51929e-06
214,0.0342011,0.175494,9.51929e-06
215,0.0342011,0.175494,9.51929e-06
216,0.0124639,0.097036,-0.00014509
217,0.122341,0.347285,-4.89862e-05
218,0.0130157,0.087881,1.53398e-05
219,0.00975425,-0.082,-7.10271e-05
220,0.00975425,-0.082,-7.10271e-05
221,0.00886823,0.062054,-3.98225e-05
222,0.407388,-0.63186,0.000194721
223,0.407388,-0.63186,0.000194721
224,0.407388,-0.63186,0.000194721
225,0.690512,-0.82411,0.000121875
226,0.690512,-0.82411,0.000121875
227,0.292492,-0.53384,5.25069e-05
228,1.20485,-1.09121,0.000201975
229,0.959323,-0.97527,8.61454e-05
230,0.39913,-0.6247,-0.000124366
231,0.347277,-0.58271,0.000124053
232,0.347277,-0.58271,0.000124053
233,0.0749327,-0.25673,-0.000104796
234,0.00508084,0.00234,-1.654e-05
235,0.019682,0.132278,-2.52533e-05
236,0.00316539,0.026116,-0.000160411
237,0.035603,0.182525,-2.33951e-05
238,0.019557,-0.12476,0.000127322
239,0.174503,-0.41243,9.41284e-05
240,0.182076,-0.41448,8.01105e-05
241,0.119521,-0.33445,0.000105783
242,0.119521,-0.33445,0.000105783
243,0.0142443,0.095614,0.000150942
244,0.00369526,0.009729,7.49955e-05
245,0.0278912,-0.15003,-0.000237319
246,0.0278912,-0.15003,-0.000237319
247,0.0278912,-0.15003,-0.000237319
248,0.0153791,0.113882,2.22452e-05
249,0.00395548,0.013572,4.19063e-05
