MDTU,min_width,max_width
1,0.045712,0.038136
2,0.0351297,0.0310271
3,0.0349427,0.0294942
4,0.0390922,0.0290252
5,0.0390922,0.0290252
6,0.0366193,0.0342219
7,0.0439589,0.0366847
8,0.0497852,0.0480146
9,0.0497852,0.0480146
10,0.0497852,0.0480146
11,0.0401966,0.0310708
12,0.0431245,0.0307735
13,0.0454477,0.0409755
14,0.0454477,0.0409755
15,0.0417964,0.0323526
16,0.0465256,0.0494212
17,0.0499272,0.032393
18,0.0495506,0.0386808
19,0.0415607,0.0335297
20,0.0416163,0.0345659
21,0.0442421,0.0398695
22,0.0442421,0.0398695
23,0.0483576,0.0374662
24,0.0367524,0.0367201
25,0.0367524,0.0367201
26,0.0367524,0.0367201
27,0.0426122,0.0365099
28,0.0426122,0.0365099
29,0.0397137,0.0415391
30,0.0554431,0.0409555
31,0.0329735,0.0265669
32,0.0491926,0.0456289
33,0.0370099,0.0331947
34,0.0544092,0.0457575
35,0.0403235,0.0350122
36,0.0403235,0.0350122
37,0.0503116,0.0390144
38,0.0503116,0.0390144
39,0.0432153,0.0325033
40,0.0432153,0.0325033
41,0.0432153,0.0325033
42,0.0432153,0.0325033
43,0.0412773,0.0370986
44,0.0386136,0.0396545
45,0.0386136,0.0396545
46,0.0386136,0.0396545
47,0.045396,0.0386472
48,0.045396,0.0386472
49,0.045396,0.0386472
50,0.0344998,0.0321638
51,0.0344998,0.0321638
52,0.0402922,0.0424765
53,0.0463164,0.0386584
54,0.0387028,0.0354838
55,0.0580032,0.0472518
56,0.047219,0.0414241
57,0.0466013,0.0370405
58,0.0465976,0.036662
59,0.0482801,0.0389212
60,0.0546628,0.0458075
61,0.0407406,0.0287368
62,0.0430313,0.0414878
63,0.048656,0.0401791
64,0.0530302,0.037135
65,0.0405878,0.0314888
66,0.0492386,0.0396264
67,0.0428097,0.0415004
68,0.0487271,0.0456769
69,0.0467718,0.0443314
70,0.0435958,0.0350311
71,0.0410915,0.0381374
72,0.051827,0.0366703
73,0.0489262,0.0373237
74,0.0489262,0.0373237
75,0.0483775,0.0385864
76,0.0405408,0.036454
77,0.042268,0.035522
78,0.042268,0.035522
79,0.042268,0.035522
80,0.0381382,0.0310592
81,0.0394305,0.0312266
82,0.0394305,0.0312266
83,0.0525571,0.0401362
84,0.0353927,0.0288447
85,0.0353927,0.0288447
86,0.0518899,0.0453895
87,0.0518899,0.0453895
88,0.0518899,0.0453895
89,0.0518899,0.0453895
90,0.0375166,0.033854
91,0.0475448,0.0385593
92,0.0529599,0.0453847
93,0.0502891,0.0408581
94,0.0502891,0.0408581
95,0.0512491,0.0393489
96,0.0429016,0.0427215
97,0.0429016,0.0427215
98,0.04435,0.0311162
99,0.04435,0.0311162
