ReTr(L),ImTr(L)
0.838492,-0.49686
0.861733,-0.447831
0.871992,-0.442325
0.93345,-0.290782
0.93345,-0.290782
0.903967,-0.367245
0.852408,-0.486305
0.855067,-0.47249
0.855067,-0.47249
0.855067,-0.47249
0.8935,-0.40139
0.904725,-0.377621
0.922533,-0.32066
0.922533,-0.32066
0.9157,-0.345739
0.9395,-0.262753
0.916833,-0.323332
0.952392,-0.205427
0.963825,-0.144514
0.969258,-0.136341
0.963825,-0.147893
0.963825,-0.147893
0.930567,-0.29997
0.895858,-0.390572
0.895858,-0.390572
0.895858,-0.390572
0.8877,-0.398079
0.8877,-0.398079
0.842142,-0.494683
0.8585,-0.466522
0.874092,-0.429281
0.831552,-0.510983
0.769669,-0.604873
0.824974,-0.523983
0.764298,-0.602402
0.764298,-0.602402
0.8446,-0.498358
0.8446,-0.498358
0.862242,-0.457642
0.862242,-0.457642
0.862242,-0.457642
0.862242,-0.457642
0.820384,-0.533403
0.825659,-0.525882
0.825659,-0.525882
0.825659,-0.525882
0.681832,-0.701461
0.681832,-0.701461
0.681832,-0.701461
0.655621,-0.721472
0.655621,-0.721472
0.659501,-0.721935
0.650792,-0.726385
0.530949,-0.819495
0.491988,-0.844283
0.571172,-0.791086
0.558239,-0.793932
0.608378,-0.760041
0.5195,-0.823623
0.500371,-0.838692
0.55325,-0.801668
0.583568,-0.777626
0.525269,-0.824878
0.48056,-0.850733
0.529412,-0.818437
0.583014,-0.785684
0.534451,-0.811077
0.586419,-0.774332
0.615358,-0.751746
0.539687,-0.811651
0.627243,-0.749444
0.762223,-0.609377
0.77556,-0.590955
0.77556,-0.590955
0.715787,-0.660452
0.809057,-0.545677
0.713332,-0.66456
0.713332,-0.66456
0.713332,-0.66456
0.781367,-0.589103
0.742569,-0.629023
0.742569,-0.629023
0.702435,-0.678006
0.681194,-0.701447
0.681194,-0.701447
0.621733,-0.750979
0.621733,-0.750979
0.621733,-0.750979
0.621733,-0.750979
0.653654,-0.727831
0.482658,-0.851125
0.521951,-0.825841
0.507852,-0.824692
0.507852,-0.824692
0.458798,-0.8625
0.534666,-0.812366
0.534666,-0.812366
0.45119,-0.8614
0.45119,-0.8614
0.564127,-0.796719
0.431087,-0.877375
0.406793,-0.885992
0.503794,-0.839983
0.481384,-0.849542
0.481384,-0.849542
0.481384,-0.849542
0.487884,-0.848858
0.406528,-0.891242
0.483053,-0.852283
0.451772,-0.86595
0.439556,-0.874625
0.439556,-0.874625
0.439556,-0.874625
0.409363,-0.890758
0.460738,-0.859992
0.450406,-0.8662
0.533593,-0.818843
0.595102,-0.777413
0.475103,-0.844975
0.397212,-0.892183
0.431371,-0.873217
0.431371,-0.873217
0.41535,-0.884667
0.380675,-0.898883
0.365441,-0.901917
0.365441,-0.901917
0.456138,-0.861892
0.456138,-0.861892
0.466498,-0.85985
0.505924,-0.838217
0.38601,-0.893917
0.488328,-0.840775
0.488328,-0.840775
0.488328,-0.840775
0.472488,-0.857433
0.472488,-0.857433
0.554991,-0.800902
0.660524,-0.719708
0.623802,-0.7453
0.623802,-0.7453
0.623958,-0.75228
0.477828,-0.851342
0.630381,-0.749625
0.630381,-0.749625
0.640243,-0.737433
0.677323,-0.705314
0.609778,-0.762381
0.650979,-0.723585
0.71478,-0.66727
0.727536,-0.653888
0.727536,-0.653888
0.727536,-0.653888
0.863583,-0.454591
0.900225,-0.374177
0.865808,-0.455023
0.850558,-0.458174
0.813972,-0.540872
0.798183,-0.564324
0.681853,-0.696231
0.645681,-0.733602
0.701517,-0.675841
0.752902,-0.623192
0.729105,-0.651706
0.729105,-0.651706
0.777965,-0.584618
0.863833,-0.450248
0.887108,-0.407335
0.941675,-0.254962
0.917608,-0.333508
0.871142,-0.444801
0.861575,-0.459734
0.896517,-0.381237
0.896517,-0.381237
0.917758,-0.329319
0.938408,-0.269592
0.962525,-0.163177
0.973808,-0.0721631
0.972658,0.0139625
0.978192,0.0207027
0.9785,0.0263554
0.96745,0.135892
0.95555,0.202494
0.953442,0.207263
0.953442,0.207263
0.953442,0.207263
0.953442,0.207263
0.963208,0.15552
0.964458,0.13938
0.9617,0.165726
0.9617,0.165726
0.9617,0.165726
0.950875,0.226153
0.949942,0.220807
0.944783,0.242651
0.942308,0.25054
0.966883,0.134866
0.953658,0.210627
0.943792,0.255509
0.943792,0.255509
0.913433,0.340267
0.8783,0.438514
0.775496,0.594583
0.723099,0.654914
0.727055,0.653371
0.727055,0.653371
0.582514,0.78243
0.582514,0.78243
0.582514,0.78243
0.544569,0.808836
0.52158,0.825043
0.536367,0.816269
0.484866,0.845383
0.527315,0.820419
0.4544,0.858092
0.4544,0.858092
0.351303,0.912525
0.413464,0.884883
