MDTU,min_min,min_max,max_min,max_max5
1,-0.131164,-0.0120668,0.011096,0.107997
2,-0.122059,-0.0220388,0.0153665,0.103307
3,-0.124705,-0.0217619,0.0245951,0.108439
4,-0.131818,-0.0210651,0.0277656,0.113089
5,-0.131818,-0.0210651,0.0277656,0.113089
6,-0.12391,-0.0187238,0.0174344,0.111312
7,-0.126503,-0.0097153,0.0150514,0.11886
8,-0.140529,-0.002151,0.00116404,0.127756
9,-0.140529,-0.002151,0.00116404,0.127756
10,-0.140529,-0.002151,0.00116404,0.127756
11,-0.117181,-0.000707194,0.0278359,0.117525
12,-0.138506,-0.00967363,0.0241187,0.110499
13,-0.138231,-0.0167885,0.0097699,0.117843
14,-0.138231,-0.0167885,0.0097699,0.117843
15,-0.133977,-0.0234301,0.0170214,0.106897
16,-0.135368,-0.00822607,0.00621314,0.129822
17,-0.140135,-0.00488313,0.0209497,0.114106
18,-0.137079,-0.0100011,0.0127717,0.117784
19,-0.136526,-0.0224476,0.0222555,0.118541
20,-0.125136,-0.0169575,0.0206606,0.113335
21,-0.129132,-0.00898593,0.0133343,0.119361
22,-0.129132,-0.00898593,0.0133343,0.119361
23,-0.13162,-0.00696899,0.0161907,0.117498
24,-0.112771,-0.00856731,0.0229818,0.123335
25,-0.112771,-0.00856731,0.0229818,0.123335
26,-0.112771,-0.00856731,0.0229818,0.123335
27,-0.132549,-0.00689755,0.0247438,0.125862
28,-0.132549,-0.00689755,0.0247438,0.125862
29,-0.137718,-0.0157238,0.0142743,0.125933
30,-0.150662,-0.00177916,0.0171904,0.123304
31,-0.112909,-0.0150374,0.0282489,0.10581
32,-0.135325,-0.00821557,0.0070795,0.121663
33,-0.12211,-0.0167514,0.0189946,0.109181
34,-0.137484,0.00249796,0.00715334,0.122521
35,-0.122776,-0.00490729,0.0221927,0.116734
36,-0.122776,-0.00490729,0.0221927,0.116734
37,-0.133958,-0.00624596,0.0132814,0.11621
38,-0.133958,-0.00624596,0.0132814,0.11621
39,-0.131188,-0.0144412,0.0252869,0.113732
40,-0.131188,-0.0144412,0.0252869,0.113732
41,-0.131188,-0.0144412,0.0252869,0.113732
42,-0.131188,-0.0144412,0.0252869,0.113732
43,-0.118304,-0.0107879,0.0241198,0.127202
44,-0.11691,-0.00963639,0.0212887,0.127767
45,-0.11691,-0.00963639,0.0212887,0.127767
46,-0.11691,-0.00963639,0.0212887,0.127767
47,-0.127424,-0.0077583,0.0261581,0.12676
48,-0.127424,-0.0077583,0.0261581,0.12676
49,-0.127424,-0.0077583,0.0261581,0.12676
50,-0.114263,-0.0181384,0.0288585,0.113614
51,-0.114263,-0.0181384,0.0288585,0.113614
52,-0.125674,-0.0115684,0.0108411,0.127171
53,-0.130476,-0.00822741,0.0181834,0.121771
54,-0.124417,-0.0143158,0.0180437,0.112947
55,-0.147953,0.0013366,0.00875561,0.127828
56,-0.132719,-0.00613012,0.0123059,0.114965
57,-0.134931,-0.0131337,0.0168102,0.11437
58,-0.131915,0.000113617,0.0258187,0.12785
59,-0.134533,-0.00406699,0.0131757,0.117762
60,-0.141897,-0.00378163,0.00935887,0.12539
61,-0.122754,-0.0117736,0.03445,0.117695
62,-0.124526,0.00166793,0.0206311,0.131977
63,-0.122774,0.000527211,0.0189616,0.12718
64,-0.150721,-0.00414884,0.020067,0.123183
65,-0.13424,-0.0169802,0.0309696,0.114633
66,-0.134455,-0.000856462,0.0206057,0.127112
67,-0.119476,-0.0116069,0.0125888,0.12315
68,-0.135482,-0.00461694,0.00809136,0.124807
69,-0.131011,-0.00547579,0.0136508,0.134772
70,-0.11924,-0.0047645,0.0248321,0.11817
71,-0.112708,-0.00101954,0.0202561,0.12425
72,-0.128703,0.00337608,0.0248627,0.127154
73,-0.135297,-0.00244826,0.0151457,0.118133
74,-0.135297,-0.00244826,0.0151457,0.118133
75,-0.135536,-0.00225568,0.0158973,0.122353
76,-0.125751,-0.0135934,0.0230446,0.121268
77,-0.119102,-0.00912017,0.0192075,0.118223
78,-0.119102,-0.00912017,0.0192075,0.118223
79,-0.119102,-0.00912017,0.0192075,0.118223
80,-0.121905,-0.0119525,0.0252597,0.111803
81,-0.125069,-0.00702501,0.0158768,0.107276
82,-0.125069,-0.00702501,0.0158768,0.107276
83,-0.153076,-0.0165389,0.00140834,0.111415
84,-0.123687,-0.0237625,0.023088,0.105089
85,-0.123687,-0.0237625,0.023088,0.105089
86,-0.140306,-0.00902926,0.0054141,0.122221
87,-0.140306,-0.00902926,0.0054141,0.122221
88,-0.140306,-0.00902926,0.0054141,0.122221
89,-0.140306,-0.00902926,0.0054141,0.122221
90,-0.128233,-0.0189347,0.0193819,0.109462
91,-0.138302,-0.00973262,0.0123756,0.110774
92,-0.147991,-0.010413,0.00284683,0.124085
93,-0.159382,-0.0156421,0.00892162,0.115635
94,-0.159382,-0.0156421,0.00892162,0.115635
95,-0.139719,-0.00671659,0.0122672,0.111541
96,-0.12861,-0.0141233,0.00783524,0.116279
97,-0.12861,-0.0141233,0.00783524,0.116279
98,-0.136949,-0.0161681,0.0152634,0.103661
99,-0.136949,-0.0161681,0.0152634,0.103661
100,-0.145748,-0.00710859,0.0145199,0.114392
101,-0.134321,-0.0196474,0.00783355,0.1152
102,-0.140669,-0.00625975,0.0115407,0.113162
103,-0.135283,-0.0110812,0.0144981,0.114064
104,-0.139528,-0.009937,0.0219057,0.122744
105,-0.139528,-0.009937,0.0219057,0.122744
106,-0.139528,-0.009937,0.0219057,0.122744
107,-0.136476,-0.0115206,0.0208162,0.118873
108,-0.143921,0.00148842,0.00987327,0.125861
109,-0.135987,-0.0180279,0.0179618,0.122806
