t,deltaS
1834,-0.7112
1835,1.08
1836,-0.7006
1837,-0.1104
1838,1.068
1839,-0.8632
1840,0.3555
1841,0.5461
1842,-0.2343
1843,-0.6688
1844,-0.2139
1845,0.4757
1846,0.2549
1847,0.8672
1848,1.493
1849,0.09409
1850,0.5533
1851,1.416
1852,-0.2891
1853,-0.0291
1854,0.1054
1855,0.4758
1856,-0.7673
1857,-0.8334
1858,1.066
1859,-0.7655
1860,-0.04354
1861,-0.2694
1862,0.2539
1863,-0.3217
1864,-0.04896
1865,1.021
1866,-1.169
1867,-0.158
1868,0.006656
1869,0.5865
1870,0.4612
1871,-0.3425
1872,1.072
1873,0.01998
1874,-0.03277
1875,0.1665
1876,0.2233
1877,1.255
1878,0.3126
1879,0.6281
1880,1.424
1881,-0.698
1882,0.5411
1883,0.5304
1884,0.2436
1885,-0.5366
1886,-0.3938
1887,-1.099
1888,-0.1684
1889,0.6161
1890,0.2392
1891,-0.3223
1892,-0.582
1893,0.7924
1894,0.6131
1895,1.651
1896,0.3859
1897,-0.05356
1898,0.7579
1899,0.1362
1900,-0.2207
1901,0.2218
1902,0.06418
1903,-0.7592
1904,0.43
1905,-0.2795
1906,-0.2645
1907,-0.1093
1908,-1.019
1909,0.09559
1910,-0.0356
1911,0.6537
1912,0.0335
1913,0.4048
1914,-0.09562
1915,0.6329
1916,0.1244
1917,-0.2902
1918,0.06843
1919,0.2715
1920,0.1331
1921,0.3082
1922,-0.005186
1923,-0.6856
1924,0.1489
1925,1.611
1926,0.1301
1927,-0.0559
1928,0.223
1929,0.6539
1930,-0.1217
1931,1.161
1932,0.7608
1933,0.2657
1934,0.2903
1935,-0.08832
1936,-0.1045
1937,0.4701
1938,0.4074
1939,0.2257
1940,0.3942
1941,0.1454
1942,0.7747
1943,0.02196
1944,1.044
1945,-0.737
1946,0.2671
1947,0.5932
1948,1.072
1949,0.769
1950,0.6707
1951,-0.298
1952,0.9559
1953,-0.2035
1954,-0.3407
1955,-0.07083
1956,0.09817
1957,-0.2247
1958,-0.3167
1959,0.4172
1960,-0.2451
1961,-0.4247
1962,0.613
1963,-0.7388
1964,0.795
1965,1.251
1966,0.2337
1967,-0.2489
1968,0.6635
1969,-0.7824
1970,-0.7796
1971,0.3791
1972,0.9959
1973,0.8094
1974,-0.02851
1975,-0.4813
1976,0.2678
1977,0.06982
1978,0.4434
1979,-0.9543
1980,0.8491
1981,-0.4442
1982,-0.0874
1983,-0.2044
1984,0.5687
1985,-0.3855
1986,0.3339
1987,0.0497
1988,-0.6206
1989,-0.07698
1990,-0.09064
1991,0.9238
1992,-0.5645
1993,0.2462
1994,-1.004
1995,-0.03819
1996,1.23
1997,-0.1584
1998,0.77
1999,-0.1232
2000,0.8399
2001,-0.4005
2002,-0.6125
2003,0.4918
2004,0.4784
2005,-0.4762
2006,1.217
2007,0.3109
2008,1.49
2009,-1.03
2010,1.281
2011,-0.1615
2012,0.6653
2013,0.1518
2014,-0.4176
2015,0.7682
2016,-0.4144
2017,0.01783
2018,0.6925
2019,1.268
2020,0.5441
2021,1.404
2022,-0.02074
2023,0.4265
2024,-1.061
2025,0.3798
2026,0.7113
2027,-0.3548
2028,0.9726
2029,0.1284
2030,-0.3564
2031,1.287
2032,0.584
2033,0.03254
2034,-0.272
2035,0.8277
2036,0.8067
2037,1.061
2038,0.272
2039,0.4772
2040,-1.029
2041,0.6247
2042,2.557
2043,-0.4695
2044,-0.9661
2045,-0.1061
2046,1.147
2047,-0.2601
2048,0.4656
2049,-0.09439
2050,0.5887
2051,0.4512
2052,-0.6621
2053,0.7041
2054,0.9844
2055,0.6297
2056,-0.5424
2057,-0.221
2058,0.5524
2059,0.198
2060,-0.8784
2061,0.8694
2062,-0.1013
2063,1.187
2064,0.2501
2065,0.2467
2066,1.222
2067,1.226
2068,0.2096
2069,-0.273
2070,0.03183
2071,0.2645
2072,-0.8203
2073,0.07015
2074,-0.05756
2075,-0.196
2076,-1.823
2077,0.06756
2078,0.3615
2079,0.5418
2080,-1.122
2081,1.263
2082,1.231
2083,-0.1984
2084,0.5976
2085,0.611
2086,-0.5843
2087,1.184
2088,1.043
2089,0.2903
2090,-0.7756
2091,0.4423
2092,-0.2171
2093,0.562
2094,0.8745
2095,0.1707
2096,1.352
2097,0.293
2098,0.5766
2099,-0.1203
2100,0.7183
2101,-0.08294
2102,0.7918
2103,-0.6126
2104,-0.606
2105,-0.8255
2106,0.9528
2107,-0.1502
2108,0.8481
2109,-0.003793
2110,-2.117
2111,2.063
2112,-0.6155
2113,0.5259
2114,0.1187
2115,-0.5851
2116,-0.7136
2117,2.322
2118,-0.5727
2119,-0.2959
2120,-0.1739
2121,0.5728
2122,-0.03438
2123,-1.403
2124,0.3306
2125,0.7126
2126,-0.1194
2127,-0.9657
2128,-0.5582
2129,0.008584
2130,-0.003691
2131,0.1157
2132,0.2119
2133,0.9995
2134,-0.335
2135,0.3266
2136,0.4709
2137,-0.01318
2138,-0.8404
2139,-0.2146
2140,0.5354
2141,0.4454
2142,-0.8834
2143,-0.1612
2144,0.9707
2145,0.262
2146,0.3607
2147,-0.3121
2148,0.7037
2149,0.0523
2150,-0.5167
2151,0.9893
2152,-1.16
2153,-0.8342
2154,1.435
2155,1.306
2156,-0.625
2157,0.7533
2158,1.395
2159,0.4679
2160,-0.4179
2161,0.8504
2162,0.5351
2163,0.07978
2164,0.4902
2165,1.515
2166,-0.0773
2167,-1.139
2168,1.329
2169,0.1384
2170,1.096
2171,-0.09558
2172,0.2924
2173,-0.1366
2174,0.125
2175,0.1591
2176,0.7165
2177,0.6135
2178,2.175
2179,0.5073
2180,0.5388
2181,-0.2692
2182,1.054
2183,-0.7555
2184,-0.2906
2185,0.9729
2186,0.4649
2187,-0.01532
2188,-0.0587
2189,-0.814
2190,0.62
2191,0.3302
2192,1.705
2193,1.012
2194,-0.09293
2195,0.6614
2196,0.07152
2197,0.1516
2198,1.555
2199,0.5432
2200,0.7713
2201,0.8934
2202,0.1765
2203,-0.8472
2204,-0.4762
2205,-0.1139
2206,0.6586
2207,-0.3147
2208,0.02875
2209,0.2398
2210,-0.2122
2211,0.899
2212,0.05543
2213,0.3118
2214,0.1828
2215,1.493
2216,0.6441
2217,0.1396
2218,0.4493
2219,0.9659
2220,0.5823
2221,0.5819
2222,-0.08174
2223,0.6515
2224,0.2966
2225,-0.009411
2226,-0.4986
2227,0.708
2228,-0.7146
2229,-0.517
2230,-0.7416
2231,1.251
2232,-0.08682
2233,0.6619
2234,0.05619
2235,-0.3674
2236,0.06077
2237,0.8659
2238,1.239
2239,0.05632
2240,-0.1166
2241,0.4411
2242,-0.2201
2243,-0.4277
2244,0.7524
2245,-0.7421
2246,0.2108
2247,-0.1175
2248,-0.3158
2249,1.325
2250,0.2026
2251,0.301
2252,-0.1321
2253,-0.7576
2254,0.6459
2255,0.7411
2256,0.5932
2257,1.351
2258,0.8068
2259,0.7332
2260,-0.01858
2261,-0.6132
2262,0.1282
2263,-0.02964
2264,1.034
2265,-0.03569
2266,1.478
2267,0.7067
2268,0.6858
2269,0.3469
2270,-0.7912
2271,0.372
2272,0.8625
2273,-0.02444
2274,-0.1569
2275,0.1982
2276,0.7568
2277,-1.867
2278,0.4651
2279,0.2431
2280,0.8121
2281,-0.2454
2282,-0.3637
2283,0.565
2284,-0.1432
2285,0.3768
2286,-0.02495
2287,-0.4983
2288,1.174
2289,1.375
2290,0.8311
2291,-0.08364
2292,-0.0655
2293,-0.1116
2294,-0.2591
2295,0.428
2296,0.1829
2297,0.3671
2298,0.1711
2299,1.156
2300,-0.5629
2301,-0.5237
2302,1.411
2303,0.7021
2304,-1.097
2305,-1.047
2306,-0.07849
2307,1.063
2308,0.8615
2309,-0.1682
2310,-0.184
2311,-0.07982
2312,-0.4267
2313,0.5118
2314,0.9633
2315,0.2308
2316,0.488
2317,0.1457
2318,-0.5668
2319,-0.3137
2320,0.7837
2321,0.1764
2322,0.5259
2323,0.08797
2324,0.1468
2325,-1.823
2326,-0.03798
2327,-0.1355
2328,0.1597
2329,1.003
2330,-0.804
2331,0.9574
2332,-0.2236
2333,0.8166
2334,0.439
2335,0.5971
2336,1.095
2337,-1.348
2338,-0.1772
2339,-0.6796
2340,0.004064
2341,1.196
2342,0.2445
2343,-0.5369
2344,0.5862
2345,0.2235
2346,-0.3158
2347,-0.01546
2348,0.2425
2349,0.9575
2350,0.6323
2351,0.4147
2352,-0.9692
2353,0.03424
2354,1.009
2355,0.1145
2356,1.204
2357,0.1231
2358,-0.3276
2359,-0.3015
2360,0.4257
2361,0.6635
2362,0.6059
2363,-0.1344
2364,-0.8003
2365,0.1841
2366,0.5508
2367,-0.1608
2368,-0.5812
2369,0.8636
2370,0.2753
2371,0.5642
2372,-0.2045
2373,0.7847
2374,-0.8322
2375,0.3653
2376,0.9761
2377,-0.1917
2378,-0.4806
2379,-0.9443
2380,1.198
2381,0.1587
2382,0.1202
2383,-0.2268
2384,1.603
2385,-0.7119
2386,-1.367
2387,-0.6501
2388,0.6493
2389,0.398
2390,0.1513
2391,0.4711
2392,-0.2583
2393,0.6984
2394,0.398
2395,0.8844
2396,1.532
2397,-0.3929
2398,0.5819
2399,0.6073
2400,0.2062
2401,-0.7299
2402,0.6626
2403,1.502
2404,0.5776
2405,0.6601
2406,-0.0747
2407,0.1366
2408,1.411
2409,-0.5896
2410,0.555
2411,-0.6538
2412,-0.2499
2413,1.216
2414,-0.03368
2415,-0.3796
2416,0.6351
2417,0.1434
2418,0.9249
2419,0.6821
2420,-0.1584
2421,0.7407
2422,-0.1286
2423,-0.4355
2424,-0.586
2425,0.3763
2426,-0.6961
2427,-1.526
2428,0.152
2429,0.1771
2430,0.8304
2431,0.2766
2432,0.7247
2433,0.4051
2434,0.1707
2435,0.68
2436,0.2011
2437,-0.03442
2438,0.2673
2439,-0.4537
2440,-0.8604
2441,0.2966
2442,1.69
2443,0.2489
2444,0.2747
2445,1.099
2446,-0.7298
2447,0.06581
2448,-0.7304
2449,1.096
2450,0.8407
2451,0.6637
2452,1.515
2453,0.1652
2454,-0.269
2455,0.5275
2456,0.3373
2457,0.2981
2458,-0.1302
2459,0.5496
2460,0.3083
2461,0.5529
2462,0.3807
2463,0.934
2464,0.5619
2465,0.7092
2466,0.8055
2467,0.7891
2468,0.5572
2469,-0.2053
2470,-1.089
2471,-1.004
2472,0.6486
2473,-0.1412
2474,0.3762
2475,0.4409
2476,0.7413
2477,0.1839
2478,-0.8736
2479,0.06807
2480,0.2375
2481,0.4109
2482,0.6709
2483,-0.2049
2484,-0.1405
2485,1.015
2486,0.8893
2487,0.5806
2488,-0.06756
2489,-0.8704
2490,-0.8364
2491,0.8538
2492,0.2395
2493,0.802
2494,-0.2089
2495,0.7536
2496,1.485
2497,0.1869
2498,-0.03423
2499,-0.7954
2500,0.7046
2501,1.549
2502,-0.2502
2503,-0.508
2504,-0.1916
2505,0.1963
2506,-0.5338
2507,-0.9871
2508,0.8519
2509,0.6193
2510,1.139
2511,-1.179
2512,-0.5825
2513,1.5
2514,0.174
2515,-0.4495
2516,0.7539
2517,0.1534
2518,0.2001
2519,0.1099
2520,0.682
2521,0.3635
2522,-0.292
2523,0.04532
2524,0.02254
2525,0.6991
2526,0.4591
2527,-0.5153
2528,0.7257
2529,0.815
2530,-0.5
2531,0.1735
2532,-0.1442
2533,0.3823
2534,-0.6008
2535,0.3526
2536,0.5734
2537,-0.2347
2538,0.3657
2539,-0.7036
2540,0.5718
2541,0.7117
2542,0.6926
2543,0.4711
2544,-0.9116
2545,-0.4612
2546,0.8634
2547,0.03675
2548,0.8833
2549,0.9899
2550,0.8309
2551,-0.2361
2552,-0.7166
2553,0.02842
2554,0.3505
2555,-0.3546
2556,-0.1859
2557,0.1954
2558,0.02642
2559,0.122
2560,0.7214
2561,-1.105
2562,-0.3211
2563,1.014
2564,-0.1763
2565,0.3838
2566,1.591
2567,1.204
2568,-0.2925
2569,0.9487
2570,0.459
2571,0.2181
2572,0.2817
2573,0.7355
2574,0.9038
2575,0.4114
2576,-0.0784
2577,0.764
2578,0.3225
2579,0.27
2580,1.601
2581,0.163
2582,0.9085
2583,0.6333
2584,0.5477
2585,1.23
2586,-0.6785
2587,0.4301
2588,-0.8811
2589,0.8353
2590,1.015
2591,0.3818
2592,0.4816
2593,0.4912
2594,0.5695
2595,-0.9219
2596,-0.8162
2597,-0.1665
2598,1.169
2599,0.2661
2600,-0.2724
2601,0.262
2602,0.1356
2603,1.607
2604,1.349
2605,0.0597
2606,0.04535
2607,-0.5458
2608,-0.06195
2609,1.123
2610,-0.3197
2611,1.578
2612,-0.3784
2613,0.4452
2614,1.312
2615,-1.119
2616,0.2083
2617,0.548
2618,-0.1369
2619,-0.02895
2620,-0.08783
2621,-0.1157
2622,0.7314
2623,-0.5138
2624,-0.8173
2625,-0.2357
2626,-0.6274
2627,0.6765
2628,0.05765
2629,-0.5404
2630,-0.7227
2631,-1.308
2632,-0.841
2633,-0.8406
2634,0.2862
2635,1.397
2636,0.5389
2637,-0.5645
2638,-0.1119
2639,-0.7065
2640,0.1802
2641,0.3952
2642,0.6333
2643,0.8548
2644,1.395
2645,0.901
2646,0.4525
2647,-0.1852
2648,-0.02028
2649,0.1527
2650,0.8377
2651,0.2017
2652,-0.2529
2653,1.1
2654,-0.5816
2655,-0.7771
2656,1.04
2657,-0.5231
2658,-0.6976
2659,-0.2605
2660,-0.9095
2661,-0.7368
2662,-0.5863
2663,0.2371
2664,-0.4889
2665,-0.1708
2666,0.5418
2667,0.1635
2668,0.4906
2669,1.288
2670,0.01278
2671,-0.439
2672,0.1922
2673,0.9495
2674,0.05519
2675,-1.08
2676,0.1509
2677,-0.07154
2678,-0.3364
2679,0.5116
2680,0.9647
2681,1.916
2682,-0.2553
2683,0.5942
2684,0.1595
2685,0.3156
2686,0.04863
2687,0.2412
2688,0.8
2689,0.2806
2690,0.5972
2691,-1.053
2692,0.03294
2693,-0.4329
2694,-0.09461
2695,-0.4464
2696,0.4302
2697,2.187
2698,0.07236
2699,0.3435
2700,-0.2485
2701,0.7875
2702,-0.3154
2703,0.3415
2704,0.8065
2705,0.1907
2706,0.5308
2707,0.3207
2708,0.06976
2709,0.2077
2710,-0.1468
2711,-0.6337
2712,0.1301
2713,-0.4057
2714,0.04821
2715,0.6351
2716,0.4835
2717,-0.3331
2718,-0.483
2719,0.9021
2720,0.7229
2721,-0.7421
2722,0.8801
2723,0.3599
2724,1.146
2725,0.4423
2726,0.5869
2727,0.9812
2728,-0.03639
2729,0.5685
2730,-0.3644
2731,0.2711
2732,0.3224
2733,0.3163
2734,0.4013
2735,1.541
2736,-0.2652
2737,-0.7513
2738,-0.01132
2739,0.5949
2740,0.1331
2741,0.5605
2742,-1.039
2743,-0.325
2744,-0.8237
2745,0.7397
2746,0.09243
2747,-0.1079
2748,1.353
2749,0.1486
2750,0.0005592
2751,0.9836
2752,-0.3143
2753,0.2807
2754,-0.09683
2755,1.079
2756,0.05493
2757,0.3748
2758,0.1294
2759,0.5714
2760,1
2761,-0.8142
2762,-0.4362
2763,0.1098
2764,-0.01617
2765,0.4342
2766,-0.589
2767,-0.588
2768,0.268
2769,-0.2949
2770,0.8112
2771,0.04365
2772,0.2381
2773,0.6665
2774,-0.4084
2775,0.4973
2776,0.166
2777,0.7029
2778,-0.2694
2779,0.2678
2780,0.2824
2781,1.167
2782,0.4821
2783,0.6468
2784,-0.7338
2785,1.265
2786,0.2163
2787,1.398
2788,0.7799
2789,-0.6374
2790,0.1137
2791,0.5294
2792,0.4157
2793,0.8185
2794,-0.4295
2795,-0.5127
2796,0.4885
2797,0.3325
2798,0.105
2799,1.218
2800,0.818
2801,0.958
2802,-0.04934
2803,-0.5363
2804,-0.629
2805,-1.308
2806,0.3346
2807,-0.1044
2808,0.2117
2809,0.2206
2810,-0.7094
2811,0.3248
2812,-0.4283
2813,-0.6844
2814,0.2321
2815,-0.3644
2816,-0.6026
2817,1.18
2818,-0.003476
2819,0.795
2820,1.605
2821,-0.1904
2822,-0.9241
2823,-0.06739
2824,0.03928
2825,1.194
2826,-0.04805
2827,1.736
2828,0.5676
2829,0.8632
2830,1.132
2831,0.4549
2832,1.527
2833,-1.282
2834,1.16
2835,-0.7407
2836,-0.2727
2837,-0.6212
2838,-1.523
2839,1.313
2840,-0.4229
2841,0.2946
2842,0.4009
2843,0.6145
2844,0.1236
2845,0.9208
2846,-0.3035
2847,1.179
2848,0.254
2849,-0.5358
2850,0.01911
2851,0.5877
2852,0.6859
2853,-0.5933
2854,-0.6969
2855,0.6179
2856,0.4913
2857,0.4573
2858,1.034
2859,-0.4229
2860,-0.3581
2861,1.409
2862,-0.3026
2863,0.3936
2864,0.2999
2865,-0.2137
2866,0.5979
2867,0.3724
2868,0.98
2869,-0.1095
2870,-0.1804
2871,0.08085
2872,-0.535
2873,1.402
2874,-0.9606
2875,-0.1802
2876,0.5443
2877,0.6101
2878,1.203
2879,0.6699
2880,1.002
2881,0.82
2882,-0.1935
2883,-0.6347
2884,0.2675
2885,-0.417
2886,-0.1254
2887,0.5603
2888,0.5531
2889,-0.6834
2890,0.8127
2891,0.004304
2892,0.8752
2893,0.726
2894,-0.5645
2895,0.2785
2896,0.09525
2897,0.4818
2898,-0.9094
2899,0.8133
2900,0.5379
2901,0.417
2902,-0.1177
2903,-0.7245
2904,0.1338
2905,-0.4018
2906,-0.08672
2907,-0.3394
2908,0.3725
2909,-0.1072
2910,0.4951
2911,-0.641
2912,1.208
2913,0.8724
2914,0.9106
2915,-0.5712
2916,-0.2129
2917,1.349
2918,0.9685
2919,1.366
2920,0.5491
2921,-0.1568
2922,0.6052
2923,0.8244
2924,-0.05339
2925,0.9754
2926,0.2901
2927,-0.4876
2928,2.2
2929,0.5368
2930,0.468
2931,0.5398
2932,-1.025
2933,0.5829
2934,-0.5901
2935,-1.368
2936,0.7109
2937,0.01152
2938,-1.107
2939,1.418
2940,0.5471
2941,0.5169
2942,0.819
2943,0.5237
2944,-0.6997
2945,0.6945
2946,-0.1483
2947,0.8415
2948,1.978
2949,0.08555
2950,0.2221
2951,-0.4601
2952,1.736
2953,-0.1792
2954,0.5982
2955,0.9877
2956,1.002
2957,0.9065
2958,-0.3051
2959,0.1749
2960,0.8211
2961,0.1352
2962,0.425
2963,0.7288
2964,1.112
2965,0.6073
2966,-0.09041
2967,0.4245
2968,0.8373
2969,0.9524
2970,-1.173
2971,0.7225
2972,0.6819
2973,0.2395
2974,0.4844
2975,1.6
2976,-0.3953
2977,-0.7988
2978,1.061
2979,0.02978
2980,-0.3038
2981,0.05377
2982,-0.5091
2983,0.2801
2984,-0.5912
2985,0.4514
2986,-0.728
2987,-0.2416
2988,1.246
2989,0.2436
2990,0.2163
2991,-0.668
2992,0.4301
2993,0.3165
2994,-1.105
2995,1.331
2996,0.3383
2997,1.022
2998,1.593
2999,-0.476
3000,-0.03072
3001,-0.2705
3002,0.4013
3003,0.3842
3004,-0.1268
3005,0.05781
3006,1.059
3007,1.34
3008,0.04476
3009,1.989
3010,0.6882
3011,-0.6461
3012,0.6296
3013,-1.082
3014,-0.352
3015,0.2221
3016,0.3398
3017,2.086
3018,-0.5565
3019,0.5363
3020,-0.07001
3021,0.6863
3022,-0.02947
3023,-1.698
3024,1.436
3025,1.011
3026,-0.07326
3027,0.7652
3028,-0.5029
3029,-1.033
3030,-0.2936
3031,-0.4011
3032,0.07467
3033,0.5109
3034,-0.4222
3035,1.049
3036,0.2864
3037,-0.06401
3038,-0.1694
3039,-0.05148
3040,0.08162
3041,-0.8711
3042,-0.5965
3043,0.4204
3044,-0.2062
3045,-0.1274
3046,1.886
3047,1.106
3048,1.482
3049,-0.7154
3050,-0.5864
3051,0.272
3052,0.7596
3053,0.002726
3054,0.3738
3055,0.6912
3056,-0.2176
3057,0.1951
3058,0.6222
3059,0.3148
3060,0.8742
3061,-0.3197
3062,-0.647
3063,0.1481
3064,-0.01576
3065,0.6674
3066,-0.5305
3067,-0.4591
3068,-0.1228
3069,0.4544
3070,-0.2813
3071,0.899
3072,0.3079
3073,-0.4439
3074,0.03345
3075,-0.2098
3076,0.004881
3077,0.4462
3078,1.383
3079,-0.7438
3080,0.2762
3081,0.8813
3082,-0.2711
3083,0.06776
3084,0.4685
3085,0.01666
3086,0.4947
3087,0.5509
3088,-1.062
3089,0.3385
3090,0.3593
3091,0.5632
3092,0.3618
3093,0.8729
3094,0.2807
3095,0.8247
3096,-0.146
3097,-0.1221
3098,0.7309
3099,0.4341
3100,-0.4801
3101,0.9662
3102,0.147
3103,-0.4929
3104,1.755
3105,0.781
3106,-0.4346
3107,-0.7556
3108,0.2529
3109,-1.103
3110,-0.5381
3111,0.04107
3112,0.3357
3113,0.8202
3114,0.7686
3115,-1.33
3116,-0.2858
3117,0.2313
3118,0.1701
3119,0.3861
3120,-0.3336
3121,0.467
3122,0.7178
3123,-0.2253
3124,0.2634
3125,0.1732
3126,0.04238
3127,-0.3955
3128,-0.1987
3129,0.7956
3130,1.059
3131,0.9007
3132,0.4598
3133,0.4857
3134,-0.3255
3135,-0.4338
3136,0.3015
3137,1.363
3138,0.9171
3139,0.8303
3140,-0.6519
3141,0.8259
3142,1.025
3143,0.6405
3144,0.1429
3145,-0.2852
3146,0.01568
3147,-0.2385
3148,-0.5683
3149,0.4658
3150,-0.1438
3151,0.6627
3152,-0.2967
3153,1.624
3154,0.9134
3155,0.1182
3156,0.7486
3157,-0.8238
3158,0.7246
3159,1.578
3160,-0.5306
3161,0.5678
3162,0.2224
3163,1.417
3164,1.277
3165,0.7017
3166,-0.3132
3167,0.1645
3168,1.131
3169,-0.3854
3170,-0.1429
3171,0.7165
3172,0.1097
3173,0.6501
3174,0.2953
3175,0.7349
3176,0.1341
3177,1.135
3178,0.9451
3179,0.6068
3180,-1.468
3181,0.7386
3182,0.02319
3183,-0.06765
3184,0.9572
3185,0.226
3186,1.148
3187,0.8695
3188,0.3663
3189,0.8748
3190,-0.1422
3191,0.2912
3192,-0.424
3193,0.8512
3194,0.6655
3195,0.8689
3196,-1.101
3197,-0.3907
3198,-0.5117
3199,1.779
3200,-0.1076
3201,-0.8487
3202,0.3478
3203,1.025
3204,1.111
3205,0.1973
3206,0.5322
3207,-0.9885
3208,-0.778
3209,-0.1855
3210,-0.0113
3211,-0.4901
3212,0.3876
3213,-0.286
3214,1.075
3215,0.08582
3216,0.8915
3217,-0.4454
3218,-0.2712
3219,0.5093
3220,0.5816
3221,0.4136
3222,0.4986
3223,1.072
3224,0.8428
3225,-0.5269
3226,0.4803
3227,-0.3875
3228,0.9321
3229,0.2331
3230,-0.2581
3231,0.3676
3232,1.049
3233,0.1548
3234,-0.06104
3235,0.3276
3236,1.014
3237,0.3011
3238,1.55
3239,-0.386
3240,0.5847
3241,0.2674
3242,0.549
3243,-0.216
3244,-0.3712
3245,-0.8497
3246,0.6802
3247,0.007543
3248,0.04206
3249,1.501
3250,0.6971
3251,-0.05946
3252,1.31
3253,0.1673
3254,0.6084
3255,0.6227
3256,-0.01966
3257,0.1725
3258,0.486
3259,-0.8657
3260,0.7735
3261,-0.1585
3262,-0.1758
3263,-0.5026
3264,-0.1038
3265,0.2922
3266,0.647
3267,0.2949
3268,-0.7042
3269,0.06001
3270,0.5555
3271,0.7485
3272,-0.7247
3273,0.4283
3274,-0.2319
3275,0.8907
3276,0.8879
3277,0.9099
3278,0.16
3279,0.1185
3280,1.383
3281,0.1726
3282,0.2956
3283,-0.5807
3284,0.5338
3285,-0.5905
3286,0.01312
3287,-0.4144
3288,0.3747
3289,-0.1776
3290,1.21
3291,-0.5397
3292,-0.2303
3293,-1.677
3294,0.5061
3295,-0.6357
3296,0.9569
3297,0.3958
3298,0.04304
3299,-0.009695
3300,-0.6478
3301,0.6968
3302,1.45
3303,1.271
3304,1.514
3305,0.3487
3306,0.6483
3307,-0.9498
3308,-0.5383
3309,-0.06276
3310,-1.009
3311,1.188
3312,0.7701
3313,-0.08616
3314,0.6213
3315,-1.002
3316,0.9768
3317,0.8142
3318,0.3907
3319,1.221
3320,-0.2576
3321,0.7775
3322,0.6714
3323,-0.195
3324,-0.4478
3325,1.531
3326,1.009
3327,0.3603
3328,-0.3647
3329,0.5318
3330,0.3393
3331,-0.1401
3332,0.3162
3333,0.184
3334,0.6452
3335,-0.2147
3336,1.111
3337,0.7046
3338,-0.6427
3339,-0.7165
3340,0.5199
3341,1.239
3342,0.1221
3343,-0.6238
3344,1.479
3345,0.806
3346,0.774
3347,-0.1771
3348,-0.4931
3349,0.8269
3350,-0.8675
3351,0.02953
3352,-0.9098
3353,0.6536
3354,-0.3753
3355,-1.432
3356,-0.022
3357,1.784
3358,0.1878
3359,-0.1676
3360,0.5336
3361,0.4019
3362,0.03552
3363,0.667
3364,-1.078
3365,0.8711
3366,1.253
3367,-0.8937
3368,-0.1085
3369,-0.4501
3370,-0.305
3371,0.2283
3372,-0.5591
3373,1.215
3374,0.5025
3375,-0.5267
3376,-0.0009243
3377,-0.3985
3378,1.742
3379,0.8523
3380,1.182
3381,1.244
3382,0.1197
3383,0.3741
3384,0.5096
3385,0.7902
3386,-0.6002
3387,-0.5527
3388,1.337
3389,0.3765
3390,0.4844
3391,-0.9995
3392,-0.7746
3393,0.6756
3394,0.4749
3395,0.4247
3396,0.5156
3397,-0.5422
3398,1.148
3399,0.9184
3400,0.1531
3401,-0.1299
3402,1.005
3403,-1.023
3404,0.6762
3405,0.9503
3406,1.217
3407,1.307
3408,0.6837
3409,0.1072
3410,1.559
3411,-0.4995
3412,-0.09183
3413,0.7358
3414,0.6221
3415,-0.5089
3416,0.8698
3417,1.617
3418,-1.305
3419,0.9233
3420,-0.4104
3421,0.5722
3422,-0.333
3423,0.8035
3424,-0.7742
3425,0.9806
3426,-0.8868
3427,1.501
3428,-0.001452
3429,0.221
3430,-0.4392
3431,-0.3127
3432,0.6123
3433,-1.013
3434,0.1221
3435,-0.0908
3436,0.108
3437,0.5765
3438,-0.06797
3439,0.9385
3440,-0.5099
3441,0.2659
3442,0.3816
3443,1.354
3444,-0.8441
3445,0.3836
3446,-0.02045
3447,0.4168
3448,0.6121
3449,0.2244
3450,0.9301
3451,1.049
3452,0.2366
3453,1.692
3454,0.05278
3455,-0.6685
3456,0.1198
3457,1.656
3458,0.2922
3459,0.6054
3460,1.022
3461,0.8829
3462,-0.6674
3463,0.3484
3464,0.5046
3465,0.4982
3466,0.8354
3467,-0.6929
3468,-0.1613
3469,-0.0507
3470,1.066
3471,1.558
3472,0.8042
3473,1.317
3474,0.8916
3475,0.1642
3476,-0.4521
3477,0.03548
3478,0.1714
3479,0.01106
3480,1.11
3481,0.09634
3482,0.6165
3483,-0.08383
3484,-0.09026
3485,-0.5954
3486,-0.5781
3487,-0.2874
3488,-1.166
3489,0.924
3490,0.5156
3491,-0.06697
3492,-0.3055
3493,1.031
3494,-0.1919
3495,0.2696
3496,0.2418
3497,-0.7349
3498,-0.5186
3499,0.01068
3500,0.8539
