MDTU,plaq
1,0.991749
2,0.984239
3,1.00082
4,1.00872
5,1.00872
6,1.00935
7,1.00044
8,1.01547
9,1.01547
10,1.01547
11,1.0466
12,1.01185
13,0.978223
14,0.978223
15,0.990236
16,1.00235
17,1.00572
18,0.997904
19,1.007
20,1.00824
21,1.01526
22,1.01526
23,1.00301
24,1.03237
25,1.03237
26,1.03237
27,1.02749
28,1.02749
29,1.01913
30,1.01906
31,1.0186
32,1.00511
33,1.01473
34,1.01631
35,1.02981
36,1.02981
37,1.0157
38,1.0157
39,1.01924
40,1.01924
41,1.01924
42,1.01924
43,1.03158
44,1.03075
45,1.03075
46,1.03075
47,1.0285
48,1.0285
49,1.0285
50,1.02512
51,1.02512
52,1.01765
53,1.01341
54,1.01561
55,1.00726
56,1.00795
57,0.997095
58,1.0255
59,1.01574
60,1.01325
61,1.03841
62,1.04587
63,1.03744
64,1.02695
65,1.02269
66,1.02366
67,1.01843
68,1.00905
69,1.0205
70,1.03193
71,1.03855
72,1.04147
73,1.01368
74,1.01368
75,1.01135
76,1.01717
77,1.02395
78,1.02395
79,1.02395
80,1.01614
81,0.996746
82,0.996746
83,0.980704
84,0.995531
85,0.995531
86,0.996671
87,0.996671
88,0.996671
89,0.996671
90,1.00862
91,0.99787
92,0.982345
93,0.966251
94,0.966251
95,0.988773
96,0.996492
97,0.996492
98,0.993068
99,0.993068
100,0.999564
101,0.991564
102,1.00256
103,1.00178
104,1.01739
105,1.01739
106,1.01739
107,1.00454
108,0.998856
109,0.993448
110,0.986126
111,0.98694
112,0.98694
113,0.98694
114,0.968158
115,0.958479
116,0.970529
117,0.979876
118,0.993951
119,1.00695
120,0.98655
121,1.00802
122,1.00802
123,0.97976
124,1.00145
125,1.00027
126,1.00027
127,1.01099
128,1.01099
129,1.00112
130,1.00139
131,1.00358
132,0.986594
133,0.986594
134,0.986594
135,0.998057
136,0.998057
137,1.00157
138,1.00537
139,1.01894
140,1.01894
141,1.0318
142,1.02013
143,1.02244
144,1.02244
145,1.01433
146,1.03563
147,1.01461
148,1.02411
149,1.03828
