MDTU,susyTrans,Im(bilin)
10,0.00243158,3.31699e-05
20,-0.00546302,4.59565e-06
30,0.000291712,8.11003e-05
40,-0.0226375,0.000162027
50,0.0149324,2.00935e-05
60,-0.00700944,2.00874e-05
70,-0.0145999,4.38307e-05
80,-0.029627,-3.49195e-05
90,-0.00881485,-3.65435e-06
100,0.0362455,-5.91883e-05
110,0.00927289,-6.16281e-05
120,0.00178848,1.44418e-05
130,-0.0188215,7.80668e-05
140,0.00520578,1.31398e-05
150,0.00627267,9.11903e-05
160,-0.000644597,0.000100731
170,0.000798677,-7.98395e-05
180,-0.00362607,0.000148883
190,-0.00664834,8.18662e-05
200,-0.00604644,-7.74496e-05
210,0.00997249,-5.23357e-05
220,-0.0269082,3.67965e-05
230,-0.00224507,-0.000155469
240,-0.00663383,-2.61632e-05
250,0.00942651,-1.89465e-05
260,-0.0048069,0.000121255
270,-0.0229499,3.78586e-05
280,0.0151642,-3.50068e-06
290,-0.012809,7.0095e-05
300,-0.0118487,8.90314e-06
310,0.00172231,8.40328e-05
320,0.0239068,7.09924e-05
330,-0.00775967,-6.3354e-05
340,-0.0132291,0.000126501
350,-0.000583417,-5.1949e-05
360,-0.0148729,3.39837e-06
370,-0.0234578,2.24424e-05
380,0.00329035,-1.71655e-05
390,0.00880093,-3.31555e-05
400,0.0173104,0.000107915
410,-0.0112107,5.50886e-05
420,0.00202691,4.09014e-05
430,-0.0192636,1.9316e-05
440,-0.0112742,0.000146032
450,-0.0160404,6.52684e-05
460,0.01326,0.000110447
470,-0.00023632,-4.39299e-05
480,-0.0132104,1.05134e-05
490,0.00614248,-9.48693e-05
500,0.000541953,3.60704e-05
510,-0.0100439,9.1954e-05
520,0.00122438,0.000187243
530,0.0111726,-6.12553e-05
540,-0.00927948,3.24609e-05
550,-0.0106242,9.24313e-05
560,0.00800662,0.000109316
570,0.00278134,1.98668e-05
580,0.0163698,-4.62123e-05
590,0.00950923,2.94606e-05
600,-0.00676479,-4.76737e-05
610,0.0102693,1.17843e-06
620,0.00384994,-2.18932e-05
630,0.000695974,-0.000104085
640,0.0139004,-3.20795e-05
650,0.0142192,0.000105684
660,-0.0116983,0.000126631
670,-0.0106346,-0.000107754
680,0.00876479,2.12486e-05
690,-0.011409,-2.44596e-06
700,0.000942841,-0.000117712
710,0.0048929,-2.69108e-05
