MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.974648,0.838492,-0.49686
2,0.971152,0.861733,-0.447831
3,0.977763,0.871992,-0.442325
4,0.977693,0.93345,-0.290782
5,0.977693,0.93345,-0.290782
6,0.975717,0.903967,-0.367245
7,0.981373,0.852408,-0.486305
8,0.976927,0.855067,-0.47249
9,0.976927,0.855067,-0.47249
10,0.976927,0.855067,-0.47249
11,0.979518,0.8935,-0.40139
12,0.98037,0.904725,-0.377621
13,0.976673,0.922533,-0.32066
14,0.976673,0.922533,-0.32066
15,0.978796,0.9157,-0.345739
16,0.975551,0.9395,-0.262753
17,0.972176,0.916833,-0.323332
18,0.974295,0.952392,-0.205427
19,0.974599,0.963825,-0.144514
20,0.978801,0.969258,-0.136341
21,0.975106,0.963825,-0.147893
22,0.975106,0.963825,-0.147893
23,0.97772,0.930567,-0.29997
24,0.977296,0.895858,-0.390572
25,0.977296,0.895858,-0.390572
26,0.977296,0.895858,-0.390572
27,0.972871,0.8877,-0.398079
28,0.972871,0.8877,-0.398079
29,0.976685,0.842142,-0.494683
30,0.977069,0.8585,-0.466522
31,0.973816,0.874092,-0.429281
32,0.976003,0.831552,-0.510983
33,0.978908,0.769669,-0.604873
34,0.977313,0.824974,-0.523983
35,0.97316,0.764298,-0.602402
36,0.97316,0.764298,-0.602402
37,0.980668,0.8446,-0.498358
38,0.980668,0.8446,-0.498358
39,0.976164,0.862242,-0.457642
40,0.976164,0.862242,-0.457642
41,0.976164,0.862242,-0.457642
42,0.976164,0.862242,-0.457642
43,0.978544,0.820384,-0.533403
44,0.97891,0.825659,-0.525882
45,0.97891,0.825659,-0.525882
46,0.97891,0.825659,-0.525882
47,0.978234,0.681832,-0.701461
48,0.978234,0.681832,-0.701461
49,0.978234,0.681832,-0.701461
50,0.974864,0.655621,-0.721472
51,0.974864,0.655621,-0.721472
52,0.97782,0.659501,-0.721935
53,0.975277,0.650792,-0.726385
54,0.976463,0.530949,-0.819495
55,0.977172,0.491988,-0.844283
56,0.975732,0.571172,-0.791086
57,0.970546,0.558239,-0.793932
58,0.973543,0.608378,-0.760041
59,0.973774,0.5195,-0.823623
60,0.976614,0.500371,-0.838692
61,0.974042,0.55325,-0.801668
62,0.972241,0.583568,-0.777626
63,0.977922,0.525269,-0.824878
64,0.97708,0.48056,-0.850733
65,0.974739,0.529412,-0.818437
66,0.978369,0.583014,-0.785684
67,0.971331,0.534451,-0.811077
68,0.971328,0.586419,-0.774332
69,0.971487,0.615358,-0.751746
70,0.9747,0.539687,-0.811651
71,0.977293,0.627243,-0.749444
72,0.97587,0.762223,-0.609377
73,0.975049,0.77556,-0.590955
74,0.975049,0.77556,-0.590955
75,0.973934,0.715787,-0.660452
76,0.975877,0.809057,-0.545677
77,0.974927,0.713332,-0.66456
78,0.974927,0.713332,-0.66456
79,0.974927,0.713332,-0.66456
80,0.978558,0.781367,-0.589103
81,0.97318,0.742569,-0.629023
82,0.97318,0.742569,-0.629023
83,0.976272,0.702435,-0.678006
84,0.97778,0.681194,-0.701447
85,0.97778,0.681194,-0.701447
86,0.974947,0.621733,-0.750979
87,0.974947,0.621733,-0.750979
88,0.974947,0.621733,-0.750979
89,0.974947,0.621733,-0.750979
90,0.978265,0.653654,-0.727831
91,0.978454,0.482658,-0.851125
92,0.976957,0.521951,-0.825841
93,0.96852,0.507852,-0.824692
94,0.96852,0.507852,-0.824692
95,0.976935,0.458798,-0.8625
96,0.972525,0.534666,-0.812366
97,0.972525,0.534666,-0.812366
98,0.972411,0.45119,-0.8614
99,0.972411,0.45119,-0.8614
100,0.976217,0.564127,-0.796719
101,0.97756,0.431087,-0.877375
102,0.974916,0.406793,-0.885992
103,0.97948,0.503794,-0.839983
104,0.976449,0.481384,-0.849542
105,0.976449,0.481384,-0.849542
106,0.976449,0.481384,-0.849542
107,0.979077,0.487884,-0.848858
108,0.97958,0.406528,-0.891242
109,0.979657,0.483053,-0.852283
110,0.976713,0.451772,-0.86595
111,0.978866,0.439556,-0.874625
112,0.978866,0.439556,-0.874625
113,0.978866,0.439556,-0.874625
114,0.980321,0.409363,-0.890758
115,0.975636,0.460738,-0.859992
116,0.976303,0.450406,-0.8662
117,0.977356,0.533593,-0.818843
118,0.979038,0.595102,-0.777413
119,0.969384,0.475103,-0.844975
120,0.976611,0.397212,-0.892183
121,0.973955,0.431371,-0.873217
122,0.973955,0.431371,-0.873217
123,0.977318,0.41535,-0.884667
124,0.976168,0.380675,-0.898883
125,0.97314,0.365441,-0.901917
126,0.97314,0.365441,-0.901917
127,0.975151,0.456138,-0.861892
128,0.975151,0.456138,-0.861892
129,0.978244,0.466498,-0.85985
130,0.979064,0.505924,-0.838217
131,0.9737,0.38601,-0.893917
132,0.9723,0.488328,-0.840775
133,0.9723,0.488328,-0.840775
134,0.9723,0.488328,-0.840775
135,0.978998,0.472488,-0.857433
136,0.978998,0.472488,-0.857433
137,0.974402,0.554991,-0.800902
138,0.976868,0.660524,-0.719708
139,0.971906,0.623802,-0.7453
140,0.971906,0.623802,-0.7453
141,0.977368,0.623958,-0.75228
142,0.97627,0.477828,-0.851342
143,0.979448,0.630381,-0.749625
144,0.979448,0.630381,-0.749625
145,0.976586,0.640243,-0.737433
146,0.977873,0.677323,-0.705314
147,0.976245,0.609778,-0.762381
148,0.973319,0.650979,-0.723585
149,0.977834,0.71478,-0.66727
150,0.978202,0.727536,-0.653888
151,0.978202,0.727536,-0.653888
152,0.978202,0.727536,-0.653888
153,0.975925,0.863583,-0.454591
154,0.974892,0.900225,-0.374177
155,0.978095,0.865808,-0.455023
156,0.966112,0.850558,-0.458174
157,0.977289,0.813972,-0.540872
158,0.977527,0.798183,-0.564324
159,0.974505,0.681853,-0.696231
160,0.977279,0.645681,-0.733602
161,0.974108,0.701517,-0.675841
162,0.977359,0.752902,-0.623192
163,0.977913,0.729105,-0.651706
164,0.977913,0.729105,-0.651706
165,0.973143,0.777965,-0.584618
166,0.974131,0.863833,-0.450248
167,0.976157,0.887108,-0.407335
168,0.97558,0.941675,-0.254962
169,0.976336,0.917608,-0.333508
170,0.978129,0.871142,-0.444801
171,0.976559,0.861575,-0.459734
172,0.974209,0.896517,-0.381237
173,0.974209,0.896517,-0.381237
174,0.975055,0.917758,-0.329319
175,0.976366,0.938408,-0.269592
176,0.976259,0.962525,-0.163177
177,0.976478,0.973808,-0.0721631
178,0.972759,0.972658,0.0139625
179,0.978411,0.978192,0.0207027
180,0.978855,0.9785,0.0263554
181,0.976947,0.96745,0.135892
182,0.97677,0.95555,0.202494
183,0.97571,0.953442,0.207263
184,0.97571,0.953442,0.207263
185,0.97571,0.953442,0.207263
186,0.97571,0.953442,0.207263
187,0.975683,0.963208,0.15552
188,0.974478,0.964458,0.13938
189,0.975875,0.9617,0.165726
190,0.975875,0.9617,0.165726
191,0.975875,0.9617,0.165726
192,0.977399,0.950875,0.226153
193,0.975267,0.949942,0.220807
194,0.975446,0.944783,0.242651
195,0.975046,0.942308,0.25054
196,0.976244,0.966883,0.134866
197,0.976641,0.953658,0.210627
198,0.977767,0.943792,0.255509
199,0.977767,0.943792,0.255509
200,0.974752,0.913433,0.340267
201,0.981685,0.8783,0.438514
202,0.977201,0.775496,0.594583
203,0.975595,0.723099,0.654914
204,0.977498,0.727055,0.653371
