MDTU,S_B
1,0.990635
2,0.995297
3,1.00055
4,0.998329
5,0.998329
6,1.00002
7,0.992224
8,1.00132
9,1.00132
10,1.00132
11,1.00101
12,1.00199
13,0.986975
14,0.986975
15,0.994226
16,0.983762
17,0.987445
18,0.990728
19,0.994317
20,0.987155
21,0.993995
22,0.993995
23,0.980263
24,0.989174
25,0.989174
26,0.989174
27,0.992247
28,0.992247
29,0.985128
30,0.992742
31,1.0007
32,0.995268
33,0.986848
34,0.988919
35,0.99448
36,0.99448
37,0.990458
38,0.990458
39,0.991825
40,0.991825
41,0.991825
42,0.991825
43,0.984685
44,0.991148
45,0.991148
46,0.991148
47,0.996135
48,0.996135
49,0.996135
50,0.996091
51,0.996091
52,0.995932
53,0.988782
54,0.987984
55,0.986135
56,0.993145
57,0.993311
58,1.00665
59,0.99787
60,0.997239
61,1.00436
62,1.00391
63,1.00293
64,0.99723
65,1.00897
66,1.00741
67,1.00056
68,0.993936
69,0.995211
70,0.999559
71,0.992778
72,0.999892
73,0.994337
74,0.994337
75,0.999026
76,0.99901
77,1.0019
78,1.0019
79,1.0019
80,0.993938
81,0.999309
82,0.999309
83,0.992325
84,0.992997
85,0.992997
86,0.995228
87,0.995228
88,0.995228
89,0.995228
90,1.00003
91,0.994291
92,0.993583
93,0.985768
94,0.985768
95,0.996841
96,1.00051
97,1.00051
98,0.989943
99,0.989943
100,1.0017
101,1.00248
102,1.00111
103,0.991292
104,0.996108
105,0.996108
106,0.996108
107,0.993281
108,1.00042
109,0.995747
110,1.00355
111,1.01205
112,1.01205
113,1.01205
114,0.995995
115,0.997782
116,1.0054
117,1.00547
118,1.00119
119,0.994725
120,0.992214
121,1.00353
122,1.00353
123,0.992327
124,1.00338
125,1.00691
126,1.00691
127,0.9986
128,0.9986
129,0.996021
130,0.989937
131,0.993627
132,0.994443
133,0.994443
134,0.994443
135,1.00269
136,1.00269
137,0.997501
138,0.99947
139,0.992887
140,0.992887
141,0.99637
142,0.996362
143,0.993583
144,0.993583
145,0.99179
146,0.991303
147,0.981021
148,0.987171
149,1.00058
150,0.996618
151,0.996618
152,0.996618
153,1.00255
154,0.994563
155,0.998334
156,0.990328
157,0.996337
158,0.998713
159,1.00451
160,0.998627
161,0.999649
162,0.994846
163,0.997833
164,0.997833
165,0.997007
166,0.996838
167,0.998534
168,1.00277
169,0.998136
170,1.0029
171,1.00252
172,0.999019
173,0.999019
174,0.992043
175,0.999716
176,0.994674
177,0.995987
178,0.994355
179,0.993119
180,0.995564
181,1.00638
182,1.01475
183,1.00938
184,1.00938
185,1.00938
186,1.00938
187,1.00611
188,1.00159
189,1.00018
190,1.00018
191,1.00018
192,1.00108
193,0.991259
194,0.998161
195,0.996472
196,0.993271
197,0.982803
198,0.99416
199,0.99416
200,1.00056
201,0.989786
202,0.996766
203,0.994205
204,0.990343
205,0.990343
206,0.992708
207,0.992708
208,0.992708
209,0.998108
210,0.999516
211,1.00062
212,0.998799
213,0.998407
214,1.0037
215,1.0037
216,0.991082
217,0.997786
218,0.994441
219,0.994975
220,0.994975
221,0.998957
222,0.995826
223,1.00675
224,0.998461
225,0.995907
226,0.992011
227,0.992436
228,0.993787
229,0.997115
230,0.996956
231,0.996956
232,0.994372
233,0.99319
234,0.991797
235,0.997228
236,1.0074
237,1.00059
238,0.992731
239,0.99573
240,1.00056
241,1.00045
242,1.00435
243,0.999367
244,1.00465
245,0.997864
246,0.997864
