t,|deltaS|
880,0.027
881,0.04035
882,0.2717
883,0.07863
884,0.3
885,0.3701
886,0.1639
887,0.4902
888,0.04787
889,0.191
890,1.171
891,0.01724
892,0.1827
893,0.3588
894,0.3713
895,0.09119
896,0.1539
897,0.2897
898,0.05871
899,0.4462
900,0.06891
901,0.02525
902,0.4877
903,0.8741
904,0.2719
905,0.4313
906,0.4884
907,0.4954
908,0.5368
909,0.02783
910,0.2641
911,0.3422
912,0.8833
913,0.02706
914,0.2302
915,0.4591
916,0.006264
917,0.2636
918,0.04311
919,0.4494
920,0.5759
921,0.5622
922,0.5025
923,0.2485
924,0.1096
925,0.3757
926,0.1742
927,0.3715
928,0.1829
929,0.07744
930,0.09651
931,0.05764
932,0.4754
933,0.2186
934,0.6271
935,0.8073
936,0.5427
937,0.5997
938,0.03403
939,0.633
940,0.4321
941,0.3975
942,0.02765
943,0.1257
944,0.2693
945,0.5838
946,0.5806
947,0.7716
948,0.1107
949,0.7575
950,0.6427
951,0.4623
952,0.2261
953,0.6476
954,0.3444
955,0.2088
956,0.3997
957,0.2831
958,0.1634
959,0.3573
960,0.234
961,0.07339
962,0.2249
963,0.1916
964,0.1533
965,0.1163
966,0.7104
967,0.2426
968,0.08069
969,0.1697
970,0.5705
971,0.3683
972,0.5268
973,0.2815
974,0.03685
975,0.5637
976,0.1053
977,0.3885
978,0.1778
979,0.1341
980,0.4094
981,0.1249
982,0.1001
983,0.0153
984,0.3099
985,0.03296
986,0.6701
987,0.6536
988,0.2469
989,0.03221
990,0.3284
991,0.1175
992,0.2207
993,0.07118
994,0.1239
995,0.3248
996,0.04807
997,0.0741
998,0.3731
999,0.09988
1000,0.04943
1001,0.1447
1002,0.052
1003,0.1083
1004,0.1001
1005,0.3003
1006,0.006401
1007,0.03425
1008,0.9165
1009,0.9667
1010,0.5086
1011,0.0147
1012,0.3373
1013,0.1017
1014,0.05794
1015,0.6132
1016,0.6757
1017,0.3629
1018,0.5678
1019,0.1275
1020,0.1737
1021,0.01622
1022,0.4689
1023,0.3646
1024,0.5701
1025,0.5625
1026,0.6248
1027,0.4587
1028,0.1908
1029,0.7254
1030,0.1159
1031,0.05031
1032,0.08265
1033,0.3633
1034,0.08568
1035,0.3077
1036,0.1148
1037,0.06517
1038,0.249
1039,0.2025
1040,0.4462
1041,0.312
1042,0.1365
1043,0.0536
1044,0.01647
1045,0.3996
1046,0.3521
1047,0.281
1048,0.7637
1049,0.9588
1050,0.1828
1051,0.2492
1052,0.4811
1053,0.6513
1054,0.289
1055,0.3692
1056,0.05927
1057,0.7928
1058,0.3049
1059,0.1592
1060,0.1508
1061,0.21
1062,0.1644
1063,0.5813
1064,0.1928
1065,0.3609
1066,0.04809
1067,0.02729
1068,0.2398
1069,0.1907
1070,0.2528
1071,0.6136
1072,0.498
1073,0.3093
1074,0.2678
1075,0.733
1076,0.5252
1077,0.06283
1078,0.1295
1079,0.5437
1080,0.1386
1081,0.2815
1082,0.08629
1083,0.1913
1084,0.208
1085,0.4969
1086,0.4344
1087,0.4746
1088,0.6146
1089,0.06145
1090,0.01725
1091,0.3036
1092,0.3242
1093,0.6301
1094,0.1473
1095,0.4571
1096,0.4605
1097,0.3288
1098,0.02849
1099,0.3834
1100,0.02056
1101,0.1843
1102,0.3962
1103,0.2888
1104,0.3141
1105,0.5324
1106,0.2174
1107,0.6631
1108,0.1595
1109,0.1316
1110,0.2173
1111,0.1074
1112,0.1297
1113,0.1001
1114,0.09044
1115,0.6714
1116,0.3297
1117,0.0893
1118,0.07697
1119,1.032
1120,0.192
1121,0.1379
1122,0.2427
1123,0.4521
1124,0.00562
1125,0.112
1126,0.2235
1127,0.2718
1128,0.08657
1129,0.1668
1130,0.1166
1131,0.001183
1132,0.1425
1133,0.2294
1134,0.3408
1135,0.04179
1136,0.3974
1137,0.2094
1138,0.3613
1139,0.4716
1140,0.4196
1141,0.1665
1142,0.7475
1143,0.2561
1144,0.4117
1145,0.1509
1146,0.09922
1147,0.2963
1148,0.1789
1149,0.1506
1150,0.1007
1151,0.4156
1152,0.3461
1153,0.1357
1154,0.128
1155,0.009693
1156,0.04321
1157,0.05344
1158,0.637
1159,0.4812
1160,0.02515
1161,0.2272
1162,0.6148
1163,0.7958
1164,0.3246
1165,0.01563
1166,0.5874
1167,0.3273
1168,0.0118
1169,0.7189
1170,0.03005
1171,0.2555
1172,0.1874
1173,0.04506
1174,0.06688
1175,0.2114
1176,0.06349
1177,0.3577
1178,0.09634
1179,0.5727
1180,0.0529
1181,0.3974
1182,0.1545
1183,0.2095
1184,0.1635
1185,0.1429
1186,0.4155
1187,0.02528
1188,0.4212
1189,0.6103
1190,0.2546
1191,0.06908
1192,0.1288
1193,0.5319
1194,0.5035
1195,0.08634
1196,0.3696
1197,0.3859
1198,0.6381
1199,0.2479
1200,0.3429
1201,0.2189
1202,0.523
1203,0.1379
1204,0.243
1205,0.1698
1206,0.5392
1207,0.2193
1208,0.05922
1209,0.2914
1210,0.003473
1211,0.5483
1212,0.1018
1213,0.3247
1214,0.5362
1215,0.1739
1216,0.7034
1217,0.9176
1218,0.02164
1219,0.3372
1220,0.4064
1221,0.6584
1222,0.002011
1223,0.4794
1224,0.04552
1225,0.4966
1226,0.8951
1227,0.05927
1228,0.2028
1229,0.03963
1230,0.1167
1231,0.1613
1232,0.4488
1233,0.002334
1234,0.4699
1235,0.2356
1236,0.4379
1237,0.6294
1238,0.2509
1239,0.6393
1240,0.09704
1241,0.3013
1242,0.6074
1243,0.03092
1244,0.4749
1245,0.2841
1246,0.08819
1247,0.5266
1248,0.1639
1249,0.3213
1250,0.5506
1251,0.1205
1252,0.2049
1253,0.02364
1254,0.7756
1255,0.5513
1256,0.3673
1257,0.4898
1258,0.1531
1259,0.5382
1260,0.6027
1261,0.915
1262,0.05601
1263,0.06559
1264,0.2917
1265,0.05307
1266,0.0134
1267,0.4081
1268,0.05713
1269,0.2921
1270,0.4475
1271,0.6188
1272,0.09074
1273,0.3676
1274,0.1773
1275,0.6664
1276,0.1341
1277,0.8216
1278,0.08974
1279,0.3323
1280,0.7338
1281,0.1878
1282,0.08327
1283,0.2289
1284,0.005862
1285,0.3586
1286,0.08852
1287,0.4731
1288,0.1171
1289,0.03494
1290,0.1954
1291,0.1752
1292,0.2988
1293,0.09375
1294,0.3186
1295,0.5155
1296,0.167
1297,0.426
1298,0.4145
1299,0.09828
1300,0.05942
1301,0.3523
1302,0.352
1303,0.3949
1304,0.4633
1305,0.1126
1306,0.322
1307,0.1022
1308,0.05386
1309,0.2128
1310,0.01445
1311,0.9659
1312,0.5978
1313,0.01228
1314,0.2668
1315,0.384
1316,0.3627
1317,0.4069
1318,0.134
1319,0.02141
1320,0.319
1321,0.7756
1322,0.1907
1323,0.02792
1324,0.1727
1325,0.2332
1326,0.03347
1327,0.2376
1328,0.2768
1329,0.1993
1330,0.249
1331,0.606
1332,0.4293
1333,0.3282
1334,0.6719
1335,0.7134
1336,0.4556
1337,0.1633
1338,0.1214
1339,0.09892
1340,0.2643
1341,0.4318
1342,0.3131
1343,0.3173
1344,0.109
1345,0.2921
1346,0.03724
1347,0.4798
1348,0.4829
1349,0.4675
1350,0.08072
1351,0.447
1352,0.04068
1353,0.178
1354,0.04572
1355,0.4932
1356,0.01424
1357,0.5483
1358,0.3236
1359,0.3975
1360,0.2343
1361,0.127
1362,0.6755
1363,0.3659
1364,0.3671
1365,0.138
1366,0.1141
1367,0.09029
1368,0.1461
1369,0.08008
1370,0.06036
1371,0.8992
1372,0.03631
1373,0.7336
1374,0.9124
1375,0.03046
1376,0.06818
1377,0.686
1378,0.3552
1379,0.3468
1380,0.1063
1381,0.5125
1382,0.5891
1383,0.4726
1384,0.1162
1385,0.1064
1386,0.1446
1387,0.04389
1388,0.2885
1389,0.6274
1390,0.2609
1391,0.5871
1392,0.4856
1393,0.7233
1394,0.3024
1395,0.2288
1396,0.6698
1397,0.2769
1398,0.02702
1399,0.0814
1400,0.2379
1401,0.846
1402,0.2059
1403,0.6708
1404,0.2112
1405,0.1878
1406,0.755
1407,0.7043
1408,0.1694
1409,0.2271
1410,0.4641
1411,0.2283
1412,0.03021
1413,0.2852
1414,0.9082
1415,0.1265
1416,0.4125
1417,0.06035
1418,0.4162
1419,0.03665
1420,0.3596
1421,0.212
1422,0.6398
1423,0.1423
1424,0.3549
1425,0.1031
1426,0.7847
1427,0.4831
1428,0.3187
1429,1.112
1430,0.01236
1431,0.04419
1432,0.03899
1433,0.2787
1434,0.2102
1435,0.2632
1436,0.3644
1437,0.04416
1438,0.3384
1439,0.6946
1440,0.2165
1441,0.4102
1442,0.1697
1443,0.2541
1444,0.1961
1445,0.3827
1446,0.4988
1447,0.7123
1448,0.8387
1449,0.372
1450,0.01368
1451,0.2647
1452,0.01318
1453,0.7294
1454,0.1779
1455,0.449
1456,0.5081
1457,0.3962
1458,0.1875
1459,0.1093
1460,0.2298
1461,0.1907
1462,0.06363
1463,0.2362
1464,0.2187
1465,0.3957
1466,0.08541
1467,0.3544
1468,0.3328
1469,0.4548
1470,0.1454
1471,0.5076
1472,0.4814
1473,0.02625
1474,0.3727
1475,0.9768
1476,0.6501
1477,0.5824
1478,0.3318
1479,0.008027
1480,0.02591
1481,0.1209
1482,0.1659
1483,0.7172
1484,0.7463
1485,0.2103
1486,0.1289
1487,0.544
1488,0.1165
1489,0.278
1490,0.06661
1491,0.05353
1492,0.4701
1493,0.1793
1494,0.1828
1495,0.03066
1496,0.1364
1497,0.01426
1498,0.1259
1499,0.1776
1500,0.0971
1501,0.1724
1502,0.2368
1503,0.1116
1504,0.3989
1505,0.4631
1506,0.5559
1507,0.1885
1508,0.5621
1509,0.02019
1510,0.4375
1511,0.2484
1512,0.1647
1513,0.1085
1514,0.4718
1515,0.3781
1516,0.49
1517,0.381
1518,0.2727
1519,0.6582
1520,0.04967
1521,0.7652
1522,0.1919
1523,0.6811
1524,0.1569
1525,0.4926
1526,0.107
1527,0.05094
1528,0.1832
1529,0.6906
1530,0.1181
1531,0.06156
1532,0.07426
1533,0.03216
1534,0.4132
1535,0.07382
1536,0.2152
1537,0.4346
1538,0.5546
1539,0.2673
1540,0.1989
1541,0.1415
1542,0.01221
1543,0.4205
1544,0.05316
1545,0.3531
1546,0.04464
1547,0.01567
1548,0.4819
1549,0.05896
1550,0.3282
1551,0.8121
1552,0.3181
1553,0.2822
1554,0.3899
1555,0.2388
1556,0.2701
1557,0.2196
1558,0.4422
1559,0.09535
1560,0.7714
1561,0.2882
1562,0.1317
1563,0.388
1564,0.0423
1565,0.3423
1566,0.06072
1567,0.1779
1568,0.05948
1569,0.3512
1570,0.4666
1571,0.5513
1572,0.7903
1573,0.3713
1574,0.03159
1575,0.1327
1576,0.1298
1577,0.399
1578,0.6556
1579,0.07434
1580,0.4681
1581,0.8481
1582,0.219
1583,0.3744
1584,0.1269
1585,0.983
1586,0.2356
1587,0.3106
1588,7.18e-05
1589,0.3682
1590,0.1693
1591,0.02496
1592,0.1301
1593,0.1295
1594,0.1646
1595,0.4283
1596,0.3846
1597,0.202
1598,0.08806
1599,0.03635
1600,0.05919
1601,0.326
1602,0.3602
1603,0.1312
1604,0.4399
1605,0.04311
1606,0.07753
1607,0.4013
1608,0.1233
1609,0.125
1610,0.2079
1611,0.06264
1612,0.1894
1613,0.535
1614,0.06709
1615,0.2092
1616,0.2095
1617,0.04413
1618,0.08711
1619,0.07144
1620,0.2813
1621,0.3013
1622,0.289
1623,0.1365
1624,0.3316
1625,0.352
1626,0.1707
1627,0.6248
1628,0.01159
1629,0.2549
1630,0.1172
1631,0.1032
1632,0.03221
1633,0.04511
1634,0.09574
1635,0.02553
1636,0.4766
1637,0.02612
1638,0.2138
1639,0.3954
1640,0.1181
1641,0.2252
1642,0.4882
1643,0.1157
1644,0.2734
1645,0.1987
1646,0.1666
1647,0.06076
1648,0.6444
1649,0.2409
1650,0.3815
1651,0.2012
1652,0.3362
1653,0.3731
1654,0.5783
1655,0.1667
1656,0.03762
1657,0.8436
1658,0.8076
1659,0.6131
1660,0.04535
1661,0.07878
1662,0.3097
1663,0.0004363
1664,0.02795
1665,0.9493
1666,0.2184
1667,0.2997
1668,0.001468
1669,0.5137
1670,0.3235
1671,0.6498
1672,0.11
1673,0.5693
1674,0.5354
1675,0.2249
1676,0.2689
1677,0.2883
1678,0.04108
1679,0.2699
1680,0.3495
1681,0.5038
1682,0.142
1683,0.6828
1684,0.2937
1685,0.09307
1686,0.3103
1687,0.5109
1688,0.04418
1689,0.4958
1690,0.1136
1691,0.8586
1692,0.06395
1693,0.3236
1694,0.5395
1695,0.2303
1696,0.1613
1697,0.165
1698,0.2412
1699,0.01195
1700,0.1818
1701,0.8993
1702,0.1303
1703,0.1221
1704,0.1861
1705,0.04629
1706,0.148
1707,0.1137
1708,0.3565
1709,0.4342
1710,0.3939
1711,0.1018
1712,0.1529
1713,0.608
1714,0.9337
1715,0.3984
1716,0.4223
1717,0.8165
1718,0.06465
1719,0.3751
1720,0.01467
1721,0.3489
1722,0.01599
1723,0.2119
1724,0.09776
1725,0.8342
1726,0.2515
1727,0.1007
1728,0.2515
1729,0.08631
1730,0.2898
1731,0.04751
1732,0.1079
1733,0.01201
1734,0.3468
1735,0.05906
1736,0.3276
1737,0.5696
1738,0.1513
1739,0.5535
1740,0.08147
1741,0.2796
1742,0.3499
1743,0.2621
1744,0.4427
1745,0.343
1746,0.1883
1747,0.2414
1748,0.7683
1749,0.3623
1750,0.3484
1751,0.3213
1752,0.1818
1753,0.506
1754,0.4039
1755,0.6623
1756,0.5073
1757,0.5024
1758,0.6357
1759,0.4952
1760,0.1064
1761,0.2812
1762,0.2998
1763,0.02739
1764,0.1724
1765,0.01543
1766,0.3508
1767,0.09332
1768,0.4599
1769,0.5037
1770,0.028
1771,0.3137
1772,0.1341
1773,0.5349
1774,0.3574
1775,0.08434
1776,0.2598
1777,0.2242
1778,0.1101
1779,0.4198
1780,0.4983
1781,0.271
1782,0.3504
1783,0.09061
1784,0.4375
1785,0.1603
1786,0.04062
1787,0.546
1788,0.2572
1789,0.205
1790,0.3091
1791,0.3088
1792,0.2477
1793,0.7474
1794,0.09379
1795,0.1518
1796,0.3091
1797,0.4227
1798,0.3875
1799,0.2011
1800,0.3388
1801,0.3021
1802,0.3728
1803,0.4419
1804,0.1206
1805,1.053
1806,0.4689
1807,0.4138
1808,0.2513
1809,0.1326
1810,0.2215
1811,0.4701
1812,0.05713
1813,0.8211
1814,0.01962
1815,0.7297
1816,0.3679
1817,0.7135
1818,0.5074
1819,0.3467
1820,0.01622
1821,0.01346
1822,0.6002
1823,0.4802
1824,0.001173
1825,0.1281
1826,0.1503
1827,0.6138
1828,0.03552
1829,0.5389
1830,0.1695
1831,0.3616
1832,0.6957
1833,0.1307
1834,0.2073
1835,0.2316
1836,0.05555
1837,0.6044
1838,0.2226
1839,0.3782
1840,0.04126
1841,0.7047
1842,0.08365
1843,0.3195
1844,0.2661
1845,0.3896
1846,0.3657
1847,0.553
1848,0.1311
1849,0.3702
1850,0.3589
1851,0.3536
1852,0.6005
1853,1.006
1854,0.3312
1855,0.382
1856,0.3781
1857,0.4925
1858,0.3224
1859,0.1504
1860,0.6558
1861,0.1431
1862,0.1018
1863,0.186
1864,0.03905
1865,0.7819
1866,0.1732
1867,0.5877
1868,0.461
1869,0.02014
1870,1.066
1871,0.7221
1872,0.2379
1873,0.00047
1874,0.6654
1875,0.8497
1876,0.05435
1877,0.3285
1878,0.00572
1879,0.2354
1880,0.0958
1881,0.07372
1882,0.2335
1883,0.9582
1884,1.095
1885,0.7144
1886,0.3182
1887,0.3156
1888,0.6306
1889,0.3042
1890,0.341
1891,0.1586
1892,0.2912
