MDTU,plaq,Re(det),Im(det),link
164,0.0438991,0.0517569,0.0308958,0.054768
165,0.0494876,0.0544,0.0310361,0.0747967
166,0.0494876,0.0544,0.0310361,0.0747967
167,0.0423913,0.0463176,0.0240368,0.0635683
168,0.061261,0.0673007,0.0314855,0.0671159
169,0.061261,0.0673007,0.0314855,0.0671159
170,0.0487434,0.0480872,0.0269872,0.0748124
171,0.0531768,0.0532635,0.0227771,0.0743295
172,0.0395854,0.0419849,0.0249978,0.0745905
173,0.0446895,0.0402367,0.0225209,0.0551018
174,0.0471158,0.0477726,0.0263586,0.0665159
175,0.0421887,0.0467222,0.0277658,0.0673363
176,0.0461161,0.049214,0.0267251,0.0658971
177,0.037491,0.0407647,0.0231795,0.0763422
178,0.0437274,0.0482358,0.0270486,0.063483
179,0.0517784,0.0579532,0.027955,0.0697579
180,0.0379351,0.0374418,0.0259709,0.0682049
181,0.0358082,0.0414743,0.0303645,0.0607586
182,0.0414737,0.0440365,0.0265844,0.0582288
183,0.0645532,0.0784107,0.0337605,0.0839151
184,0.0645532,0.0784107,0.0337605,0.0839151
185,0.0645532,0.0784107,0.0337605,0.0839151
186,0.0592717,0.068423,0.029325,0.0562921
187,0.0539558,0.0597856,0.0280831,0.072377
188,0.0496211,0.061501,0.0341757,0.0636663
189,0.0463254,0.0506889,0.0259983,0.05591
190,0.0463254,0.0506889,0.0259983,0.05591
191,0.049683,0.0611127,0.0270456,0.0704826
192,0.0326158,0.0351084,0.0256027,0.0549976
193,0.0417497,0.0446911,0.0259182,0.0568216
194,0.0356365,0.0350571,0.0247255,0.0660117
195,0.0346593,0.0374585,0.0251037,0.0673124
196,0.056826,0.074686,0.0350166,0.0733736
197,0.0488851,0.0638649,0.0385577,0.0503409
198,0.0353298,0.0429018,0.0294159,0.0745898
199,0.0501184,0.0542353,0.0278823,0.0742011
200,0.0427277,0.04885,0.0279284,0.0718879
201,0.0512244,0.0660272,0.0346215,0.0724291
202,0.0564154,0.0645381,0.0283832,0.0690426
203,0.0331839,0.0342089,0.0242707,0.0658102
204,0.0300848,0.0293595,0.0244891,0.0770572
205,0.0367747,0.0399459,0.0251474,0.064979
206,0.0434368,0.0512958,0.0302368,0.0704555
207,0.0434368,0.0512958,0.0302368,0.0704555
208,0.0480573,0.0504873,0.0242721,0.0740589
209,0.0492677,0.0475818,0.0261076,0.0765497
210,0.0549933,0.0509148,0.0234058,0.0730358
211,0.0503793,0.0497413,0.023377,0.0765602
212,0.0438989,0.033102,0.0175706,0.0829272
213,0.0542828,0.0341776,0.0142046,0.0729364
214,0.0542828,0.0341776,0.0142046,0.0729364
215,0.0526545,0.0355631,0.0178094,0.0799495
216,0.0390275,0.0278524,0.0180352,0.0735836
217,0.0403511,0.0294851,0.0164346,0.0579395
218,0.0403511,0.0294851,0.0164346,0.0579395
219,0.0403511,0.0294851,0.0164346,0.0579395
220,0.029358,0.0276803,0.0250255,0.0595622
221,0.0311807,0.0285161,0.0237158,0.0661314
222,0.0427217,0.0368234,0.0207617,0.0521967
223,0.0573527,0.0635023,0.0275229,0.0623739
224,0.0554436,0.0480982,0.0193858,0.0511789
225,0.0491453,0.0419188,0.0211476,0.0693111
226,0.0491453,0.0419188,0.0211476,0.0693111
227,0.0434789,0.0474711,0.0275025,0.0708335
228,0.0491471,0.0607994,0.0292364,0.0463074
229,0.0382251,0.0431141,0.0294897,0.0673106
230,0.0478542,0.0450189,0.0241159,0.0523575
231,0.0317929,0.0345729,0.0257345,0.0617628
232,0.0415871,0.0417951,0.0250787,0.0680435
233,0.0388656,0.0347448,0.0219203,0.0677086
234,0.0404569,0.0362132,0.0218325,0.0564138
235,0.0359035,0.0263429,0.0191413,0.069243
236,0.0396791,0.0350185,0.0220224,0.0575983
237,0.0359649,0.0328842,0.0220176,0.0684928
238,0.0291113,0.0308714,0.0260594,0.0646418
239,0.0471538,0.0536089,0.0312315,0.0535435
240,0.0605937,0.081275,0.0364936,0.0665261
241,0.0496777,0.0554427,0.0284445,0.0664604
242,0.0435487,0.0473361,0.0261954,0.0655354
243,0.0438042,0.0459813,0.0270606,0.0721361
244,0.0360063,0.038809,0.0258993,0.0540064
245,0.0377309,0.0372079,0.0213245,0.0681304
246,0.0377309,0.0372079,0.0213245,0.0681304
247,0.0377309,0.0372079,0.0213245,0.0681304
248,0.0353814,0.0337457,0.0197906,0.0486415
249,0.0412601,0.0375229,0.0209199,0.0732558
250,0.0480342,0.0427816,0.0231217,0.0494961
251,0.0484649,0.0532791,0.0236355,0.0469153
252,0.0597549,0.0613648,0.0266736,0.0662507
253,0.0602339,0.0711773,0.0316931,0.0603487
254,0.0602339,0.0711773,0.0316931,0.0603487
255,0.0560745,0.0640983,0.0292692,0.0706275
256,0.0471174,0.0621175,0.0371268,0.0568021
257,0.0471174,0.0621175,0.0371268,0.0568021
258,0.0428657,0.0487164,0.02894,0.0670628
259,0.0632432,0.0776732,0.0291163,0.076181
260,0.0703675,0.0729227,0.0242398,0.0781113
261,0.0573543,0.0623765,0.0276061,0.063973
262,0.0380983,0.0345884,0.021124,0.0669094
263,0.051377,0.049573,0.0262982,0.0600323
264,0.0503042,0.0603019,0.0293152,0.0595293
265,0.0705802,0.0836246,0.0287127,0.053053
266,0.077411,0.0771892,0.0240002,0.0661056
267,0.0940848,0.0943059,0.0256295,0.0618625
268,0.0868771,0.0929623,0.0264827,0.0662599
269,0.0820349,0.0692901,0.0186044,0.0647818
270,0.0681831,0.0548846,0.0209591,0.0699888
271,0.0456338,0.0480475,0.0236848,0.065681
272,0.0456338,0.0480475,0.0236848,0.065681
273,0.0456338,0.0480475,0.0236848,0.065681
274,0.0489596,0.046455,0.0256869,0.0580003
275,0.0572186,0.0570378,0.0236907,0.0697764
276,0.0616913,0.0512027,0.0209591,0.0734874
277,0.0670657,0.059995,0.0258778,0.0645029
278,0.0528499,0.0387933,0.0188093,0.0740664
279,0.0324273,0.026291,0.0201747,0.0656984
280,0.0324273,0.026291,0.0201747,0.0656984
281,0.0388493,0.0344454,0.0261429,0.0532893
282,0.0388493,0.0344454,0.0261429,0.0532893
283,0.0519787,0.0353403,0.0184102,0.0672236
284,0.0405957,0.0255486,0.0142557,0.055734
285,0.0422055,0.0254777,0.0145094,0.0603391
286,0.039894,0.0331589,0.0193641,0.0708129
287,0.048783,0.0348882,0.0163671,0.0690019
288,0.0399179,0.0316266,0.02065,0.0744939
289,0.0455342,0.0429007,0.025752,0.0814627
290,0.0512017,0.0588191,0.0274157,0.0486251
291,0.0398872,0.0410498,0.0254484,0.0791417
292,0.036141,0.0362775,0.022432,0.0541517
293,0.0387814,0.0359754,0.0228826,0.0715643
294,0.0391382,0.0403241,0.0265473,0.055598
295,0.0432519,0.0496962,0.0297645,0.0693841
296,0.0432519,0.0496962,0.0297645,0.0693841
297,0.0432519,0.0496962,0.0297645,0.0693841
298,0.0383081,0.0419129,0.0302529,0.0555704
299,0.0383081,0.0419129,0.0302529,0.0555704
300,0.0474952,0.0567402,0.0301347,0.0535067
301,0.0511228,0.0681921,0.0347824,0.0560338
302,0.0375532,0.0429969,0.0300734,0.0561192
303,0.0379088,0.0395907,0.0255015,0.0627573
304,0.0431475,0.0412247,0.023356,0.0695352
305,0.0401581,0.045407,0.0292256,0.0423611
306,0.0425471,0.0511028,0.0317477,0.0537796
307,0.0393774,0.0512079,0.0329421,0.0669978
308,0.0506558,0.0606793,0.0315919,0.0495532
309,0.0467532,0.0547529,0.0291269,0.0591956
310,0.0458893,0.0456476,0.0259931,0.0601227
311,0.036073,0.032041,0.0234648,0.0642722
312,0.0357677,0.0350941,0.02687,0.0562202
313,0.0372001,0.0322956,0.0194911,0.0576031
314,0.0340526,0.0312953,0.0203282,0.0644716
315,0.0402572,0.0345198,0.0188397,0.0646354
316,0.0376349,0.0351866,0.0242388,0.0602297
317,0.0282846,0.0252896,0.0250507,0.0695708
318,0.0340147,0.032331,0.0251203,0.0597684
319,0.0340147,0.032331,0.0251203,0.0597684
320,0.0348168,0.0292082,0.0208863,0.0695034
321,0.041856,0.0431166,0.0263673,0.0621133
322,0.0394106,0.0383764,0.021754,0.0689386
323,0.0428864,0.0435484,0.024974,0.0516939
324,0.0369377,0.0471093,0.0316141,0.0545597
325,0.0466003,0.0496528,0.0276633,0.0456672
326,0.0446297,0.0433711,0.0255484,0.0600969
327,0.0463283,0.0383832,0.0190906,0.0642148
328,0.0463283,0.0383832,0.0190906,0.0642148
329,0.0608125,0.055238,0.0229036,0.0796455
330,0.0688108,0.0628336,0.0247675,0.0593253
331,0.0535361,0.0521671,0.025509,0.0656186
332,0.0513481,0.0451174,0.0201156,0.0595209
333,0.0564401,0.0568073,0.0232534,0.0562102
334,0.0472968,0.0459674,0.0275087,0.0486828
335,0.0533955,0.0495736,0.0250823,0.070042
336,0.0599681,0.0549178,0.0236231,0.0578139
337,0.0599681,0.0549178,0.0236231,0.0578139
338,0.0678396,0.0596154,0.0213665,0.0766329
339,0.0603769,0.0652568,0.0261778,0.0673844
340,0.0447095,0.0443561,0.0238327,0.067641
341,0.0403275,0.0358121,0.0207895,0.0668944
342,0.0355971,0.0289485,0.0195325,0.0710973
343,0.0355971,0.0289485,0.0195325,0.0710973
344,0.0471695,0.053688,0.0303322,0.0615822
345,0.0466477,0.0498782,0.0284208,0.0736726
346,0.0399134,0.0386689,0.0242257,0.063978
347,0.0376087,0.0414909,0.0301178,0.0570751
348,0.0428583,0.043281,0.0268756,0.0655257
349,0.0424989,0.0392473,0.023636,0.0573185
350,0.0406905,0.0364194,0.0249925,0.0553333
351,0.0430198,0.0444922,0.0262845,0.0571182
352,0.04381,0.0507099,0.0281852,0.0524406
353,0.0488189,0.0567254,0.0281987,0.0557171
354,0.0583849,0.0599501,0.0233344,0.067898
355,0.0461983,0.0445702,0.0241346,0.0661317
356,0.0461983,0.0445702,0.0241346,0.0661317
357,0.0451873,0.0449672,0.0263095,0.0627995
358,0.0508892,0.0648161,0.0334865,0.0711551
359,0.0529597,0.077813,0.0363357,0.0629018
360,0.0439828,0.0527682,0.0311919,0.067824
361,0.0448231,0.0540543,0.0331071,0.0685468
362,0.0453358,0.0487396,0.0287751,0.0830753
363,0.0453358,0.0487396,0.0287751,0.0830753
364,0.0290305,0.0312355,0.0264815,0.0531255
365,0.0376714,0.0460261,0.0263098,0.0493748
366,0.04098,0.0594814,0.0368339,0.0585664
367,0.0416896,0.048859,0.0330261,0.0721226
368,0.0345225,0.038384,0.030306,0.0721295
369,0.03732,0.0345209,0.0231982,0.0600827
370,0.0526538,0.0608788,0.0293326,0.066313
371,0.0316799,0.0425058,0.0324365,0.0593475
372,0.036431,0.045054,0.0294555,0.063932
373,0.046472,0.0735445,0.0406999,0.067485
374,0.0489008,0.0704856,0.0355464,0.066614
375,0.0390309,0.0434242,0.0283821,0.0629112
376,0.0390309,0.0434242,0.0283821,0.0629112
377,0.0442934,0.0507511,0.0331356,0.0569135
378,0.0539198,0.0549671,0.0261074,0.0420548
379,0.0517951,0.0555916,0.0270748,0.0648718
380,0.0576503,0.0688139,0.0298863,0.0480876
381,0.0626037,0.0753024,0.0332857,0.0618514
382,0.0559344,0.0612609,0.0266842,0.0660526
383,0.0477719,0.0551412,0.0288834,0.0543903
384,0.0462211,0.0512874,0.0300966,0.0757589
385,0.0433373,0.0430309,0.0233605,0.0520295
386,0.0433373,0.0430309,0.0233605,0.0520295
387,0.0433373,0.0430309,0.0233605,0.0520295
388,0.0462174,0.0444628,0.0253075,0.0666509
389,0.0525717,0.0500291,0.0272202,0.0667959
390,0.0574766,0.0717818,0.028207,0.0556158
391,0.0544794,0.0602666,0.0251068,0.0435124
392,0.0544794,0.0602666,0.0251068,0.0435124
393,0.0653796,0.0750933,0.0285952,0.0671832
394,0.0653796,0.0750933,0.0285952,0.0671832
395,0.0789172,0.0949575,0.0311931,0.0516202
396,0.0783931,0.0829113,0.0242644,0.0693327
397,0.079767,0.0872188,0.0282359,0.0683586
398,0.0690014,0.068491,0.0238585,0.0707943
399,0.0690014,0.068491,0.0238585,0.0707943
400,0.0578386,0.0653711,0.0282436,0.0554583
401,0.0388437,0.0475069,0.0297289,0.0630753
402,0.0561314,0.0694634,0.0257935,0.0676183
403,0.0402446,0.0565393,0.0349428,0.0633879
404,0.039145,0.0453065,0.0296592,0.063133
405,0.0546324,0.0579724,0.0288356,0.0572826
406,0.0546324,0.0579724,0.0288356,0.0572826
407,0.0316915,0.0356269,0.0280975,0.0574426
408,0.0316915,0.0356269,0.0280975,0.0574426
409,0.0417326,0.0446759,0.0255592,0.0611414
410,0.0352482,0.0377991,0.0304589,0.0654474
411,0.0443611,0.0549389,0.0289643,0.0713139
412,0.0443611,0.0549389,0.0289643,0.0713139
413,0.0373792,0.03327,0.0237829,0.0715935
414,0.0437295,0.0425247,0.0238405,0.0680916
415,0.0456897,0.0363431,0.020976,0.0665655
416,0.0441234,0.0331928,0.0179306,0.0677035
417,0.0495959,0.0363962,0.0196938,0.074263
418,0.0441738,0.0344831,0.0193926,0.0576187
419,0.0441738,0.0344831,0.0193926,0.0576187
420,0.0399974,0.0267055,0.0149403,0.0628318
421,0.0444798,0.0344068,0.0201887,0.0671348
422,0.0364154,0.0303464,0.0195122,0.0565938
423,0.0347088,0.0330421,0.0204048,0.0689362
424,0.0347088,0.0330421,0.0204048,0.0689362
425,0.0409527,0.0353786,0.0215283,0.0630703
426,0.0363953,0.0352595,0.0241686,0.0587926
427,0.0552172,0.0613056,0.0275084,0.0598114
428,0.0542356,0.058606,0.025589,0.0628287
429,0.0539722,0.0518375,0.0258055,0.0481846
430,0.0542947,0.0477976,0.0193756,0.0549227
431,0.0478555,0.0461592,0.0228298,0.0547407
432,0.0503402,0.0581013,0.0273052,0.0507855
433,0.0383786,0.0463486,0.0312511,0.0657596
434,0.0429162,0.0487647,0.0277417,0.0481955
435,0.0430831,0.0591017,0.0373544,0.0638064
436,0.0376281,0.0477429,0.030169,0.0645857
437,0.0391847,0.0513353,0.0380045,0.0510173
438,0.0387413,0.0441893,0.0285351,0.0677911
439,0.0422574,0.055898,0.0342444,0.0623548
440,0.0580463,0.0834254,0.0350946,0.0538194
441,0.0468663,0.0462439,0.0238995,0.0835153
442,0.0409007,0.0451964,0.0287973,0.0636908
443,0.0362964,0.0442323,0.0281832,0.0625147
444,0.0417048,0.0516717,0.0327812,0.0631787
445,0.0512073,0.0494022,0.0251166,0.0525293
446,0.0385665,0.0385557,0.0263661,0.078093
447,0.0479323,0.0544412,0.0279612,0.0624943
448,0.0479323,0.0544412,0.0279612,0.0624943
449,0.0340511,0.0384632,0.0269972,0.0604802
450,0.0465333,0.0500236,0.0250802,0.048664
451,0.059709,0.0733498,0.0355015,0.0635368
452,0.0353359,0.0424715,0.0313724,0.0574224
453,0.0450289,0.0577666,0.0304989,0.0528981
454,0.0501467,0.0611754,0.0355421,0.0523939
455,0.0392142,0.0524989,0.0388971,0.0660043
456,0.0373614,0.0530882,0.0362715,0.0541991
457,0.0340106,0.0420962,0.0339209,0.0580284
458,0.0417705,0.0540117,0.0289997,0.0596311
459,0.039659,0.0515329,0.0322376,0.0639744
460,0.0498223,0.0766548,0.0357014,0.0637106
461,0.0514528,0.0650534,0.0338363,0.063874
462,0.0572241,0.0618267,0.0275014,0.071324
463,0.0572241,0.0618267,0.0275014,0.071324
464,0.0661795,0.0702361,0.0277683,0.0690157
465,0.0661795,0.0702361,0.0277683,0.0690157
466,0.0382926,0.039309,0.026069,0.067895
467,0.0371219,0.0418811,0.0265808,0.0700093
468,0.0376781,0.0399337,0.0282572,0.0584626
469,0.0439891,0.0502685,0.0285722,0.0771987
470,0.0430742,0.0490954,0.0287653,0.0509242
471,0.0430742,0.0490954,0.0287654,0.0509242
472,0.037644,0.0464001,0.0298969,0.0747947
473,0.0497542,0.0486494,0.0225776,0.0643775
474,0.0458607,0.0450582,0.0247011,0.0759993
475,0.0479005,0.0520965,0.0263524,0.0695507
476,0.0479005,0.0520965,0.0263524,0.0695507
477,0.0416228,0.0445313,0.0272704,0.0624422
478,0.0540748,0.0562155,0.0292332,0.064687
479,0.0506536,0.0574827,0.029507,0.0761156
480,0.0639239,0.0835376,0.031295,0.0436337
481,0.0594255,0.0673096,0.0265512,0.0513445
482,0.0575856,0.060637,0.0259393,0.0546488
483,0.0432342,0.0503853,0.031307,0.0568227
484,0.0490478,0.0567747,0.0295379,0.0619088
485,0.0632824,0.0593561,0.0237504,0.0699735
486,0.0573112,0.0700969,0.0315039,0.0592099
487,0.0620686,0.0848974,0.0351317,0.0504478
488,0.0436555,0.0490801,0.0273753,0.0606958
489,0.0378088,0.0381833,0.029365,0.0594497
490,0.0378088,0.0381833,0.029365,0.0594497
491,0.0339188,0.0336888,0.0226638,0.0517884
492,0.0330592,0.0312653,0.0217216,0.0691204
493,0.0374789,0.0350044,0.0255873,0.0598483
494,0.0397604,0.0392924,0.0278959,0.0565388
495,0.0411138,0.0381219,0.0234139,0.0602228
496,0.0530398,0.0513317,0.0241664,0.0568503
497,0.0524046,0.0469772,0.0205027,0.0557761
498,0.0425967,0.0400504,0.0249673,0.0676825
499,0.0492041,0.0426939,0.0217962,0.0666966
500,0.0511631,0.041204,0.0182871,0.0649157
501,0.0511631,0.041204,0.0182871,0.0649157
502,0.0542116,0.0415784,0.0216133,0.0600073
503,0.0398901,0.036204,0.0223302,0.0809162
504,0.0405025,0.0413195,0.0281576,0.0650975
505,0.0384083,0.0285934,0.0200273,0.0623618
506,0.0468065,0.0515988,0.0263452,0.0599798
507,0.0385445,0.0379011,0.0248489,0.063288
508,0.0483904,0.0413754,0.0204879,0.0611826
509,0.0483904,0.0413754,0.0204879,0.0611826
510,0.0431808,0.0443838,0.0250292,0.0602415
511,0.0431808,0.0443838,0.0250292,0.0602415
512,0.0439649,0.0407178,0.023501,0.0669467
513,0.0482077,0.0493473,0.0265375,0.0602153
514,0.0349938,0.0362342,0.0259973,0.0536702
515,0.0349938,0.0362342,0.0259973,0.0536702
516,0.0372693,0.0379365,0.0253464,0.0774893
517,0.0317249,0.0339591,0.0291782,0.0680676
518,0.0378095,0.031936,0.0217087,0.0662293
519,0.0499974,0.0447894,0.0245279,0.0540115
520,0.0445651,0.0391924,0.0191626,0.063017
521,0.0445651,0.0391924,0.0191626,0.063017
522,0.0441114,0.0430517,0.0250865,0.0604165
523,0.0313408,0.0371403,0.0302047,0.0594474
524,0.0297887,0.0368542,0.0321924,0.0481823
525,0.0337273,0.0474776,0.0363072,0.0560141
526,0.0292992,0.0317755,0.0282729,0.047378
527,0.034071,0.0327164,0.0242145,0.0625976
528,0.04798,0.0454436,0.0224401,0.0489495
529,0.048102,0.0449451,0.0234105,0.056041
530,0.048102,0.0449451,0.0234105,0.056041
531,0.0412403,0.0389024,0.0235017,0.0581214
532,0.0583133,0.0613504,0.0264319,0.0576646
533,0.0516062,0.052501,0.0258829,0.0617253
534,0.0543426,0.0530789,0.0236851,0.069154
535,0.0439281,0.0407726,0.0229983,0.0632735
536,0.0439281,0.0407726,0.0229983,0.0632735
537,0.0387835,0.0341297,0.0211563,0.0662681
538,0.0385909,0.0377073,0.024564,0.0716343
539,0.0518595,0.0635802,0.0317438,0.0555771
540,0.0428415,0.0567964,0.0350221,0.0574903
541,0.0554253,0.0642121,0.0281974,0.0580057
542,0.0337449,0.0383525,0.0284056,0.0634207
543,0.032548,0.0346679,0.0281883,0.0539121
544,0.0430673,0.034048,0.0216187,0.0586698
