MDTU,susyTrans,Im(bilin)
10,0.00916076,-2.91525e-05
20,0.00457821,-0.000112351
30,-0.00730563,7.01671e-05
40,0.0120071,-1.9828e-05
50,0.00244426,-8.30632e-05
60,-0.0121444,-2.35543e-05
70,-0.00953961,-3.46713e-05
80,-0.0287298,-9.4418e-06
90,0.00108955,6.93934e-06
100,-0.00871697,2.95367e-05
110,0.00374256,-4.92392e-05
120,-0.0131324,-7.45495e-05
130,0.011309,-6.42359e-06
140,0.0123057,3.15432e-07
150,-0.00404387,-1.11166e-05
160,-0.00836573,-4.09787e-05
170,0.00440926,-7.23642e-05
180,-0.0087083,4.97711e-05
190,0.000436432,-4.41235e-05
200,0.00166571,8.20659e-05
210,0.0149664,4.13099e-05
220,0.00832308,5.52786e-07
230,-0.00158911,8.54797e-05
240,0.027276,8.93738e-05
250,-0.0135382,-3.96249e-05
260,0.016062,-6.87818e-05
270,0.0148748,1.94719e-05
280,-0.0259382,-8.07538e-05
290,0.00145702,3.06e-05
300,-0.00712805,-1.74571e-05
310,0.0110218,1.22645e-05
320,-0.00400239,1.49899e-05
330,0.0117739,9.48239e-06
340,-0.0133335,6.68834e-05
350,-0.00167387,-1.58972e-05
360,-0.00653016,1.48277e-05
370,0.014868,0.000102829
380,-0.0184227,0.000101204
390,-0.00608048,-7.71763e-05
400,-0.000226563,3.89826e-05
410,-0.0125016,-4.6882e-05
420,-0.0155906,2.46708e-05
430,-0.00306825,-2.96969e-05
440,-0.00843928,-0.000130081
450,0.00704105,7.42569e-06
460,0.00859367,1.27876e-05
470,0.00427053,-2.2201e-05
480,-0.00326218,-0.00011323
490,-0.00402116,2.8188e-06
500,0.0198049,5.546e-05
510,0.0221671,-3.73627e-05
520,0.00972394,-7.38904e-05
530,0.00778315,4.001e-05
540,-0.00514657,1.38811e-06
550,0.00203983,5.14768e-05
560,-0.0171232,-6.47767e-06
570,0.0155449,-7.57081e-05
580,-0.0113568,2.24113e-05
590,0.0125489,5.76428e-05
600,-0.00303424,-7.95978e-05
610,0.00204171,-3.60174e-05
620,-0.00975015,3.45158e-05
630,-0.00475051,-7.82948e-05
640,-0.0152872,-5.25699e-05
650,-0.00694586,1.8839e-05
660,0.00192941,9.73278e-06
670,-0.00363232,-1.39226e-05
680,0.00874042,4.72408e-06
690,0.0105005,-2.80707e-05
700,0.0121769,-3.36883e-05
710,-0.026796,-2.36157e-05
720,-0.00103131,4.78976e-05
730,0.00195679,4.99291e-05
740,0.00952534,3.51164e-05
750,0.0152831,3.85866e-06
760,-0.000356719,-1.05117e-05
770,-0.000714225,0.000101721
780,0.000970362,5.09342e-07
