MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.983401,0.859217,-0.478356
2,0.985002,0.866233,-0.468901
3,0.983305,0.857708,-0.480858
4,0.982049,0.910325,-0.368415
5,0.982049,0.910325,-0.368415
6,0.984474,0.940325,-0.291511
7,0.984605,0.851783,-0.493875
8,0.985299,0.913533,-0.36915
9,0.981684,0.942675,-0.273984
10,0.98163,0.961742,-0.196595
11,0.982299,0.963958,-0.188933
12,0.981373,0.956167,-0.220993
13,0.984235,0.966158,-0.18777
14,0.984235,0.966158,-0.18777
15,0.982776,0.940517,-0.285092
16,0.980848,0.944008,-0.266291
17,0.984993,0.9567,-0.234383
18,0.984993,0.9567,-0.234383
19,0.981385,0.963208,-0.188007
20,0.985025,0.981533,-0.0828604
21,0.985025,0.981533,-0.0828604
22,0.986554,0.985867,-0.0368122
23,0.982501,0.980608,0.0609501
24,0.982192,0.9811,0.0463052
25,0.982041,0.973433,0.129739
26,0.982041,0.973433,0.129739
27,0.984895,0.984208,0.0367784
28,0.983238,0.974433,0.131288
29,0.985465,0.985208,-0.0225098
30,0.985465,0.985208,-0.0225098
31,0.982301,0.981775,-0.0321413
32,0.982617,0.980075,0.0706366
33,0.981727,0.981575,0.0172587
34,0.982265,0.98205,-0.0205602
35,0.981708,0.960917,-0.200972
36,0.981708,0.960917,-0.200972
37,0.979976,0.919542,-0.338815
38,0.981495,0.91765,-0.348211
39,0.986342,0.954392,-0.249013
40,0.984442,0.959392,-0.220666
41,0.982617,0.982617,0.000513669
42,0.982767,0.981617,0.0475369
43,0.980387,0.979425,0.0434107
44,0.984932,0.974958,-0.139813
45,0.98465,0.960908,-0.214918
46,0.98193,0.890858,-0.412988
47,0.982074,0.9005,-0.39188
48,0.985732,0.898233,-0.406011
49,0.984444,0.901358,-0.395833
50,0.979721,0.905525,-0.374002
51,0.9836,0.916242,-0.357728
52,0.981009,0.959708,-0.203319
53,0.977269,0.948367,-0.235915
54,0.982106,0.911967,-0.364485
55,0.982106,0.911967,-0.364485
56,0.986,0.943308,-0.286992
57,0.985354,0.962133,-0.212652
58,0.983265,0.936092,-0.300904
59,0.984298,0.892475,-0.415128
60,0.981824,0.831492,-0.52211
61,0.986319,0.869367,-0.465861
62,0.98582,0.897575,-0.407676
63,0.9832,0.8418,-0.507992
64,0.981064,0.875217,-0.443263
65,0.98514,0.909117,-0.379483
66,0.98059,0.918192,-0.344212
67,0.98633,0.966483,-0.196866
68,0.982609,0.951267,-0.246196
69,0.984455,0.948183,-0.264766
70,0.983949,0.9375,-0.298745
71,0.983142,0.907783,-0.377487
72,0.985563,0.903858,-0.392906
73,0.983494,0.856675,-0.483082
74,0.986644,0.912308,-0.375712
75,0.984425,0.900683,-0.397319
76,0.984513,0.892308,-0.415995
77,0.984665,0.905975,-0.385712
78,0.984665,0.905975,-0.385712
79,0.983464,0.932425,-0.312705
80,0.980995,0.926683,-0.321883
81,0.985311,0.917817,-0.3584
82,0.985311,0.917817,-0.3584
83,0.981632,0.842075,-0.504491
84,0.9832,0.849433,-0.495122
85,0.983673,0.854192,-0.487822
86,0.984955,0.817208,-0.549825
87,0.983403,0.816093,-0.548702
88,0.982687,0.777977,-0.600354
89,0.984759,0.823749,-0.539618
90,0.980546,0.911625,-0.361125
91,0.985166,0.869733,-0.462727
92,0.983388,0.909167,-0.374791
93,0.98513,0.940825,-0.292112
94,0.982702,0.9376,-0.294295
95,0.984327,0.912533,-0.36903
96,0.982148,0.906167,-0.378784
97,0.983509,0.860817,-0.475693
98,0.985623,0.866408,-0.469882
99,0.983537,0.79989,-0.572295
100,0.986146,0.743243,-0.64813
101,0.982227,0.646513,-0.739453
102,0.983773,0.623191,-0.761212
103,0.984282,0.562575,-0.807664
104,0.982355,0.636271,-0.748452
105,0.981712,0.783278,-0.591806
106,0.983271,0.829208,-0.528427
107,0.983353,0.769636,-0.612081
108,0.98269,0.809134,-0.557657
109,0.984384,0.864983,-0.469911
110,0.986176,0.784033,-0.598193
111,0.982576,0.838033,-0.512988
112,0.980182,0.917125,-0.345888
113,0.983868,0.888167,-0.423268
114,0.983915,0.830037,-0.528325
115,0.983678,0.825994,-0.534187
116,0.986478,0.890492,-0.424456
117,0.986478,0.890492,-0.424456
118,0.984679,0.923592,-0.341424
119,0.985618,0.946108,-0.276263
120,0.984955,0.917358,-0.358595
121,0.982755,0.901867,-0.390441
122,0.982608,0.826033,-0.532153
123,0.980637,0.794153,-0.5753
124,0.982927,0.773589,-0.606387
125,0.986455,0.854925,-0.492136
126,0.979704,0.861008,-0.467424
127,0.981746,0.773488,-0.604599
128,0.983716,0.877025,-0.44556
129,0.986283,0.885775,-0.433771
130,0.984311,0.884642,-0.431599
131,0.985156,0.915592,-0.363626
132,0.980752,0.907483,-0.371952
133,0.984011,0.892983,-0.41335
134,0.983565,0.788823,-0.587501
135,0.985602,0.710187,-0.683408
136,0.985602,0.710187,-0.683408
137,0.985753,0.598305,-0.783416
138,0.986379,0.58601,-0.793433
139,0.985142,0.454163,-0.874208
140,0.985142,0.454163,-0.874208
141,0.984466,0.470543,-0.864733
142,0.984466,0.470543,-0.864733
143,0.983667,0.457852,-0.870617
144,0.983267,0.56252,-0.806465
145,0.984569,0.693614,-0.698767
146,0.984569,0.693614,-0.698767
147,0.985141,0.730534,-0.660925
148,0.982465,0.751314,-0.63306
149,0.981668,0.744802,-0.639486
150,0.982011,0.802914,-0.565398
151,0.979012,0.878958,-0.431158
152,0.982824,0.969183,-0.163174
153,0.98272,0.966442,-0.178127
154,0.98272,0.966442,-0.178127
155,0.982965,0.975708,-0.119222
156,0.984785,0.979217,-0.104578
157,0.984555,0.977258,-0.119644
158,0.981768,0.978042,-0.0854575
159,0.983255,0.974433,-0.131416
160,0.982654,0.965733,-0.181571
161,0.986853,0.979508,-0.120178
162,0.984068,0.9796,-0.0936642
163,0.984068,0.9796,-0.0936642
164,0.981809,0.981808,-0.000693998
165,0.986942,0.981267,0.105689
166,0.986942,0.981267,0.105689
167,0.986617,0.981633,0.0990458
168,0.986322,0.985592,0.0379486
169,0.986322,0.985592,0.0379486
170,0.98297,0.9805,-0.0696389
171,0.983263,0.97205,-0.148072
172,0.981129,0.969492,-0.150665
173,0.980226,0.9771,-0.0782238
174,0.981982,0.980217,-0.0588583
175,0.982943,0.982942,-0.00159942
176,0.982718,0.966183,-0.179513
177,0.983559,0.962717,-0.201408
178,0.981261,0.941617,-0.276099
179,0.984965,0.983542,-0.0529338
180,0.978664,0.976908,0.0586
181,0.984222,0.974258,0.139691
182,0.983416,0.97655,0.116003
183,0.985874,0.981375,0.0940817
184,0.985874,0.981375,0.0940817
185,0.985874,0.981375,0.0940817
186,0.980928,0.98035,0.0336816
187,0.983448,0.981908,0.0550073
188,0.985769,0.978417,0.120171
189,0.983748,0.967208,0.179632
190,0.983748,0.967208,0.179632
191,0.982434,0.918708,0.348068
192,0.982005,0.940175,0.283558
193,0.981325,0.962325,0.192168
194,0.983484,0.937142,0.298338
195,0.983264,0.938108,0.294553
196,0.980862,0.935175,0.295869
197,0.985579,0.949267,0.265063
198,0.986383,0.89185,0.421373
199,0.986989,0.909392,0.383608
200,0.983894,0.953025,0.244522
201,0.980946,0.956392,0.218103
202,0.981919,0.901975,0.388081
203,0.985079,0.857875,0.484182
204,0.982662,0.788393,0.586568
205,0.983139,0.70883,0.681266
206,0.980691,0.60475,0.772032
207,0.980691,0.60475,0.772032
208,0.981329,0.51374,0.836108
209,0.985538,0.47734,0.862225
210,0.983433,0.406343,0.895558
211,0.983359,0.328758,0.926775
212,0.984806,0.416955,0.892183
213,0.979994,0.415308,0.887642
214,0.979994,0.415308,0.887642
215,0.983577,0.375952,0.908892
216,0.97902,0.51817,0.830651
217,0.979727,0.619113,0.759318
218,0.979727,0.619113,0.759318
219,0.979727,0.619113,0.759318
220,0.983256,0.662446,0.726608
221,0.987015,0.626871,0.762385
222,0.981443,0.614538,0.765228
223,0.984862,0.662783,0.728472
224,0.983362,0.813551,0.552391
225,0.983489,0.836292,0.517558
226,0.983489,0.836292,0.517558
227,0.985445,0.880492,0.442535
228,0.982493,0.792828,0.580273
229,0.984929,0.768346,0.616222
230,0.97858,0.810074,0.548998
231,0.982472,0.832439,0.52182
232,0.983842,0.890717,0.417813
233,0.984935,0.898733,0.402958
234,0.985479,0.944283,0.281953
235,0.982692,0.966633,0.176926
236,0.984068,0.951958,0.249329
237,0.985526,0.907867,0.383457
238,0.985009,0.934092,0.312595
239,0.986511,0.9391,0.302151
240,0.984112,0.944867,0.275142
241,0.97961,0.936625,0.287
242,0.979697,0.937483,0.284483
243,0.983871,0.955408,0.23494
244,0.983229,0.91685,0.35514
245,0.982983,0.957408,0.222767
246,0.982983,0.957408,0.222767
247,0.982983,0.957408,0.222767
248,0.980962,0.975717,0.101308
249,0.985898,0.976325,0.137053
250,0.980903,0.967308,0.162746
251,0.981321,0.946575,0.258819
252,0.982975,0.977158,0.106778
253,0.984891,0.976467,0.128541
254,0.984891,0.976467,0.128541
255,0.984816,0.969108,0.175191
256,0.981088,0.936117,0.293633
257,0.981088,0.936117,0.293633
258,0.980773,0.924625,0.327086
259,0.980778,0.883133,0.426617
260,0.984072,0.852108,0.492248
261,0.98337,0.918425,0.351444
262,0.98507,0.927333,0.33229
263,0.983613,0.927183,0.328367
264,0.984658,0.956583,0.23345
265,0.98376,0.975817,0.124761
266,0.981338,0.980117,0.0489359
267,0.983095,0.983042,0.0102156
268,0.984189,0.9841,0.0132422
269,0.98103,0.980658,-0.0270168
270,0.979118,0.979092,0.00719569
271,0.981882,0.981492,0.0276672
272,0.981882,0.981492,0.0276672
273,0.981882,0.981492,0.0276672
274,0.982747,0.978017,0.0963067
275,0.981724,0.974117,0.12198
276,0.985136,0.982742,0.0686468
277,0.982894,0.977225,0.105417
278,0.983142,0.9756,0.121543
279,0.978834,0.976767,0.0635879
280,0.978834,0.976767,0.0635879
281,0.978107,0.977308,0.0395107
282,0.978107,0.977308,0.0395107
283,0.983067,0.983067,0.000860092
284,0.984725,0.979892,-0.0974425
285,0.98352,0.980783,-0.0733184
286,0.9836,0.9836,-0.000187673
287,0.983983,0.983942,-0.00906142
288,0.980193,0.972075,0.125894
289,0.98443,0.984425,0.00308435
290,0.983459,0.973433,0.140067
291,0.982771,0.982642,-0.0159558
292,0.981012,0.975075,-0.107764
293,0.982959,0.941075,-0.283876
294,0.984823,0.944483,-0.278975
295,0.98651,0.970558,-0.17669
296,0.98651,0.970558,-0.17669
297,0.98651,0.970558,-0.17669
298,0.981994,0.953125,-0.236356
299,0.981994,0.953125,-0.236356
300,0.98389,0.909983,-0.374125
301,0.98216,0.891233,-0.412725
302,0.981064,0.817615,-0.54221
303,0.98679,0.860333,-0.483302
304,0.987086,0.926125,-0.341514
305,0.984053,0.951033,-0.252777
306,0.980156,0.941783,-0.27157
307,0.984813,0.971758,-0.159818
308,0.985697,0.9757,-0.140028
309,0.984134,0.960117,-0.216091
310,0.98433,0.97115,-0.160543
311,0.987313,0.983517,-0.086495
312,0.980676,0.977825,0.0747203
313,0.979659,0.971358,0.12726
314,0.983861,0.974433,0.135876
315,0.983567,0.96065,0.211082
316,0.985285,0.957875,0.230787
317,0.981244,0.921992,0.335814
318,0.982616,0.897892,0.399154
319,0.982616,0.897892,0.399154
320,0.982385,0.910183,0.369658
321,0.984972,0.939608,0.295477
322,0.984302,0.939992,0.292003
323,0.986063,0.932767,0.319791
324,0.98546,0.963883,0.205087
325,0.984074,0.970692,0.161738
326,0.983445,0.979217,0.0910925
327,0.983283,0.979342,0.0879525
328,0.983283,0.979342,0.0879525
329,0.981872,0.981842,0.00772691
330,0.981567,0.978308,0.0799206
331,0.982612,0.973733,0.131791
332,0.984545,0.941158,0.28905
333,0.983637,0.9411,0.286133
334,0.984837,0.915108,0.36398
335,0.982764,0.917275,0.352747
