MDTU,min_ave,max_ave
1,-0.0589264,0.052549
2,-0.0505651,0.0568716
3,-0.0525529,0.0577856
4,-0.0518656,0.0583848
5,-0.0518656,0.0583848
6,-0.0512286,0.0589991
7,-0.0502774,0.0606091
8,-0.0536581,0.0593614
9,-0.056127,0.0511699
10,-0.0590331,0.0498467
11,-0.0601627,0.0554585
12,-0.0616898,0.0475982
13,-0.0645957,0.05135
14,-0.0645957,0.05135
15,-0.0579882,0.047158
16,-0.0553964,0.0506714
17,-0.0551535,0.0541289
18,-0.0551535,0.0541289
19,-0.0510212,0.0551543
20,-0.0507576,0.0587412
21,-0.0507576,0.0587412
22,-0.0506547,0.0600964
23,-0.0546792,0.0507016
24,-0.0581967,0.0545355
25,-0.0559458,0.0544406
26,-0.0559458,0.0544406
27,-0.0562104,0.0574499
28,-0.0551111,0.0567563
29,-0.0490673,0.061949
30,-0.0490673,0.061949
31,-0.0511491,0.0614387
32,-0.0555562,0.054038
33,-0.0497052,0.053731
34,-0.05506,0.0536683
35,-0.0577691,0.0538183
36,-0.0577691,0.0538183
37,-0.0490317,0.0524101
38,-0.0547547,0.0503852
39,-0.0550129,0.0571014
40,-0.05066,0.058442
41,-0.0487132,0.0591835
42,-0.0529139,0.0594218
43,-0.0527364,0.05738
44,-0.0523311,0.0560885
45,-0.0485806,0.0600728
46,-0.0507502,0.0532885
47,-0.0500815,0.0502535
48,-0.0511127,0.0534862
49,-0.0554524,0.0573207
50,-0.0549431,0.0524069
51,-0.0564566,0.0510683
52,-0.0611013,0.0474509
53,-0.063482,0.0472327
54,-0.0629268,0.048421
55,-0.0629268,0.048421
56,-0.0723492,0.0492767
57,-0.0613184,0.0459259
58,-0.0588094,0.0521912
59,-0.0520353,0.0518995
60,-0.0524487,0.054439
61,-0.0536627,0.0566262
62,-0.0542035,0.0548684
63,-0.0533792,0.0562979
64,-0.0585593,0.0585826
65,-0.0605335,0.0532632
66,-0.0549206,0.0593547
67,-0.0555265,0.0610748
68,-0.0479528,0.0587515
69,-0.0478272,0.0628118
70,-0.046527,0.0634766
71,-0.0469521,0.0618132
72,-0.0514979,0.0580737
73,-0.0532063,0.0567841
74,-0.0488913,0.0564972
75,-0.0539173,0.0553643
76,-0.0578465,0.0551744
77,-0.0541646,0.0523179
78,-0.0541646,0.0523179
79,-0.045166,0.0687385
80,-0.044079,0.0651338
81,-0.0397386,0.0661773
82,-0.0397386,0.0661773
83,-0.0450402,0.0554665
84,-0.0460067,0.0632003
85,-0.0513235,0.0562597
86,-0.0525249,0.0569923
87,-0.0493726,0.0551977
88,-0.0569251,0.0550305
89,-0.0547491,0.0592464
90,-0.0452089,0.0591568
91,-0.0512244,0.0598912
92,-0.0521451,0.0564887
93,-0.0505309,0.0566359
94,-0.0468555,0.0602871
95,-0.0517075,0.0574889
96,-0.0516278,0.0580069
97,-0.0422717,0.0625664
98,-0.0459651,0.0636129
99,-0.0516868,0.0634043
100,-0.0549952,0.0531225
101,-0.0562941,0.0497699
102,-0.0567385,0.0503692
103,-0.0500321,0.0570272
104,-0.0507288,0.0568031
105,-0.0506333,0.0623776
106,-0.0574035,0.055772
107,-0.0508554,0.0546279
108,-0.0594267,0.050195
109,-0.0562377,0.0490962
110,-0.0504552,0.0553731
111,-0.0529915,0.0518878
112,-0.0556747,0.0515186
113,-0.0568204,0.0505318
114,-0.0526304,0.049237
115,-0.0560184,0.0513938
116,-0.0589174,0.0579762
117,-0.0589174,0.0579762
118,-0.0566712,0.0529455
119,-0.058083,0.0530046
120,-0.0583793,0.0537735
121,-0.0594699,0.052886
122,-0.0517095,0.0523786
123,-0.053226,0.0559736
124,-0.0583937,0.0570796
125,-0.0627286,0.0503327
126,-0.0562711,0.0470751
127,-0.0636309,0.0491473
128,-0.0567832,0.0497419
129,-0.0525819,0.0527725
130,-0.0541326,0.0518136
131,-0.0597718,0.0531506
132,-0.0600348,0.051179
133,-0.0584205,0.0490135
134,-0.0615867,0.0569044
135,-0.0540664,0.0551329
136,-0.0540664,0.0551329
137,-0.0557506,0.0522594
138,-0.0571341,0.0490983
139,-0.0555656,0.0540729
140,-0.0555656,0.0540729
141,-0.0499799,0.0542566
142,-0.0499799,0.0542566
143,-0.047018,0.0521252
144,-0.0454369,0.0604596
145,-0.055122,0.0575852
146,-0.055122,0.0575852
147,-0.0564896,0.0582226
148,-0.0538231,0.0511369
149,-0.055607,0.0523243
150,-0.064077,0.0463908
151,-0.0596994,0.0497499
152,-0.0498992,0.0527057
153,-0.0591623,0.0501822
154,-0.0591623,0.0501822
155,-0.0556285,0.053553
156,-0.0485248,0.0565875
157,-0.0525338,0.058274
158,-0.056405,0.0558327
159,-0.0546558,0.0531282
160,-0.0556498,0.0567643
161,-0.0507748,0.055183
162,-0.0533221,0.0586012
163,-0.0533221,0.0586012
164,-0.0515669,0.0579752
165,-0.0507044,0.0551603
166,-0.0507044,0.0551603
167,-0.0521751,0.0553056
168,-0.0526993,0.0590366
169,-0.0526993,0.0590366
170,-0.0545421,0.0542206
171,-0.0543699,0.0510741
172,-0.0547805,0.0539386
173,-0.0569205,0.0560279
174,-0.057377,0.0576872
175,-0.0539825,0.0554902
176,-0.0584152,0.0599508
177,-0.0592777,0.0547149
178,-0.0544428,0.0557231
179,-0.0495549,0.0528436
180,-0.0585107,0.0525069
181,-0.0493175,0.056313
182,-0.0530444,0.0537661
183,-0.0556474,0.0590069
184,-0.0556474,0.0590069
185,-0.0556474,0.0590069
186,-0.0493278,0.0551554
187,-0.0497925,0.0564822
188,-0.0494226,0.055931
189,-0.0526341,0.0550948
190,-0.0526341,0.0550948
191,-0.0528747,0.0538381
192,-0.0531411,0.054497
193,-0.0552343,0.0518922
194,-0.0588033,0.0556428
195,-0.0591952,0.0594578
196,-0.0470066,0.0569965
197,-0.0481108,0.0602878
198,-0.0513849,0.0568549
199,-0.0613485,0.0571013
200,-0.0518154,0.054811
201,-0.0518387,0.0598544
202,-0.050172,0.0551614
203,-0.0545195,0.0518975
204,-0.0531598,0.0535047
205,-0.0533951,0.0548794
206,-0.0469869,0.0537719
207,-0.0469869,0.0537719
208,-0.0633688,0.0536262
209,-0.0582286,0.0533231
210,-0.0559847,0.0495546
211,-0.0595779,0.0534838
212,-0.0641868,0.0501451
213,-0.0659204,0.0416047
214,-0.0659204,0.0416047
215,-0.0689982,0.0466172
216,-0.0679449,0.0468182
217,-0.0610306,0.0469373
218,-0.0610306,0.0469373
219,-0.0610306,0.0469373
220,-0.0582776,0.0531561
221,-0.0587896,0.0512266
222,-0.0614798,0.0539706
223,-0.054796,0.0541581
224,-0.0598988,0.0517414
225,-0.0574623,0.0506052
226,-0.0574623,0.0506052
227,-0.0541427,0.0524655
228,-0.0518585,0.0589489
229,-0.0595525,0.0581149
230,-0.0577461,0.0536359
231,-0.0544066,0.0522982
232,-0.0528177,0.0552211
233,-0.0574326,0.0513386
234,-0.0607209,0.0506299
235,-0.064839,0.0476795
236,-0.0569034,0.0510792
237,-0.0564152,0.0511885
238,-0.0536031,0.0564279
239,-0.0516557,0.0591449
240,-0.0475092,0.0601976
241,-0.0552528,0.0523751
242,-0.0583481,0.0572463
243,-0.0560163,0.0561487
244,-0.058342,0.0585387
245,-0.0601516,0.0532582
246,-0.0601516,0.0532582
247,-0.0601516,0.0532582
248,-0.0566722,0.0506592
249,-0.0559419,0.0518741
250,-0.0577942,0.0498704
251,-0.0537268,0.0548701
252,-0.0573912,0.0541027
253,-0.0561843,0.0567646
254,-0.0561843,0.0567646
255,-0.0543546,0.0603337
256,-0.0491832,0.0570985
257,-0.0491832,0.0570985
258,-0.054277,0.0590348
259,-0.052686,0.0558386
260,-0.0560538,0.0552439
261,-0.0609025,0.0589387
262,-0.0589832,0.0540637
263,-0.0568845,0.0557584
264,-0.0557281,0.061633
265,-0.0536852,0.0634202
266,-0.0544005,0.0530186
267,-0.0543439,0.0536738
268,-0.0572086,0.0572383
269,-0.0580161,0.0470372
270,-0.0610383,0.0493216
271,-0.0584606,0.0533628
272,-0.0584606,0.0533628
273,-0.0584606,0.0533628
274,-0.0534325,0.0510284
275,-0.0558415,0.0544127
276,-0.0582497,0.0482073
277,-0.056911,0.0548787
278,-0.0655302,0.0480279
279,-0.0614119,0.0457549
280,-0.0614119,0.0457549
281,-0.0580386,0.0511795
282,-0.0580386,0.0511795
283,-0.0662276,0.0479621
284,-0.0658367,0.0428576
285,-0.0615337,0.041352
286,-0.0611335,0.0500314
287,-0.0637415,0.0463039
288,-0.0559301,0.0460631
289,-0.0599723,0.0525283
290,-0.0587496,0.0571364
291,-0.0540612,0.0536737
292,-0.0539337,0.0556598
293,-0.0551664,0.0505029
294,-0.0544406,0.0530687
295,-0.0537143,0.0567268
296,-0.0537143,0.0567268
297,-0.0537143,0.0567268
298,-0.0553531,0.0590948
299,-0.0553531,0.0590948
300,-0.0511293,0.0576299
301,-0.0494811,0.0614363
302,-0.0574346,0.0593109
303,-0.0561064,0.0548274
304,-0.0607382,0.0568207
305,-0.0500495,0.0529567
306,-0.0470599,0.0565126
307,-0.0504537,0.0590999
308,-0.0568717,0.057203
309,-0.0576725,0.0579241
310,-0.0562323,0.056666
311,-0.0627485,0.0565318
312,-0.0547497,0.0491962
313,-0.0588975,0.0478308
314,-0.0565766,0.0501311
315,-0.0598643,0.0479977
316,-0.0614456,0.0542489
317,-0.0598635,0.0541443
318,-0.0606278,0.0562607
319,-0.0606278,0.0562607
320,-0.0626429,0.0530745
321,-0.0559514,0.0520495
322,-0.059073,0.0552244
323,-0.0530223,0.0527713
324,-0.0518187,0.0604037
325,-0.05088,0.0542766
326,-0.0538955,0.0538206
327,-0.063093,0.0509863
328,-0.063093,0.0509863
329,-0.0604547,0.0510981
330,-0.0593081,0.050633
331,-0.0551431,0.0520285
332,-0.0583111,0.0504514
333,-0.0524837,0.0529658
334,-0.0585537,0.0525941
335,-0.0552756,0.0565565
336,-0.0596988,0.0526684
337,-0.0596988,0.0526684
338,-0.0600805,0.0511077
339,-0.0526348,0.0538123
340,-0.0559665,0.0524308
341,-0.0584277,0.0502872
342,-0.065222,0.0494962
343,-0.065222,0.0494962
344,-0.0532569,0.0579857
345,-0.0510252,0.0545082
346,-0.0552475,0.0519795
347,-0.0547917,0.0600786
348,-0.0571215,0.0537391
349,-0.0553591,0.0519487
350,-0.0584493,0.0564868
351,-0.0547192,0.0529129
352,-0.0517177,0.0573318
353,-0.0568244,0.0566585
354,-0.052147,0.0537337
355,-0.0559008,0.0493944
356,-0.0559008,0.0493944
357,-0.0545367,0.0488825
358,-0.0486664,0.0611235
359,-0.0469741,0.0584869
360,-0.0513787,0.0553299
361,-0.050364,0.0578312
362,-0.054652,0.0522518
363,-0.054652,0.0522518
364,-0.0513804,0.0529111
365,-0.0526417,0.0579993
366,-0.0460284,0.0579418
367,-0.0500493,0.0551577
368,-0.0546453,0.0540627
369,-0.0611455,0.0514556
370,-0.0519994,0.0575897
371,-0.0493458,0.0624201
372,-0.0458763,0.0546829
373,-0.0459536,0.070247
374,-0.0491622,0.0599574
375,-0.0509218,0.0545673
376,-0.0509218,0.0545673
377,-0.0494402,0.0549955
378,-0.0554155,0.0555794
379,-0.0589484,0.056219
380,-0.0576784,0.0580452
381,-0.0511684,0.0570117
382,-0.0566036,0.0547707
