MDTU,S_F
1,0.998763
2,0.997577
3,0.99748
4,1.00318
5,0.993839
6,1.00336
7,1.00049
8,0.998485
9,1.00459
10,0.999938
11,1.00011
12,1.00359
13,0.991759
14,1.00114
15,1.00444
16,0.996561
17,1.004
18,0.995322
19,0.998349
20,1.00604
21,0.997194
22,0.997352
23,1.00509
24,1.00316
25,0.996951
26,1.00203
27,1.0014
28,0.997113
29,0.999491
30,1.00097
31,0.997908
32,1.00117
33,0.99601
34,1.00057
35,0.997919
36,0.999483
37,0.998438
38,1.00428
39,0.999732
40,0.998956
41,0.996254
42,1.00391
43,0.995013
44,1.00127
45,0.994855
46,0.995262
47,0.997244
48,1.0059
49,1.00275
50,0.99944
51,0.999661
52,1.00497
53,0.999538
54,0.993843
55,1.00058
56,1.00503
57,0.995429
58,0.997845
59,0.999908
60,0.996291
61,1.00669
62,1.00173
63,1.00283
64,1.00215
65,0.999002
66,1.00172
67,0.999259
68,1.00293
69,0.998771
70,0.999105
71,1.00098
72,1.00558
73,1.00057
74,1.00234
75,1.00431
76,1.00275
77,0.997929
78,0.999706
79,0.998246
80,1.00499
81,0.996746
82,0.996894
83,1.00362
84,0.99547
85,1.00315
86,1.00912
87,0.996841
88,0.999057
89,0.993441
90,0.997129
91,1.00928
92,1.00157
93,0.99502
94,1.00249
95,0.998476
96,0.998425
97,1.00037
98,0.9984
99,0.993332
100,1.0053
101,1.00434
102,1.0036
103,0.995555
104,1.00668
105,0.997044
106,1.00402
107,1.00477
108,1.00087
109,0.99759
110,0.996709
111,1.0082
112,0.996125
113,1.00168
114,0.997598
115,0.99222
116,1.00107
117,1.00184
118,1.00267
119,1.00412
120,0.999376
121,1.00231
122,0.999546
123,0.996751
124,0.999887
125,1.00357
126,0.994357
127,1.00289
128,1.00553
129,1.00068
130,1.00721
131,1.00167
132,0.99975
133,1.00033
134,0.998767
135,0.999589
136,0.995762
137,1.00544
138,0.998678
139,1.00081
140,0.99755
141,0.990446
142,0.996305
143,0.998809
144,1.00138
145,1.00435
146,0.988188
147,0.997195
148,0.998063
149,0.999242
150,1.00263
151,0.994017
152,1.00181
153,1.00156
154,1.00458
155,1.00591
156,0.997997
157,1.00051
158,1.00131
159,1.00239
160,1.002
161,1.0028
162,0.998959
163,0.994284
164,0.99906
165,1.00021
166,0.995782
167,1.00093
168,1.00126
169,1.00151
170,0.997097
171,1.0012
172,1.00236
173,0.999391
174,0.995625
175,1.00273
176,1.00325
177,1.00148
178,0.9918
179,0.999291
180,1.00052
181,1.00339
182,1.00589
183,0.996313
184,1.00416
185,1.00803
186,0.999075
187,1.00365
188,1.00643
189,0.993332
190,0.99164
191,1.00483
192,1.00015
193,1.00474
194,0.998861
195,0.998823
196,1.00081
197,0.996961
198,1.00259
199,0.994748
200,0.99976
201,0.989846
202,1.0031
203,1.00623
204,1.00434
205,0.998998
206,1.00452
207,0.998931
208,1.0024
209,0.999324
210,0.998853
211,0.998607
212,1.0019
213,1.00305
214,1.00066
215,1.00502
