MDTU,S_B
1,0.999316
2,0.999324
3,0.99773
4,0.99302
5,0.99302
6,1.00367
7,1.00204
8,1.0034
9,0.989242
10,0.992446
11,1.00614
12,0.99861
13,0.992314
14,0.992314
15,0.993223
16,0.984986
17,0.990479
18,0.990479
19,0.995897
20,0.999242
21,0.999242
22,0.999832
23,0.988779
24,1.00013
25,1.00478
26,1.00478
27,1.00124
28,1.00008
29,1.0013
30,1.0013
31,1.00016
32,0.987926
33,0.996757
34,0.991219
35,1.00017
36,1.00017
37,0.998491
38,0.99628
39,0.988788
40,0.992758
41,0.98532
42,0.996946
43,0.986697
44,0.97681
45,0.989411
46,0.989374
47,0.999984
48,0.994501
49,1.00884
50,1.00487
51,1.00494
52,0.992655
53,0.995319
54,0.996727
55,0.996727
56,0.998708
57,0.990928
58,0.996203
59,0.995046
60,0.994889
61,0.989438
62,0.99641
63,1.00108
64,0.997391
65,0.990645
66,0.99353
67,0.98872
68,1.00295
69,0.999524
70,0.997887
71,0.993808
72,0.989305
73,0.990917
74,0.992641
75,0.990022
76,0.987579
77,0.984891
78,0.984891
79,0.994119
80,0.995387
81,0.995197
82,0.995197
83,0.990984
84,0.995263
85,0.99741
86,0.993535
87,0.995051
88,0.995765
89,0.995522
90,0.996767
91,0.990536
92,0.990418
93,0.990173
94,0.994269
95,0.997744
96,0.994265
97,0.994763
98,0.994138
99,0.994527
100,0.996333
101,1.00509
102,1.00705
103,1.00212
104,0.999166
105,0.998878
106,0.998404
107,0.99426
108,0.999215
109,0.991004
110,0.998507
111,0.999174
112,0.996904
113,0.99481
114,1.00286
115,0.996146
116,1.0001
117,1.0001
118,1.00194
119,0.992848
120,1.00829
121,1.00263
122,0.999562
123,0.998511
124,1.00086
125,1.00308
126,0.999361
127,0.988651
128,0.99329
129,0.998627
130,0.993167
131,0.999899
132,0.994199
133,0.994533
134,0.995844
135,1.00923
136,1.00923
137,0.999862
138,0.999239
139,1.00579
140,1.00579
141,1.00213
142,1.00213
143,1.00162
144,1.00121
145,1.00463
146,1.00463
147,0.995381
148,0.989106
149,0.997795
150,0.999476
151,0.998287
152,1.00485
153,0.999618
154,0.999618
155,0.994387
156,1.00091
157,0.993102
158,0.988098
159,0.989844
160,0.995635
161,0.995304
162,0.997047
163,0.997047
164,0.994546
165,0.991233
166,0.991233
167,0.990401
168,0.997994
169,0.997994
170,0.996342
171,0.992759
172,1.00473
173,1.0008
174,0.993545
175,0.991254
176,0.986738
177,0.985112
178,0.990311
179,0.9972
180,0.985819
181,0.992772
182,0.994797
183,1.00384
184,1.00384
185,1.00384
186,0.991909
187,0.990965
188,1.00046
189,0.994215
190,0.994215
191,0.989315
192,0.995177
193,0.991931
194,0.989925
195,0.989392
196,0.999187
197,0.994762
198,0.99292
199,0.992939
200,0.997799
201,1.00467
202,0.999661
203,0.990781
204,0.991297
205,0.995244
206,0.998389
207,0.998389
208,0.989408
209,0.998526
210,1.00293
211,1.00727
212,1.0077
213,0.993252
214,0.993252
215,1.00004
216,0.995486
217,0.997889
218,0.997889
219,0.997889
220,1.00171
221,0.998296
222,0.991073
223,1.00874
224,0.998867
225,0.998701
226,0.998701
227,0.996392
228,0.994945
229,0.996846
230,0.995447
231,0.996992
232,0.999811
233,0.998282
234,0.988467
235,0.977736
236,0.99161
237,0.999831
238,0.993335
239,0.994817
240,0.999089
241,0.996216
242,1.00204
243,0.988719
244,0.997601
245,0.988873
246,0.988873
247,0.988873
248,1.0012
249,0.989378
250,0.99107
251,1.00545
252,0.999666
253,1.00504
254,1.00504
255,1.00135
256,1.01001
257,1.01001
258,1.00532
259,1.00568
260,1.00016
261,1.0052
262,0.995825
263,0.996086
264,1.00015
265,1.0002
266,1.00141
267,1.0006
268,1.00099
269,0.987661
270,0.989491
271,0.997362
272,0.997362
273,0.997362
274,0.99674
275,0.998489
276,0.996603
277,1.0007
278,0.993642
279,0.992746
280,0.992746
281,0.993623
282,0.993623
283,0.987093
284,0.993814
285,0.9877
286,0.991176
287,0.984995
288,0.994674
289,0.996555
290,0.993734
291,0.991291
292,0.994819
293,0.98945
294,0.987251
295,0.995355
296,0.995355
297,0.995355
298,0.992524
299,0.992524
300,0.998728
301,0.993477
302,0.989497
303,0.991185
