MDTU,min_width,max_width
1,0.0411028,0.033134
2,0.031154,0.0256264
3,0.0386379,0.0311782
4,0.0354276,0.0316413
5,0.0354276,0.0316413
6,0.0354347,0.0218465
7,0.0329942,0.0249662
8,0.0336946,0.0288839
9,0.039516,0.0345138
10,0.0360315,0.0385559
11,0.031729,0.0224019
12,0.0371616,0.0302257
13,0.0411393,0.0352986
14,0.0411393,0.0352986
15,0.0389856,0.0360002
16,0.0360531,0.0271164
17,0.0327723,0.0266812
18,0.0327723,0.0266812
19,0.0308472,0.0278366
20,0.0252842,0.0210585
21,0.0252842,0.0210585
22,0.03101,0.0275164
23,0.0264183,0.0290667
24,0.0361367,0.0289503
25,0.037586,0.0303987
26,0.037586,0.0303987
27,0.0351354,0.02779
28,0.0362855,0.0279558
29,0.0397772,0.0356846
30,0.0397772,0.0356846
31,0.0334947,0.0320467
32,0.0394628,0.0321489
33,0.0276667,0.0230733
34,0.0360834,0.0340563
35,0.0353855,0.0361067
36,0.0353855,0.0361067
37,0.030026,0.0269202
38,0.0357357,0.0271796
39,0.03024,0.0352322
40,0.0355357,0.0304652
41,0.0307018,0.0236402
42,0.0348223,0.0270257
43,0.0345448,0.0240714
44,0.025661,0.0229305
45,0.0291752,0.0291638
46,0.0298608,0.0226753
47,0.0369299,0.0297802
48,0.034619,0.0339891
49,0.0319447,0.0229788
50,0.0328472,0.0267469
51,0.0256445,0.0275058
52,0.0352044,0.0283722
53,0.0287057,0.0260889
54,0.0303851,0.0365594
55,0.0303851,0.0365594
56,0.0329687,0.0331644
57,0.0315046,0.0291365
58,0.029277,0.0275224
59,0.0229725,0.0223369
60,0.0378971,0.0317654
61,0.0320957,0.0254851
62,0.0312781,0.0284487
63,0.0309854,0.0306793
64,0.0251291,0.0259454
65,0.0451926,0.0378534
66,0.0347135,0.0283662
67,0.0369035,0.0205866
68,0.0317623,0.0267293
69,0.0363095,0.0296224
70,0.0296014,0.0278266
71,0.0289143,0.0271059
72,0.0268895,0.0290605
73,0.0264797,0.0232118
74,0.0336043,0.0347706
75,0.0222458,0.0246972
76,0.0373723,0.0338285
77,0.0265176,0.0258749
78,0.0265176,0.0258749
79,0.0310823,0.0246873
80,0.0341095,0.0254098
81,0.0266002,0.0235271
82,0.0266002,0.0235271
83,0.0436021,0.0365747
84,0.0335757,0.0306168
85,0.0332535,0.0279333
86,0.0398543,0.0265842
87,0.0303047,0.023056
88,0.0379848,0.0300082
89,0.0469855,0.032642
90,0.0212356,0.0167917
91,0.0347998,0.0266546
92,0.042604,0.0394802
93,0.0349188,0.0342759
94,0.032926,0.0287975
95,0.0364496,0.0310284
96,0.041966,0.0333289
97,0.0405299,0.0286943
98,0.0333256,0.0242768
99,0.0345272,0.0290904
100,0.0338524,0.0278752
101,0.0289655,0.0245966
102,0.0396731,0.0301335
103,0.0237881,0.0279169
104,0.0306388,0.0267135
105,0.0273857,0.0246164
106,0.031076,0.02848
107,0.0284213,0.031199
108,0.0291152,0.0289385
109,0.0498222,0.0416143
110,0.0341301,0.0273246
111,0.032023,0.0276743
112,0.0262298,0.0302336
113,0.033108,0.032151
114,0.0284575,0.0274336
115,0.0344793,0.0364244
116,0.030717,0.0322097
117,0.030717,0.0322097
118,0.0311948,0.030325
119,0.0295464,0.0289058
120,0.0328388,0.0281082
121,0.037192,0.0267536
122,0.038342,0.0347022
123,0.0293648,0.0197989
124,0.0307345,0.0288439
125,0.0377543,0.0289121
126,0.0336029,0.0321837
127,0.031595,0.0272484
128,0.0404871,0.0295318
129,0.0279227,0.0239467
130,0.0299028,0.0287804
131,0.0293549,0.0301445
132,0.0364401,0.0325412
133,0.0407333,0.0354545
134,0.0303256,0.0331552
135,0.0348622,0.0331241
136,0.0348622,0.0331241
137,0.0304278,0.0307176
138,0.0353281,0.034187
139,0.0384738,0.0406392
140,0.0384738,0.0406392
141,0.0325305,0.0284793
142,0.0325305,0.0284793
143,0.0371615,0.0304573
144,0.0275154,0.0258698
145,0.0372784,0.0299678
146,0.0372784,0.0299678
147,0.0303272,0.0234295
148,0.0318997,0.0309423
149,0.0300897,0.0263614
150,0.0367859,0.0324437
151,0.030267,0.0261046
152,0.0333635,0.0291191
153,0.0367216,0.0330878
154,0.0367216,0.0330878
155,0.0296763,0.0314095
156,0.0344423,0.0300118
157,0.0346802,0.03438
158,0.0321656,0.0243787
159,0.0290958,0.0218958
160,0.0362897,0.0322968
161,0.0398994,0.0305711
162,0.0396303,0.0321386
163,0.0396303,0.0321386
164,0.0288883,0.0243992
165,0.0348311,0.0385963
166,0.0348311,0.0385963
167,0.0369743,0.023948
168,0.039195,0.029507
169,0.039195,0.029507
170,0.039846,0.0382721
171,0.038053,0.0356835
172,0.0398963,0.0345597
173,0.0301659,0.0262159
174,0.0362554,0.0320269
175,0.0409226,0.0317723
176,0.0337158,0.0284486
177,0.0440021,0.0368912
178,0.0301526,0.0354715
179,0.0394596,0.0327847
180,0.0367797,0.0318053
181,0.0359258,0.0236575
182,0.0341032,0.0278754
183,0.0503384,0.0406681
184,0.0503384,0.0406681
185,0.0503384,0.0406681
186,0.0270292,0.0306084
187,0.0395973,0.0346895
188,0.0367944,0.0286002
189,0.0332912,0.023189
190,0.0332912,0.023189
191,0.0406104,0.0335481
192,0.0271679,0.0258041
193,0.0321798,0.0232722
194,0.0367812,0.0279524
195,0.0362292,0.0322221
196,0.0397622,0.0343628
197,0.0264809,0.0229217
198,0.0372703,0.0364196
199,0.0440964,0.0352968
200,0.0393335,0.0314001
201,0.0404235,0.0336013
202,0.0374423,0.0315165
203,0.0379763,0.0329995
204,0.0408031,0.0393111
205,0.0332056,0.033869
206,0.0363256,0.0353733
207,0.0363256,0.0353733
208,0.035819,0.03532
209,0.0397784,0.0370178
210,0.0414119,0.0328256
211,0.0455877,0.0309453
212,0.0446899,0.0355115
213,0.0386059,0.0345603
214,0.0386059,0.0345603
215,0.0466808,0.0358238
216,0.0413667,0.0340046
217,0.0288808,0.0261782
218,0.0288808,0.0261782
219,0.0288808,0.0261782
220,0.033919,0.0262316
221,0.031109,0.0325653
222,0.0267244,0.0224588
223,0.0330466,0.033151
224,0.0291353,0.0245077
225,0.0334138,0.033732
226,0.0334138,0.033732
227,0.0347278,0.0354597
228,0.0299722,0.0174328
229,0.0408601,0.0281895
230,0.0345233,0.0205507
231,0.0314112,0.0292349
232,0.0339553,0.0346482
233,0.0349116,0.0343345
234,0.0327594,0.0281324
235,0.0383632,0.0337713
236,0.0272907,0.0298828
237,0.0358156,0.0345399
238,0.0343777,0.0296855
239,0.0333385,0.0238638
240,0.0390508,0.0279441
241,0.0340864,0.0319672
242,0.0331119,0.0325851
243,0.0359828,0.0374049
244,0.0338339,0.0237387
245,0.0421762,0.0271881
246,0.0421762,0.0271881
247,0.0421762,0.0271881
248,0.0244182,0.0239668
249,0.0424155,0.0355846
250,0.0257095,0.0228261
251,0.0234985,0.0232573
252,0.0359069,0.0327107
253,0.0349683,0.0321334
254,0.0349683,0.0321334
255,0.0378833,0.0318276
256,0.0287451,0.0306548
257,0.0287451,0.0306548
258,0.0369595,0.0329273
259,0.0430683,0.037717
260,0.0376685,0.0383994
261,0.039373,0.0323933
262,0.039348,0.0316046
263,0.0344776,0.0280913
264,0.0331842,0.0291464
265,0.0274695,0.020725
266,0.0391601,0.0272092
267,0.0348999,0.0312752
268,0.0388892,0.0304488
269,0.0322216,0.0317308
270,0.0427132,0.0333582
271,0.0361969,0.0308149
272,0.0361969,0.0308149
273,0.0361969,0.0308149
274,0.0332528,0.0255758
275,0.0384571,0.0354762
276,0.0400292,0.0367408
277,0.0350022,0.0320799
278,0.0406894,0.036612
279,0.0392939,0.0327346
280,0.0392939,0.0327346
281,0.0248553,0.0261891
282,0.0248553,0.0261891
283,0.0395481,0.0331931
284,0.0312194,0.0253267
285,0.027358,0.0325434
286,0.0376177,0.0309093
287,0.0385125,0.0319522
288,0.0386251,0.0361968
289,0.0488898,0.037567
290,0.0309119,0.0224971
291,0.042829,0.0365636
