MDTU,0,2,4,6,8,10
10,0.0471489,0.0472444,0.0501793,0.0502815,0.0511554,0.0515149
20,0.0515812,0.0516615,0.0534474,0.0536437,0.0539852,0.0540517
30,0.0527909,0.0531331,0.0551195,0.0552972,0.055914,0.0560316
40,0.0531184,0.0532653,0.0542362,0.0543575,0.0550506,0.0552922
50,0.0459273,0.0459384,0.0495384,0.0496009,0.0497088,0.0498509
60,0.0516744,0.0518686,0.0522998,0.0524565,0.0530308,0.0532187
70,0.0513749,0.051534,0.0522902,0.052434,0.0540311,0.0541602
80,0.0491765,0.0495713,0.050335,0.0506847,0.0514279,0.0520497
90,0.0471087,0.0471809,0.0486214,0.0490889,0.0497101,0.0497749
100,0.0503463,0.0507021,0.0527146,0.0530301,0.05415,0.0544105
110,0.05422,0.0542441,0.0548381,0.0548847,0.0559011,0.0563614
120,0.0509908,0.0514911,0.0532326,0.0533671,0.0534825,0.0535546
130,0.050318,0.050554,0.0515344,0.0517775,0.0529524,0.0531058
140,0.0517564,0.0519314,0.0525967,0.0528854,0.0535402,0.0535706
150,0.0475085,0.0477564,0.0498223,0.0502453,0.0505561,0.0508285
160,0.0502019,0.050254,0.0506918,0.0509039,0.0523406,0.0523879
170,0.0492086,0.0492563,0.0504739,0.05091,0.0524528,0.0524754
180,0.0455189,0.0459281,0.0482608,0.0483258,0.0488465,0.0490552
190,0.0516069,0.0517727,0.0524516,0.0525273,0.0528129,0.0533859
200,0.051645,0.0517538,0.0529763,0.0530356,0.0538564,0.0540785
210,0.0507491,0.051096,0.0526081,0.0527588,0.0535035,0.0536044
220,0.050144,0.0501811,0.0520815,0.0521943,0.0528355,0.0531731
230,0.0471683,0.0471772,0.0488978,0.0489442,0.0493882,0.049559
240,0.0496025,0.0500088,0.0509818,0.0510736,0.0527352,0.0527887
250,0.0481612,0.0483497,0.049571,0.0496254,0.0506278,0.0510522
260,0.0512448,0.051445,0.0526537,0.0527901,0.0536305,0.0538898
270,0.0480089,0.0480347,0.0499111,0.0500035,0.0505236,0.0510156
280,0.047592,0.047645,0.0486739,0.0486897,0.0489347,0.0489754
290,0.0492377,0.0496485,0.0514938,0.0515252,0.0527265,0.0529206
300,0.0524259,0.0529107,0.0530801,0.0534937,0.0538187,0.0540482
310,0.0506867,0.0509261,0.052027,0.0521891,0.0533126,0.0536705
320,0.0500513,0.0500959,0.0512063,0.0513505,0.0526368,0.0528933
330,0.0483132,0.0484689,0.0493672,0.0497198,0.0512882,0.0513171
340,0.0500108,0.0504512,0.0505659,0.0510534,0.0527366,0.0528184
350,0.0495896,0.0497756,0.0509353,0.0509782,0.0527,0.0535055
360,0.0503516,0.0504536,0.0527447,0.0529289,0.0536234,0.0538692
370,0.0487343,0.0487574,0.0519131,0.0520929,0.0534856,0.0535983
380,0.0501346,0.0506357,0.0512361,0.051652,0.0526483,0.0530643
390,0.0521448,0.0523225,0.0536053,0.0538267,0.0540205,0.054071
400,0.0508341,0.0512955,0.0525613,0.0530285,0.0535469,0.0535781
410,0.0480753,0.0480969,0.0495838,0.049942,0.0512096,0.0519382
420,0.0504094,0.0508433,0.0521689,0.0524915,0.0525546,0.0529487
430,0.0468528,0.0471167,0.0492472,0.0494864,0.050138,0.0503251
440,0.0491469,0.0493077,0.0517956,0.0519135,0.0520155,0.0521525
450,0.0462504,0.0465311,0.0497207,0.0497936,0.0519449,0.0519838
460,0.0500873,0.0504005,0.0513728,0.0518006,0.0534242,0.0537478
470,0.0515986,0.0518882,0.052437,0.0529625,0.0529957,0.0531267
480,0.0504095,0.0505285,0.0519199,0.0521749,0.054018,0.0544069
490,0.0509334,0.0510485,0.0521603,0.0522176,0.0529913,0.0532515
500,0.0478489,0.0481828,0.0504178,0.0504351,0.0518077,0.0518857
510,0.0500938,0.0503077,0.0510365,0.0510777,0.0518285,0.0520134
520,0.0516164,0.051635,0.0523009,0.0528733,0.0541273,0.054162
530,0.0516312,0.052015,0.0526967,0.0529616,0.0534205,0.0538348
540,0.0495813,0.0497325,0.0511886,0.0515839,0.0533531,0.0535925
550,0.0494187,0.0494499,0.0507905,0.0513984,0.0522828,0.0525495
560,0.0515201,0.0515923,0.0526177,0.0526782,0.0537733,0.0541749
570,0.0513188,0.0513329,0.0518755,0.052056,0.0531894,0.0536213
580,0.0502465,0.050439,0.0527287,0.0528038,0.0536699,0.0536854
590,0.0484616,0.0486712,0.050158,0.0508758,0.0514001,0.0517532
600,0.0503135,0.0504419,0.0525586,0.0528259,0.0529795,0.0532464
610,0.049812,0.050031,0.0511856,0.0513529,0.0532647,0.0537044
620,0.0503618,0.0507845,0.0522822,0.0528215,0.052858,0.0532595
630,0.0513777,0.0518379,0.0532228,0.0532331,0.0544144,0.0546888
640,0.0515913,0.0516394,0.0539869,0.0541455,0.0544062,0.0544996
650,0.0517522,0.0525814,0.052917,0.0535912,0.0548098,0.0552946
660,0.0477455,0.0477974,0.0506158,0.0506621,0.0511862,0.0511986
670,0.0485146,0.0485558,0.0513961,0.0515177,0.0521138,0.0523834
680,0.0505044,0.0505197,0.052265,0.0524408,0.0529815,0.0532921
690,0.0499756,0.0500098,0.0509885,0.0510107,0.0521316,0.052402
700,0.0501804,0.0504715,0.0520144,0.0522052,0.0542124,0.054759
710,0.0528212,0.0533701,0.0539932,0.0540834,0.0546082,0.0546573
720,0.049395,0.0496605,0.0504534,0.0507209,0.0527523,0.0532073
730,0.050623,0.0508948,0.0526898,0.0527195,0.0530373,0.0532588
740,0.0492074,0.0494066,0.0498131,0.0500836,0.0506901,0.0511109
750,0.0488034,0.0488187,0.0509013,0.050924,0.0512142,0.0515071
760,0.0519883,0.0520493,0.0536875,0.0538063,0.0545969,0.0546539
770,0.0524996,0.0529856,0.0532582,0.0538369,0.0544286,0.0546717
780,0.0497875,0.0498408,0.0527663,0.0532908,0.0536792,0.0537227
790,0.0479572,0.04829,0.0510359,0.0513512,0.0516367,0.0519236
800,0.0518988,0.0519455,0.0530275,0.0533332,0.0533921,0.0535322
810,0.0514321,0.0514424,0.052613,0.0529921,0.0533809,0.0534214
820,0.0505341,0.0508356,0.0521016,0.0523788,0.0531484,0.0532946
830,0.0484427,0.0485289,0.0506026,0.0506348,0.0513818,0.0516149
840,0.0509031,0.0510369,0.0518952,0.0519468,0.0523954,0.0524377
850,0.0500458,0.0500761,0.0519818,0.0520287,0.0525854,0.0530255
860,0.0500342,0.0504645,0.0528793,0.0530663,0.0531487,0.0535054
870,0.0490937,0.049164,0.0502125,0.0502323,0.0515611,0.0515949
880,0.0496642,0.049689,0.0507825,0.0508071,0.0520907,0.0521893
890,0.0466537,0.0471118,0.0503417,0.0504866,0.0508377,0.0511375
900,0.0513202,0.0514033,0.0522012,0.0523315,0.0535908,0.0536043
910,0.0524937,0.0525447,0.0537788,0.0538104,0.0541659,0.054408
920,0.0455369,0.0457127,0.0483324,0.0484642,0.0492921,0.0494917
930,0.0502426,0.0504904,0.0521211,0.0524807,0.0533125,0.053781
940,0.051411,0.051484,0.0533006,0.0533368,0.0534535,0.0539053
950,0.0505573,0.0505951,0.0515392,0.0517346,0.0530129,0.0531555
960,0.0491778,0.0492398,0.051005,0.0511408,0.0516559,0.0519252
970,0.0496662,0.0498827,0.0512478,0.0516142,0.0522219,0.0525517
980,0.0499174,0.0499627,0.0509374,0.0510422,0.0530006,0.0531747
990,0.0494195,0.0495482,0.0504064,0.0507417,0.0517068,0.0522164
1000,0.0520301,0.0522192,0.0535209,0.0537823,0.0549499,0.0549716
1010,0.0464501,0.0465754,0.048788,0.0489013,0.0492688,0.0492916
1020,0.0469344,0.0471738,0.0488243,0.0490421,0.050392,0.0505758
1030,0.0515184,0.0519041,0.0524378,0.0524909,0.0534353,0.0536965
1040,0.0512405,0.0513423,0.0528145,0.0532699,0.0540806,0.0541894
1050,0.0522477,0.0524162,0.0534118,0.053677,0.0539672,0.0541343
1060,0.0524622,0.0527539,0.0543521,0.0544168,0.0547911,0.0549663
1070,0.0501243,0.0507164,0.0512895,0.0514492,0.0523796,0.0525511
1080,0.0477825,0.0480449,0.0500107,0.0501585,0.0503451,0.0505238
1090,0.0536184,0.053665,0.0546252,0.0547108,0.0553601,0.0554068
1100,0.0494131,0.049727,0.0503362,0.0505701,0.051949,0.0523259
1110,0.050652,0.051825,0.0522945,0.0526683,0.0526874,0.0530287
1120,0.0526178,0.0527428,0.0540485,0.0541324,0.0554967,0.055947
1130,0.0513154,0.0513468,0.0525218,0.0525534,0.0541873,0.0543449
1140,0.0512323,0.0516231,0.0524361,0.052498,0.0529648,0.0531297
1150,0.0470618,0.047112,0.0494081,0.0495148,0.0498994,0.0503594
