ReTr(Lx),ImTr(Lx)
0.8115,-0.28057
0.549531,-0.632672
0.639555,-0.549678
0.818645,-0.314692
0.807752,-0.245243
0.841117,0.165434
0.654687,0.566206
0.498254,0.633602
0.28139,0.752489
0.453714,0.752009
0.453714,0.752009
0.436305,0.660532
0.652088,0.553428
0.818671,0.243578
0.82352,0.165184
0.456047,0.600574
0.670698,0.519248
0.642517,0.473238
0.535849,0.620707
0.584507,0.626398
0.327622,0.751863
0.327622,0.751863
0.327622,0.751863
0.475187,0.727817
0.590496,0.677092
0.590496,0.677092
0.881767,0.145168
0.881767,0.145168
0.853442,0.0694958
0.782734,0.37277
0.868042,0.126812
0.875533,0.0888533
0.875533,0.0888533
0.875533,0.0888533
0.796587,0.236002
0.796587,0.236002
0.673133,0.521812
0.673133,0.521812
0.769635,0.0615527
0.767057,0.34553
0.807654,0.28977
0.807654,0.28977
0.86715,0.108165
0.842025,-0.127493
0.658132,-0.49691
0.681738,-0.432479
0.574259,-0.662889
0.678668,-0.554212
0.835433,-0.230707
0.398012,-0.785296
0.398012,-0.785296
0.0906858,-0.892775
-0.140242,-0.862508
0.109322,-0.856817
-0.366793,-0.713638
-0.599664,-0.548336
-0.818489,-0.308159
-0.679361,-0.417141
-0.350153,-0.760744
-0.371199,-0.696168
-0.194085,-0.816372
-0.100843,-0.804805
-0.434284,-0.751853
-0.434284,-0.751853
-0.614957,-0.577583
-0.181525,-0.83855
-0.0453921,-0.818401
-0.464343,-0.661747
-0.824044,-0.0367886
-0.841683,0.0481303
-0.87405,0.032186
-0.796276,0.391404
-0.430924,0.727549
-0.364709,0.782808
0.423441,0.732052
0.242173,0.783879
0.242173,0.783879
0.129227,0.868067
0.129227,0.868067
0.129227,0.868067
0.216436,0.761827
0.216436,0.761827
0.505963,0.708635
0.589167,0.628142
0.459112,0.727072
0.318697,0.829563
0.436282,0.772247
-0.138282,0.86165
-0.702628,0.416858
-0.784997,-0.0177118
-0.829364,0.0944775
-0.844867,-0.051964
-0.844867,-0.051964
-0.844867,-0.051964
-0.822682,0.0942483
-0.8181,0.0812178
-0.793451,0.244095
-0.653485,0.534025
-0.114958,0.757478
-0.0342877,0.799429
0.207655,0.821532
0.418693,0.739516
0.547307,0.636008
0.380692,0.753938
0.629762,0.588065
0.675643,0.524402
0.800828,0.312203
0.710738,0.429343
0.40614,0.732527
0.170574,0.782119
0.0281778,0.865742
0.0281778,0.865742
0.0281778,0.865742
-0.074259,0.824856
-0.074259,0.824856
-0.100309,0.786142
-0.113395,0.836608
0.296296,0.745797
0.605997,0.621865
0.584292,0.611746
0.8496,0.167983
0.850783,0.273383
0.795598,0.347229
0.568103,0.646813
0.825148,0.365931
0.825148,0.365931
0.825148,0.365931
0.825148,0.365931
0.658837,0.482344
0.746983,0.395944
0.717815,0.49403
0.722043,0.526892
0.722043,0.526892
0.722043,0.526892
0.796473,0.350753
0.796473,0.350753
0.817599,0.0343158
0.797264,-0.373567
0.846492,-0.225779
0.703147,-0.275956
0.607375,-0.510128
0.607375,-0.510128
0.533423,-0.645658
0.706981,-0.407922
0.836008,-0.252009
0.550549,-0.611032
0.583728,-0.582838
0.618645,-0.545727
0.747082,-0.307019
0.761024,-0.269072
0.74177,-0.337205
0.74177,-0.337205
0.687957,-0.334775
0.662484,-0.514203
0.049633,-0.863883
-0.0617513,-0.855458
-0.20509,-0.825915
-0.212267,-0.788573
0.598139,-0.599338
0.470547,-0.741788
0.641958,-0.554745
0.690995,-0.530379
0.640863,-0.48005
0.854925,-0.133756
0.718088,-0.494299
0.630499,-0.580366
0.630499,-0.580366
0.61886,-0.568066
0.61886,-0.568066
0.0907442,-0.797447
0.378247,-0.726517
0.634707,-0.566117
0.634707,-0.566117
0.0763093,-0.799421
0.437916,-0.717155
0.543621,-0.663193
0.765297,-0.403018
0.666863,-0.548669
0.494804,-0.696526
-0.114967,-0.846875
0.162266,-0.800344
0.286713,-0.812139
0.721114,-0.269902
0.721114,-0.269902
0.721114,-0.269902
0.721114,-0.269902
0.816953,0.027034
0.816288,-0.1154
0.759335,0.33203
0.759335,0.33203
0.405616,0.726184
0.538576,0.615891
0.534054,0.662719
0.414448,0.785235
0.666218,0.485503
0.666218,0.485503
0.666218,0.485503
0.720279,0.461732
0.832524,0.299175
0.841,-0.0804185
0.700362,-0.433138
0.693222,-0.436158
0.752503,-0.442677
0.58099,-0.593166
0.537262,-0.628482
0.166156,-0.82704
0.203135,-0.84695
0.174667,-0.773343
-0.0586983,-0.8621
-0.219295,-0.809188
-0.155496,-0.797525
-0.406827,-0.763076
-0.157025,-0.840758
-0.157025,-0.840758
-0.125702,-0.788453
0.144111,-0.806245
-0.293542,-0.750964
-0.293542,-0.750964
-0.293542,-0.750964
-0.293542,-0.750964
-0.34892,-0.790475
-0.288318,-0.754164
-0.288318,-0.754164
-0.288318,-0.754164
-0.836183,-0.0255252
-0.836183,-0.0255252
-0.711531,-0.466156
-0.705592,-0.410387
-0.726043,-0.338332
-0.726043,-0.338332
-0.798754,-0.354919
-0.798754,-0.354919
-0.851425,0.00833858
-0.787121,0.331151
-0.799461,0.249237
-0.837308,0.136021
-0.826628,-0.192449
-0.64571,-0.560582
-0.416208,-0.743307
-0.273943,-0.845183
-0.0535752,-0.895842
0.304045,-0.796721
0.402803,-0.737545
0.060982,-0.8674
0.127404,-0.863642
0.613393,-0.600573
0.755247,-0.393374
0.387568,-0.771205
0.874717,-0.087925
0.756974,-0.379997
0.742032,-0.34935
0.901192,0.0471702
0.83515,-0.189133
0.83515,-0.189133
0.547685,-0.599591
0.0583604,-0.85115
-0.721992,-0.471548
-0.721992,-0.471548
-0.721992,-0.471548
-0.754108,-0.453037
-0.754108,-0.453037
-0.754108,-0.453037
-0.405652,-0.77676
-0.66527,-0.582547
-0.66527,-0.582547
-0.66527,-0.582547
-0.731254,-0.451658
-0.832863,0.14383
-0.8459,0.0738142
-0.75602,-0.331296
-0.75602,-0.331296
-0.75602,-0.331296
-0.75602,-0.331296
-0.734684,-0.397736
-0.734684,-0.397736
-0.734684,-0.397736
0.397561,-0.75068
0.492876,-0.729052
0.206102,-0.902875
0.17324,-0.856375
0.557266,-0.695962
0.557266,-0.695962
0.557266,-0.695962
0.816499,-0.031781
0.792947,-0.346473
0.775183,0.299062
0.775183,0.299062
0.854742,0.246992
0.707633,0.466777
0.849508,0.206259
0.811089,0.273483
0.580653,0.639862
0.460904,0.702852
0.8406,-0.0735845
0.662911,-0.589008
0.000820151,-0.820747
-0.190368,-0.830581
-0.818373,-0.152152
-0.831668,-0.24733
-0.817203,-0.365707
-0.817203,-0.365707
-0.785081,0.162873
-0.841233,0.223792
-0.841233,0.223792
-0.673487,-0.569562
0.12556,-0.826016
0.622689,-0.549002
0.540537,-0.662566
0.233348,-0.860375
-0.66033,-0.562131
-0.828309,-0.282332
-0.828309,-0.282332
-0.828309,-0.282332
-0.895467,-0.0858967
-0.895467,-0.0858967
-0.864017,-0.0501703
-0.737197,0.389796
-0.737197,0.389796
-0.748848,0.432722
-0.7248,0.484756
-0.440381,-0.734286
-0.502557,-0.652635
-0.763179,-0.350618
-0.763179,-0.350618
-0.779333,-0.406837
-0.801363,0.157904
-0.823869,0.370045
-0.720578,0.409822
-0.809864,0.097695
-0.809864,0.097695
-0.573678,0.627483
-0.550892,0.598638
-0.279105,0.763121
0.13915,0.8701
0.0110488,0.889233
-0.0167663,0.874167
-0.214273,0.8394
-0.00939625,0.8418
-0.00939625,0.8418
-0.0615033,0.882483
0.223669,0.824986
0.258735,0.825318
0.258735,0.825318
0.258735,0.825318
0.258735,0.825318
0.687856,0.509866
0.687856,0.509866
0.739974,0.544072
0.8634,0.036721
0.78899,-0.310817
0.740145,-0.422392
0.804169,-0.273529
0.804169,-0.273529
0.574878,-0.620283
0.574878,-0.620283
0.713673,-0.505729
0.638724,-0.520342
0.638724,-0.520342
0.735359,-0.424242
0.534505,-0.665398
0.765081,-0.355955
0.765081,-0.355955
0.765081,-0.355955
0.846642,0.142863
0.846642,0.142863
0.819169,-0.0170209
0.829357,-0.199767
0.782324,-0.279938
0.84175,-0.143272
0.833173,-0.0115804
0.837733,0.245583
0.837733,0.245583
0.81334,-0.128573
0.81334,-0.128573
0.833542,-0.23552
0.89465,0.0900925
0.876058,-0.000188608
0.869275,0.00126522
0.840825,-0.122803
0.637494,-0.454163
0.790313,-0.239899
0.807594,-0.198544
0.783183,-0.198397
0.783183,-0.198397
0.579467,-0.649016
0.579467,-0.649016
0.290308,-0.804908
0.290308,-0.804908
0.523425,-0.66027
0.681824,-0.463083
0.816081,-0.235328
0.816081,-0.235328
0.818978,-0.216706
0.670444,-0.516212
0.751682,-0.242018
0.44358,-0.689885
0.519876,-0.605967
0.712919,-0.398608
0.712919,-0.398608
0.761542,-0.266738
0.367828,-0.795083
0.367828,-0.795083
0.403146,-0.725048
0.180468,-0.789099
0.150838,-0.857775
0.200598,-0.838267
0.118807,-0.8471
0.118807,-0.8471
0.118807,-0.8471
0.118807,-0.8471
0.0786393,-0.838833
0.302766,-0.7272
0.12651,-0.8589
-0.261773,-0.798313
-0.461632,-0.689573
-0.461632,-0.689573
-0.286916,-0.812906
0.214102,-0.829946
0.214102,-0.829946
0.477939,-0.755417
0.668068,-0.510508
0.84205,-0.186381
0.770316,0.126776
0.849242,-0.247788
0.875017,-0.023969
0.811034,0.0734929
0.638547,-0.553086
0.8442,-0.160002
0.777452,-0.327423
0.777452,-0.327423
0.646997,-0.549199
0.568956,-0.640266
0.843658,0.113508
0.848192,0.00551264
0.847458,0.0710097
0.804115,0.288245
0.589172,0.505381
0.491288,0.699758
0.164478,0.805867
0.0757768,0.844617
0.465451,0.706983
0.465451,0.706983
0.427908,0.732678
0.273097,0.828795
0.315939,0.710747
0.240581,0.801836
0.240581,0.801836
0.0657152,0.872117
0.0657152,0.872117
-0.0694167,0.843692
-0.303227,0.729948
-0.303227,0.729948
-0.305084,0.814061
-0.200148,0.802071
-0.200148,0.802071
-0.285111,0.803442
0.0902833,0.811276
-0.661295,0.46782
-0.661295,0.46782
-0.662163,0.516108
-0.737312,-0.279382
-0.767943,0.105692
-0.807381,0.298016
-0.835417,0.09088
-0.835417,0.09088
-0.798498,0.312759
-0.516091,0.632927
-0.261052,0.789392
-0.261052,0.789392
0.0612116,0.851142
0.0612116,0.851142
0.505144,0.734625
0.185173,0.832912
-0.367347,0.784753
-0.537493,0.643162
-0.606569,0.574908
-0.414418,0.740572
-0.1552,0.831188
0.200491,0.851508
0.564852,0.636095
0.625113,0.568743
0.175109,0.82128
-0.0222302,0.878108
-0.224073,0.80764
-0.224073,0.80764
0.035943,0.862142
0.035943,0.862142
-0.292767,0.81432
-0.292767,0.81432
-0.292767,0.81432
0.04807,0.886142
0.04807,0.886142
-0.103002,0.878375
-0.461736,0.728641
-0.461736,0.728641
-0.526316,0.642665
0.0178278,0.852575
-0.263389,0.757537
-0.32499,0.759964
-0.163697,0.820017
0.169133,0.842933
-0.172857,0.826677
-0.172857,0.826677
-0.148273,0.841025
-0.620217,0.592741
-0.823365,-0.0634537
-0.852175,0.115799
-0.801669,0.0679208
-0.841575,0.0617653
-0.845892,-0.0189962
-0.788832,0.246344
-0.261962,0.796352
-0.261962,0.796352
-0.68189,0.52272
-0.649585,0.548142
-0.600115,0.583167
-0.600115,0.583167
-0.280029,0.819711
0.341543,0.769776
0.341543,0.769776
0.245133,0.778698
0.0949833,0.852592
-0.217902,0.822161
-0.689248,0.559298
-0.345537,0.793553
0.0823752,0.839283
0.641406,0.541193
0.840992,-0.162657
0.840992,-0.162657
0.862383,-0.140073
0.822315,-0.156321
0.866633,0.0540334
0.847783,-0.16175
0.813153,-0.0100128
0.72909,-0.457097
0.368268,-0.69804
0.362378,-0.783579
-0.26071,-0.802279
0.0701191,-0.775596
0.621997,-0.496897
0.3582,-0.743818
-0.496477,-0.646237
-0.496477,-0.646237
-0.496477,-0.646237
-0.566207,-0.673942
-0.683325,-0.55269
-0.425999,-0.744858
-0.549843,-0.697278
-0.81857,-0.272524
-0.687551,-0.43714
-0.823574,0.260434
-0.754844,0.278942
-0.71782,0.443564
-0.70234,0.476263
-0.61674,0.607689
0.0808164,0.83141
-0.14675,0.867142
-0.113297,0.874425
-0.346886,0.803436
-0.346886,0.803436
-0.353181,0.804988
-0.138597,0.854658
-0.658735,0.587805
-0.255045,0.830589
-0.255045,0.830589
-0.255045,0.830589
-0.415729,0.780097
-0.702361,0.480581
-0.661394,0.456685
