ReTr(L),ImTr(L)
0.379823,1.18224
0.436213,1.2026
0.459416,1.13592
0.50286,1.18224
0.559394,1.23833
0.667317,1.0641
0.866495,1.09311
0.971765,0.799591
0.925808,0.884671
0.787384,1.0957
0.787384,1.0957
0.664737,0.993739
0.586965,1.15753
0.748887,1.04163
0.794785,1.03509
0.969858,0.81943
1.01617,0.831648
1.11268,0.739956
1.13531,0.674782
1.09586,0.738816
1.11734,0.636653
1.11734,0.636653
1.11734,0.636653
1.17029,0.711395
0.995328,0.797786
0.995328,0.797786
1.1041,0.785683
1.1041,0.785683
1.1711,0.550576
1.23178,0.438801
1.28604,0.283267
1.24485,0.152072
1.24485,0.152072
1.24485,0.152072
1.32459,0.0172899
1.32459,0.0172899
1.27654,-0.184857
1.27654,-0.184857
1.35424,-0.208993
1.28206,-0.196317
1.29374,-0.122614
1.29374,-0.122614
1.35136,0.251469
1.29519,0.257499
1.2561,0.0891262
1.31159,0.0257492
1.2067,0.0326615
1.21374,-0.117867
1.27159,0.0688437
1.31068,-0.0881101
1.31068,-0.0881101
1.32899,-0.159383
1.28126,-0.179317
1.27351,-0.148368
1.28215,-0.060823
1.3014,-0.117387
1.25417,-0.149927
1.30645,-0.219341
1.2274,-0.40833
1.25978,-0.381284
1.2171,-0.361667
1.244,-0.634346
1.22581,-0.48958
1.22581,-0.48958
1.23073,-0.380665
1.31534,-0.377889
1.23885,-0.419282
1.34486,-0.355838
1.20915,-0.45886
1.2634,-0.54729
1.2528,-0.246353
1.29954,-0.286598
1.34791,-0.0852414
1.32776,-0.143271
1.36511,-0.128059
1.33841,-0.0889122
1.33841,-0.0889122
1.20877,-0.175077
1.20877,-0.175077
1.20877,-0.175077
1.28553,-0.0867665
1.28553,-0.0867665
1.28905,0.0550648
1.24473,0.247568
1.31518,0.516185
1.18839,0.544498
1.16319,0.597808
1.09322,0.482053
1.18571,0.467138
1.18042,0.464338
1.19231,0.513551
1.28217,0.528774
1.28217,0.528774
1.28217,0.528774
1.10838,0.559401
1.17133,0.615744
1.18598,0.468685
1.24317,0.34986
1.28705,0.331638
1.31178,0.250626
1.31212,-0.239813
1.31287,-0.193225
1.30077,-0.129245
1.30239,-0.0187998
1.19266,0.0722811
1.21453,0.0346223
1.24619,-0.037938
1.23166,-0.0545157
1.31356,0.114096
1.29415,0.0501605
1.26649,0.0584424
1.26649,0.0584424
1.26649,0.0584424
