MDTU,S_F
1,1.00051
2,1.00156
3,1.00072
4,0.997664
5,0.996492
6,1.00214
7,0.995301
8,1.00131
9,1.0014
10,0.998228
11,1.00247
12,1.0021
13,0.990927
14,1.00379
15,1.00433
16,0.998409
17,1.00187
18,0.996088
19,0.998291
20,1.00341
21,0.999696
22,0.99867
23,1.00089
24,1.00301
25,0.997836
26,1.00203
27,1.00078
28,0.999049
29,1.00065
30,0.999023
31,1.00057
32,0.999356
33,0.996011
34,0.999163
35,0.998953
36,0.999483
37,0.995763
38,1.00336
39,1.00094
40,1.00199
41,0.996209
42,1.00377
43,0.991991
44,1.00214
45,1.00104
46,0.990982
47,1.00255
48,1.00224
49,0.998951
50,0.99839
51,1.00095
52,1.0004
53,1.00063
54,0.994316
55,1.00135
56,0.999862
57,0.996859
58,0.999342
59,1.00593
60,0.998932
61,1.00352
62,0.99762
63,1.00321
64,1.00262
65,0.999847
66,1.00125
67,1.00202
68,1.00278
69,0.998975
70,0.9987
71,0.999569
72,1.00151
73,0.999449
74,1.00224
75,1.00333
76,1.0032
77,0.998623
78,1.00413
79,1.00493
80,1.00541
81,0.995764
82,0.996894
83,0.999485
84,0.993651
85,0.998307
86,1.00994
87,0.996755
88,1.00164
89,0.994917
90,0.993977
91,1.00513
92,0.998759
93,0.995866
94,1.00216
95,1.00122
96,0.998677
97,1.00231
98,0.997186
99,0.994116
100,0.999374
101,1.00393
102,1.00367
103,1.00043
104,1.00312
105,1.00214
106,1.00149
107,1.00366
108,1.00309
109,0.997212
110,0.998236
111,1.00441
112,0.994223
113,1.00228
114,0.99756
115,0.9917
116,1.00008
117,1.00169
118,0.999592
119,1.00339
120,0.999292
121,1.00453
122,1.00135
123,0.99792
124,0.998389
125,1.00162
126,0.996486
127,1.00115
128,1.00815
129,1.00243
130,1.00816
131,0.998022
132,1.00012
133,1.00048
134,1.00033
135,1.00405
136,0.995762
137,1.0023
138,0.99455
139,1.00586
140,0.997941
141,0.992033
142,0.996304
143,0.998997
144,1.00333
145,1.00427
146,0.987496
147,0.999499
148,0.992652
149,0.995084
150,1.00264
151,0.995436
152,1.00603
153,0.999555
154,1.00272
155,1.00919
156,1.00253
157,0.996293
158,1.00401
159,1.00034
160,1.00518
161,0.997651
162,0.998056
163,0.999985
164,0.997027
165,1.00148
166,0.997131
167,1.00028
168,1.00013
169,1.00151
170,0.998121
171,1.00393
172,0.999983
173,0.996221
174,0.993947
175,1.00029
176,1.00204
177,1.0015
178,0.996249
179,0.997105
180,0.996614
181,1.00246
182,1.00178
183,0.998016
184,1.00416
185,1.00802
186,0.996322
187,1.00286
188,1.00918
189,0.993505
190,0.99164
191,1.00481
192,1.00089
193,1.00174
194,0.999392
195,1.00018
196,1.0072
197,0.995332
198,1.00078
199,0.994479
200,0.997858
201,0.994482
202,1.00059
203,1.00147
204,1.0058
205,0.996916
206,0.999346
207,0.998261
208,1.00494
209,0.995388
210,1.00001
211,0.999039
212,1.00179
213,1.00163
