MDTU,|Tr(Lx)|
1,0.35058
2,0.32704
3,0.336533
4,0.424189
5,0.266325
6,0.410388
7,0.354257
8,0.373919
9,0.331751
10,0.313599
11,0.313599
12,0.454325
13,0.425227
14,0.358249
15,0.309091
16,0.33376
17,0.426415
18,0.344003
19,0.397558
20,0.487545
21,0.411573
22,0.411573
23,0.411573
24,0.350228
25,0.422906
26,0.422906
27,0.354733
28,0.354733
29,0.505342
30,0.502728
31,0.354227
32,0.362182
33,0.362182
34,0.362182
35,0.278219
36,0.278219
37,0.378745
38,0.378745
39,0.255315
40,0.356226
41,0.358412
42,0.358412
43,0.357819
44,0.328042
45,0.320251
46,0.287114
47,0.309053
48,0.37325
49,0.38285
50,0.375774
51,0.375774
52,0.371742
53,0.378384
54,0.364784
55,0.322554
56,0.366973
57,0.431281
58,0.366203
59,0.322939
60,0.234534
61,0.327457
62,0.255971
63,0.350299
64,0.350299
65,0.277426
66,0.25091
67,0.278497
68,0.229151
69,0.33682
70,0.312434
71,0.443621
72,0.434236
73,0.330757
74,0.359136
75,0.32316
76,0.313009
77,0.313009
78,0.373577
79,0.373577
80,0.373577
81,0.287599
82,0.287599
83,0.31931
84,0.417911
85,0.32843
86,0.422795
87,0.390821
88,0.447794
89,0.253308
90,0.364106
91,0.496193
92,0.439424
93,0.439424
94,0.439424
95,0.506824
96,0.373363
97,0.442977
98,0.389208
99,0.288522
100,0.367677
101,0.342781
102,0.366855
103,0.312389
104,0.367875
105,0.366989
106,0.35805
107,0.328561
108,0.286518
109,0.225816
110,0.247429
111,0.323814
112,0.323814
113,0.323814
114,0.305324
115,0.305324
116,0.337967
117,0.358411
118,0.451083
119,0.422743
120,0.399556
121,0.425106
122,0.533949
123,0.307869
124,0.417278
125,0.455105
126,0.455105
127,0.455105
128,0.455105
129,0.312141
130,0.502462
131,0.470738
132,0.49535
133,0.49535
134,0.49535
135,0.372204
136,0.372204
137,0.503096
138,0.401408
139,0.406336
140,0.334622
141,0.3991
142,0.3991
143,0.332013
144,0.369315
145,0.330532
146,0.39064
147,0.400157
148,0.340553
149,0.402637
150,0.359258
151,0.390729
152,0.390729
153,0.336647
154,0.383013
155,0.317734
156,0.440371
157,0.481369
158,0.342464
159,0.30725
160,0.34012
161,0.462139
162,0.418476
163,0.31436
164,0.29994
165,0.333526
166,0.427279
167,0.427279
168,0.294568
169,0.294568
170,0.2512
171,0.19857
172,0.243619
173,0.243619
174,0.250728
175,0.262719
176,0.365815
177,0.326836
178,0.312467
179,0.264348
180,0.392513
181,0.259004
182,0.32772
183,0.32247
184,0.32247
185,0.32247
186,0.32247
187,0.312262
188,0.309967
189,0.311189
190,0.311189
191,0.287392
192,0.361992
193,0.417436
194,0.34791
195,0.326565
196,0.326565
197,0.326565
198,0.288533
199,0.382645
200,0.314286
201,0.352305
202,0.320855
203,0.325134
204,0.317373
205,0.309323
206,0.406141
207,0.417769
208,0.322186
209,0.4269
210,0.361232
211,0.344796
212,0.352323
213,0.268478
214,0.268478
215,0.247739
216,0.309173
217,0.298667
218,0.298667
219,0.298667
220,0.298667
221,0.403929
222,0.428172
223,0.428172
224,0.428172
225,0.395213
226,0.395213
227,0.378376
228,0.395485
229,0.430073
230,0.430073
231,0.508195
232,0.508195
233,0.433974
234,0.47704
235,0.546767
236,0.397251
237,0.458307
238,0.488137
239,0.345211
240,0.54952
241,0.411122
242,0.357101
243,0.316913
244,0.434265
245,0.353494
246,0.469393
247,0.336708
248,0.374966
249,0.290751
250,0.286827
251,0.388557
252,0.345815
253,0.263476
254,0.263476
255,0.362541
256,0.326498
257,0.398235
258,0.398235
259,0.398235
260,0.421022
261,0.421022
262,0.421022
263,0.357685
264,0.42096
265,0.42096
266,0.42096
267,0.378202
268,0.337579
269,0.476485
270,0.37539
271,0.37539
272,0.37539
273,0.37539
274,0.463487
275,0.463487
276,0.463487
277,0.516838
278,0.486413
279,0.559657
280,0.506059
281,0.414001
282,0.414001
283,0.414001
284,0.400952
285,0.408071
286,0.417236
287,0.417236
288,0.464177
289,0.358233
290,0.459889
291,0.319961
292,0.355206
293,0.285207
294,0.352819
295,0.332152
296,0.305032
297,0.353851
298,0.312665
299,0.340317
300,0.284923
301,0.284923
302,0.232209
303,0.344775
304,0.344775
305,0.387538
306,0.301276
307,0.311048
308,0.385181
309,0.385567
310,0.295455
311,0.370216
312,0.370216
313,0.370216
314,0.38573
315,0.38573
316,0.379113
317,0.313192
318,0.313192
319,0.237511
320,0.338047
321,0.368975
322,0.285752
323,0.335896
324,0.335896
325,0.337076
326,0.347762
327,0.332161
328,0.226108
329,0.334589
330,0.334589
331,0.251162
332,0.347114
333,0.281111
334,0.343852
335,0.275553
336,0.34332
337,0.348801
338,0.358027
339,0.358027
340,0.403575
341,0.335959
342,0.46515
343,0.46515
344,0.46515
345,0.46515
346,0.398911
347,0.398911
348,0.418817
349,0.327247
350,0.461687
351,0.374156
352,0.331301
353,0.331301
354,0.327568
355,0.327568
356,0.368568
357,0.278639
358,0.278639
359,0.271764
360,0.266303
361,0.335409
362,0.335409
363,0.335409
364,0.51301
365,0.51301
366,0.439869
367,0.391258
368,0.482835
369,0.442571
370,0.482853
371,0.487882
372,0.487882
373,0.475235
374,0.475235
375,0.45286
376,0.515999
377,0.433622
378,0.427817
379,0.484316
380,0.366998
381,0.379263
382,0.451278
383,0.276557
384,0.276557
385,0.402196
386,0.402196
387,0.328806
388,0.328806
389,0.279088
390,0.432751
391,0.414934
392,0.414934
393,0.376745
394,0.225952
395,0.275233
396,0.19892
397,0.304907
398,0.219397
399,0.219397
400,0.288341
401,0.279057
402,0.279057
403,0.313754
404,0.368351
405,0.399076
406,0.365982
407,0.339589
408,0.339589
409,0.339589
410,0.339589
411,0.438469
412,0.390524
413,0.401349
414,0.45073
415,0.503243
416,0.503243
417,0.332594
418,0.426481
419,0.426481
420,0.368347
421,0.363661
422,0.472531
423,0.356035
424,0.450502
425,0.395592
426,0.301183
427,0.326942
428,0.363948
429,0.358381
430,0.358381
431,0.295346
432,0.414205
433,0.352682
434,0.330704
435,0.378859
436,0.384342
437,0.323654
438,0.284649
439,0.321438
440,0.312103
441,0.33193
442,0.33193
443,0.313763
444,0.367652
445,0.273846
446,0.248941
447,0.248941
448,0.31919
449,0.31919
450,0.293182
451,0.285744
452,0.285744
453,0.366794
454,0.235234
455,0.235234
456,0.272961
457,0.245446
458,0.298802
459,0.298802
460,0.325395
461,0.346961
462,0.264271
463,0.403606
464,0.32487
465,0.32487
466,0.362649
467,0.262251
468,0.324713
469,0.324713
470,0.352582
471,0.352582
472,0.472281
473,0.410555
474,0.317053
475,0.362128
476,0.388395
477,0.336133
478,0.394998
479,0.361043
480,0.36278
481,0.3869
482,0.304767
483,0.396583
484,0.308354
485,0.308354
486,0.351543
487,0.351543
488,0.420546
489,0.420546
490,0.420546
491,0.374632
492,0.374632
493,0.454716
494,0.391993
495,0.391993
496,0.327022
497,0.446323
498,0.273298
499,0.333913
500,0.334161
501,0.382957
502,0.35848
503,0.35848
504,0.391173
505,0.342601
506,0.394282
507,0.332252
508,0.3921
509,0.373711
510,0.281569
511,0.366555
512,0.280357
513,0.280357
514,0.421202
515,0.312183
516,0.398879
517,0.398879
518,0.366704
519,0.382424
520,0.382424
521,0.425182
522,0.309896
523,0.330559
524,0.324688
525,0.391127
526,0.258818
527,0.30893
528,0.258304
529,0.258304
530,0.283927
