MDTU,min_min,min_max,max_min,max_max5
1,-0.0788412,0.00740286,-0.0152696,0.0707532
2,-0.0857956,0.0173917,-0.0147026,0.0757553
3,-0.0817966,0.0055833,-0.0142366,0.0689749
4,-0.0794907,0.0154529,-0.00177891,0.0735289
5,-0.0928837,0.0273013,-0.0234329,0.0856592
6,-0.0740826,0.0116026,-0.00712467,0.0767497
7,-0.0872719,0.0316702,-0.0121972,0.0902473
8,-0.0799822,0.0119741,-0.00697829,0.0722906
9,-0.0770041,0.0155674,-0.0120201,0.0764235
10,-0.0867119,0.022414,-0.0195292,0.0869722
11,-0.0867119,0.022414,-0.0195292,0.0869722
12,-0.067177,0.00561042,0.00058343,0.0629134
13,-0.0737805,0.0187166,-0.000307041,0.0803706
14,-0.0854017,0.0139241,-0.0113935,0.0780403
15,-0.0912271,0.0125772,-0.0181741,0.0787225
16,-0.0783519,0.00731339,-0.0124179,0.0741695
17,-0.0687488,0.0226196,-0.00514154,0.0794625
18,-0.0769259,0.0249667,-0.00945309,0.0796185
19,-0.0681894,0.024866,-0.00393403,0.0784566
20,-0.066054,0.0203689,0.00605089,0.0762026
21,-0.0689947,0.0148016,-0.00208057,0.078445
22,-0.0689947,0.0148016,-0.00208057,0.078445
23,-0.0689947,0.0148016,-0.00208057,0.078445
24,-0.0845931,0.0239048,-0.0110707,0.0868248
25,-0.0695591,0.0139902,-0.00948564,0.0816117
26,-0.0695591,0.0139902,-0.00948564,0.0816117
27,-0.0881403,0.0201742,-0.0144988,0.0835102
28,-0.0881403,0.0201742,-0.0144988,0.0835102
29,-0.0662929,0.0141871,-0.000863129,0.0745921
30,-0.0652108,0.01513,0.00415306,0.0772774
31,-0.0830573,0.0143305,-0.0150041,0.0831547
32,-0.0829564,0.0133204,-0.013917,0.070482
33,-0.0829564,0.0133204,-0.013917,0.070482
34,-0.0829564,0.0133204,-0.013917,0.070482
35,-0.0869686,0.0219947,-0.0205684,0.0769764
36,-0.0869686,0.0219947,-0.0205684,0.0769764
37,-0.0801522,0.0169255,-0.00946019,0.0746511
38,-0.0801522,0.0169255,-0.00946019,0.0746511
39,-0.0876698,0.0266616,-0.0254815,0.0903853
40,-0.0805588,0.0186308,-0.00944752,0.0783278
41,-0.0840942,0.0164118,-0.0145589,0.0761681
42,-0.0840942,0.0164118,-0.0145589,0.0761681
43,-0.0783893,0.0226997,-0.0129846,0.0877565
44,-0.0796476,0.0214148,-0.0143101,0.0777742
45,-0.0782296,0.0131593,-0.0182639,0.0724597
46,-0.0786674,0.0130171,-0.0234377,0.0843283
47,-0.0819497,0.00246298,-0.0185156,0.0656415
48,-0.0758886,0.00588638,-0.00793142,0.0658412
49,-0.0813873,0.0167494,-0.00705553,0.0778393
50,-0.0842211,0.0222823,-0.0121886,0.0818462
51,-0.0842211,0.0222823,-0.0121886,0.0818462
52,-0.0957717,0.0186236,-0.00729325,0.0824329
53,-0.0825368,0.0153456,-0.00415161,0.0765884
54,-0.074884,0.0107132,-0.0106101,0.0802233
55,-0.075233,0.0141201,-0.0180757,0.071265
56,-0.0772357,0.0155818,-0.00847821,0.0776123
57,-0.0783602,0.0146395,-0.00300601,0.0715786
58,-0.07172,0.0149509,-0.00402823,0.080593
59,-0.0822029,0.0165405,-0.0155646,0.0773747
60,-0.094659,0.018008,-0.0249953,0.0806864
61,-0.0866,0.0117863,-0.0140719,0.0691467
62,-0.0958563,0.0363864,-0.0224936,0.0857344
63,-0.0855848,0.0206588,-0.0159065,0.0840498
64,-0.0855848,0.0206588,-0.0159065,0.0840498
65,-0.0907744,0.0209476,-0.0255422,0.0775867
66,-0.0988992,0.0271844,-0.0250894,0.0916563
67,-0.0839431,0.0186817,-0.0240167,0.0782017
68,-0.0975201,0.0306787,-0.027681,0.0853867
69,-0.0771584,0.0161356,-0.0160812,0.0762017
70,-0.0832383,0.0269602,-0.0163027,0.0907151
