MDTU,|Tr(Lx)|
1,0.858634
2,0.838009
3,0.843313
4,0.877047
5,0.844161
6,0.857231
7,0.865566
8,0.806045
9,0.803381
10,0.878279
11,0.878279
12,0.791622
13,0.855278
14,0.854138
15,0.839923
16,0.754101
17,0.848207
18,0.797986
19,0.820007
20,0.856751
21,0.820143
22,0.820143
23,0.820143
24,0.869206
25,0.898409
26,0.898409
27,0.893636
28,0.893636
29,0.856267
30,0.866966
31,0.877256
32,0.88003
33,0.88003
34,0.88003
35,0.830811
36,0.830811
37,0.851702
38,0.851702
39,0.772092
40,0.841289
41,0.858063
42,0.858063
43,0.87387
44,0.851622
45,0.824656
46,0.807345
47,0.877038
48,0.876209
49,0.866703
50,0.880399
51,0.880399
52,0.897369
53,0.873835
54,0.863763
55,0.802382
56,0.81257
57,0.874578
58,0.797206
59,0.83746
60,0.788947
61,0.839126
62,0.811098
63,0.868265
64,0.868265
65,0.843667
66,0.857973
67,0.819659
68,0.808407
69,0.824865
70,0.843058
71,0.874642
72,0.887272
73,0.845591
74,0.863598
75,0.845697
76,0.820436
77,0.820436
78,0.877633
79,0.877633
80,0.877633
81,0.791976
82,0.791976
83,0.870725
84,0.861209
85,0.859894
86,0.888674
87,0.886965
88,0.872676
89,0.81698
90,0.785196
91,0.834728
92,0.846463
93,0.846463
94,0.846463
95,0.828063
96,0.822122
97,0.830149
98,0.843934
99,0.766152
100,0.800164
101,0.84737
102,0.849816
103,0.839078
104,0.8446
105,0.861638
106,0.855272
107,0.859533
108,0.830351
109,0.837583
110,0.800504
111,0.8662
112,0.8662
113,0.8662
114,0.828192
115,0.828192
116,0.792516
117,0.844258
118,0.802499
119,0.868302
120,0.845949
121,0.866048
122,0.893628
123,0.86807
124,0.860876
125,0.902648
126,0.902648
127,0.902648
128,0.902648
129,0.816531
130,0.845432
131,0.871392
132,0.893846
133,0.893846
134,0.893846
135,0.870286
136,0.870286
137,0.818319
138,0.880444
139,0.876085
140,0.755359
141,0.793181
142,0.793181
143,0.837505
144,0.816225
145,0.873166
146,0.822474
147,0.824887
148,0.824948
149,0.807709
150,0.807191
151,0.814819
152,0.814819
153,0.765088
154,0.838624
155,0.865308
156,0.857684
157,0.850998
158,0.816643
159,0.846745
160,0.878444
161,0.848441
162,0.871078
163,0.80072
164,0.865325
165,0.871769
166,0.856944
167,0.856944
168,0.840051
169,0.840051
170,0.802594
171,0.819083
172,0.850494
173,0.850494
174,0.803055
175,0.840287
176,0.857525
177,0.86493
178,0.863565
179,0.854388
180,0.854643
181,0.816628
182,0.861263
183,0.769969
184,0.769969
185,0.769969
186,0.769969
187,0.817401
188,0.824405
189,0.828754
190,0.828754
191,0.831786
192,0.81816
193,0.851123
194,0.887897
195,0.824354
196,0.824354
197,0.824354
198,0.855569
199,0.884648
200,0.844836
201,0.823477
202,0.819018
203,0.873054
204,0.830298
205,0.826826
206,0.843566
207,0.87097
208,0.792823
209,0.864096
210,0.838377
211,0.812542
212,0.86475
213,0.855296
214,0.855296
215,0.798411
216,0.819023
217,0.806296
218,0.806296
219,0.806296
220,0.806296
221,0.864058
222,0.807398
223,0.807398
224,0.807398
225,0.836573
226,0.836573
227,0.850634
228,0.816258
229,0.801003
230,0.801003
231,0.874057
232,0.874057
233,0.851466
234,0.853944
235,0.837411
236,0.848285
237,0.848735
238,0.855099
239,0.851901
240,0.88847
241,0.897442
242,0.852765
243,0.840371
244,0.869541
245,0.872988
246,0.858451
247,0.851552
248,0.863114
249,0.879125
250,0.846999
251,0.820156
252,0.902425
253,0.856298
254,0.856298
255,0.812076
256,0.853148
257,0.86234
258,0.86234
259,0.86234
260,0.879729
261,0.879729
262,0.879729
263,0.876305
