t,e^(-dS)
1,0.609693
2,1.12975
3,1.00294
4,0.911321
5,1.08421
6,0.535208
7,0.992393
8,1.07777
9,1.16789
10,1.02602
11,0.474544
12,0.409303
13,0.492087
14,2.57487
15,0.872581
16,0.700263
17,1.07429
18,1.89269
19,0.332871
20,0.783723
21,1.26655
22,0.826298
23,0.272259
24,1.3803
25,0.790887
26,0.722455
27,0.517265
28,0.598218
29,2.6332
30,0.791678
31,0.526186
32,0.815218
33,0.660803
34,0.581526
35,1.32843
36,0.305441
37,0.81367
38,0.74104
39,0.751789
40,0.687152
41,2.30989
42,0.442064
43,0.528771
44,0.930122
45,1.1319
46,1.37012
47,0.670119
48,1.19782
49,1.08099
50,1.46638
51,0.359874
52,0.607563
53,1.80814
54,0.819714
55,1.07286
56,1.46682
57,1.1458
58,1.80905
59,1.03258
60,2.19987
61,1.10805
62,0.51856
63,0.569327
64,0.441667
65,0.40963
66,0.305746
67,1.05866
68,1.18637
69,0.760712
70,0.862345
71,1.47094
72,2.04071
73,0.876166
74,0.584324
75,0.920885
76,0.874503
77,0.877744
78,1.25999
79,0.519442
80,0.714623
81,0.428828
82,0.693018
83,0.38167
84,1.50321
85,0.821601
86,2.02993
87,1.18128
88,1.11182
89,1.0042
90,1.29589
91,0.788912
92,0.48297
93,0.209507
94,0.563324
95,1.9808
96,0.532645
97,1.08726
98,1.11271
99,2.05156
100,0.426262
101,0.735651
102,1.1872
103,0.646876
104,1.07922
105,1.14374
106,0.585201
107,1.08546
108,0.91888
109,2.54289
110,1.04691
111,0.302401
112,0.519234
113,0.531315
114,0.912634
115,0.395818
116,0.539993
117,1.06111
118,0.663252
119,1.06744
120,0.564734
121,1.18081
122,0.601277
123,0.836106
124,2.45641
125,0.850356
126,0.45131
127,0.539777
128,0.587429
129,1.64905
130,1.07454
131,0.888874
132,0.48578
133,0.643972
134,0.879589
135,1.08989
136,0.371874
137,2.50578
138,0.792788
139,1.76703
140,1.15673
141,2.96536
142,0.492678
143,1.73135
144,1.62482
145,0.250825
146,1.73777
147,0.488019
148,0.571209
149,1.35324
150,1.2411
151,1.10805
152,0.424646
153,0.644036
154,1.71481
155,0.374674
156,0.962954
157,1.41992
158,0.738304
159,1.02018
160,0.921327
161,0.368395
162,0.929629
163,1.26668
164,1.21896
165,0.738747
166,1.17246
167,0.425453
168,0.614959
169,0.727967
170,0.762007
171,0.935597
172,0.814892
173,0.45235
174,0.73823
175,0.525818
176,2.09384
177,0.687289
178,1.0246
179,0.816197
180,1.62353
181,0.933037
182,1.24595
183,0.687771
184,0.520014
185,0.448297
186,0.644359
187,0.797878
188,1.051
189,1.61996
190,0.482391
191,1.98119
192,1.28403
193,0.590078
194,0.971145
195,1.23974
196,0.399796
197,0.331874
198,0.648431
199,1.24297
200,0.34889
201,0.316637
202,0.509615
203,1.03311
204,1.21155
205,1.40032
206,1.60176
207,0.941002
208,0.883115
209,0.657638
210,1.01495
211,1.07688
212,0.662987
213,1.01845
214,0.792391
215,1.10905
216,0.846962
217,0.720507
218,0.531209
219,0.429944
220,0.774529
221,1.21458
222,0.302401
223,0.553773
224,0.55744
225,1.69876
226,0.650965
227,0.766362
228,1.32459
229,0.344728
230,0.309747
231,0.933999
232,0.568076
233,0.988507
234,0.411766
235,0.826628
236,1.1587
237,0.624128
238,0.593095
239,0.959033
240,1.15189
241,0.879677
242,1.77464
243,0.399796
244,0.754575
245,0.698654
246,1.50968
247,0.924687
248,0.785684
249,1.41907
250,1.25558
251,0.665844
252,0.817504
253,1.00739
254,0.395462
255,0.876516
256,1.74386
257,1.02412
258,0.507327
259,0.495296
260,1.3395
261,0.577585
262,0.607137
263,1.46507
264,0.798756
265,0.604291
266,0.264213
267,0.623504
268,2.46921
269,1.09639
270,1.61268
271,0.445259
272,0.246597
273,0.529618
274,0.839709
275,0.158976
276,0.861828
277,0.329559
278,0.832019
279,0.536494
280,0.863035
281,0.756237
282,0.821601
283,0.388641
284,0.71113
285,0.553441
286,0.986443
287,0.584382
288,0.825637
289,0.856843
290,0.308819
291,0.726294
292,0.906667
293,0.843074
294,1.6198
295,1.37616
296,1.53572
297,1.62223
298,1.27737
299,0.999722
300,0.679906
301,0.566601
302,0.657638
303,1.04916
304,0.407139
305,0.917402
306,1.06201
307,1.31521
308,1.28108
309,0.375424
