MDTU,plaq,Re(det),Im(det),link
1,0.0108634,0.00963545,0.00713776,0.077138
2,0.0244134,0.0224637,0.00840726,0.0858297
3,0.0135827,0.0109925,0.00728359,0.0755419
4,0.0164114,0.0185604,0.00979443,0.0780013
5,0.0162892,0.0156277,0.00855793,0.10474
6,0.013468,0.0146739,0.00818527,0.0730459
7,0.012121,0.016427,0.012379,0.0985975
8,0.0142765,0.0148232,0.00836024,0.0751188
9,0.0150916,0.0147222,0.00904605,0.0822893
10,0.0172237,0.0181036,0.00929341,0.0973024
11,0.0172237,0.0181037,0.00929341,0.0973024
12,0.0177445,0.0178922,0.00884675,0.0578397
13,0.0117286,0.0142682,0.0101919,0.0788474
14,0.0157364,0.0159109,0.00992242,0.0814008
15,0.018471,0.0177596,0.00763678,0.0898851
16,0.0171835,0.0172006,0.00881912,0.0778646
17,0.0146203,0.0195459,0.0110825,0.0787976
18,0.0164407,0.019863,0.0100413,0.0885821
19,0.0136993,0.0176883,0.0109671,0.0826328
20,0.0167929,0.0254529,0.0125465,0.0765023
21,0.0167684,0.0203923,0.0107789,0.0747948
22,0.0167684,0.0203923,0.0107789,0.0747948
23,0.0167684,0.0203923,0.0107789,0.0747948
24,0.0146121,0.0178581,0.0102113,0.0956445
25,0.0203593,0.0233035,0.00936861,0.0762308
26,0.0203593,0.0233035,0.00936861,0.0762308
27,0.0163447,0.0192561,0.0112879,0.0947854
28,0.0163447,0.0192561,0.0112879,0.0947854
29,0.012498,0.0175449,0.0126509,0.0708483
30,0.0183655,0.0271383,0.0117936,0.0729892
31,0.0153755,0.0166193,0.00891122,0.0878248
32,0.0137729,0.0127757,0.00719798,0.0780978
33,0.0137729,0.0127757,0.00719798,0.0780978
34,0.0137729,0.0127757,0.00719798,0.0780978
35,0.011713,0.0111703,0.00821736,0.0962375
36,0.011713,0.0111703,0.00821736,0.0962375
37,0.0135212,0.0150358,0.00914341,0.0812221
38,0.0135212,0.0150358,0.00914341,0.0812221
39,0.0178848,0.0196265,0.0101168,0.102466
40,0.015221,0.0163128,0.00909238,0.0840697
41,0.0132659,0.0135588,0.00851842,0.0849786
42,0.0132659,0.0135588,0.00851842,0.0849786
43,0.0162803,0.0214501,0.0119909,0.0955154
44,0.0135338,0.0141537,0.00776582,0.0918062
45,0.0100673,0.00911663,0.00781695,0.0808052
46,0.0156676,0.0152437,0.00773269,0.0908506
47,0.0170477,0.0123343,0.00631236,0.0770428
48,0.0170677,0.0145947,0.00736294,0.0731749
49,0.0166956,0.0162175,0.00739456,0.081652
50,0.0203243,0.0226825,0.00991176,0.0862293
51,0.0203243,0.0226825,0.00991176,0.0862293
52,0.014903,0.0168909,0.00952274,0.0920798
53,0.019008,0.0204535,0.00870736,0.084169
54,0.0209376,0.0212241,0.0080889,0.081743
55,0.0116383,0.0116579,0.00849508,0.0838216
56,0.0128996,0.0145139,0.00857505,0.0833227
57,0.0160692,0.0179631,0.00876962,0.0733424
58,0.0131704,0.0159964,0.00982047,0.0847602
59,0.01441,0.0140584,0.0078606,0.0881093
60,0.0158347,0.0130906,0.00679125,0.098618
61,0.016532,0.0149428,0.00718989,0.0837337
62,0.0230918,0.0242746,0.00973459,0.109418
63,0.0258773,0.0282936,0.00946242,0.0887704
64,0.0258773,0.0282936,0.00946242,0.0887704
65,0.0276015,0.022164,0.00647796,0.0939653
66,0.0131849,0.0120363,0.00840612,0.108161
67,0.012921,0.0120587,0.00747966,0.0927721
68,0.0200039,0.0196935,0.00833722,0.111789
69,0.0123265,0.0127729,0.00885516,0.0844581
70,0.0156005,0.0181519,0.0105221,0.10014
71,0.0169091,0.0201355,0.0098164,0.0732767
72,0.0249376,0.0347831,0.0117404,0.0826172
73,0.0127494,0.0145371,0.00876961,0.0941245
74,0.0158525,0.018606,0.0102345,0.08995
75,0.0199042,0.0229274,0.00925371,0.0989454
76,0.0118355,0.0131496,0.00989246,0.0937838
77,0.0118355,0.0131496,0.00989246,0.0937838
78,0.0132147,0.0115549,0.00682844,0.0730039
79,0.0132147,0.0115549,0.00682844,0.0730039
80,0.0132147,0.0115549,0.00682844,0.0730039
81,0.0125092,0.0109651,0.00699933,0.0892916
82,0.0125092,0.0109651,0.00699933,0.0892916
83,0.0175475,0.016116,0.00764783,0.0879259
