t,|deltaS|
427,0.1275
428,0.8253
429,1.075
430,0.9327
431,0.6386
432,0.2084
433,0.846
434,0.1834
435,0.785
436,0.3409
437,0.377
438,0.3627
439,0.324
440,0.5929
441,0.5906
442,1.241
443,0.2529
444,0.1786
445,0.3835
446,0.2809
447,0.5054
448,0.1088
449,0.864
450,0.5979
451,0.007907
452,0.5179
453,1.067
454,0.3227
455,0.7394
456,0.514
457,0.1531
458,0.2289
459,0.5841
460,0.3263
461,0.389
462,0.8091
463,0.1739
464,0.2884
465,0.5275
466,1
467,0.1325
468,0.3847
469,0.5038
470,0.5754
471,0.6307
472,0.6514
473,0.558
474,0.4947
475,0.1305
476,0.002935
477,0.0112
478,0.2323
479,0.7859
480,0.6605
481,0.1076
482,0.3744
483,0.5534
484,0.08119
485,0.4491
486,0.108
487,0.1221
488,0.3416
489,0.696
490,0.8239
491,0.7193
492,0.466
493,0.03895
494,0.7107
495,0.7542
496,0.1034
497,0.05185
498,0.5103
499,0.07173
500,0.2923
501,0.1446
502,0.5267
503,0.8495
504,0.6607
505,0.149
506,0.359
507,0.3696
508,0.4841
509,0.01624
510,0.07482
511,0.5491
512,0.4659
513,0.5656
514,0.1817
515,1.084
516,0.5126
517,0.4901
518,0.8911
519,0.1773
520,1.229
521,0.278
522,0.003519
523,0.4107
524,1.012
525,0.4435
526,0.00534
527,0.1195
528,0.463
529,0.4996
530,0.6935
531,0.3196
532,0.1136
533,0.182
534,0.4936
535,0.3346
536,0.09167
537,0.4211
538,0.559
539,0.2523
540,0.2738
541,0.03661
542,0.1147
543,0.7553
544,0.2999
545,0.3096
546,0.7158
547,0.1633
548,0.1263
549,0.2522
550,0.09067
551,0.662
552,0.04025
553,0.07581
554,0.8134
555,0.3018
556,0.5832
557,0.3716
558,0.06567
559,0.2118
560,0.9575
561,0.05102
562,0.3073
563,0.133
564,0.1488
565,0.1413
566,0.4047
567,0.1233
568,0.3577
569,0.3953
570,0.115
571,0.3767
572,0.4731
573,0.1033
574,0.1353
575,0.04712
576,0.6374
577,0.8221
578,0.05888
579,0.3506
580,0.4867
581,1.282
582,0.4332
583,0.03661
584,0.4901
585,0.3107
586,0.09877
587,0.2467
588,0.3392
589,0.2311
590,0.1647
591,0.7442
592,0.1857
593,0.1127
594,0.2122
595,0.272
596,0.2728
597,0.868
598,0.3248
599,0.4833
600,0.03339
601,0.4351
602,0.8054
603,0.3775
604,1.714
605,0.1312
606,0.5833
607,0.5499
608,0.58
609,0.8396
610,1.046
611,0.1179
612,0.02985
613,0.07304
614,0.08082
615,0.2653
616,0.5784
617,0.7814
618,0.1643
619,0.3481
620,0.2823
621,0.4059
622,0.1985
623,0.5428
624,1.27
625,0.3832
626,0.4785
627,0.8105
628,0.5744
629,0.05926
630,0.3316
631,0.5556
632,0.2253
633,0.02144
634,0.8539
635,0.4016
636,0.4
637,0.5343
638,0.2833
639,0.54
640,0.369
641,0.2766
642,0.3856
643,0.01011
644,0.2783
645,0.4108
646,1.083
647,0.599
648,0.3949
649,0.9609
650,0.7734
651,0.2662
652,0.5967
653,0.1276
654,0.4504
655,0.168
656,0.1702
657,0.6139
658,1.06
659,0.2819
660,0.4572
661,0.3931
662,0.09048
663,0.0008115
664,0.4033
665,0.1129
666,0.002912
667,0.008243
668,0.6921
669,0.3392
670,0.213
671,0.02242
672,0.3713
673,0.2511
674,0.3775
675,0.7677
676,0.4277
677,0.3805
678,0.569
679,0.2651
680,0.9357
681,0.2602
682,0.007461
683,0.3381
684,0.1215
685,0.6354
686,0.3827
687,0.2021
688,0.1849
689,0.01915
690,0.7811
691,0.3986
692,0.2535
693,0.1646
694,0.5024
695,0.06931
696,0.8081
697,0.8285
698,0.1389
699,0.1448
700,0.6285
701,0.6221
702,0.7533
703,0.1712
704,0.03791
705,0.8128
706,0.1753
707,0.5295
708,0.05498
709,0.6835
710,1.017
711,0.92
712,0.144
713,1.423
714,0.1512
715,1.039
716,0.3621
717,0.2957
718,0.8708
719,1.044
720,0.2985
721,0.4448
722,0.8202
723,0.7206
724,0.04069
725,0.7977
726,1.31
727,0.7193
728,0.02805
729,0.6181
730,0.601
731,0.1391
732,0.4224
733,1.129
734,0.3901
735,0.152
736,0.7776
737,0.09241
738,0.3723
739,0.05221
740,0.135
741,0.1614
742,0.5496
743,0.9966
744,0.5786
745,0.04628
746,0.8976
747,0.9018
748,0.09201
749,0.7545
750,0.4444
751,0.3034
752,0.1946
753,0.1728
754,0.4133
755,0.3407
756,0.6046
757,0.03981
758,0.7069
759,0.1992
760,0.4388
761,0.06419
762,0.1887
763,0.4541
764,0.3355
765,0.5206
766,0.506
767,0.2968
768,0.4972
769,0.5677
770,0.01493
771,0.3235
772,0.1475
773,0.3949
774,0.2811
775,0.6568
776,0.1304
777,0.5975
778,0.9175
779,1.446
780,0.3782
781,0.4207
782,0.00702
783,0.005527
784,0.3363
785,0.1937
786,0.01433
787,0.02177
788,0.6243
789,0.5083
790,0.8579
791,0.5124
792,0.01852
793,0.1697
794,0.3145
795,0.3317
796,0.4597
797,0.3391
798,0.1322
799,0.2802
800,0.1493
801,0.3612
802,0.2987
803,0.48
804,0.07801
805,0.01928
806,0.2184
807,0.2866
808,0.5089
809,0.6135
810,0.1283
811,1.21
812,0.03607
813,0.2377
814,0.7069
815,0.2955
816,0.1256
817,0.2794
818,0.3825
819,0.5698
820,0.1865
821,0.2055
822,0.09878
823,0.02757
824,0.698
825,0.117
826,0.1035
827,0.1536
828,0.003305
829,0.86
830,0.4488
831,0.5292
832,0.2841
833,0.2
834,0.2878
835,0.5
836,0.3616
837,0.5529
838,0.589
839,0.8741
840,0.6046
841,0.2363
842,0.03773
843,0.4325
844,0.0179
845,0.1282
846,1.002
847,0.5423
848,0.2574
849,1.069
850,0.9266
851,0.4161
852,0.2567
853,0.3279
854,0.1396
855,0.04529
856,0.3458
857,0.7408
858,0.4029
859,0.4261
860,0.3038
861,0.1756
862,0.3572
863,0.02959
864,0.12
865,0.2604
866,0.9998
867,0.2227
868,0.0445
869,0.2757
870,0.8796
871,0.8436
872,0.5178
873,0.06829
874,0.4761
875,0.06321
876,0.02061
877,0.6388
878,0.2525
879,0.03944
880,0.1984
881,0.5792
882,0.1162
883,0.655
884,1.061
885,0.469
886,0.585
887,0.04869
888,0.1281
889,0.1672
890,0.7044
891,0.6236
892,0.522
893,0.1299
894,0.3459
895,0.6492
896,0.1603
897,0.3232
898,1.966
899,0.4593
900,0.1058
901,1.058
902,0.1081
903,0.8062
904,0.4203
905,0.2712
906,0.4729
907,1.303
908,0.8694
909,0.01536
910,0.07155
911,0.648
912,0.3061
913,0.3341
914,0.5418
915,0.07701
916,0.3507
917,0.6933
918,1.407
919,0.06318
920,1.245
921,0.05933
922,0.6071
923,0.26
924,0.1148
925,0.6848
926,0.19
927,0.3404
928,0.5322
929,0.3439
930,0.9792
931,0.5424
932,0.1611
933,0.8718
934,0.6118
935,0.6162
936,0.3418
937,0.8846
938,0.01129
939,0.5506
940,0.8894
941,0.4625
942,0.7811
943,0.09955
944,1.272
945,0.8954
946,0.9252
947,0.3097
948,0.09419
949,0.573
950,0.1281
951,0.3667
952,0.01267
953,0.5547
954,0.2289
955,0.368
956,0.1454
957,0.3201
958,0.818
959,0.6478
960,0.2699
961,0.3099
962,0.3804
963,0.8687
964,0.9848
965,0.6499
966,0.08266
967,0.1268
968,0.9715
969,0.03156
970,0.03204
971,0.1466
972,0.02978
973,0.855
974,1.059
975,0.04303
976,0.5559
977,0.2525
978,0.9051
979,0.3227
980,0.7028
981,0.1339
982,0.4151
983,0.408
984,0.118
985,0.04437
986,0.2272
987,0.408
988,0.8739
989,0.5525
990,0.5852
991,0.1124
992,0.08764
993,0.09787
994,0.6197
995,0.08207
996,0.4853
997,1.14
998,0.7722
999,0.7628
1000,0.517
1001,0.1709
1002,0.2846
1003,0.2977
1004,0.7539
1005,0.5538
1006,0.1408
1007,0.5797
1008,0.2326
1009,0.1298
1010,0.0782
1011,0.1002
1012,0.8213
1013,0.222
1014,0.516
1015,0.6618
1016,0.7148
1017,0.2139
1018,0.5431
1019,0.04039
1020,0.5582
1021,0.4328
1022,0.2062
1023,0.1795
1024,0.4521
1025,0.5222
1026,0.2076
1027,0.4815
1028,0.2126
1029,0.1978
1030,1.009
1031,0.4997
1032,0.2054
1033,0.1398
1034,0.3034
1035,0.5864
1036,0.1661
1037,0.462
1038,1.167
1039,0.4653
1040,1.192
1041,1.003
1042,0.1161
1043,1.249
1044,0.7463
1045,0.005816
1046,0.6604
1047,0.2249
1048,0.1126
1049,1.008
1050,0.2068
1051,0.09305
1052,0.8379
1053,0.6262
1054,0.09904
1055,0.6626
1056,0.1931
1057,0.9535
1058,0.9466
1059,0.2891
1060,0.377
1061,0.1347
1062,0.7137
1063,0.5537
1064,0.1734
1065,0.985
1066,0.2112
1067,0.4452
1068,0.407
1069,0.1191
1070,0.9264
1071,0.2701
1072,0.001033
1073,0.1455
1074,0.04013
1075,0.4098
1076,0.8921
1077,0.1064
1078,0.1463
1079,0.4234
1080,0.1518
1081,0.005807
1082,0.222
1083,0.4479
1084,0.3651
1085,0.4877
1086,0.1802
1087,0.4232
1088,0.1281
1089,0.7961
1090,0.0143
1091,0.3505
1092,0.765
1093,0.4704
1094,0.1378
1095,1.79
1096,0.1379
1097,0.0996
1098,0.455
1099,0.3271
1100,0.14
1101,0.7576
1102,0.3536
1103,0.7198
1104,0.03507
1105,0.1299
1106,0.06421
1107,0.6183
1108,0.4197
1109,0.003761
1110,0.3055
1111,0.7594
1112,0.1423
1113,0.3348
1114,0.3697
1115,0.2261
1116,0.3209
1117,0.331
1118,0.6235
1119,0.1781
1120,0.04227
1121,0.5155
1122,0.9337
1123,0.324
1124,0.2263
1125,0.2145
1126,0.2431
1127,0.4237
1128,0.3123
1129,0.4772
1130,0.06636
1131,0.1827
1132,0.2189
1133,0.2878
1134,0.4356
1135,0.3644
1136,0.6298
1137,0.3689
1138,0.3159
1139,0.7357
1140,0.2451
1141,1.453
1142,0.6918
1143,0.553
1144,0.2185
1145,0.77
1146,0.5135
1147,0.5171
1148,0.3072
1149,0.08628
1150,0.06309
1151,0.3825
1152,0.4634
1153,0.7534
1154,0.6631
1155,0.1868
1156,0.5037
1157,0.3928
1158,0.115
1159,0.1765
1160,0.3731
1161,0.303
1162,0.2147
1163,0.6609
1164,0.3174
1165,0.2884
1166,0.5994
1167,0.1702
1168,0.004395
1169,0.7739
1170,0.07532
1171,0.6012
1172,0.2084
1173,0.6819
1174,0.138
1175,0.1394
1176,0.03208
1177,1.163
1178,0.8108
1179,0.8082
1180,0.9771
1181,0.4201
1182,0.3642
1183,0.2128
1184,0.2262
1185,0.1318
1186,0.5559
1187,0.3213
1188,0.1598
1189,0.8047
1190,0.2203
1191,0.4216
1192,0.8396
1193,0.3473
1194,0.5291
1195,0.3532
1196,0.734
1197,0.2287
1198,0.4266
1199,0.9146
1200,0.1159
1201,0.4675
1202,0.3264
1203,0.1241
1204,0.9183
1205,0.289
1206,0.2482
1207,0.185
1208,0.2238
1209,0.3671
1210,0.5979
1211,0.05128
1212,0.3032
1213,0.692
1214,0.145
1215,0.6958
1216,0.2842
1217,0.05332
1218,0.07103
1219,1.063
1220,0.1619
1221,0.7161
1222,0.4263
1223,0.1299
1224,0.1256
1225,0.6121
1226,0.3559
1227,0.2178
1228,0.1023
1229,0.5238
1230,0.9765
1231,0.4025
1232,0.895
1233,0.06208
1234,0.3863
1235,1.011
1236,0.1138
1237,0.8017
1238,0.2923
1239,0.3724
1240,0.06606
1241,0.4112
1242,0.5471
1243,0.8423
1244,0.2984
1245,0.002399
1246,0.5025
1247,0.4597
1248,0.05574
1249,0.204
1250,0.01348
1251,0.6352
1252,0.2266
1253,0.7366
1254,0.6149
1255,0.06772
1256,0.2373
1257,0.2614
1258,0.04456
1259,0.8334
1260,0.5821
1261,0.1726
1262,1.34
1263,0.1946
1264,0.1071
1265,0.8316
1266,0.1146
1267,0.3694
1268,0.2975
1269,0.2052
1270,0.286
1271,0.1063
1272,0.9491
1273,0.09467
1274,0.3388
1275,0.03793
1276,0.4436
1277,0.1239
1278,0.4339
1279,0.8873
1280,0.4575
1281,0.09678
1282,0.4193
1283,0.2755
1284,0.2963
1285,0.4772
1286,0.1353
1287,0.0331
1288,0.2373
1289,0.6665
1290,0.1908
1291,0.1974
1292,0.4178
1293,0.1329
1294,1.488
1295,0.108
1296,0.2487
1297,0.7114
1298,0.1296
1299,0.1768
1300,0.9644
1301,0.5694
1302,0.9575
1303,0.2777
1304,2.045
1305,0.0354
1306,0.3438
1307,0.05547
1308,0.626
1309,0.5868
1310,0.2041
1311,0.4039
1312,0.8218
1313,0.2064
1314,0.07477
1315,0.5865
1316,1.047
1317,0.6221
1318,0.08897
1319,1.196
1320,0.9591
1321,0.5993
1322,0.1817
1323,0.9792
1324,0.3655
1325,0.2414
1326,0.2537
1327,0.5936
1328,0.1191
1329,0.05557
1330,1.421
1331,0.03532
1332,0.5618
1333,0.1682
1334,0.3753
1335,0.5198
1336,0.453
1337,0.4038
1338,0.3941
1339,0.2724
1340,0.1742
1341,0.7802
1342,0.6702
1343,0.1297
1344,0.1437
1345,0.439
1346,0.1327
1347,0.03065
1348,0.7268
1349,0.6651
1350,0.1455
1351,0.4972
1352,0.4152
1353,0.06078
1354,0.07472
1355,0.1792
1356,0.2846
1357,0.36
1358,0.1256
1359,0.2294
1360,0.3679
1361,0.2904
1362,0.03823
1363,0.5491
1364,1.032
1365,0.4503
1366,1.35
1367,0.8707
1368,0.2368
1369,0.09711
1370,1.026
1371,0.2142
1372,0.4186
1373,0.5039
1374,1.09
1375,0.288
1376,1.158
1377,0.8194
1378,0.756
1379,1.011
1380,0.3214
1381,0.5506
1382,1.016
1383,0.9341
1384,0.7996
1385,0.4209
1386,0.1774
1387,0.765
1388,0.08574
1389,0.9154
1390,0.1561
1391,0.3975
1392,2
1393,0.4508
1394,0.5936
1395,0.1061
1396,0.7147
1397,0.08053
1398,0.4454
1399,0.1231
1400,0.4734
1401,0.9727
1402,0.3123
1403,0.2984
1404,0.04651
1405,0.2292
1406,0.4077
1407,1.217
1408,0.3672
1409,0.2027
1410,0.6659
1411,0.6913
1412,0.6638
1413,1.284
1414,0.02055
1415,1.048
1416,0.761
1417,0.005377
1418,0.3252
1419,0.5716
1420,0.117
1421,1.585
1422,0.7253
1423,1.209
1424,0.4124
1425,0.3333
1426,1.025
1427,0.08458
1428,0.1349
1429,0.07464
1430,0.8353
1431,0.2461
1432,0.7125
1433,0.9309
1434,0.06573
1435,0.9043
1436,0.8292
1437,0.4404
1438,0.452
1439,0.917
1440,1.152
1441,0.9819
1442,0.4845
1443,1.237
1444,0.6008
1445,0.2069
1446,0.3252
1447,0.4701
1448,0.6213
1449,0.451
1450,0.3373
1451,0.333
1452,0.7148
1453,0.7327
1454,0.7331
1455,0.3226
1456,0.1969
1457,0.1408
1458,0.2432
1459,0.06568
1460,0.3431
1461,0.4909
1462,0.4436
1463,0.4251
1464,0.08548
1465,0.7381
1466,0.5364
1467,0.2044
1468,0.8078
1469,0.163
1470,0.4076
1471,0.8331
1472,0.1887
1473,1.326
1474,0.2304
1475,1.272
1476,0.6565
1477,0.2461
1478,0.1449
1479,0.2673
1480,0.3141
1481,0.3843
1482,0.671
1483,0.1078
1484,0.5636
1485,0.1102
1486,0.1857
1487,0.3154
1488,0.592
1489,0.2298
1490,0.1696
1491,0.4471
1492,0.3945
1493,0.517
1494,0.4795
1495,0.4608
1496,4.814e-05
1497,0.3001
1498,0.7637
1499,0.4271
1500,0.2812
1501,0.3176
1502,0.428
1503,0.8794
1504,0.4094
1505,0.6165
1506,0.2782
1507,0.05623
1508,0.8668
1509,1.462
1510,0.3494
1511,0.6779
1512,0.1463
1513,0.2582
1514,0.406
1515,0.4745
1516,0.4514
1517,0.2749
1518,0.859
1519,0.7419
1520,0.01754
1521,0.6882
1522,0.3527
1523,0.2543
1524,0.1732
1525,0.2686
1526,0.3585
1527,0.1275
1528,0.2455
1529,0.1485
1530,0.4637
1531,0.6087
1532,0.1573
1533,1.471
1534,0.1237
1535,0.5921
1536,0.9102
1537,0.1401
1538,0.04282
1539,0.1719
1540,0.005716
1541,1.503
1542,0.436
1543,0.07298
1544,0.08635
1545,0.8722
1546,0.2746
1547,0.9995
1548,0.951
1549,0.1225
1550,0.5351
1551,0.4224
1552,0.2113
1553,0.111
1554,0.1507
1555,0.2728
1556,1.22
1557,0.1274
1558,1.014
1559,0.6101
1560,0.2214
1561,0.5915
1562,0.3371
1563,0.5277
1564,0.3001
1565,0.206
1566,0.6206
1567,0.2595
1568,0.04678
1569,0.1927
1570,0.6538
1571,0.04427
1572,0.1804
1573,0.03654
1574,0.4535
1575,0.3193
1576,0.05819
1577,0.1041
1578,0.6552
1579,0.4088
1580,0.2144
1581,1.084
1582,0.05695
1583,0.3018
1584,0.2653
1585,0.4216
1586,0.1059
1587,1.163
1588,0.3403
1589,0.007604
1590,0.1318
1591,0.4402
1592,0.7875
1593,0.3177
1594,0.3508
1595,0.3644
1596,0.3471
1597,0.1817
1598,0.727
1599,0.1238
1600,0.06569
1601,0.1032
1602,0.05708
1603,0.3229
1604,0.2277
1605,0.3438
1606,0.7399
1607,0.4079
1608,0.1136
1609,0.555
1610,0.1552
1611,0.9204
1612,0.09541
1613,0.2451
1614,0.0344
1615,0.8216
1616,0.4743
1617,0.3814
1618,0.877
1619,0.7913
1620,0.4416
1621,0.2314
1622,1.172
1623,0.52
1624,0.1322
1625,0.4225
1626,0.1273
1627,0.4432
1628,0.4371
1629,0.1463
1630,0.2101
1631,0.07857
1632,0.1636
1633,0.7642
1634,0.1341
1635,0.09381
1636,0.1962
1637,0.6084
1638,0.7415
1639,0.8152
1640,0.05168
1641,0.08648
1642,0.02657
1643,0.5759
1644,0.1274
1645,0.6945
1646,0.5724
1647,0.3265
1648,0.04235
1649,0.57
1650,0.1413
1651,0.01354
1652,0.1784
1653,0.6495
1654,0.8956
1655,1.234
1656,0.3531
1657,0.5237
1658,0.4093
1659,0.5729
1660,0.5943
1661,0.613
1662,0.6103
1663,0.2201
1664,0.5968
1665,0.2331
1666,0.8987
1667,0.1632
1668,0.04905
1669,0.6063
1670,0.2987
1671,0.8449
1672,0.464
1673,0.7014
1674,0.1347
1675,0.2862
1676,0.299
1677,0.1496
1678,0.09343
1679,0.5225
1680,0.2766
1681,1.43
1682,0.159
1683,0.8696
1684,0.6157
1685,0.9327
1686,0.5442
1687,0.05744
1688,0.3374
1689,0.2057
1690,0.2339
1691,0.2355
1692,0.1715
1693,0.7694
1694,0.3958
1695,0.4823
1696,0.07084
1697,0.479
1698,0.2694
1699,0.6381
1700,0.2968
1701,0.01244
1702,0.4403
1703,0.3279
1704,0.1943
1705,0.2415
1706,0.4552
1707,0.08623
1708,0.3752
1709,0.08988
1710,0.1488
1711,0.003989
1712,0.05024
1713,0.4076
1714,0.1409
1715,0.05455
1716,0.02977
1717,1.051
1718,0.1734
1719,0.3009
1720,0.5292
1721,0.06372
1722,0.3717
1723,0.4755
1724,0.3871
1725,1.219
1726,0.644
1727,0.214
1728,0.5104
1729,2.404
1730,0.3107
1731,0.8329
1732,0.4295
1733,0.03969
1734,0.2358
1735,0.6146
1736,0.02561
1737,0.5113
1738,0.4113
1739,0.07651
1740,0.01022
1741,0.8304
1742,0.6323
1743,0.1518
1744,0.8325
1745,0.2775
1746,0.0152
1747,0.7156
1748,0.7378
1749,0.4039
1750,0.146
1751,0.06651
1752,0.7498
1753,0.5797
1754,0.3908
1755,0.97
1756,0.3392
1757,0.4628
1758,0.07194
1759,0.6146
1760,0.987
1761,0.1186
1762,0.4303
1763,0.2136
1764,0.6549
1765,0.3068
1766,0.239
1767,0.2873
1768,0.4977
1769,0.1379
1770,0.1514
1771,1.346
1772,0.1745
1773,0.5623
1774,0.8787
1775,0.01774
1776,0.3809
1777,0.7613
1778,0.391
1779,0.3505
1780,0.3814
1781,0.2895
1782,0.3742
1783,1.381
1784,0.8145
1785,0.847
1786,0.02021
1787,0.2979
1788,0.3192
1789,0.3764
1790,0.002869
1791,1.036
1792,0.4954
1793,0.02014
1794,0.3467
1795,0.3544
1796,0.07344
1797,0.2172
1798,0.5346
1799,0.6274
1800,0.3142
1801,0.01915
1802,0.1409
1803,0.6195
1804,1.416
1805,0.3409
1806,0.838
1807,0.2745
1808,1
1809,0.559
1810,1.192
1811,0.7191
1812,0.2705
1813,0.2867
1814,0.3801
1815,0.01317
1816,0.9183
1817,1.312
1818,0.6906
1819,0.7994
1820,1.305
1821,0.2607
1822,0.6583
1823,1.496
1824,0.5229
1825,0.3423
1826,0.5682
1827,0.5921
1828,0.8622
1829,0.283
1830,0.03064
1831,0.3188
1832,0.1615
1833,0.06091
1834,1.046
1835,0.2253
1836,0.3132
1837,0.4336
1838,0.1685
1839,0.1142
1840,1.108
1841,0.3149
1842,0.08516
1843,0.1773
1844,0.2211
1845,0.08549
1846,1.026
1847,0.7806
1848,0.9473
1849,1.054
1850,0.3233
1851,0.1785
1852,1.219
1853,0.556
1854,0.1628
1855,0.1822
1856,0.3373
1857,0.1228
1858,0.7831
1859,0.2446
1860,0.226
1861,0.03343
1862,0.7092
1863,0.04561
1864,0.2982
1865,0.2861
1866,0.5879
1867,0.1535
1868,0.1567
1869,0.01677
1870,0.1626
1871,0.0931
1872,0.4307
1873,0.6135
1874,0.3075
1875,0.4341
1876,0.7145
1877,0.1239
1878,0.5199
1879,0.1254
1880,0.4723
1881,0.4322
1882,0.5737
1883,0.8314
1884,0.0509
1885,0.4942
1886,1.468
1887,1.158
1888,0.9496
1889,0.7367
1890,0.2272
1891,0.5704
1892,0.145
1893,0.758
1894,0.4174
1895,0.08686
1896,0.8494
1897,0.05985
1898,0.1885
1899,0.0326
1900,0.7114
1901,0.2397
1902,0.8543
1903,0.4919
1904,0.8696
1905,0.1632
1906,0.4653
1907,0.2164
1908,0.1213
1909,0.5123
