MDTU,plaq
1,0.990872
2,0.994382
3,0.984303
4,1.01488
5,0.998399
6,1.00956
7,1.03011
8,1.00427
9,1.00041
10,1.00665
11,1.00665
12,1.00559
13,1.02007
14,1.00507
15,0.998728
16,1.00407
17,1.02875
18,1.01867
19,1.02516
20,1.03751
21,1.02085
22,1.02085
23,1.02085
24,1.02266
25,1.01329
26,1.01329
27,1.01644
28,1.01644
29,1.03447
30,1.03684
31,1.00901
32,0.99597
33,0.99597
34,0.99597
35,0.997009
36,0.997009
37,1.00984
38,1.00984
39,1.00769
40,1.00696
41,1.00739
42,1.00739
43,1.02546
44,1.00445
45,0.992279
46,0.999125
47,0.971152
48,0.988045
49,0.999543
50,1.01343
51,1.01343
52,1.0128
53,1.00642
54,1.0032
55,1.00017
56,1.01306
57,1.01124
58,1.02119
59,0.996703
60,0.984924
61,0.993325
62,1.00717
63,1.00951
64,1.00951
65,0.98228
66,0.993208
67,0.994368
68,0.999842
69,1.00344
70,1.01475
71,1.01854
72,1.02904
73,1.01528
74,1.01616
75,1.01651
76,1.01024
77,1.01024
78,0.988766
79,0.988766
80,0.988766
81,0.991399
82,0.991399
83,0.99349
84,1.01182
85,1.0286
86,1.02062
87,1.01523
88,0.997133
89,0.977398
90,1.00835
91,1.03852
92,1.0484
93,1.0484
94,1.0484
95,1.02385
96,1.02077
97,1.01767
98,1.01227
99,1.0083
100,1.02236
101,1.01115
102,1.0169
103,0.997442
104,1.01154
105,0.980643
106,0.985964
107,0.987132
108,0.970075
109,0.976182
110,0.98217
111,0.991591
112,0.991591
113,0.991591
114,0.993022
115,0.993022
116,1.01208
117,1.01524
118,1.03484
119,1.02889
120,1.03612
121,1.01534
122,1.01867
123,0.997609
124,1.02014
125,1.01216
126,1.01216
127,1.01216
128,1.01216
129,1.01649
130,1.02389
131,1.04441
132,1.03771
133,1.03771
134,1.03771
135,1.01542
136,1.01542
137,1.02714
138,1.03828
139,1.01756
140,1.01355
141,1.02303
142,1.02303
143,1.01544
144,1.02609
145,1.01442
146,1.02348
147,1.00079
148,1.01211
149,1.03639
150,1.01332
151,1.01334
152,1.01334
153,1.01702
154,1.02824
155,1.01872
156,1.00863
157,1.02843
158,0.9955
159,0.994391
160,0.992788
161,1.02112
162,1.03219
163,0.992453
164,1.00056
165,1.0035
166,1.00201
167,1.00201
168,1.00006
169,1.00006
170,0.973524
171,0.951366
172,0.972237
173,0.972237
174,0.977062
175,0.99215
176,0.993037
177,0.995207
178,0.97311
179,0.98683
180,0.999878
181,0.993246
182,1.01017
183,1.00202
184,1.00202
185,1.00202
186,1.00202
187,1.0077
188,0.99503
189,0.985696
190,0.985696
191,0.995049
192,0.994194
193,1.00682
194,0.998136
195,0.991359
196,0.991359
197,0.991359
198,0.992639
199,1.0007
200,1.00765
201,0.988601
202,0.983696
203,0.990132
204,0.979538
205,0.989582
206,1.02283
207,1.0288
208,0.995495
209,1.02271
210,1.01233
211,1.02094
212,1.00184
213,0.992372
214,0.992372
215,0.997442
216,0.999917
217,0.993417
218,0.993417
219,0.993417
220,0.993417
221,1.01369
222,1.01751
223,1.01751
224,1.01751
225,1.01297
226,1.01297
227,1.02759
228,1.03276
229,1.05089
230,1.05089
231,1.06431
232,1.06431
233,1.04869
234,1.04619
235,1.05036
236,1.0525
237,1.04776
238,1.04929
239,1.03139
240,1.04095
241,1.01931
242,1.01522
243,1.00065
244,1.01493
245,0.996456
246,1.01515
247,0.983286
248,0.981508
249,0.971562
250,0.97791
251,0.995259
252,0.985257
253,0.978729
254,0.978729
255,1.00623
256,1.00698
257,1.00882
258,1.00882
259,1.00882
260,0.999001
261,0.999001
262,0.999001
263,1.00727
264,0.992443
265,0.992443
266,0.992443
267,0.992899
268,0.987608
269,1.02326
270,1.01739
271,1.01739
272,1.01739
273,1.01739
274,1.02494
275,1.02494
276,1.02494
277,1.01353
278,1.00563
279,1.02318
280,1.02469
281,1.01861
282,1.01861
283,1.01861
284,1.00129
285,1.02052
286,1.02621
287,1.02621
288,1.02187
289,1.03038
290,1.02395
291,0.996105
292,1.005
293,0.996462
294,1.00543
295,0.998358
296,0.992092
297,1.00757
298,0.996666
299,0.998982
300,0.985621
301,0.985621
302,0.988723
303,1.00242
304,1.00242
305,0.994063
306,1.00127
307,1.01563
308,1.01546
309,1.00979
310,0.997863
311,0.998082
312,0.998082
313,0.998082
314,1.00369
315,1.00369
316,1.00751
317,1.00398
318,1.00398
319,0.982172
320,0.985924
321,0.995397
322,0.994456
323,1.00039
324,1.00039
325,1.0056
326,0.990559
327,1.00016
328,0.967709
329,0.976163
330,0.976163
331,0.981842
332,0.992391
333,0.990061
334,0.985364
335,0.988464
336,0.998912
337,0.997825
338,0.986036
339,0.986036
340,1.00471
341,1.00668
342,1.00389
343,1.00389
344,1.00389
345,1.00389
346,1.00358
347,1.00358
348,1.0129
349,1.0001
350,1.01593
351,1.0182
352,1.00445
353,1.00445
354,1.00013
355,1.00013
356,0.996347
357,0.977371
358,0.977371
359,0.982122
360,0.979337
361,0.999179
362,0.999179
363,0.999179
364,1.01675
365,1.01675
366,1.03707
367,1.03178
368,1.06249
369,1.04827
370,1.05514
371,1.04839
372,1.04839
373,1.04259
374,1.04259
375,1.03015
376,1.03236
377,1.02948
378,1.03285
379,1.02334
380,1.01924
381,1.03165
382,1.02211
383,1.00829
384,1.00829
385,1.01919
386,1.01919
387,1.0171
388,1.0171
389,1.00701
390,1.02958
391,1.01842
392,1.01842
393,1.02028
394,1.0044
395,0.999413
396,0.999197
397,0.993078
398,0.967387
399,0.967387
400,0.998185
401,0.989093
402,0.989093
403,0.99504
404,1.00671
405,1.00946
406,1.01139
407,0.997138
408,0.997138
409,0.997138
410,0.997138
411,1.01389
412,1.03631
413,1.03727
414,1.03259
