ReTr(L),ImTr(L)
0.304503,0.94635
0.337442,0.93415
0.374472,0.921167
0.385796,0.915342
0.406658,0.904567
0.52828,0.839508
0.618673,0.777583
0.76829,0.632455
0.721089,0.687422
0.580222,0.808238
0.580222,0.808238
0.553747,0.824989
0.448913,0.886842
0.578233,0.808958
0.603598,0.790268
0.761628,0.641499
0.768207,0.629473
0.829277,0.551887
0.853808,0.508329
0.825647,0.555522
0.86455,0.492443
0.86455,0.492443
0.86455,0.492443
0.850058,0.514185
0.774097,0.621007
0.774097,0.621007
0.809257,0.576284
0.809257,0.576284
0.900142,0.423528
0.935875,0.336876
0.972475,0.21374
0.986842,0.122423
0.986842,0.122423
0.986842,0.122423
0.993617,0.0110278
0.993617,0.0110278
0.983683,-0.143567
0.983683,-0.143567
0.982583,-0.151353
0.98335,-0.150692
0.989325,-0.0933333
0.989325,-0.0933333
0.977025,0.180959
0.974825,0.194025
0.992358,0.0702408
0.995275,0.0189621
0.99305,0.0234341
0.987258,-0.0971867
0.992142,0.0550608
0.99055,-0.0672001
0.99055,-0.0672001
0.986267,-0.120711
0.982533,-0.140979
0.98755,-0.116397
0.9937,-0.0449399
0.991658,-0.08901
0.987617,-0.117977
0.9807,-0.166288
0.942792,-0.31506
0.953208,-0.288917
0.952742,-0.283663
0.886158,-0.450555
0.92365,-0.368896
0.92365,-0.368896
0.948533,-0.292488
0.956,-0.274329
0.941583,-0.319249
0.959908,-0.254646
0.930008,-0.354202
0.91375,-0.396553
0.975608,-0.193672
0.9713,-0.214207
0.992508,-0.0644992
0.98825,-0.108447
0.990258,-0.0913092
0.99255,-0.0649845
0.99255,-0.0649845
0.983725,-0.141844
0.983725,-0.141844
0.983725,-0.141844
0.992158,-0.0676548
0.992158,-0.0676548
0.994508,0.0444904
0.974133,0.190255
0.926542,0.363072
0.90435,0.412873
0.883967,0.454813
0.909183,0.398094
0.925158,0.362775
0.926325,0.363694
0.914275,0.391022
0.919608,0.379883
0.919608,0.379883
0.919608,0.379883
0.886675,0.450016
0.879958,0.463672
0.926283,0.365356
0.958317,0.269684
0.964483,0.248061
0.977183,0.185673
0.977325,-0.176639
0.982817,-0.144564
0.990092,-0.097795
0.993625,-0.0139835
0.991875,0.0601416
0.9937,0.0267172
0.994625,-0.0297322
0.993883,-0.0451084
0.9887,0.0835625
0.993658,0.0366667
0.993342,0.0447808
0.993342,0.0447808
0.993342,0.0447808
0.99425,0.00740969
0.99425,0.00740969
0.991258,-0.0912308
0.994108,-0.0401393
0.97665,0.186735
0.952608,0.282713
0.962758,0.250417
0.867142,0.485442
0.81388,0.571697
0.794798,0.596599
0.766599,0.634996
0.702791,0.706011
0.702791,0.706011
0.702791,0.706011
0.702791,0.706011
0.67024,0.734646
0.664576,0.739741
0.725501,0.67762
0.605703,0.786938
0.605703,0.786938
0.605703,0.786938
0.619178,0.778311
0.619178,0.778311
0.511182,0.852433
0.473309,0.874442
0.463508,0.879308
0.496794,0.860933
0.461112,0.880108
0.461112,0.880108
0.392821,0.913525
0.330668,0.937592
0.506823,0.854825
0.627163,0.772183
0.678489,0.725976
0.676213,0.728802
0.732214,0.673857
0.830816,0.547276
0.816533,0.565314
0.816533,0.565314
0.813119,0.574854
0.88135,0.459497
0.935442,0.34106
0.948183,0.29909
0.937075,0.335603
0.89375,0.432012
0.92955,0.352573
0.956142,0.273196
0.942158,0.313081
0.932067,0.34601
0.921725,0.370258
0.911108,0.394897
0.9037,0.414922
0.949192,0.294679
0.949192,0.294679
0.959425,0.266062
0.959425,0.266062
0.957825,0.268449
0.953825,0.283513
0.957517,0.268372
0.957517,0.268372
0.950292,0.292941
0.95145,0.286994
0.932117,0.34486
0.961817,0.254149
0.9459,0.308096
0.898117,0.427177
0.919567,0.375368
0.892283,0.439501
0.919958,0.374125
0.965067,0.236153
0.965067,0.236153
0.965067,0.236153
0.965067,0.236153
0.977992,0.175685
0.989942,0.0805083
0.989017,0.0962842
