MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.994133,0.304503,0.94635
2,0.993229,0.337442,0.93415
3,0.994373,0.374472,0.921167
4,0.993322,0.385796,0.915342
5,0.991772,0.406658,0.904567
6,0.991894,0.52828,0.839508
7,0.993676,0.618673,0.777583
8,0.995123,0.76829,0.632455
9,0.996252,0.721089,0.687422
10,0.994941,0.580222,0.808238
11,0.994941,0.580222,0.808238
12,0.993601,0.553747,0.824989
13,0.993988,0.448913,0.886842
14,0.994368,0.578233,0.808958
15,0.994411,0.603598,0.790268
16,0.99579,0.761628,0.641499
17,0.993166,0.768207,0.629473
18,0.996132,0.829277,0.551887
19,0.993674,0.853808,0.508329
20,0.995137,0.825647,0.555522
21,0.994961,0.86455,0.492443
22,0.994961,0.86455,0.492443
23,0.994961,0.86455,0.492443
24,0.993471,0.850058,0.514185
25,0.992409,0.774097,0.621007
26,0.992409,0.774097,0.621007
27,0.993479,0.809257,0.576284
28,0.993479,0.809257,0.576284
29,0.994802,0.900142,0.423528
30,0.994659,0.935875,0.336876
31,0.995687,0.972475,0.21374
32,0.994406,0.986842,0.122423
33,0.994406,0.986842,0.122423
34,0.994406,0.986842,0.122423
35,0.993678,0.993617,0.0110278
36,0.993678,0.993617,0.0110278
37,0.994105,0.983683,-0.143567
38,0.994105,0.983683,-0.143567
39,0.994172,0.982583,-0.151353
40,0.994829,0.98335,-0.150692
41,0.993718,0.989325,-0.0933333
42,0.993718,0.989325,-0.0933333
43,0.993642,0.977025,0.180959
44,0.993946,0.974825,0.194025
45,0.994841,0.992358,0.0702408
46,0.995456,0.995275,0.0189621
47,0.993326,0.99305,0.0234341
48,0.99203,0.987258,-0.0971867
49,0.993668,0.992142,0.0550608
50,0.992827,0.99055,-0.0672001
51,0.992827,0.99055,-0.0672001
52,0.993626,0.986267,-0.120711
53,0.992596,0.982533,-0.140979
54,0.994386,0.98755,-0.116397
55,0.994716,0.9937,-0.0449399
56,0.995645,0.991658,-0.08901
57,0.994638,0.987617,-0.117977
58,0.994698,0.9807,-0.166288
59,0.994042,0.942792,-0.31506
60,0.996032,0.953208,-0.288917
61,0.994073,0.952742,-0.283663
62,0.994121,0.886158,-0.450555
63,0.994592,0.92365,-0.368896
64,0.994592,0.92365,-0.368896
65,0.992605,0.948533,-0.292488
66,0.994582,0.956,-0.274329
67,0.994233,0.941583,-0.319249
68,0.993111,0.959908,-0.254646
69,0.995176,0.930008,-0.354202
70,0.996089,0.91375,-0.396553
71,0.994646,0.975608,-0.193672
72,0.99464,0.9713,-0.214207
73,0.994602,0.992508,-0.0644992
74,0.994183,0.98825,-0.108447
75,0.994459,0.990258,-0.0913092
76,0.994675,0.99255,-0.0649845
77,0.994675,0.99255,-0.0649845
78,0.993899,0.983725,-0.141844
79,0.993899,0.983725,-0.141844
80,0.993899,0.983725,-0.141844
81,0.994462,0.992158,-0.0676548
82,0.994462,0.992158,-0.0676548
83,0.995503,0.994508,0.0444904
84,0.992539,0.974133,0.190255
85,0.995139,0.926542,0.363072
86,0.994139,0.90435,0.412873
87,0.994109,0.883967,0.454813
88,0.992519,0.909183,0.398094
89,0.993742,0.925158,0.362775
