MDTU,min_width,max_width
1,0.0389806,0.0387205
2,0.0477461,0.0407773
3,0.0390834,0.038667
4,0.0426564,0.0345055
5,0.0550905,0.0500884
6,0.0382894,0.0381884
7,0.0549558,0.0472926
8,0.0418556,0.0353561
9,0.042598,0.0401402
10,0.0507727,0.0495391
11,0.0507727,0.0495391
12,0.0322046,0.026536
13,0.0423935,0.0366253
14,0.0451458,0.0395788
15,0.0476909,0.0447058
16,0.0384041,0.0387265
17,0.0411326,0.0390863
18,0.0458612,0.0408742
19,0.0415385,0.0361718
20,0.0393066,0.0316567
21,0.0372415,0.0359804
22,0.0372415,0.0359804
23,0.0372415,0.0359804
24,0.0496306,0.0450861
25,0.0382553,0.040882
26,0.0382553,0.040882
27,0.0500903,0.0447283
28,0.0500903,0.0447283
29,0.0361019,0.0333429
30,0.0363102,0.0323645
31,0.044286,0.0453049
32,0.0436401,0.0386518
33,0.0436401,0.0386518
34,0.0436401,0.0386518
35,0.0499011,0.0448563
36,0.0499011,0.0448563
37,0.0424722,0.0379327
38,0.0424722,0.0379327
39,0.0525355,0.0535252
40,0.0451705,0.0405675
41,0.0451117,0.0417249
42,0.0451117,0.0417249
43,0.0468708,0.0462714
44,0.0470438,0.0416508
45,0.040538,0.0418668
46,0.042296,0.049565
47,0.0379195,0.0381795
48,0.0359981,0.0324896
49,0.0439542,0.0373017
50,0.0498274,0.0424913
51,0.0498274,0.0424913
52,0.0522735,0.040883
53,0.043506,0.0361851
54,0.0388394,0.0411064
55,0.0392056,0.041547
56,0.0415974,0.0394488
57,0.041135,0.0339344
58,0.0392436,0.0385899
59,0.0447817,0.0432524
60,0.0529288,0.0485004
61,0.0447355,0.037845
62,0.0616065,0.0501002
63,0.04973,0.0462192
64,0.04973,0.0462192
65,0.0512457,0.0461947
66,0.058849,0.0551185
67,0.0467017,0.0471711
68,0.0595677,0.0522233
69,0.0422473,0.0424257
70,0.0501197,0.0485094
71,0.0347086,0.0369768
72,0.0439739,0.0405671
73,0.0508396,0.0444479
74,0.0475493,0.0432312
75,0.057649,0.0463825
76,0.0455394,0.0445713
77,0.0455394,0.0445713
78,0.0391026,0.0323441
79,0.0391026,0.0323441
80,0.0391026,0.0323441
81,0.0478763,0.042512
82,0.0478763,0.042512
83,0.0457479,0.0431958
84,0.0399226,0.0341757
85,0.0540309,0.0483856
86,0.0369351,0.0415868
87,0.0390774,0.042195
88,0.0346445,0.0290217
89,0.0523717,0.0449183
90,0.0385538,0.0367816
91,0.0322326,0.034782
92,0.0437289,0.040902
93,0.0437289,0.040902
94,0.0437289,0.040902
95,0.0286743,0.0299502
96,0.0439435,0.0408907
97,0.0407259,0.0351379
98,0.0405949,0.0397393
99,0.0471672,0.0444009
100,0.0511237,0.0387916
101,0.0511148,0.0417041
102,0.0466132,0.0419182
103,0.0478473,0.0423812
104,0.0446496,0.0425196
105,0.030982,0.0361819
106,0.0339815,0.0365852
107,0.0394124,0.0359494
108,0.046719,0.0372983
109,0.056221,0.0496827
110,0.047692,0.0469356
111,0.039573,0.042818
112,0.039573,0.042818
113,0.039573,0.042818
114,0.0440514,0.0436339
115,0.0440514,0.0436339
116,0.0408742,0.0394874
117,0.0427677,0.0410293
118,0.0401415,0.0317756
119,0.042771,0.0407188
120,0.0467719,0.0438824
121,0.0412222,0.0352633
122,0.0303015,0.0283172
123,0.0451913,0.0458142
124,0.0438968,0.0362118
125,0.0380369,0.0363532
126,0.0380369,0.0363532
127,0.0380369,0.0363532
128,0.0380369,0.0363532
129,0.0508806,0.0421393
130,0.0330643,0.0300752
131,0.0381059,0.0405948
132,0.0382296,0.0367415
133,0.0382296,0.0367415
134,0.0382296,0.0367415
135,0.0497476,0.0390823
136,0.0497476,0.0390823
137,0.0326795,0.0304448
138,0.051019,0.0441953
139,0.045083,0.0396173
140,0.0402941,0.0388675
141,0.0408043,0.0350745
142,0.0408043,0.0350745
143,0.0506374,0.0441084
144,0.0480585,0.0400828
145,0.0471189,0.0463307
146,0.04736,0.0390469
147,0.0378759,0.0328717
148,0.0463987,0.0392132
149,0.0380197,0.0419726
150,0.0447769,0.0400681
151,0.0442513,0.0380726
152,0.0442513,0.0380726
153,0.0411061,0.039371
154,0.0459244,0.0420486
155,0.056358,0.0473577
156,0.0343631,0.0316151
157,0.0366502,0.0323606
158,0.0409722,0.0380092
159,0.0442194,0.0431802
160,0.0436014,0.0382181
161,0.0358498,0.0324518
162,0.0482165,0.0421414
163,0.0432997,0.0381553
164,0.0472155,0.0486962
165,0.0469406,0.0425834
166,0.0332515,0.0327726
167,0.0332515,0.0327726
168,0.0521283,0.048056
169,0.0521283,0.048056
170,0.0524244,0.0429927
171,0.0540022,0.0482518
172,0.047551,0.0477811
173,0.047551,0.0477811
174,0.0500303,0.0452677
175,0.0514422,0.0483252
176,0.0382406,0.0374074
177,0.0397398,0.0438311
178,0.0392406,0.0392324
179,0.0520226,0.0477172
180,0.0322811,0.0380544
181,0.0528086,0.0516334
182,0.0449447,0.045176
183,0.0426261,0.0387582
184,0.0426261,0.0387582
185,0.0426261,0.0387582
186,0.0426261,0.0387582
187,0.0414179,0.0450561
188,0.0440565,0.0409462
189,0.0441068,0.0364838
190,0.0441068,0.0364838
191,0.0503858,0.044578
192,0.0404531,0.0346764
193,0.0375323,0.0349344
194,0.0493715,0.0386883
195,0.0439761,0.0393836
196,0.0439761,0.0393836
197,0.0439761,0.0393836
198,0.0525574,0.0455755
199,0.0402477,0.036085
200,0.0486827,0.0453798
201,0.0450747,0.0332154
202,0.0472779,0.0354364
203,0.0461025,0.0405655
204,0.0405727,0.0381119
205,0.0449459,0.0406499
206,0.0398649,0.0365877
207,0.0406019,0.0407559
208,0.0414413,0.0383561
209,0.0421569,0.039945
210,0.0418879,0.042789
211,0.0496285,0.042711
212,0.0469797,0.040529
213,0.0537729,0.0532006
214,0.0537729,0.0532006
215,0.055183,0.0486731
216,0.0496566,0.0407034
217,0.0428864,0.0443427
218,0.0428864,0.0443427
219,0.0428864,0.0443427
220,0.0428864,0.0443427
221,0.0424844,0.0367354
222,0.0367692,0.0304352
223,0.0367692,0.0304352
224,0.0367692,0.0304352
225,0.0414381,0.034228
226,0.0414381,0.034228
227,0.0412359,0.0422388
228,0.0462854,0.0379391
229,0.0415798,0.042353
230,0.0415798,0.042353
231,0.0414103,0.040486
232,0.0414103,0.040486
233,0.0507772,0.041396
234,0.042333,0.0386911
235,0.0358364,0.0320996
236,0.0479099,0.0468922
237,0.0499815,0.0393913
238,0.0458849,0.0369337
239,0.0546322,0.0478359
240,0.0450653,0.0306682
241,0.0421355,0.0412124
242,0.0444986,0.0443306
243,0.0513679,0.0436106
244,0.0404007,0.0323985
245,0.0448028,0.0427636
246,0.0359408,0.0287488
247,0.0404733,0.0360669
248,0.0390308,0.0333646
249,0.0505153,0.0386153
250,0.0405576,0.0433361
251,0.0380497,0.0317521
252,0.039595,0.041596
253,0.0489979,0.0463305
254,0.0489979,0.0463305
255,0.0414205,0.0396893
256,0.0408941,0.0460878
257,0.0401451,0.0360918
258,0.0401451,0.0360918
259,0.0401451,0.0360918
260,0.0387321,0.0339554
261,0.0387321,0.0339554
262,0.0387321,0.0339554
263,0.0429565,0.0430215
264,0.0376711,0.0318147
265,0.0376711,0.0318147
266,0.0376711,0.0318147
267,0.0388122,0.0327066
268,0.0389422,0.03886
269,0.0346011,0.0323874
270,0.0430642,0.0367654
271,0.0430642,0.0367654
272,0.0430642,0.0367654
273,0.0430642,0.0367654
274,0.0362395,0.0335028
275,0.0362395,0.0335028
276,0.0362395,0.0335028
277,0.0318459,0.0232713
278,0.0333336,0.026242
279,0.0361643,0.0294211
280,0.0306708,0.0310622
281,0.0421472,0.0406578
282,0.0421472,0.0406578
283,0.0421472,0.0406578
284,0.0382378,0.0342019
285,0.0405973,0.0411177
286,0.0374745,0.0390086
287,0.0374745,0.0390086
288,0.0407437,0.0356666
289,0.0469479,0.0483065
290,0.0413922,0.0382692
291,0.0409615,0.0397421
292,0.0413533,0.043959
293,0.0482381,0.0461028
294,0.0447004,0.0425004
295,0.0502937,0.0447663
296,0.046077,0.0414433
297,0.0477067,0.0428073
298,0.0478569,0.0433406
299,0.0416538,0.0427903
300,0.042995,0.049523
301,0.042995,0.049523
302,0.0581532,0.0527638
303,0.0489352,0.041297
304,0.0489352,0.041297
305,0.0402755,0.0327452
306,0.0475558,0.0432209
307,0.0539864,0.0443686
308,0.0411429,0.0412104
309,0.0435367,0.0397881
310,0.0466454,0.0481415
311,0.0355172,0.0375367
312,0.0355172,0.0375367
313,0.0355172,0.0375367
314,0.0427893,0.0409095
315,0.0427893,0.0409095
316,0.0412649,0.0388017
317,0.0476267,0.0441345
318,0.0476267,0.0441345
319,0.0529575,0.0556327
320,0.0387726,0.0403686
321,0.0425174,0.0378328
322,0.0474906,0.0471661
323,0.0404189,0.0427154
324,0.0404189,0.0427154
325,0.0437338,0.0441152
326,0.0388387,0.0359825
327,0.0466691,0.0400468
328,0.0527488,0.048268
329,0.0381467,0.0359024
330,0.0381467,0.0359024
331,0.0532028,0.0479543
332,0.0355312,0.0370239
333,0.0475476,0.0467115
334,0.0401276,0.0399704
335,0.0491374,0.0516769
336,0.0467971,0.0398971
337,0.0404966,0.0392999
338,0.0380673,0.0351956
339,0.0380673,0.0351956
340,0.0423949,0.0365409
341,0.0478505,0.0414243
342,0.0383063,0.0272746
343,0.0383063,0.0272746
344,0.0383063,0.0272746
345,0.0383063,0.0272746
346,0.0437406,0.0353928
347,0.0437406,0.0353928
348,0.044353,0.0387436
349,0.0416625,0.0445959
350,0.0380559,0.031337
351,0.0433496,0.0400966
352,0.0472347,0.046415
353,0.0472347,0.046415
354,0.0440329,0.0429251
355,0.0440329,0.0429251
356,0.0379993,0.0352368
357,0.0464039,0.0440251
358,0.0464039,0.0440251
359,0.0505226,0.0455101
360,0.0475376,0.0451753
361,0.0414249,0.0403682
362,0.0414249,0.0403682
363,0.0414249,0.0403682
364,0.0377363,0.027243
365,0.0377363,0.027243
366,0.0428975,0.0384785
367,0.0492297,0.0462668
368,0.041176,0.0430765
369,0.047282,0.0402086
370,0.0409691,0.0380345
371,0.0436207,0.0377888
372,0.0436207,0.0377888
373,0.041763,0.0357411
374,0.041763,0.0357411
375,0.0392552,0.036743
376,0.040417,0.0345949
377,0.0402284,0.0388832
378,0.0357058,0.041898
379,0.0315027,0.0310071
380,0.0393417,0.0355118
381,0.0437308,0.041857
382,0.0339728,0.037813
383,0.0518164,0.0476234
384,0.0518164,0.0476234
385,0.0450229,0.0398203
386,0.0450229,0.0398203
387,0.051947,0.0438831
388,0.051947,0.0438831
389,0.059906,0.0482943
390,0.0324977,0.0397277
391,0.0426183,0.0359242
392,0.0426183,0.0359242
393,0.0408318,0.0399462
394,0.0659249,0.0580601
395,0.0508743,0.0427368
396,0.0709091,0.0566166
397,0.04443,0.0421336
398,0.0532368,0.047223
399,0.0532368,0.047223
400,0.0516415,0.046948
401,0.0527068,0.0509745
402,0.0527068,0.0509745
403,0.0423585,0.0418027
404,0.039315,0.0370877
405,0.038047,0.0383875
406,0.0441714,0.0413953
407,0.0477282,0.0395835
408,0.0477282,0.0395835
409,0.0477282,0.0395835
410,0.0477282,0.0395835
411,0.0382794,0.0389779
412,0.0456488,0.0424127
413,0.0449976,0.0477166
414,0.040306,0.0359406
415,0.0292419,0.0342642
416,0.0292419,0.0342642
417,0.047683,0.0505433
418,0.0395834,0.0379866
419,0.0395834,0.0379866
420,0.0462728,0.046336
421,0.0461395,0.0418188
422,0.0357543,0.0342571
423,0.0427236,0.0414133
424,0.0393858,0.0390973
425,0.0428037,0.0416355
426,0.0469024,0.0469209
427,0.0461526,0.0406453
428,0.0446953,0.0416613
429,0.0508776,0.042542
430,0.0508776,0.042542
431,0.0533569,0.0488027
432,0.0470494,0.0343445
433,0.0478263,0.0413703
434,0.0523842,0.0539256
435,0.0505463,0.049949
436,0.043744,0.0434389
437,0.043939,0.0410638
438,0.0465096,0.0422266
439,0.0468954,0.0439852
440,0.0497205,0.0416591
441,0.0468886,0.0406642
442,0.0468886,0.0406642
443,0.0451884,0.0422268
444,0.0470836,0.0393177
445,0.0507509,0.0445566
446,0.0488658,0.0482098
447,0.0488658,0.0482098
448,0.0423455,0.0423247
449,0.0423455,0.0423247
450,0.0503695,0.0482927
451,0.054524,0.0464257
452,0.054524,0.0464257
453,0.0410301,0.0398474
454,0.0578547,0.0499473
455,0.0578547,0.0499473
456,0.0511812,0.0479558
457,0.051994,0.0527829
458,0.0511091,0.0405659
459,0.0511091,0.0405659
460,0.0484711,0.04364
461,0.0407141,0.0404159
462,0.0515032,0.0531845
