MDTU,S_B
1,0.805174
2,0.805174
3,0.805174
4,0.805174
5,0.805174
6,0.805174
7,0.805174
8,0.805174
9,0.805174
10,0.805174
11,0.805174
12,0.805174
13,0.805174
14,0.805174
15,0.805174
16,0.805174
17,0.805174
18,0.805174
19,0.805174
20,0.805174
21,0.805174
22,0.805174
23,0.805174
24,0.805174
25,0.805174
26,0.805174
27,0.805174
28,0.805174
29,0.805174
30,0.805174
31,0.805174
32,0.805174
33,0.805174
34,0.805174
35,0.805174
36,0.805174
37,0.805174
38,0.805174
39,0.805174
40,0.805174
41,0.805174
42,0.805174
43,0.805174
44,0.805174
45,0.805174
46,0.805174
47,0.805174
48,0.805174
49,0.805174
50,0.872623
51,0.872623
52,0.903285
53,0.921603
54,0.94055
55,0.94055
56,0.957568
57,0.957568
58,0.964955
59,0.971461
60,0.970125
61,0.970191
62,0.96982
63,0.980917
64,0.977874
65,0.985625
66,0.9907
67,0.979596
68,0.985672
69,0.986531
70,0.997789
71,0.993036
72,1.00402
73,0.991516
74,0.993212
75,0.994766
76,0.994766
77,0.991142
78,0.98951
79,0.9873
80,0.995014
81,0.992198
82,0.995044
83,0.992009
84,0.986035
85,0.987507
86,0.99635
87,0.9921
88,0.99709
89,0.99709
90,0.99917
91,0.999419
92,0.986111
93,0.990562
94,0.990562
95,0.995443
96,0.99404
97,0.99404
98,0.997215
99,0.991778
100,1.00654
101,1.00301
102,1.00866
103,1.00749
104,1.00466
105,1.00147
106,1.00755
107,0.998006
108,0.998749
109,0.989624
110,0.998073
111,0.99297
112,0.99297
113,0.99297
114,0.993683
115,0.996133
116,1.00425
117,1.00425
118,0.996619
119,0.999283
120,1.00101
121,0.99615
122,0.992084
123,1.00537
124,1.00199
125,0.999242
126,0.999242
127,0.996129
128,0.996129
129,0.996129
130,0.999584
131,0.993718
132,0.994768
133,0.997556
134,0.995999
135,0.995999
136,1.00409
137,1.00439
138,0.999384
139,1.01061
140,1.01061
141,1.01061
142,1.01061
143,1.00536
144,0.995864
145,0.991075
146,0.984588
147,0.994663
148,0.98362
149,0.992575
150,0.996781
151,1.00303
152,1.0062
153,0.998428
154,0.992609
155,1.00907
156,0.999671
157,1.00216
158,0.997943
159,1.00041
160,1.0012
161,0.999598
162,0.999203
163,1.00369
164,0.997431
165,0.995798
166,0.999925
167,0.999925
168,0.999376
169,0.990301
170,0.99781
171,0.995496
172,1.00316
173,1.00316
174,1.00299
175,0.995597
176,0.996184
177,0.99071
178,0.9834
179,0.995007
180,0.995007
181,0.991311
182,1.00218
183,0.994827
184,0.994827
185,0.988707
186,0.993983
187,0.993983
188,1.00079
189,0.990321
190,0.988666
191,0.990728
192,0.988349
193,0.992935
194,0.997728
195,0.999041
196,0.987367
197,0.987994
198,0.98936
199,0.98936
200,0.996487
201,0.997224
202,0.999863
203,0.997452
204,1.00591
205,1.00591
206,1.00591
207,1.00591
208,0.992885
209,0.992885
210,0.992125
211,0.995559
212,0.99272
213,0.993657
214,0.993657
215,0.993657
216,0.99799
217,0.999315
218,0.9916
219,0.99625
220,0.99625
221,0.998919
222,1.00107
223,1.00107
224,1.00438
225,0.995992
226,0.997901
227,1.0004
228,0.997918
229,1.00073
230,0.997303
231,1.00017
232,0.993682
233,0.992293
234,0.99178
235,0.988807
236,1.00226
237,0.999606
238,0.98758
239,0.997469
240,0.998083
241,0.999913
242,0.99922
243,0.998789
244,1.0053
245,0.999973
246,0.999973
247,0.999973
248,1.0004
249,0.993433
250,0.998819
251,0.99278
252,0.991032
253,0.989575
254,0.994988
255,0.994988
256,0.994988
257,0.982048
258,1.00715
259,0.999176
260,0.994236
261,0.99522
262,0.99522
263,1.00074
264,0.992119
265,0.99589
266,1.00319
267,1.00136
268,0.999664
269,1.00332
270,1.00332
271,1.00293
272,1.00275
273,1.00278
274,0.989651
275,0.99435
276,0.998922
277,0.994361
278,0.994731
279,0.989321
280,0.996914
281,0.999033
282,0.999033
283,1.00334
284,1.00004
285,1.00004
286,1.00004
287,1.0055
288,1.00901
289,1.0059
290,1.00216
291,0.999567
292,0.999707
293,1.00343
294,0.999917
295,0.997946
296,0.997946
297,0.997946
298,0.991267
299,0.991267
300,1.00024
301,0.99705
302,0.997946
303,0.998571
304,0.997771
305,0.997771
306,0.996285
307,1.00599
308,1.00355
309,1.00492
310,1.00007
311,1.0055
312,1.0055
313,1.0055
314,0.997616
315,1.00055
316,0.994786
317,0.998548
318,0.999413
319,0.999413
320,1.00089
321,1.00066
322,0.999659
323,0.999659
324,0.991194
325,0.989936
326,0.989925
327,0.989925
328,0.991288
329,0.988161
330,0.988161
331,0.993807
332,0.998312
333,1.0008
334,0.996437
335,0.998425
336,1.00222
337,1.00222
338,0.994962
339,0.994962
340,1.0007
341,1.00027
342,0.993914
343,0.993914
344,0.997562
345,1.00471
346,1.0077
347,1.00606
348,0.995549
349,0.989959
350,0.995124
351,0.995728
352,0.993906
353,0.993906
354,0.990757
355,0.995096
356,1.00196
357,0.99709
358,1.00247
359,1.0074
360,0.994763
361,0.987833
362,0.996533
363,0.995803
364,1.00452
365,1.00452
366,0.999519
367,0.977458
368,0.992216
369,0.997828
370,0.992937
371,0.997737
372,0.999393
373,1.00146
374,1.00146
375,0.995485
376,0.987766
377,0.990732
378,0.991039
379,1.00433
380,0.996998
381,0.993029
382,0.990123
383,0.995812
