MDTU,susyTrans,Im(bilin)
10,-0.160294,2.53716e-05
20,-0.156872,-3.11499e-05
30,-0.156997,1.90614e-05
40,-0.15481,1.55445e-05
50,-0.120375,-2.42926e-05
60,-0.0171396,4.32771e-05
70,0.00778103,9.13505e-06
80,0.00734796,8.8056e-07
90,-0.0205868,1.14946e-05
100,-0.00311941,-0.000117133
110,0.00197384,1.76029e-05
120,0.0356826,-4.36961e-05
130,0.00173774,8.91885e-05
140,0.0229354,-6.65109e-05
150,0.00233323,6.10298e-05
160,0.00255192,3.44012e-05
170,-0.0103808,-3.0151e-05
180,0.00415612,-5.52628e-05
190,0.00356771,-2.69061e-05
200,0.00068318,5.20369e-06
210,-0.00559267,-2.32138e-05
220,-0.00170917,-1.35352e-05
230,-0.0211822,-1.2008e-05
240,0.0262276,-7.3721e-05
250,0.0136979,-1.20602e-05
260,-0.000644043,-1.14764e-05
270,0.00115907,-0.000107216
280,0.0102502,6.2083e-05
290,0.00178111,-3.14052e-05
300,-0.00831989,8.66073e-06
310,0.0277678,-3.62602e-05
320,0.0046178,-5.80742e-05
330,-0.0201423,-2.58389e-05
340,0.0232562,8.43008e-05
350,0.00585645,-2.27766e-06
360,-0.0068442,-4.74266e-05
370,-0.018082,0.000105925
380,0.0026291,-1.6752e-05
390,-0.0233722,6.71971e-05
400,-0.000209364,-6.62705e-05
410,0.0207304,4.01793e-06
420,0.0158382,-7.21421e-06
430,-0.0129803,-5.19482e-05
440,0.00926269,1.0375e-05
450,8.63461e-05,-1.2369e-05
460,0.013422,6.04098e-05
470,0.0153128,-1.39916e-05
480,-0.00245159,3.47238e-05
490,-0.00101295,5.52748e-05
500,-0.0253497,-3.68076e-05
510,-0.00279213,-4.1496e-05
520,0.00173748,8.64842e-06
530,-0.00831192,-2.44156e-05
540,-0.00269165,-8.17336e-05
550,0.00475254,2.59455e-05
560,-0.0128733,2.20683e-05
570,0.0172923,-7.80169e-05
580,0.0128049,8.32161e-05
590,0.0107128,-3.75493e-05
600,0.00678925,-4.02985e-06
610,0.00411443,-6.66564e-05
620,-0.0271451,3.80216e-05
630,0.00741377,4.70417e-06
640,0.00683181,-1.7683e-05
650,0.021361,5.13511e-05
660,0.0118186,7.9026e-07
670,0.0105786,3.48062e-06
680,0.0143322,7.77121e-05
690,0.0120696,-2.24948e-05
700,-0.00618934,4.485e-05
710,-0.0164933,6.05683e-05
720,0.00937699,4.37266e-05
730,-0.0121181,2.287e-05
740,-0.00784288,1.5095e-05
750,-0.00463169,2.53107e-05
760,-0.0232461,1.04606e-05
770,0.00806065,3.68869e-05
780,0.00692402,-8.75369e-05
790,0.00516054,-5.30247e-06
800,0.00513084,2.71365e-05
810,-0.00360946,-0.000105228
820,0.00811646,5.49512e-05
830,0.00321302,4.01095e-07
840,0.0118412,3.26895e-06
850,-0.00909511,2.84955e-05
860,0.00475673,1.44047e-05
870,0.0317269,1.01089e-05
880,-0.00561375,-8.69297e-05
890,0.0228561,2.74665e-07
900,0.0141264,-4.32335e-05
910,0.0182505,3.63881e-05
920,-0.0116742,4.54987e-07
930,0.00761307,1.66521e-05
940,0.00245866,2.28805e-05
950,0.00728001,1.91818e-06
960,0.0086911,-1.27109e-05
970,-0.00825052,3.99865e-05
980,-0.00293859,3.70827e-05
990,-0.00351731,1.8599e-06
1000,-0.00510176,-2.68679e-05
1010,-0.019574,-1.25872e-05
1020,0.00424188,3.16283e-05
1030,-0.00265018,5.84013e-05
1040,-0.000454498,4.21158e-05
1050,-0.00385323,1.91989e-05
1060,-0.0224251,2.66278e-05
1070,0.00381444,5.03535e-05
1080,0.0204412,-6.38951e-05
1090,-0.0289218,-4.05342e-06
1100,0.00528993,4.40831e-05
1110,-0.00126883,3.81186e-05
1120,0.0150522,1.93638e-05
1130,-0.0120572,-5.07798e-06
1140,0.0152665,2.68646e-06
1150,0.00617775,-1.28998e-05
1160,-0.00626472,-1.7238e-05
1170,-0.0297662,-5.64543e-06
1180,-0.000111312,-2.27964e-06
1190,0.011268,-2.11096e-05
1200,0.000908603,6.60385e-06
1210,-0.0109994,8.89694e-05
1220,0.00684161,-3.62115e-05
1230,-0.000484141,5.15525e-05
1240,0.00335307,-1.00204e-05
1250,-0.00373975,3.12059e-05
1260,0.00819622,-8.74517e-05
1270,-0.00817179,0.000107795
1280,0.0193341,9.00664e-05
1290,-0.0153038,-2.203e-05
1300,-0.00201217,9.44374e-05
1310,-0.00966379,-4.75192e-05
1320,-0.00504522,5.99281e-05
1330,-0.0164559,-3.01804e-05
1340,-0.00647632,6.051e-05
1350,0.0110522,0.000127471
1360,-0.00524128,-1.27565e-05
1370,0.00114315,-7.22149e-05
1380,0.00348406,-3.14864e-05
1390,0.002261,5.37484e-05
1400,0.0014164,5.38723e-05
1410,-0.00756326,8.18852e-05
1420,-0.0118549,4.88221e-05
1430,0.0203039,-2.71341e-05
1440,-0.0131861,-3.44753e-05
1450,-0.00420807,-2.87883e-06
1460,0.00815562,0.00013038
1470,-0.0217353,-9.24118e-05
1480,-0.00280491,-4.77154e-05
1490,0.0195293,-2.88124e-05
1500,0.0249245,-3.21677e-05
1510,-0.00868919,8.64475e-05
1520,0.00688502,-0.000105158
1530,-0.00143425,-3.01211e-05
1540,0.0125065,-2.63315e-05
1550,0.0108585,-5.11889e-06
1560,-0.00493124,-3.42589e-05
1570,-0.0164879,2.00907e-05
1580,-0.00663809,-2.43157e-05
1590,-0.0129669,-4.52611e-05
1600,0.0103053,3.84271e-05
1610,-0.0366878,-1.81272e-05
1620,-0.0109345,4.62819e-05
1630,0.0187296,5.32729e-05
1640,0.00805881,-7.08601e-06
1650,-0.0217936,1.92968e-05
1660,0.00446076,5.10357e-05
1670,0.00183413,-3.47885e-05
1680,-0.00748336,-4.69572e-05
1690,0.00927662,1.49509e-05
1700,0.0130663,-9.35339e-06
1710,-0.010171,4.76759e-05
1720,-0.011425,-4.55876e-05
1730,0.00665784,-6.05641e-05
1740,-0.0109866,-2.81545e-05
1750,-0.0153745,-2.24399e-05
1760,-0.0272395,7.05831e-05
1770,-0.0070231,-6.33476e-05
1780,-0.00968039,4.40534e-05
1790,-0.0121946,-4.58856e-06
1800,-0.00736479,0.000105492
1810,0.0180382,3.88979e-05
1820,0.00886334,-7.18998e-05
1830,0.0179207,2.63649e-05
1840,0.00219747,-7.08936e-06
1850,-0.0179027,-2.5897e-06
1860,-0.00268912,9.18147e-06
1870,-0.0347006,6.20886e-05
1880,0.009476,-5.0589e-05
1890,0.0125601,-3.32034e-05
1900,-0.00307614,8.93962e-05
1910,0.0070827,-3.65645e-05
1920,0.0243533,3.77606e-05
1930,-0.011526,-3.27863e-05
1940,0.00376805,-9.61527e-05
1950,-0.0101516,3.7347e-05
1960,0.0164162,3.80495e-06
1970,-0.00641214,-3.02681e-05
1980,-0.00159164,9.60695e-05
1990,0.0207474,8.74814e-05
2000,0.0247611,5.99981e-05
2010,-0.0135804,8.96047e-06
2020,-0.00395708,-9.13002e-06
2030,-0.0162992,-1.74398e-05
2040,-0.00982919,7.01748e-05
2050,-0.00514741,-4.44508e-05
2060,0.0104018,-2.52804e-06
2070,0.019679,-4.76142e-05
2080,-0.00947072,-1.98941e-05
2090,-0.00273036,-2.6979e-05
2100,-0.0224278,2.33909e-06
2110,0.00155374,-3.95948e-05
2120,0.00717922,2.35748e-05
2130,-0.0221469,-9.1174e-06
2140,0.0136024,1.03001e-05
2150,-0.0102189,3.90369e-05
2160,0.00766608,-3.26621e-06
2170,-0.0209944,2.16753e-06
2180,-0.0126513,7.47779e-05
2190,0.00110397,-1.85365e-06
2200,0.00409505,8.14713e-05
2210,9.21588e-05,-5.0452e-05
2220,0.014682,4.47499e-05
2230,-0.0079863,-6.28144e-05
2240,-0.00118962,-6.45149e-05
2250,-0.00160758,-5.73555e-06
2260,-0.00542957,-9.06677e-06
2270,-0.00683193,1.76423e-05
2280,-0.00736848,1.56853e-05
2290,-0.0102626,-1.85744e-05
2300,0.00128354,-3.86204e-05
2310,0.00368216,-2.93733e-05
2320,-0.000891689,-8.21216e-05
2330,0.0143961,-2.76356e-05
2340,-0.00720815,1.61966e-05
2350,0.030729,6.63251e-06
2360,-0.0169234,-5.31195e-05
2370,0.0042767,-2.64429e-05
2380,-0.0123022,6.85655e-05
2390,0.031446,8.50701e-05
2400,-0.0117182,-5.64186e-05
2410,0.00587202,2.81007e-05
2420,-0.00921076,3.52724e-05
2430,0.0141076,4.55568e-05
2440,-0.00294938,3.87623e-05
2450,0.00876387,-2.47998e-07
2460,-0.00483748,2.16641e-05
2470,-9.25456e-05,4.97382e-07
2480,0.023163,3.98257e-05
2490,-0.0351176,-8.21222e-05
2500,-0.00499767,-4.77726e-05
2510,-0.00735013,-9.2383e-05
2520,0.000705992,4.51611e-05
2530,-0.00366367,1.73483e-06
2540,-0.0133759,1.63642e-06
2550,0.00326457,-1.11862e-05
2560,0.00622882,7.11558e-06
2570,-0.0185796,3.16605e-05
2580,0.000733293,-1.61819e-05
2590,-0.0100143,-3.54245e-05
2600,-0.00856963,1.20284e-06
2610,-0.00547492,-7.66867e-05
2620,0.0110121,5.68033e-05
2630,0.00579379,-2.68692e-05
2640,0.00440172,4.50242e-05
2650,0.00538505,-3.30455e-05
2660,0.00276634,-2.32667e-05
2670,-0.000419392,-2.52837e-05
2680,-0.00791354,-8.74832e-06
2690,1.22615e-05,-2.08777e-05
2700,-0.0037388,5.62863e-05
2710,0.0145001,1.35842e-05
2720,-0.00417705,-2.32409e-05
2730,-0.0025038,-2.48363e-05
2740,0.0170004,-2.97919e-05
2750,-0.0198519,7.19701e-05
2760,-0.000160833,-3.73863e-05
2770,0.00136078,3.56042e-05
2780,0.0325462,-2.34169e-05
2790,0.00530037,-3.00771e-05
2800,0.0210165,1.93813e-05
2810,0.00580948,2.84173e-05
2820,-0.0202017,-2.65499e-05
2830,-0.00291082,-3.64488e-05
2840,3.68371e-05,-2.38683e-05
2850,-0.00577442,3.09835e-05
2860,-0.0140334,7.43734e-06
2870,0.0115023,6.72797e-05
2880,-0.00249459,2.70082e-05
2890,0.00195157,-2.90307e-07
2900,0.0109929,-2.14489e-05
2910,0.00442338,7.6469e-05
2920,-0.00572601,-1.02828e-05
2930,0.0183423,1.18002e-05
2940,-0.0118734,5.68017e-05
2950,0.00282103,-4.67968e-05
2960,0.00720079,1.63373e-05
2970,0.000147641,2.66479e-05
2980,-0.0111578,-6.8115e-05
2990,0.0090341,-5.10628e-05
3000,0.0160228,2.9274e-06
3010,-0.0100218,1.76708e-05
3020,-0.00294338,3.95111e-05
3030,-0.00943767,1.4938e-06
3040,-0.0152586,-2.20971e-05
3050,0.00324499,3.12134e-05
3060,0.0193851,-8.71499e-05
3070,0.0209236,-6.7403e-06
3080,0.0168692,2.5725e-05
3090,-0.00206028,-1.36099e-06
3100,0.0185974,-5.391e-05
3110,0.00291415,-3.21346e-05
3120,-0.00812038,-1.55032e-05
3130,0.00474719,-6.00211e-05
3140,0.0220165,3.43025e-05
3150,-0.00116127,-3.08062e-05
3160,-0.00978144,9.36396e-06
3170,0.008989,-8.1392e-05
3180,-0.0119269,2.59163e-05
3190,0.0110046,-5.65602e-05
3200,-0.00606821,0.000122153
3210,-0.0137603,1.56567e-05
3220,-0.016232,-2.50029e-05
3230,0.00737158,1.64366e-05
3240,0.00255219,-1.80358e-06
3250,-0.00617062,1.67154e-06
3260,0.0171757,2.66849e-05
3270,-0.00948941,2.53943e-05
3280,0.000669868,-1.27973e-05
3290,0.00108197,1.68219e-06
3300,0.00887785,6.59151e-05
3310,0.00296035,7.29137e-05
3320,0.000522551,2.10758e-05
3330,0.00787585,-3.1268e-05
3340,0.00622753,-2.24027e-05
3350,0.00543747,9.47299e-06
3360,-0.00813732,2.06577e-05
3370,0.0115558,-1.62073e-05
3380,0.012443,6.36311e-05
3390,-0.0362874,-3.05542e-05
3400,-0.0173828,5.31516e-05
3410,0.0107749,5.25768e-05
3420,0.00575151,-6.77212e-07
3430,0.0131261,7.22532e-05
3440,-0.00777551,-6.92831e-06
3450,-0.00386768,-5.14288e-05
3460,-0.0114058,-7.78878e-05
3470,-0.00838582,3.56353e-05
3480,-0.0125588,-2.14937e-05
3490,0.00286517,8.05903e-05
3500,0.0164125,2.43661e-05
