t,cg_iters
1,10640
2,10827
3,10893
4,10839
5,10709
6,10828
7,11246
8,10815
9,10957
10,10931
11,10904
12,11006
13,10903
14,10940
15,10807
16,10881
17,11082
18,10555
19,11071
20,11171
21,10812
22,11101
23,11239
24,10955
25,11059
26,10723
27,10843
28,10864
29,10849
30,10778
31,11091
32,11145
33,10827
34,10713
35,11166
36,10843
37,10865
38,11008
39,10774
40,10980
41,10869
42,10911
43,11054
44,10975
45,10950
46,10832
47,10939
48,10625
49,10983
50,10948
51,10973
52,11171
53,10908
54,11223
55,11638
56,11155
57,11215
58,10893
59,10954
60,11125
61,11199
62,11189
63,11209
64,11259
65,11300
66,11151
67,10978
68,11004
69,10921
70,10969
71,11120
72,11261
73,10971
74,11092
75,11406
76,11078
77,11030
78,11151
79,11008
80,11336
81,11356
82,11376
83,10950
84,11173
85,11254
86,11232
87,11126
88,11094
89,10866
90,11190
91,11285
92,10806
93,10968
94,11163
95,10881
96,10876
97,11110
98,10925
99,10874
100,11143
101,10878
102,10946
103,11126
104,11025
105,11130
106,10920
107,11040
108,10883
109,10945
110,10919
111,10891
112,11357
113,11488
114,11291
115,11158
116,11144
117,11422
118,11640
119,11573
120,11396
121,11202
122,10951
123,11165
124,11044
125,11040
126,10833
127,10962
128,10844
129,11178
130,11280
131,11133
132,11004
133,10807
134,11050
135,10954
136,11570
137,11206
138,11039
139,11125
140,11046
141,11150
142,11088
143,10979
144,10961
145,11070
146,10991
147,10861
148,11041
149,11119
150,11300
151,11646
152,11336
153,11080
154,11227
155,11051
156,11087
157,11207
158,11277
159,11054
160,11173
161,11258
162,11371
163,11188
164,11273
165,11170
166,11087
167,11074
168,10948
169,11060
170,10923
171,11236
172,10974
173,11104
174,11058
175,11102
176,11260
177,11225
178,10907
179,11170
180,11125
181,11244
182,11268
183,11195
184,11007
185,10984
186,10953
187,11207
188,11209
189,11291
190,11090
191,10902
192,11216
193,11265
194,10970
195,10939
196,10923
197,10930
198,10811
199,10690
200,10835
201,11025
202,11282
203,11472
204,11130
205,11361
206,11404
207,11361
208,11295
209,11108
210,11001
211,10962
212,11270
213,11148
214,11076
215,11038
216,11174
217,11252
218,10998
219,11330
220,11159
221,11154
222,11523
223,11190
224,11455
225,11424
226,11333
227,11357
228,11365
229,11287
230,11435
231,11196
232,11114
233,10968
234,11155
235,11117
236,10971
237,10989
238,11268
239,11147
240,11155
241,11255
242,10950
243,11056
244,11086
245,11249
246,11130
247,11229
248,11325
249,10798
250,11270
251,11321
252,11139
253,11213
254,11222
255,11154
256,11282
257,11448
258,11039
259,11041
260,11107
261,11184
262,11174
263,11110
264,11437
265,10966
266,10793
267,10795
268,11032
269,11063
270,11362
271,10963
272,10962
273,11116
274,10997
275,11049
276,11012
277,11001
278,11142
279,11277
280,10892
281,11254
282,11119
283,11101
284,11246
285,11278
286,11153
287,11169
288,11064
289,11078
290,11300
291,11037
292,11084
293,11253
294,11057
295,11392
296,11098
297,11240
298,11073
299,11144
300,11110
301,10860
302,11024
303,11543
304,11077
305,11207
306,10976
307,10989
308,11276
309,11478
310,11195
311,11234
312,10958
313,11210
314,11383
315,11371
316,11282
317,10993
318,10891
319,10756
320,10830
321,11108
322,10910
323,11201
324,10928
325,11031
326,11043
327,10959
328,10961
329,11330
