MDTU,S_F
1,0.894899
2,1.00193
3,0.999781
4,1.00148
5,0.993838
6,1.00312
7,1.0002
8,0.996378
9,1.0008
10,0.999707
11,1.00247
12,1.00282
13,0.991973
14,1.00114
15,1.005
16,0.9994
17,1.00538
18,0.995322
19,0.998962
20,1.00634
21,0.997194
22,0.998669
23,1.00089
24,1.00324
25,0.996778
26,1.00203
27,1.00166
28,0.999048
29,1.0027
30,1.00097
31,0.996298
32,0.998045
33,0.99601
34,0.999163
35,0.998746
36,0.999483
37,0.99876
38,1.00336
39,1.00122
40,1.00085
41,0.99553
42,1.00377
43,0.995154
44,1.0002
45,0.998222
46,0.991776
47,0.998037
48,1.00598
49,1.0024
50,1.01991
51,1.00095
52,1.01901
53,1.01908
54,1.00295
55,1.00058
56,1.00826
57,0.996698
58,1.00733
59,1.00547
60,1.00452
61,1.01211
62,1.00473
63,1.00421
64,1.00132
65,0.996336
66,1.00429
67,1.00412
68,1.00644
69,1.00015
70,0.997278
71,1.00131
72,0.999386
73,1.00304
74,1.00383
75,1.00638
76,1.0025
77,0.997312
78,0.99796
79,1.00541
80,1.00396
81,0.998073
82,0.998594
83,1.0017
84,0.997898
85,1.00453
86,1.00395
87,0.996647
88,1.00014
89,0.994329
90,0.997306
91,1.01001
92,1.00046
93,0.994957
94,1.00216
95,0.99467
96,0.997723
97,1.00281
98,0.999686
99,0.996423
100,0.998381
101,1.00747
102,1.00267
103,0.998045
104,1.00557
105,0.99521
106,1.00108
107,1.00904
108,0.99973
109,1.00182
110,0.995601
111,1.0077
112,0.994223
113,1.00228
114,0.993141
115,0.991005
116,0.997636
117,1.00184
118,1.00474
119,1.00415
120,0.999972
121,0.998484
122,1.00187
123,0.997777
124,1.00247
125,1.00013
126,0.996486
127,0.998171
128,1.00815
129,1.00375
130,1.00438
131,1.00156
132,0.999046
133,1.00238
134,0.998569
135,1.00008
136,0.996693
137,0.999681
138,1.00181
139,1.00004
140,0.997551
141,0.992428
142,0.996305
143,0.997584
144,1.00368
145,1.00511
146,0.991831
147,0.993347
148,0.999214
149,0.997389
150,0.999122
151,0.995527
152,1.00665
153,1.00069
154,1.00482
155,1.00571
156,1.00016
157,0.998269
158,1.00208
159,1.0031
160,1.00428
161,0.999099
162,1.00001
163,0.992712
164,0.999269
165,1.00213
166,0.997649
167,1.00028
168,1.00449
169,0.999778
170,0.996516
171,0.99909
172,1.00305
173,0.996221
174,0.997089
175,1.00313
176,1.00303
177,1.00077
178,0.993961
179,0.995878
180,0.998938
181,1.00321
182,1.0022
183,0.999129
184,1.00416
185,1.005
186,0.998041
187,1.00338
188,1.00535
189,0.992422
190,0.993024
191,1.00655
192,1.00057
193,1.0049
194,0.994364
195,1.00117
196,1.0056
197,0.995156
198,1.00291
199,0.994931
200,0.999025
201,0.992676
202,1.00269
203,0.99879
204,1.00344
205,0.999169
206,1.00459
207,0.998931
208,1.00278
209,0.999111
210,0.99822
211,0.996872
212,1.00183
213,1.00238
214,1.00066
215,1.0049
216,0.998729
217,0.995857
218,0.996376
219,0.998547
220,0.997359
221,1.0024
222,1.0041
223,0.996349
224,0.998768
225,0.998769
226,0.996986
227,0.996341
228,1.00546
229,1.00385
230,0.995273
231,1.00221
232,0.997123
233,0.997859
234,0.995826
235,1.00297
236,0.999991
237,1.00516
238,1.007
239,0.998212
240,1.00168
241,1.00508
242,1.00385
243,0.999996
244,1.00312
245,1.00082
246,0.996806
247,0.994556
248,0.997975
249,1.00143
250,1.00029
251,0.994633
252,1.00065
253,1.00019
254,1.00065
255,1.01063
256,1.00042
257,1.00593
258,0.998146
259,1.00543
260,0.998475
261,1.00276
262,0.995695
263,1.00075
264,1.00475
265,0.997679
266,1.00263
267,1.00027
268,1.00068
269,0.996899
270,0.998578
271,1.00006
272,1.00441
273,1.00134
274,0.997161
275,0.998299
276,1.00501
277,0.999648
278,0.996957
279,0.998344
280,1.00252
281,0.99839
282,1.00098
283,0.996539
284,1.00266
285,0.997002
286,0.999458
287,0.998987
288,1.006
289,1.00425
290,1.00284
291,0.997017
292,1.00391
293,0.999655
294,1.00075
295,0.999169
296,0.992973
297,0.998531
298,1.00254
299,1.00195
300,0.999373
301,1.00204
302,1.00189
303,1.00186
304,0.99804
305,0.99966
306,0.999777
307,0.995799
308,0.996279
309,1.00167
310,1.00282
311,0.997349
312,0.99595
313,1.00058
314,1.00092
315,0.998243
316,1.00318
317,1.0017
318,0.997554
319,0.996345
320,0.998118
321,1.00329
322,1.00338
323,0.996965
324,1.00894
325,0.994777
326,0.995143
327,1.00158
328,1.00317
329,1.00479
330,0.998058
331,0.989794
332,0.995422
333,0.998332
334,1.00375
335,1.00136
336,1.00304
337,0.989326
338,0.997388
339,1.00117
340,0.996876
341,0.99845
342,1.00081
343,0.987365
344,1.00611
345,0.995379
346,1.00115
347,1.00078
348,1.00355
349,1.00021
350,0.99801
351,1.00403
352,1.00013
353,0.997375
354,0.994947
355,0.998316
356,1.00066
357,1.00015
358,0.992873
359,0.997285
360,0.993587
361,1.00188
362,0.996939
363,1.00566
364,1.00267
365,1.00147
366,1.00592
367,0.999607
368,0.998865
369,0.99832
370,1.00606
371,1.00155
372,1.00389
373,1.00484
374,0.997105
375,1.0066
376,1.00312
377,0.999161
378,1.00102
379,1.00433
380,0.996994
381,0.997169
382,0.996729
383,0.998187
384,1.00295
385,0.997152
386,0.998055
387,1.00131
388,1.00058
389,0.99838
390,1.0051
391,0.997674
392,0.997799
393,0.999736
394,1.00274
395,0.998247
396,1.00167
397,1.00038
398,0.991399
399,0.994418
400,1.00236
401,1.0003
402,1.00201
403,1.00433
404,1.00672
405,1.00183
406,1.00238
407,1.00156
408,0.999045
409,1.00164
410,0.998432
411,1.00243
412,0.999642
413,1.00178
414,0.999108
415,0.993869
416,0.99636
417,0.995504
418,0.998066
419,0.993473
420,1.00491
421,0.993595
422,0.996956
423,1.00116
424,1.00065
425,0.996241
426,0.992928
427,0.994094
428,1.00012
429,1.00099
430,0.997531
431,1.00281
432,1.00295
433,1.00966
434,1.00768
435,1.00127
436,1.00154
437,1.00515
438,0.995706
439,1.00007
440,1.00401
441,1.00035
442,1.00197
443,1.00095
444,0.997608
445,1.00253
446,0.994093
447,0.998322
448,0.997848
449,0.999901
450,1.00123
451,0.998136
452,1.00419
453,0.991971
454,0.999233
455,1.00444
456,1.00039
457,0.99794
458,0.995649
459,0.995826
460,1.00248
461,0.999341
462,1.0013
463,0.999644
464,1.00336
465,0.997055
466,0.996534
467,0.999873
468,1.00146
469,0.997664
470,0.996095
471,0.999543
472,0.998131
473,1.00271
474,0.997031
475,0.998369
476,0.994594
477,0.998675
478,1.00033
479,0.999799
480,1.00581
481,1.00227
482,0.997821
483,1.00288
484,1.00286
485,0.998967
486,0.995794
487,1.00148
488,1.00325
489,0.995811
490,0.999495
491,1.00196
492,1.00014
493,1.00247
494,0.998675
495,1.00079
496,1.00909
497,0.992762
498,1.00159
499,1.00251
500,0.995684
501,0.997129
502,1.0006
503,0.998636
504,1.00713
505,0.998818
506,0.993936
507,1.00094
508,1.00077
509,0.991986
510,1.00298
511,0.999995
512,0.994275
513,0.998628
514,0.99896
515,1.00036
516,1.00176
517,1.00631
518,0.996183
519,1.00121
520,0.995919
521,0.995574
522,0.998024
523,1.0023
524,1.00098
525,0.998331
526,1.00168
527,1.00294
528,1.00107
529,1.00642
530,1.00021
531,1.00136
532,1.00062
533,0.995206
534,1.00074
535,0.994255
536,1.00004
537,1.00132
538,1.00042
539,1.00348
540,0.997719
541,0.995712
542,1.0047
543,0.999355
544,0.995072
545,1.00514
546,1.00042
547,0.997555
548,0.991721
549,1.00588
550,1.01084
551,1.00392
552,0.997705
553,0.995915
554,1.00068
555,1.00524
556,0.999382
557,0.996384
558,0.994351
559,1.00317
560,1.00333
561,1.00441
562,0.995804
563,1.00264
564,0.996717
565,1.00773
566,1.00495
567,0.999802
568,0.99153
569,1.00046
570,1.00144
571,0.998814
572,1.00586
573,1.00069
574,1.00133
575,1.00079
576,0.998918
577,0.999258
578,0.999763
579,1.0032
580,0.997644
581,1.00072
582,1.00304
583,0.994774
584,0.997645
585,0.997122
586,0.992505
587,0.996378
588,0.996402
589,1.00256
590,1.0063
591,1.00011
592,1.00024
593,1.00169
