MDTU,plaq,Re(det),Im(det),link
1,0.0446388,531.302,373.131,0.0208858
2,0.0446388,531.302,373.131,0.0208858
3,0.0446388,531.302,373.131,0.0208858
4,0.0446388,531.302,373.131,0.0208858
5,0.0446388,531.302,373.131,0.0208858
6,0.0446388,531.302,373.131,0.0208858
7,0.0446388,531.302,373.131,0.0208858
8,0.0446388,531.302,373.131,0.0208858
9,0.0446388,531.302,373.131,0.0208858
10,0.0446388,531.302,373.131,0.0208858
11,0.0446388,531.302,373.132,0.0208858
12,0.0446388,531.302,373.132,0.0208858
13,0.0446388,531.302,373.132,0.0208858
14,0.0446388,531.302,373.132,0.0208858
15,0.0446388,531.302,373.132,0.0208858
16,0.0446388,531.302,373.132,0.0208858
17,0.0446388,531.302,373.132,0.0208858
18,0.0446388,531.302,373.132,0.0208858
19,0.0446388,531.302,373.132,0.0208858
20,0.0446388,531.302,373.132,0.0208858
21,0.0446388,531.302,373.132,0.0208858
22,0.0446388,531.302,373.132,0.0208858
23,0.0446388,531.302,373.132,0.0208858
24,0.0446388,531.302,373.132,0.0208858
25,0.0446388,531.302,373.132,0.0208858
26,0.0446388,531.302,373.132,0.0208858
27,0.0446388,531.302,373.132,0.0208858
28,0.0446388,531.302,373.132,0.0208858
29,0.0446388,531.302,373.132,0.0208858
30,0.0446388,531.302,373.132,0.0208858
31,0.0446388,531.302,373.132,0.0208858
32,0.0446388,531.302,373.132,0.0208858
33,0.0446388,531.302,373.132,0.0208858
34,0.0446388,531.302,373.132,0.0208858
35,0.0446388,531.302,373.132,0.0208858
36,0.0446388,531.302,373.132,0.0208858
37,0.0446388,531.302,373.132,0.0208858
38,0.0446388,531.302,373.132,0.0208858
39,0.0446388,531.302,373.132,0.0208858
40,0.0446388,531.302,373.132,0.0208858
41,0.0446388,531.302,373.132,0.0208858
42,0.0446388,531.302,373.132,0.0208858
43,0.0446388,531.302,373.132,0.0208858
44,0.0446388,531.302,373.132,0.0208858
45,0.0446388,531.302,373.132,0.0208858
46,0.0446388,531.302,373.132,0.0208858
47,0.0446388,531.302,373.132,0.0208858
48,0.0446388,531.302,373.132,0.0208858
49,0.0446388,531.302,373.132,0.0208858
50,0.0464805,116.284,64.8815,0.0397612
51,0.0464805,116.284,64.8815,0.0397612
52,0.0542176,32.2212,16.1572,0.0448202
53,0.0510369,6.69326,3.92912,0.0491534
54,0.0395063,2.50175,1.47245,0.0359225
55,0.0395063,2.50175,1.47245,0.0359225
56,0.0409487,1.42908,0.917146,0.0551671
57,0.0409487,1.42908,0.917146,0.0551671
58,0.0449602,1.00997,0.490884,0.0284654
59,0.0431155,0.703074,0.422521,0.0342761
60,0.0319652,0.329499,0.24328,0.0345483
61,0.0396532,0.254785,0.148584,0.042602
62,0.0332551,0.174623,0.11393,0.0533113
63,0.030699,0.14626,0.106424,0.051769
64,0.035262,0.161219,0.118867,0.0495321
65,0.0377448,0.160033,0.102668,0.0571039
66,0.0422736,0.165117,0.0880801,0.0533298
67,0.0405084,0.124355,0.074668,0.0629609
68,0.0448093,0.133167,0.0664118,0.0326005
69,0.0446294,0.13186,0.0676057,0.0546612
70,0.0362031,0.115195,0.0659929,0.0434901
71,0.0304544,0.0723943,0.0570216,0.043916
72,0.0356535,0.103149,0.0713914,0.0380316
73,0.034542,0.07297,0.047594,0.0551075
74,0.0395236,0.0805847,0.0459064,0.0374636
75,0.0359886,0.0585268,0.0368535,0.0557543
76,0.0359886,0.0585268,0.0368535,0.0557543
77,0.0304178,0.0566311,0.0396018,0.0307796
78,0.0471585,0.0953973,0.0491807,0.0400292
79,0.0312634,0.0540962,0.0376362,0.0552946
80,0.0309674,0.0581179,0.0437703,0.0379262
81,0.0376432,0.0606133,0.0315194,0.0398127
82,0.0479675,0.0735114,0.0339129,0.0407714
83,0.0521773,0.0729223,0.0313901,0.0507485
84,0.0345919,0.0459007,0.0297832,0.0519575
85,0.049914,0.0458786,0.0176765,0.073253
86,0.039307,0.0475735,0.0280322,0.0555568
87,0.0299418,0.0341464,0.0229421,0.0586023
88,0.0351518,0.0370469,0.0219946,0.0535933
89,0.0351518,0.0370469,0.0219946,0.0535933
90,0.0351352,0.045361,0.0296789,0.0537588
91,0.0350587,0.0421045,0.0288819,0.069016
92,0.0333983,0.0393017,0.0269746,0.0607821
93,0.030339,0.0313812,0.0227755,0.0823138
94,0.030339,0.0313812,0.0227755,0.0823138
95,0.0346199,0.0466458,0.0322353,0.0577483
96,0.0357499,0.045354,0.0266599,0.0548628
97,0.0357499,0.045354,0.0266599,0.0548628
98,0.0280265,0.0296372,0.0229025,0.058899
99,0.0361953,0.0311135,0.0197985,0.0444395
100,0.0387617,0.0433166,0.0262126,0.0466309
101,0.0337193,0.024761,0.0156712,0.0572086
102,0.0295356,0.023144,0.0165867,0.0602258
103,0.0373243,0.0300139,0.016581,0.0749718
104,0.0419082,0.0329878,0.0172989,0.0720356
105,0.043935,0.0441581,0.0226195,0.0624777
106,0.0337973,0.0378063,0.024864,0.054744
107,0.0412062,0.0312861,0.0166142,0.081005
108,0.0371966,0.0293916,0.0180405,0.06055
109,0.0446587,0.0280898,0.015038,0.0716789
110,0.0469569,0.0408243,0.0186623,0.0835303
111,0.0398845,0.0324121,0.016358,0.0524805
112,0.0398845,0.0324121,0.016358,0.0524805
113,0.0398845,0.0324121,0.016358,0.0524805
114,0.0390552,0.0391809,0.0204609,0.0640546
115,0.0382807,0.0430792,0.0246114,0.0645072
116,0.0332767,0.0504852,0.0332696,0.0551566
117,0.0332767,0.0504852,0.0332696,0.0551566
118,0.0323711,0.0414922,0.0270537,0.0522251
119,0.0333132,0.0348391,0.0251841,0.0301573
120,0.0326476,0.0348091,0.0232616,0.0518344
121,0.0409768,0.0438067,0.0257239,0.0500833
122,0.0495676,0.0578831,0.0260988,0.0499963
123,0.0356059,0.0436109,0.0311121,0.0456736
124,0.0361374,0.0384252,0.0211105,0.0672597
125,0.0336973,0.0301595,0.0219046,0.0454201
126,0.0336973,0.0301595,0.0219046,0.0454201
127,0.032439,0.0359875,0.025878,0.0564505
128,0.032439,0.0359875,0.025878,0.0564505
129,0.032439,0.0359875,0.025878,0.0564505
130,0.0373429,0.0501985,0.0299106,0.0470804
131,0.0440553,0.0518184,0.0222441,0.0700509
132,0.0413165,0.0502326,0.0243399,0.0645354
133,0.0355183,0.0347974,0.0217343,0.0821461
134,0.0393599,0.0444617,0.0242053,0.0655908
135,0.0393599,0.0444617,0.0242053,0.0655908
136,0.0390802,0.0435764,0.0233778,0.0519957
137,0.0402746,0.0609874,0.0337467,0.0544242
138,0.0363843,0.0404734,0.0217972,0.0514618
139,0.0315575,0.0441333,0.027555,0.0595351
140,0.0315575,0.0441333,0.027555,0.0595351
141,0.0315575,0.0441332,0.027555,0.0595351
142,0.0315575,0.0441332,0.027555,0.0595351
143,0.0346905,0.0532171,0.0372448,0.0716
144,0.0398332,0.0655084,0.0376603,0.0665334
145,0.0356963,0.0437796,0.0249085,0.0834535
146,0.0396973,0.0407705,0.0226906,0.056819
147,0.0381948,0.0498376,0.0264688,0.055215
148,0.0338808,0.0312328,0.0212962,0.0525482
149,0.0363069,0.036753,0.0214883,0.0457258
150,0.0380822,0.0389013,0.0221509,0.0592413
151,0.0368561,0.0422132,0.0263437,0.0271335
152,0.0490129,0.0507593,0.024526,0.0443356
153,0.0412177,0.0382063,0.019782,0.0465261
154,0.0285137,0.024259,0.018999,0.0599091
155,0.0375998,0.0367906,0.021822,0.0610759
156,0.0415478,0.0452038,0.0250177,0.0397625
157,0.0331945,0.0398093,0.0286841,0.0647336
158,0.0440211,0.044957,0.0239456,0.0474057
159,0.0427403,0.0413251,0.0209615,0.061014
160,0.0332354,0.0329145,0.0228886,0.0306884
161,0.0313481,0.0345471,0.0227395,0.0538382
162,0.0365474,0.042898,0.0250235,0.0303045
163,0.0511622,0.0707899,0.032388,0.0415668
164,0.0467512,0.05854,0.0257468,0.045471
165,0.0538748,0.0608736,0.026047,0.0558555
166,0.0438702,0.0485293,0.0253113,0.0492881
167,0.0438702,0.0485293,0.0253113,0.0492881
168,0.0429255,0.0376367,0.0185143,0.0695749
169,0.0431571,0.0432455,0.0184655,0.0476681
170,0.0441954,0.0423087,0.0220831,0.0590326
171,0.0456093,0.0531871,0.0256951,0.0411687
172,0.0314732,0.0345996,0.0228664,0.0541296
173,0.0314732,0.0345996,0.0228664,0.0541296
174,0.0330074,0.0349903,0.0236936,0.0582991
175,0.0333656,0.0425874,0.0247341,0.0527403
176,0.0365717,0.0434273,0.0273459,0.0569231
177,0.033768,0.0415148,0.0246655,0.0480716
178,0.0308765,0.0320663,0.0223134,0.042319
179,0.0275181,0.0369588,0.0287478,0.0358669
180,0.0275181,0.0369588,0.0287478,0.0358669
181,0.0372659,0.0469382,0.0287463,0.0542552
182,0.0321234,0.0500879,0.0384747,0.0408608
183,0.0238386,0.0334657,0.0287527,0.0492673
184,0.0238386,0.0334657,0.0287527,0.0492673
185,0.0406564,0.0705682,0.0391701,0.0631831
186,0.0344204,0.0521079,0.0369998,0.042762
187,0.0344204,0.0521079,0.0369998,0.042762
188,0.0406632,0.0751205,0.0465615,0.0411974
189,0.0385865,0.0653057,0.036243,0.0291899
190,0.0327644,0.0521809,0.0357838,0.0525428
191,0.0316453,0.0533082,0.0383951,0.0447695
192,0.0396809,0.0550462,0.0332321,0.0363094
193,0.0425222,0.0531209,0.0282987,0.0386397
194,0.0339086,0.0474843,0.0299019,0.0452524
195,0.0308694,0.0400619,0.0281776,0.0715622
196,0.0267809,0.0405412,0.0342678,0.0619858
197,0.0293827,0.0429953,0.0324947,0.0647694
198,0.0328203,0.0445695,0.0338274,0.0712321
199,0.0328203,0.0445695,0.0338274,0.0712321
200,0.0321298,0.0447028,0.0293817,0.0725984
201,0.0331956,0.0427611,0.0273184,0.0525774
202,0.0446733,0.0571098,0.0244445,0.050654
203,0.0369413,0.0563881,0.0360873,0.044004
204,0.0357393,0.0560043,0.0362062,0.0500481
205,0.0357393,0.0560043,0.0362062,0.0500481
206,0.0357393,0.0560043,0.0362062,0.0500481
207,0.0357393,0.0560043,0.0362062,0.0500481
208,0.0343275,0.046225,0.0283674,0.0451875
209,0.0343275,0.046225,0.0283674,0.0451875
210,0.0378239,0.0474143,0.0286593,0.0598118
211,0.0374398,0.0515546,0.0349092,0.0605323
212,0.0311384,0.0378553,0.0263717,0.0531168
213,0.0316846,0.032533,0.0211974,0.045672
214,0.0316846,0.032533,0.0211974,0.045672
215,0.0316846,0.032533,0.0211974,0.045672
216,0.037307,0.0407492,0.0216656,0.0330606
217,0.038143,0.0371431,0.0229715,0.0448046
218,0.0386136,0.0496715,0.0292412,0.0394876
219,0.0331857,0.0492957,0.0346041,0.0668486
220,0.0331857,0.0492957,0.0346041,0.0668486
221,0.0469022,0.0771682,0.0331922,0.0365398
222,0.0361277,0.0624126,0.0434102,0.0346667
223,0.0361277,0.0624126,0.0434102,0.0346667
224,0.038434,0.0650735,0.0386413,0.0381153
225,0.0282246,0.0414874,0.0318047,0.0363551
226,0.0329305,0.0454199,0.0347948,0.0574175
227,0.0414935,0.0621351,0.0372502,0.0431043
228,0.0434353,0.0504232,0.0258957,0.0527583
229,0.0297933,0.0328207,0.0210128,0.061468
230,0.0436131,0.0431693,0.0234448,0.0120661
231,0.0442493,0.0452401,0.0222804,0.062128
232,0.0376052,0.0357759,0.0217368,0.0425652
233,0.0336863,0.0392797,0.0221991,0.045452
234,0.0317447,0.0345332,0.0235547,0.0581678
235,0.0331503,0.0361448,0.0259292,0.0541129
236,0.0390776,0.0509508,0.0268866,0.0617876
237,0.0375607,0.0472818,0.0255484,0.0551678
238,0.0308785,0.0278823,0.0221227,0.0471737
239,0.0295611,0.0311811,0.0213604,0.0557623
240,0.047431,0.0541169,0.0292425,0.05061
241,0.0314576,0.0403535,0.0298585,0.0601956
242,0.0354692,0.0406469,0.023492,0.0627347
243,0.035877,0.0367483,0.0206757,0.0495995
244,0.0313586,0.0374391,0.0250297,0.0413717
245,0.0379591,0.0452846,0.028633,0.0406566
246,0.0379591,0.0452846,0.028633,0.0406566
247,0.0379591,0.0452846,0.028633,0.0406566
248,0.0452508,0.0539289,0.0275024,0.0454049
249,0.035334,0.0401782,0.0277435,0.0437119
250,0.0334141,0.0428361,0.0272228,0.0253733
251,0.0405917,0.0513953,0.0250975,0.0262874
252,0.0415592,0.0651282,0.0336944,0.0286479
253,0.0298243,0.0425256,0.0296464,0.0445624
254,0.0388621,0.0602429,0.0407922,0.0344276
255,0.0388621,0.0602429,0.0407922,0.0344276
256,0.0388621,0.0602429,0.0407922,0.0344276
257,0.0327188,0.0396233,0.030039,0.0652549
258,0.0409517,0.0663421,0.0368383,0.0540397
259,0.0295909,0.042333,0.0322829,0.0636053
260,0.0314357,0.048701,0.0337585,0.0374036
261,0.0422629,0.0541547,0.027654,0.0512825
262,0.0422629,0.0541547,0.027654,0.0512825
263,0.028512,0.0448491,0.0334646,0.0374988
264,0.0359252,0.0469373,0.0281602,0.0547544
265,0.0351221,0.0369615,0.0248498,0.0742547
266,0.0323041,0.0309602,0.0230911,0.0700609
267,0.0358733,0.0371,0.0251374,0.0450405
268,0.0360826,0.0462189,0.0304343,0.0505343
269,0.0357011,0.0551266,0.03417,0.0557335
270,0.0357011,0.0551266,0.03417,0.0557335
271,0.0450093,0.0600742,0.0340341,0.0613379
272,0.0392826,0.0502857,0.0270977,0.0432131
273,0.0379273,0.0598444,0.0333832,0.0690548
274,0.0397892,0.0641912,0.0337281,0.0463485
275,0.0342118,0.0613517,0.0419083,0.0610141
276,0.0587727,0.110694,0.0440978,0.06669
277,0.0466028,0.0720249,0.0358674,0.0417405
278,0.0428789,0.0535741,0.0271121,0.0644206
279,0.0352839,0.0374846,0.0227973,0.0479406
280,0.0284113,0.0225171,0.0153068,0.0589101
281,0.0326607,0.0327826,0.0224466,0.0639064
282,0.0326607,0.0327826,0.0224466,0.0639064
283,0.0328554,0.0385819,0.0254481,0.0508419
284,0.0320543,0.0373449,0.0261179,0.0517102
285,0.0320543,0.0373449,0.0261179,0.0517102
286,0.0320543,0.0373449,0.0261179,0.0517102
287,0.0378423,0.0423109,0.0228154,0.0571438
288,0.0313894,0.0423982,0.0301128,0.0548219
289,0.037512,0.0498759,0.0307378,0.0699832
290,0.04122,0.0576964,0.0306817,0.0537509
