MDTU,min_min,min_max,max_min,max_max5
1,0.166724,0.184357,0.240445,0.260933
2,0.166724,0.184357,0.240445,0.260933
3,0.166724,0.184357,0.240445,0.260933
4,0.166724,0.184357,0.240445,0.260933
5,0.166724,0.184357,0.240445,0.260933
6,0.166724,0.184357,0.240445,0.260933
7,0.166724,0.184357,0.240445,0.260933
8,0.166724,0.184357,0.240445,0.260933
9,0.166724,0.184357,0.240445,0.260933
10,0.166724,0.184357,0.240445,0.260933
11,0.166724,0.184357,0.240445,0.260933
12,0.166724,0.184357,0.240445,0.260933
13,0.166724,0.184357,0.240445,0.260933
14,0.166724,0.184357,0.240445,0.260933
15,0.166724,0.184357,0.240445,0.260933
16,0.166724,0.184357,0.240445,0.260933
17,0.166724,0.184357,0.240445,0.260933
18,0.166724,0.184357,0.240445,0.260933
19,0.166724,0.184357,0.240445,0.260933
20,0.166724,0.184357,0.240445,0.260933
21,0.166724,0.184357,0.240445,0.260933
22,0.166724,0.184357,0.240445,0.260933
23,0.166724,0.184357,0.240445,0.260933
24,0.166724,0.184357,0.240445,0.260933
25,0.166724,0.184357,0.240445,0.260933
26,0.166724,0.184357,0.240445,0.260933
27,0.166724,0.184357,0.240445,0.260933
28,0.166724,0.184357,0.240445,0.260933
29,0.166724,0.184357,0.240445,0.260933
30,0.166724,0.184357,0.240445,0.260933
31,0.166724,0.184357,0.240445,0.260933
32,0.166724,0.184357,0.240445,0.260933
33,0.166724,0.184357,0.240445,0.260933
34,0.166724,0.184357,0.240445,0.260933
35,0.166724,0.184357,0.240445,0.260933
36,0.166724,0.184357,0.240445,0.260933
37,0.166724,0.184357,0.240445,0.260933
38,0.166724,0.184357,0.240445,0.260933
39,0.166724,0.184357,0.240445,0.260933
40,0.166724,0.184357,0.240445,0.260933
41,0.166724,0.184357,0.240445,0.260933
42,0.166724,0.184357,0.240445,0.260933
43,0.166724,0.184357,0.240445,0.260933
44,0.166724,0.184357,0.240445,0.260933
45,0.166724,0.184357,0.240445,0.260933
46,0.166724,0.184357,0.240445,0.260933
47,0.166724,0.184357,0.240445,0.260933
48,0.166724,0.184357,0.240445,0.260933
49,0.166724,0.184357,0.240445,0.260933
50,0.106676,0.156286,0.204377,0.243018
51,0.106676,0.156286,0.204377,0.243018
52,0.081161,0.127695,0.170882,0.213737
53,0.0368501,0.0932586,0.130468,0.184692
54,0.0258294,0.0659781,0.119475,0.160893
55,0.0258294,0.0659781,0.119475,0.160893
