t,e^(-dS)
1,24834.8
2,0.0915381
3,0.0672728
4,0.0502372
5,0.0394785
6,0.0702286
7,0.069183
8,0.0490949
9,0.0326144
10,0.0224829
11,0.0414196
12,0.0628503
13,0.0525495
14,0.0487524
15,0.0541499
16,0.0514575
17,0.0599047
18,0.0255786
19,0.0784731
20,0.0194288
21,0.0348048
22,0.0489478
23,0.0605673
24,0.0262261
25,0.0478827
26,0.0500366
27,0.0554652
28,0.0423833
29,0.0442013
30,0.0513033
31,0.0949884
32,0.0368832
33,0.0461896
34,0.0680849
35,0.0440689
36,0.0357216
37,0.0339455
38,0.0389686
39,0.0619146
40,0.0438491
41,0.057671
42,0.0653499
43,0.0338438
44,0.0429379
45,0.0384268
46,0.0436304
47,0.0382734
48,0.0557432
49,0.0334067
50,0.0402357
51,0.0599047
52,0.112141
53,0.100963
54,0.328572
55,0.392115
56,0.302401
57,0.574302
58,0.265272
59,0.540587
60,0.451852
61,1.12423
62,0.599835
63,1.16953
64,0.790255
65,0.881879
66,0.506516
67,0.716054
68,0.646812
69,1.11505
70,0.927131
71,1.10993
72,1.36875
73,1.13928
74,0.514016
75,1.35216
76,0.796284
77,1.39892
78,1.05103
79,1.10683
80,1.40678
81,0.582282
82,0.96358
83,0.97062
84,0.569384
85,0.393057
86,1.1965
87,1.27583
88,1.2338
89,0.664314
90,1.91497
91,0.749837
92,1.5005
93,0.67368
94,0.847978
95,0.73764
96,0.59191
97,0.52503
98,0.75654
99,1.59632
100,1.63968
101,0.742598
102,0.938793
103,1.32339
104,0.947944
105,0.998835
106,1.63101
107,0.615636
108,0.845016
109,1.094
110,1.12637
111,0.757827
112,0.454163
113,0.565582
114,0.931527
115,0.637437
116,1.05787
117,0.603385
118,0.565808
119,0.474165
120,0.880646
121,2.18781
122,1.13894
123,1.29085
124,1.0244
125,0.61183
126,0.583623
127,1.02282
128,0.670521
129,0.667044
130,1.33416
131,0.773136
132,0.809046
133,1.16672
134,1.2421
135,0.544656
136,0.830357
137,3.24463
138,0.489094
139,1.61624
140,0.698444
141,0.656456
142,0.38647
143,1.08397
144,1.47197
145,0.656521
146,0.734034
147,2.20428
148,0.485003
149,1.19351
150,1.43204
151,1.33376
152,0.731323
153,0.501977
154,0.840549
155,0.901225
156,0.93853
157,1.09446
158,0.554106
159,0.632864
160,1.19411
161,1.29966
162,0.83644
163,0.997349
164,1.33056
165,0.678752
166,0.678277
167,0.609571
168,0.792074
169,0.946021
170,0.6558
171,1.04074
172,0.688528
173,0.535315
174,0.598158
175,0.862862
176,0.822588
177,1.19125
178,0.98224
179,0.898526
180,0.593095
181,0.679703
182,0.85573
183,1.20226
184,0.777012
185,1.53664
186,0.993475
187,0.327588
188,1.52379
189,1.03783
190,0.901947
191,1.40481
192,0.325302
193,1.0521
194,1.00985
195,1.03425
196,0.908891
197,0.984974
198,1.18578
199,0.574245
200,0.937724
201,1.28582
202,0.785842
203,1.19339
204,0.992025
205,0.518145
206,0.393136
207,0.687564
208,0.536226
209,0.475923
210,0.821601
211,1.39389
212,0.601277
213,1.34986
214,0.807671
215,0.69503
216,0.987627
217,1.55691
218,1.31679
219,1.07277
220,0.533765
221,0.993939
222,0.655275
223,0.603204
224,2.04092
225,0.632801
226,1.20961
227,0.509207
228,0.66312
229,1.04477
230,1.28827
231,1.01188
232,1.59919
233,1.21094
234,0.538752
235,0.771977
236,0.684135
237,0.91405
238,1.01609
239,0.694544
240,0.522516
241,1.83253
242,1.4563
243,0.57961
244,0.499074
245,0.842485
246,0.552777
247,0.482536
248,0.679159
249,0.728987
250,0.912069
251,0.580886
252,0.679023
253,0.82605
254,1.29473
255,0.708645
256,0.573212
257,1.16789
258,1.12109
259,0.676313
260,1.98457
261,0.925714
262,0.875553
263,3.20272
264,1.18625
265,0.987894
266,1.28969
267,0.783331
268,1.10705
269,0.811476
270,0.66611
271,0.825637
272,1.36793
273,1.69774
274,0.500074
275,0.925492
276,1.21762
277,0.86269
278,1.10716
279,0.417154
280,0.88232
281,0.818649
282,0.757373
283,0.897269
284,0.593867
285,0.382893
286,0.699213
287,1.15673
288,0.758585
289,1.37108
290,0.806138
291,1.09618
292,0.91103
293,1.11494
294,0.772055
295,0.844847
296,0.498027
297,0.803322
298,1.13451
299,0.570467
300,0.92702
301,0.950668
302,0.783566
303,1.03285
304,0.603264
305,0.651811
306,0.584324
307,0.922249
308,0.773214
309,0.681745
310,0.541398
311,0.600315
312,0.599775
313,0.4774
314,0.806783
315,2.04071
316,1.11049
317,0.463523
318,0.867968
319,0.778957
320,2.77319
321,1.15281
322,1.10342
323,0.526871
324,0.631157
325,1.00056
326,1.52776
327,0.534566
