t,cond_num
10,5.72986
20,5.72986
30,5.72986
40,5.72986
50,5.77314
60,5.86478
70,5.88336
80,5.89179
90,5.88383
100,5.863
110,5.79702
120,5.93539
130,5.91444
140,5.82505
150,5.95397
160,5.87283
170,5.80019
180,5.86707
190,5.73935
200,5.76416
210,5.82929
220,5.95941
230,5.8524
240,5.91798
250,5.91627
260,5.87649
270,5.84558
280,5.85306
290,5.89734
300,5.74024
310,5.8163
320,5.82247
330,5.78829
340,5.83325
350,5.7994
360,5.85055
370,5.88258
380,5.8086
390,5.83075
400,5.81114
410,5.90085
420,5.79598
430,5.79818
440,5.82349
450,5.92706
460,5.85938
470,5.8987
480,5.91728
490,5.89124
500,5.82573
510,5.87146
520,5.86852
530,5.76308
540,5.9185
550,5.83369
560,5.88332
570,5.82498
580,5.84647
590,5.84027
600,5.85574
610,5.83684
620,5.90525
630,5.85472
640,5.83457
650,5.86966
660,5.77942
670,5.95299
680,5.77762
690,5.91395
700,5.84557
710,5.90516
720,5.93583
730,5.76261
740,5.91079
750,5.85756
760,5.94564
770,5.79173
780,5.93703
790,5.78802
800,5.82893
810,5.81527
820,5.82225
830,5.8343
840,5.85362
850,5.82559
860,5.80802
870,5.74076
880,5.87194
890,5.92169
900,5.72438
910,5.92681
920,5.83941
930,5.86457
940,5.93272
950,5.81033
960,5.85762
970,5.90482
980,5.84052
990,5.92774
1000,5.81859
1010,5.76866
1020,5.8265
1030,5.97658
1040,5.94943
1050,5.81487
1060,5.88976
1070,5.85555
1080,5.72328
1090,5.89671
1100,5.76681
1110,5.77606
1120,5.71953
1130,5.86435
1140,5.87226
1150,5.91549
1160,5.82906
1170,5.82367
1180,5.86535
1190,5.7551
1200,5.83516
1210,5.82446
1220,5.88097
1230,5.84809
1240,5.88031
1250,5.88904
1260,5.89151
1270,5.84133
1280,5.9254
1290,5.9192
1300,5.92787
1310,5.7727
1320,5.80349
1330,5.91227
1340,5.82845
1350,5.93369
1360,5.85847
1370,5.93662
1380,5.83084
1390,5.84058
1400,5.77933
1410,5.87881
1420,5.76655
1430,5.87588
1440,5.87705
1450,5.83021
1460,5.83029
1470,5.84855
1480,5.83032
1490,5.85075
1500,5.86357
1510,5.77252
1520,5.76581
1530,5.88656
1540,5.93572
1550,5.71052
1560,5.89699
1570,5.94153
1580,5.95348
1590,6.04755
1600,5.77533
1610,5.8402
1620,5.8119
1630,5.93242
1640,5.87308
1650,5.85794
1660,5.96922
1670,5.80687
1680,5.924
1690,5.76621
1700,5.85788
1710,5.78215
1720,5.84433
1730,5.82455
1740,5.79714
1750,5.87724
1760,5.76111
1770,5.82289
1780,5.93253
1790,5.77671
1800,5.84813
1810,5.84662
1820,5.90091
1830,5.8285
1840,5.81088
1850,5.81075
1860,5.82684
1870,5.92254
1880,5.95678
1890,5.92167
1900,5.84702
1910,5.85662
1920,5.84276
1930,5.80916
1940,5.87393
1950,5.91173
1960,5.74886
1970,5.86612
1980,5.89993
1990,5.95089
2000,5.87173
2010,5.84504
2020,5.8932
2030,5.8531
2040,5.83617
2050,5.81665
2060,5.78321
2070,5.9512
2080,5.8382
2090,5.87335
2100,5.88297
2110,6.02327
2120,6.00611
2130,5.77531
2140,5.84167
2150,5.80032
2160,5.81088
2170,5.80211
2180,5.77623
2190,5.84318
2200,5.86779
2210,5.72722
2220,5.88246
2230,5.82442
2240,5.91509
2250,5.7227
2260,5.8722
2270,5.89483
2280,5.81508
2290,5.8826
2300,5.79751
2310,5.89207
2320,5.9506
2330,5.82908
2340,5.8896
2350,5.89107
2360,5.94414
2370,5.87769
2380,5.87033
2390,5.67566
2400,5.74748
2410,5.92445
2420,5.79138
2430,5.95227
2440,5.79912
2450,5.86922
2460,5.72932
2470,5.88138
2480,5.79713
2490,5.88574
2500,5.95144
2510,5.8553
2520,5.81727
2530,5.8489
2540,5.90467
2550,5.8224
2560,5.80815
2570,5.78396
2580,5.84859
2590,5.81338
2600,5.83457
2610,5.96363
2620,5.92608
2630,5.88829
2640,5.84563
2650,5.84927
2660,5.84129
2670,5.94097
2680,5.71988
2690,5.75641
2700,5.7951
2710,5.84558
2720,5.8844
2730,5.81998
2740,5.79489
2750,5.86358
2760,5.85458
2770,5.87638
2780,5.88115
2790,5.82959
2800,5.86325
2810,5.81267
2820,5.79982
2830,5.93453
2840,5.77192
2850,5.77865
2860,5.85345
2870,5.79385
2880,5.81235
2890,5.92929
2900,5.80042
2910,5.83625
2920,5.85882
2930,5.83074
2940,5.7612
2950,5.89198
2960,5.87106
2970,5.82924
2980,5.82148
2990,5.81011
3000,5.82301
3010,5.86607
3020,5.75524
3030,5.81963
3040,5.81053
3050,5.85163
3060,5.76356
3070,5.82563
3080,5.83943
3090,5.80153
3100,5.90271
3110,5.88643
3120,5.88395
3130,5.88086
3140,5.91018
3150,5.88298
3160,5.91455
3170,5.82797
3180,5.8808
3190,5.87426
3200,5.82604
3210,5.78121
3220,5.84738
3230,5.7925
3240,5.86205
3250,5.79055
3260,5.85074
3270,5.90017
3280,5.89938
3290,5.92322
3300,5.84132
3310,5.90097
3320,5.85678
3330,5.93248
3340,5.87565
3350,5.81708
3360,5.81108
3370,5.84169
3380,5.86551
3390,5.73154
3400,5.84347
3410,5.80813
3420,5.94947
3430,5.8661
3440,5.8637
3450,5.97583
3460,5.86636
3470,5.8552
3480,5.83651
3490,5.76817
3500,5.72216
