MDTU,|det-1|^2,1-Re(det),Im(det)
1,7.78126e+08,-27887.4,0.265799
2,7.78126e+08,-27887.4,0.265799
3,7.78126e+08,-27887.4,0.265799
4,7.78126e+08,-27887.4,0.265799
5,7.78126e+08,-27887.4,0.265799
6,7.78126e+08,-27887.4,0.265799
7,7.78126e+08,-27887.4,0.265799
8,7.78126e+08,-27887.4,0.265799
9,7.78126e+08,-27887.4,0.265799
10,7.78126e+08,-27887.4,0.265799
11,7.78126e+08,-27887.4,0.265802
12,7.78126e+08,-27887.4,0.265802
13,7.78126e+08,-27887.4,0.265802
14,7.78126e+08,-27887.4,0.265802
15,7.78126e+08,-27887.4,0.265802
16,7.78126e+08,-27887.4,0.265802
17,7.78126e+08,-27887.4,0.265802
18,7.78126e+08,-27887.4,0.265802
19,7.78126e+08,-27887.4,0.265802
20,7.78126e+08,-27887.4,0.265802
21,7.78126e+08,-27887.4,0.265802
22,7.78126e+08,-27887.4,0.265802
23,7.78126e+08,-27887.4,0.265802
24,7.78126e+08,-27887.4,0.265802
25,7.78126e+08,-27887.4,0.265802
26,7.78126e+08,-27887.4,0.265802
27,7.78126e+08,-27887.4,0.265802
28,7.78126e+08,-27887.4,0.265802
29,7.78126e+08,-27887.4,0.265802
30,7.78126e+08,-27887.4,0.265802
31,7.78126e+08,-27887.4,0.265802
32,7.78126e+08,-27887.4,0.265802
33,7.78126e+08,-27887.4,0.265802
34,7.78126e+08,-27887.4,0.265802
35,7.78126e+08,-27887.4,0.265802
36,7.78126e+08,-27887.4,0.265802
37,7.78126e+08,-27887.4,0.265802
38,7.78126e+08,-27887.4,0.265802
39,7.78126e+08,-27887.4,0.265802
40,7.78126e+08,-27887.4,0.265802
41,7.78126e+08,-27887.4,0.265802
42,7.78126e+08,-27887.4,0.265802
43,7.78126e+08,-27887.4,0.265802
44,7.78126e+08,-27887.4,0.265802
45,7.78126e+08,-27887.4,0.265802
46,7.78126e+08,-27887.4,0.265802
47,7.78126e+08,-27887.4,0.265802
48,7.78126e+08,-27887.4,0.265802
49,7.78126e+08,-27887.4,0.265802
50,2.44455e+07,-4942.45,0.0298617
51,2.44455e+07,-4942.45,0.0298614
52,1.12593e+06,-1060.48,-0.0389661
53,39951,-199.727,-0.0134169
54,7976,-89.2612,-0.00165231
55,7976,-89.2612,-0.00165231
56,2200.95,-46.8836,0.0010252
57,2200.95,-46.8836,0.0010252
58,831.353,-28.8113,-0.000665322
59,390.366,-19.7406,-0.000355068
