ReTr(L),ImTr(L)
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
5.78579,-0.574979
4.57504,0.640075
4.57504,0.640075
3.60791,0.515322
2.82978,0.0356126
2.36124,-0.137203
2.36124,-0.137203
2.25738,-0.467657
2.25738,-0.467657
1.81977,-0.690674
1.71457,-0.735829
1.52465,-0.824196
1.47764,-0.752135
1.51653,-0.638357
1.45895,-0.648194
1.4071,-0.706253
1.45613,-0.673127
1.39558,-0.690642
1.26622,-0.913463
1.09946,-0.833173
1.30417,-0.755159
1.3542,-0.537459
1.26671,-0.57979
1.17338,-0.763712
1.20609,-0.740876
1.05675,-0.770456
0.946689,-0.970998
0.946689,-0.970998
0.983318,-0.793435
1.05625,-0.835345
1.21383,-0.666024
1.22334,-0.439456
1.19223,-0.427762
1.10569,-0.591671
1.20501,-0.475107
1.19158,-0.43952
1.2756,-0.261743
1.26368,-0.265459
1.25425,-0.331866
1.1908,-0.393659
1.1908,-0.393659
1.19755,-0.486906
1.23857,-0.563907
1.11043,-0.687208
1.08216,-0.892769
1.08216,-0.892769
1.04093,-0.82464
0.884464,-0.955783
0.884464,-0.955783
0.884337,-0.920022
0.900787,-0.747353
0.94306,-0.788467
1.06276,-0.554863
1.03005,-0.646999
1.23501,-0.390793
1.22336,-0.353879
1.22699,-0.401151
1.20753,-0.39272
1.21932,-0.517589
1.15334,-0.423277
1.20356,-0.251755
1.17948,-0.678657
0.948924,-0.720751
0.948924,-0.720751
0.948924,-0.720751
0.897797,-0.91853
0.784331,-1.03418
0.692368,-1.12629
0.692368,-1.12629
0.682195,-1.0535
0.731914,-0.868779
1.09042,-0.594288
1.12211,-0.541761
1.15648,-0.521182
1.19931,-0.317033
1.22916,-0.501708
1.06029,-0.52157
1.06029,-0.52157
1.06878,-0.718395
1.06878,-0.718395
1.06878,-0.718395
1.09509,-0.635056
1.30944,-0.384566
1.30929,-0.189474
1.40442,-0.137362
1.3107,-0.175119
1.3107,-0.175119
1.2613,0.0168961
1.34199,0.00533009
1.23678,0.222861
1.33376,0.123689
1.33376,0.123689
1.33376,0.123689
1.33376,0.123689
1.41977,0.136213
1.38771,0.2344
1.43617,-0.11915
1.27051,0.0366009
1.2981,0.165126
1.21162,0.135563
1.19601,-0.061055
1.25325,-0.212095
1.13001,0.0960909
1.1846,0.153618
1.19159,-0.0480941
1.19692,0.271733
1.23726,0.319989
1.18752,0.132463
1.3076,0.25482
1.19075,0.286324
1.26393,-0.0718496
1.1252,0.134721
1.24661,0.207257
1.13394,0.289907
1.18925,0.378199
1.23381,0.192673
1.29076,0.0908975
1.2425,0.0835456
1.2425,0.0835456
1.29914,0.0342941
