t,deltaS
177,-0.175
178,0.01792
179,0.107
180,0.5224
181,0.3861
182,0.1558
183,-0.1842
184,0.2523
185,-0.4296
186,0.006546
187,1.116
188,-0.4212
189,-0.03713
190,0.1032
191,-0.3399
192,1.123
193,-0.05079
194,-0.009806
195,-0.03368
196,0.09553
197,0.01514
198,-0.1704
199,0.5547
200,0.0643
201,-0.2514
202,0.241
203,-0.1768
204,0.008007
205,0.6575
206,0.9336
207,0.3746
208,0.6232
209,0.7425
210,0.1965
211,-0.3321
212,0.5087
213,-0.3
214,0.2136
215,0.3638
216,0.01245
217,-0.4427
218,-0.2752
219,-0.07024
220,0.6278
221,0.006079
222,0.4227
223,0.5055
224,-0.7134
225,0.4576
226,-0.1903
227,0.6749
228,0.4108
229,-0.0438
230,-0.2533
231,-0.01181
232,-0.4695
233,-0.1914
234,0.6185
235,0.2588
236,0.3796
237,0.08987
238,-0.01596
239,0.3645
240,0.6491
241,-0.6057
242,-0.3759
243,0.5454
244,0.695
245,0.1714
246,0.5928
247,0.7287
248,0.3869
249,0.3161
250,0.09204
251,0.5432
252,0.3871
253,0.1911
254,-0.2583
255,0.3444
256,0.5565
257,-0.1552
258,-0.1143
259,0.3911
260,-0.6854
261,0.07719
262,0.1329
263,-1.164
264,-0.1708
265,0.01218
266,-0.2544
267,0.2442
268,-0.1017
269,0.2089
270,0.4063
271,0.1916
272,-0.3133
273,-0.5293
274,0.693
275,0.07743
276,-0.1969
277,0.1477
278,-0.1018
279,0.8743
280,0.1252
281,0.2001
282,0.2779
283,0.1084
284,0.5211
285,0.96
286,0.3578
287,-0.1456
288,0.2763
289,-0.3156
290,0.2155
291,-0.09183
292,0.09318
293,-0.1088
294,0.2587
295,0.1686
296,0.6971
297,0.219
298,-0.1262
299,0.5613
300,0.07578
301,0.05059
302,0.2439
303,-0.03232
304,0.5054
305,0.428
306,0.5373
307,0.08094
308,0.2572
309,0.3831
310,0.6136
311,0.5103
312,0.5112
313,0.7394
314,0.2147
315,-0.7133
316,-0.1048
317,0.7689
318,0.1416
319,0.2498
320,-1.02
321,-0.1422
322,-0.09841
323,0.6408
324,0.4602
325,-0.0005599
326,-0.4238
327,0.6263
328,-0.2983
329,0.2279
330,0.7077
331,0.4295
332,0.1018
333,-0.5222
334,0.05516
335,0.5065
336,0.6578
337,1.072
338,0.09763
339,0.2824
340,0.07828
341,0.1333
342,-0.4891
343,0.916
344,-0.08159
345,0.342
346,-0.1954
347,-0.4214
348,-0.04399
349,0.2018
350,-0.4128
351,0.7139
352,-0.2558
353,0.8964
354,0.4574
355,0.006514
356,-0.01318
357,0.08437
358,-0.2952
359,-0.1022
360,0.2983
361,0.1559
362,-0.4749
363,-0.02375
364,0.01942
365,0.3712
366,-0.04035
367,0.3454
368,-0.6427
369,-0.4956
370,-0.04787
371,0.0928
372,0.1889
373,0.313
374,0.4587
375,0.06358
376,-0.05481
377,-0.08043
378,-0.5224
379,0.2389
380,-0.1701
381,-0.1022
382,0.3163
383,-0.4237
384,-0.254
385,0.3196
386,0.1205
387,0.05037
388,0.8852
389,0.2549
390,1.125
391,0.6724
392,-0.01437
393,0.07063
394,-0.2886
395,0.1045
396,-0.4947
397,0.09796
398,0.4625
399,0.2471
400,-0.5879
401,0.1276
402,0.4985
403,-0.08407
404,0.138
405,-0.1913
406,0.3343
407,-0.09522
408,0.4543
409,0.5141
410,-0.2719
411,0.02732
412,0.687
413,0.2844
414,0.1928
415,-0.3519
416,0.1005
417,0.05346
418,-0.3042
419,-0.806
420,0.5224
421,0.2635
422,-0.4071
423,0.07037
424,0.5135
425,-0.109
426,-0.05449
427,0.6133
428,-0.3929
429,0.1756
430,0.3024
431,0.3343
432,-0.1347
433,-0.7663
434,0.3862
435,-0.1832
436,0.59
437,-0.00572
438,0.1631
439,0.3509
440,-0.7807
441,-0.2761
442,-0.05005
443,0.1221
444,-0.398
445,-0.5194
446,-0.07112
447,-0.1421
448,-0.4517
449,0.2586
450,-0.1866
451,0.9161
452,0.2749
453,-0.2892
454,0.6051
455,0.5415
456,0.368
457,0.2553
458,0.727
459,-0.7096
460,0.1623
461,0.602
462,0.3737
463,-0.2134
464,-0.1776
465,0.517
466,0.1989
467,0.04918
468,-0.1027
469,0.3703
470,-0.2993
471,0.5739
472,-0.1269
473,0.567
474,0.6069
475,-0.08445
476,0.7558
477,-0.6709
478,0.02919
479,-0.3839
480,-0.1132
481,0.4251
482,0.5294
483,0.1007
484,0.1532
485,0.4756
486,0.558
487,0.4116
488,-0.6408
489,0.01019
490,1.069
491,1.209
492,-0.2583
493,0.1345
494,-0.5303
495,0.01844
496,0.6855
497,0.2388
498,0.01436
499,-0.2167
500,0.6525
501,-0.3646
502,0.5125
503,-0.0993
504,0.1874
505,0.05975
506,-0.1897
507,0.1892
508,-0.3822
509,0.6571
510,0.09328
511,0.3008
512,0.346
513,-0.4886
514,-0.7119
515,0.6217
516,-0.04544
517,-0.01453
518,0.9873
519,-0.4297
520,-0.5322
521,-0.9559
522,-0.3082
523,0.5259
524,-0.2883
525,0.5092
526,-0.2774
527,0.4802
528,0.6355
529,-0.4241
530,-0.2162
531,-0.855
532,0.07335
533,0.4326
534,-0.08502
535,0.1485
536,-0.07986
537,-0.08259
538,-0.4857
539,-0.07734
540,0.1361
541,0.25
542,0.6753
543,-0.2079
544,1.143
545,1.311
546,0.1855
547,0.5509
548,0.05903
549,-0.148
550,0.4371
551,0.2758
552,-0.1549
553,-0.2967
554,-0.1184
555,-0.03362
556,-0.165
557,0.3583
558,-1.258
559,-0.3878
560,-0.2277
561,-0.07411
562,-0.4267
563,-0.06549
564,0.04733
565,0.2948
566,0.516
567,-0.2878
568,-0.4452
569,-0.2494
570,-0.4587
571,0.5494
572,0.3661
573,0.7595
574,0.2924
575,0.1168
576,0.584
577,-0.5822
578,-0.5808
579,0.5093
580,-0.3692
581,0.4737
582,0.08481
583,-0.3242
584,-0.1628
585,-0.6004
586,-0.02172
587,0.001996
588,0.5645
589,-0.3934
590,0.1231
591,-0.03372
592,0.3506
593,0.001643
594,-0.1678
595,0.5646
596,0.003706
597,0.04322
598,-0.1072
599,0.7862
600,0.02905
601,-0.5094
602,0.3158
603,-0.255
604,-0.2648
605,-0.5366
606,0.6023
607,0.2541
608,-0.493
609,-0.6106
610,-0.2186
611,0.6237
612,-0.2295
613,0.4445
614,-0.08142
615,0.3374
616,0.3984
617,-0.0272
618,0.3254
619,0.8492
620,0.749
621,-0.09706
622,0.2344
623,0.07668
624,0.5943
625,-0.04336
626,-0.07296
627,0.6178
628,-0.2195
629,-0.2987
630,-0.327
631,0.5989
632,1.111
633,0.4068
634,-0.2931
635,0.7409
636,-0.338
637,-0.1152
638,-0.2045
639,-0.03849
640,0.01826
641,0.7769
642,-0.01172
643,-0.7482
644,-0.1402
645,-0.2125
646,0.1921
647,-0.2426
648,0.6135
649,-0.2929
650,0.6139
651,-0.295
652,-0.1889
653,0.5391
654,0.4745
655,0.0172
656,-0.3844
657,0.02062
658,0.01749
659,0.4366
660,0.1703
661,-0.3486
662,-0.5015
663,-0.1322
664,0.123
665,0.381
666,0.5527
667,0.1302
668,0.2286
669,-0.2547
670,0.04157
671,-0.05277
672,0.4375
673,0.1356
674,0.06413
675,-0.3286
676,0.3592
677,-0.7616
678,0.3817
679,0.08202
680,-0.05174
681,-0.0276
682,0.1081
683,-0.2412
684,-0.03567
685,-0.3372
686,0.6129
687,0.3333
688,0.117
689,0.06932
690,0.6594
691,-0.6464
692,0.3619
693,0.04493
694,-0.1048
695,0.8333
696,-0.2807
697,0.302
698,-0.3353
699,-0.5377
700,0.7745
701,0.2578
702,-0.1863
703,0.119
704,0.06313
705,-0.2384
706,0.6393
707,-0.4203
708,0.0977
709,0.405
710,-0.5271
711,-0.4109
712,-0.3341
713,0.8916
714,0.6434
715,0.4656
716,0.3288
717,-0.3989
718,-0.1631
719,-0.2613
720,-0.2515
721,-0.4845
722,-0.5262
723,0.291
724,-0.5207
725,0.1598
726,0.4804
727,0.4081
728,-0.1557
729,-0.01893
730,0.1707
731,0.004417
732,-0.04162
733,-0.5085
734,0.5283
735,0.671
736,0.2183
737,0.5817
738,0.4033
739,0.1909
740,-0.3071
741,0.06663
742,0.3669
743,-0.07185
744,-0.5245
745,-0.07407
746,0.2634
747,1.281
748,0.3172
749,-0.02315
750,-0.1796
751,0.7783
752,-0.6545
753,-0.2414
754,-0.4169
755,-0.167
756,-0.0821
757,-0.4044
758,-0.6209
759,0.4321
760,-0.3688
761,0.4843
762,-0.06368
763,0.151
764,0.5107
765,0.4454
766,-0.1203
767,0.7521
768,0.1245
769,0.3646
770,-0.389
771,-0.184
772,0.3402
773,-0.2403
774,0.5702
775,-0.5759
776,0.4715
777,-0.5231
778,-0.05483
779,-0.2864
780,-0.204
781,-0.05628
782,-0.4237
783,-0.03504
784,-0.3748
785,-0.2235
786,0.5076
787,0.3334
788,0.6095
789,0.4308
790,0.2304
791,0.1919
792,0.1209
793,0.9799
794,-0.1026
795,0.4883
796,-0.2174
797,0.2437
798,-0.002365
799,-0.5259
800,0.009435
801,-0.3182
802,-0.3958
803,0.04807
804,0.2194
805,0.3001
806,0.1508
807,0.1028
808,0.009392
809,0.1471
810,0.1699
811,0.449
812,0.5071
813,0.4779
814,0.08311
815,0.06079
816,0.04042
817,0.08432
818,0.5402
819,0.9739
820,0.1912
821,0.481
822,-0.2822
823,0.3825
824,-0.3314
825,-0.04551
826,0.03104
827,0.01156
828,-0.2036
829,0.2694
830,-0.07334
831,0.5006
832,-0.2608
833,0.2204
834,0.9621
835,0.4453
836,-0.2878
837,-0.2962
838,0.2453
839,0.4262
840,0.06552
841,0.4442
842,0.09954
843,0.1844
844,0.2629
845,-0.09582
846,0.09723
847,-0.5523
848,0.003714
849,0.1427
850,0.1479
851,-0.05291
852,0.2877
853,-0.08078
854,-0.2524
855,-0.03698
856,-0.2812
857,0.6517
858,0.2823
859,0.1121
860,-0.3487
861,0.003244
862,0.04081
863,-0.4076
864,-0.05147
865,0.02223
866,0.4078
867,-0.04747
868,0.7019
869,0.003158
870,0.72
871,0.08857
872,0.004016
873,0.2975
874,0.2781
875,0.2874
876,-0.2224
877,0.603
878,-0.7058
879,0.1636
880,0.5088
881,0.354
882,0.5075
883,0.2623
884,-0.1361
885,0.01948
886,-0.03282
887,0.3612
888,0.09821
889,0.2403
890,0.5422
891,0.03123
892,0.05552
893,-0.4452
894,0.3775
895,0.04216
896,0.1338
897,0.5213
898,-0.1349
899,-0.5226
900,-0.1533
901,-0.0008192
902,0.5172
903,-0.823
904,-0.0302
905,0.2821
906,-0.06509
907,-0.3784
908,-1.037
909,0.2545
910,0.8352
911,0.4745
912,0.6263
913,-0.3343
914,-0.06974
915,0.2345
916,-0.008693
917,0.5119
918,0.7748
919,0.8631
920,0.1913
921,0.2346
922,1.039
923,0.4137
924,0.2519
925,0.0122
926,0.06421
927,-0.6719
928,-0.2381
929,0.5762
930,-0.1695
931,-0.4025
932,-0.3736
933,0.1998
934,-0.02696
935,-0.1497
936,0.4478
937,-0.2746
938,-0.4429
939,0.2627
940,0.5044
941,-0.8118
942,0.2623
943,-0.318
944,0.1975
945,-0.1961
946,-0.08612
947,-0.4762
948,0.05289
949,0.1029
950,0.02349
951,-0.2844
952,0.2646
953,-0.09077
954,-0.2518
955,-0.02384
956,0.857
957,0.1982
958,-0.01064
959,-0.03298
960,0.06655
961,-0.09393
962,0.236
963,0.9277
964,-0.07455
965,0.07373
966,0.4174
967,-0.2352
968,0.2726
969,-0.02283
970,-0.08911
971,0.1644
972,-0.1111
973,0.224
974,0.3182
975,0.2864
976,0.304
977,0.1679
978,0.1041
979,0.4819
980,-0.006771
981,-0.2342
982,0.4201
983,-0.1537
984,0.8103
985,0.5033
986,-0.06297
987,0.5786
988,0.6591
989,-0.4108
990,-0.5886
991,-0.4328
992,0.08504
993,-0.6172
994,0.2165
995,0.09548
996,-0.1762
997,0.2531
998,0.0325
999,0.1661
1000,0.2015
1001,0.1528
1002,-0.07395
1003,0.08003
1004,-0.02588
1005,-0.3527
1006,0.4801
1007,-0.07615
1008,0.1026
1009,-0.002002
1010,0.7805
1011,0.2844
1012,-0.2973
1013,0.4873
1014,0.2747
1015,-0.003498
1016,-0.9392
1017,-0.1972
1018,0.5986
1019,0.2233
1020,-0.3423
1021,0.1417
1022,0.552
1023,0.5353
1024,0.1241
1025,0.1084
1026,-0.01853
1027,-0.3314
1028,-0.4097
1029,0.01463
1030,0.2412
1031,0.3508
1032,0.4061
1033,0.4919
1034,-0.1649
1035,-0.177
1036,0.05722
1037,0.166
1038,0.7067
1039,-0.07574
1040,0.5889
1041,0.4774
1042,1.063
1043,-0.2133
1044,0.4327
1045,0.3904
1046,0.4109
1047,-0.6122
1048,0.1772
1049,0.1948
1050,-0.03368
1051,-0.001373
1052,-0.03278
1053,0.1032
1054,-0.1211
1055,-0.1129
1056,-0.3191
1057,-0.5497
1058,-0.06304
1059,-0.07729
1060,0.2726
1061,0.1945
1062,-0.4828
1063,0.2342
1064,0.3719
1065,0.2823
1066,-0.01175
1067,0.06259
1068,0.08114
1069,-0.01199
1070,0.3103
1071,0.3114
1072,0.3298
1073,-0.2698
1074,-0.06527
1075,-0.4541
1076,0.2102
1077,0.1665
1078,-0.3663
1079,0.2658
1080,-0.5818
1081,0.09119
1082,0.2814
1083,0.7212
1084,0.3579
1085,0.5761
1086,-0.009613
1087,-0.004614
1088,-0.9642
1089,0.5014
1090,-0.0004212
1091,0.01698
1092,-0.3585
1093,0.1604
1094,-0.6113
1095,0.2495
1096,-0.04126
1097,0.3054
1098,0.01648
1099,-0.01344
1100,-0.1709
1101,-0.3256
1102,0.4956
1103,0.7387
1104,-0.1454
1105,0.9349
1106,1.131
1107,0.6364
1108,0.1368
1109,0.04732
1110,-0.8223
1111,-0.04443
1112,0.4012
1113,0.269
1114,0.02537
1115,0.6157
1116,-0.2309
1117,-0.338
1118,0.3828
1119,0.3769
1120,0.8579
1121,-0.5235
1122,0.2995
1123,-0.2777
1124,-0.6917
1125,0.797
1126,0.1445
1127,-0.07495
1128,-0.1515
1129,0.05664
1130,0.077
1131,0.5867
1132,-0.3644
1133,0.3999
1134,0.1636
1135,-0.2403
1136,-0.626
1137,-0.05651
1138,0.2141
1139,0.3181
1140,0.6596
1141,-0.398
1142,0.2348
1143,0.04347
1144,1.13
1145,0.2228
1146,-0.03793
1147,-0.5087
1148,-0.2309
1149,0.8448
1150,0.446
1151,-0.5561
1152,0.1888
1153,0.2762
1154,0.2179
1155,0.8121
1156,-0.1866
1157,0.252
1158,-0.3976
1159,0.7523
1160,0.3754
1161,0.6369
1162,0.4612
1163,0.07501
1164,-0.04362
1165,-0.3555
1166,0.08819
1167,-0.1153
1168,0.1527
1169,-0.241
1170,0.3502
1171,0.3024
1172,-0.5661
1173,-0.8956
1174,-0.3277
1175,0.3199
1176,0.3237
1177,-0.1228
1178,0.6783
1179,1.013
1180,0.1412
1181,0.01735
1182,-0.191
1183,0.2502
1184,-0.9342
1185,0.2976
1186,-0.06256
1187,-0.2853
1188,0.2609
1189,-0.514
1190,0.08116
1191,0.1557
1192,0.8263
1193,-0.5336
1194,0.4997
1195,-0.3262
1196,0.1212
1197,0.6653
1198,-0.3872
1199,-0.2815
1200,-0.2275
1201,0.093
1202,1.099
1203,0.06219
1204,-0.1866
1205,0.3614
1206,0.03529
1207,0.03383
1208,-1.107
1209,-0.2551
1210,0.3648
1211,-0.2537
1212,0.3879
1213,0.1756
1214,0.3423
1215,-0.03037
1216,0.3893
1217,0.2575
1218,-0.1369
1219,-0.2045
1220,0.06745
1221,0.1897
1222,0.3003
1223,-0.02878
1224,0.4283
1225,-0.9397
1226,0.1856
1227,-0.5711
1228,-0.6266
1229,-0.1436
1230,0.5316
1231,0.4752
1232,0.1207
1233,0.5094
1234,0.4586
1235,0.2041
1236,-0.6458
1237,1.205
1238,0.3028
1239,-0.006419
1240,0.3695
1241,0.9269
1242,0.2818
1243,-0.5972
1244,-0.4411
1245,0.9412
1246,0.1089
1247,0.302
1248,0.3561
1249,-0.1885
1250,0.01444
1251,-0.3978
1252,-0.2339
1253,0.7155
1254,0.4766
1255,0.2685
1256,0.3613
1257,-0.3662
1258,0.2004
1259,0.223
1260,-0.3011
1261,0.3281
1262,-0.3094
1263,0.57
1264,0.2964
1265,0.2882
1266,0.1241
1267,-0.4977
1268,0.2661
1269,0.2203
1270,0.2256
1271,-0.07066
1272,-0.135
1273,0.406
1274,-0.5293
1275,0.44
1276,0.4863
1277,-0.6061
1278,0.3778
1279,0.2199
1280,0.1301
1281,0.1963
1282,0.3597
1283,0.8162
1284,0.1858
1285,0.2285
1286,-0.05588
1287,-0.02233
1288,-0.1137
1289,0.02243
1290,0.1566
1291,0.008997
1292,0.1409
1293,-0.5461
1294,0.3506
1295,0.7746
1296,0.1036
1297,-0.135
1298,-0.1598
1299,0.1687
1300,0.3041
1301,0.1455
1302,0.1605
1303,0.1531
1304,0.1568
1305,-0.6028
1306,-0.4811
1307,-0.4515
1308,-0.2435
1309,0.6897
1310,-0.2685
1311,0.1455
1312,0.04848
1313,0.1517
1314,0.4486
1315,-0.4916
1316,0.05595
1317,-0.4216
1318,0.3625
1319,-0.4928
1320,0.9586
1321,-0.1194
1322,0.561
1323,-0.231
1324,0.4049
1325,-0.2269
1326,0.1007
1327,0.5036
1328,-0.672
1329,0.7655
1330,0.4277
1331,-0.1348
1332,0.8168
1333,0.01923
1334,-0.1652
1335,-0.2524
1336,0.04257
1337,0.4719
1338,0.02624
1339,0.3767
1340,-0.5898
1341,0.1087
1342,0.2872
1343,-0.1479
1344,-0.06021
1345,-0.06689
1346,0.07227
1347,0.1306
1348,1.248
1349,-0.5452
1350,0.0416
1351,0.03236
1352,0.3975
1353,-0.2036
1354,0.09592
1355,-0.02668
1356,-0.4164
1357,0.4426
1358,0.8222
1359,0.631
1360,0.2004
1361,-0.3106
1362,-0.2181
1363,-0.01702
1364,-0.2219
1365,0.193
1366,-0.179
1367,0.5549
1368,-0.4855
1369,-0.05931
1370,0.2995
1371,-0.8391
1372,-0.02606
1373,-0.06713
1374,0.246
1375,-0.02974
1376,0.007295
1377,0.2418
1378,1.131
1379,-0.1069
1380,-0.8645
1381,0.004378
1382,0.1527
1383,0.1698
1384,-0.1064
1385,-0.5316
1386,0.2486
1387,0.3862
1388,0.0052
1389,0.2737
1390,0.4835
1391,0.163
1392,-0.2273
1393,0.1605
1394,0.2318
1395,-0.393
1396,-0.2562
1397,-0.3197
1398,0.0811
1399,0.08487
1400,-0.2267
1401,0.1789
1402,-0.05896
1403,-0.02658
1404,0.339
1405,-0.4902
1406,0.2466
1407,0.3817
1408,0.05814
1409,-0.3415
1410,-0.7828
1411,0.5191
1412,-0.06377
1413,-0.6494
1414,0.3664
1415,0.1285
1416,-0.1862
1417,-0.2553
1418,-0.7807
1419,-0.4988
1420,-0.08873
1421,0.1721
1422,0.5702
1423,0.3744
1424,-0.3852
1425,0.6536
1426,0.1729
1427,-0.4278
1428,0.6783
1429,0.1095
1430,0.628
1431,-0.0007483
1432,0.808
1433,0.2377
1434,0.6605
1435,-0.1108
1436,-0.02017
1437,0.8523
1438,-0.02515
1439,-0.3247
1440,0.2214
1441,-0.3196
1442,0.4903
1443,-0.3858
1444,-0.4561
1445,0.06685
1446,0.4001
1447,-0.1895
1448,-0.1899
1449,-0.08625
1450,-0.00575
1451,-0.9331
1452,-0.02066
1453,-0.136
1454,-0.09439
1455,-0.1035
1456,-0.2671
1457,-0.4542
1458,0.187
1459,-0.359
1460,0.03166
1461,-0.5609
1462,-0.3481
1463,0.2506
1464,-0.07861
1465,0.05005
1466,0.1152
1467,0.5942
1468,-0.114
1469,0.204
1470,0.1684
1471,0.04495
1472,0.1799
1473,-0.6121
1474,0.4546
1475,0.05856
1476,0.06809
1477,-0.4555
1478,-0.2754
1479,0.266
1480,-0.2458
1481,-0.1037
1482,0.4318
1483,0.08487
1484,-0.3677
1485,-0.7165
1486,0.319
1487,-0.09982
1488,0.2595
1489,1.043
1490,-0.3269
1491,-0.2474
1492,0.07956
1493,0.5125
1494,0.7466
1495,-0.4959
1496,-0.3247
1497,0.02354
1498,-0.2008
1499,-0.4559
1500,1.021
1501,-0.1098
1502,0.283
1503,0.001123
1504,-0.2284
1505,-0.1132
1506,0.253
1507,0.4
1508,-0.5591
1509,-0.8603
1510,0.2904
1511,0.3951
1512,-0.2171
1513,-0.2882
1514,0.3294
1515,-0.3114
1516,-0.5506
1517,-0.03062
1518,-0.2118
1519,-0.1356
1520,0.09431
1521,0.09705
1522,0.4642
1523,-0.1372
1524,0.403
1525,0.2916
1526,0.4383
1527,-0.2503
1528,-0.493
1529,-0.1276
1530,-0.3825
1531,-0.2986
1532,-0.2142
1533,0.2901
1534,0.7065
1535,0.3562
1536,0.1284
1537,-0.3542
1538,-0.04785
1539,0.02725
1540,0.2364
1541,-0.3851
1542,0.2599
1543,0.8745
1544,-0.1137
1545,0.1911
1546,0.3122
1547,-0.3272
1548,0.03361
1549,-0.6791
1550,-0.07494
1551,-0.8981
1552,0.9724
1553,-0.3077
1554,-0.7549
1555,-0.3049
1556,0.04631
1557,0.4988
1558,0.07812
1559,0.7385
1560,0.3754
1561,0.7246
1562,0.0439
1563,-0.3406
1564,0.07976
1565,0.3646
1566,-0.1634
1567,-0.07445
1568,0.8416
1569,0.501
1570,-0.4986
1571,0.6885
1572,0.1211
1573,0.5041
1574,-0.06912
1575,-0.6409
1576,0.1862
1577,-0.01513
1578,-0.3448
1579,0.5473
1580,0.2167
1581,-0.09915
1582,-0.1149
1583,-0.1938
1584,0.7047
1585,-0.3196
1586,0.02534
1587,0.2668
1588,0.01089
1589,-0.1981
1590,-0.3306
1591,0.9943
1592,0.7192
1593,0.4536
1594,-0.2021
1595,-0.2066
1596,1.076
1597,1.002
1598,-0.2773
1599,0.3361
1600,-0.7722
1601,1.471
1602,0.7602
1603,0.1415
1604,-0.5419
1605,0.4311
1606,0.2168
1607,0.2504
1608,0.06723
1609,-0.562
1610,0.1981
1611,-0.2919
1612,-0.01251
1613,0.4553
1614,0.2635
1615,-0.2167
1616,-0.3673
1617,-0.1665
1618,-0.1037
1619,0.8336
1620,-0.7827
1621,-0.2948
1622,-0.0662
1623,-0.3195
1624,-0.2537
1625,0.5266
1626,0.1945
1627,0.246
1628,-0.003812
1629,0.2141
1630,-0.5523
1631,0.1598
1632,0.09022
1633,0.09886
1634,-0.03625
1635,-0.4699
1636,1.089
1637,-0.116
1638,0.2148
1639,1.135
1640,0.222
1641,-0.09254
1642,-0.07324
1643,-0.05387
1644,0.5897
1645,0.3062
1646,0.1139
1647,0.4524
1648,0.3024
1649,0.395
1650,0.3624
1651,-0.2845
1652,-0.5821
1653,-0.3597
1654,0.1071
1655,0.06688
1656,-0.5409
1657,-0.0007887
1658,-0.3069
1659,0.3312
1660,0.1928
1661,0.2431
1662,0.1602
1663,-0.0819
1664,0.8817
1665,0.39
1666,-0.3055
1667,0.1851
1668,-0.4163
1669,-0.2776
1670,-0.3811
1671,-0.02397
1672,0.1884
1673,0.8523
1674,0.2427
1675,-0.1901
1676,0.1249
1677,0.4281
1678,0.6791
1679,0.4973
1680,0.2627
1681,0.662
1682,-0.2196
1683,0.3076
1684,0.428
1685,0.4185
1686,-0.1753
1687,-0.3945
1688,-0.08554
1689,0.7251
1690,0.2048
1691,0.7903
1692,-0.7682
1693,-0.07904
1694,-0.08676
1695,0.1977
1696,0.05694
1697,-0.5246
1698,0.4846
1699,-0.1961
1700,0.3161
1701,0.4245
1702,-0.1429
1703,0.4545
1704,0.7201
1705,-0.1698
1706,0.2252
1707,-0.5474
1708,0.2122
1709,-0.1806
1710,-0.1815
1711,-0.2766
1712,-0.2633
1713,-0.6229
1714,-0.4707
1715,0.5102
1716,0.6759
1717,-0.4032
1718,0.5107
1719,1.07
1720,0.09539
1721,-0.06035
1722,-0.02885
1723,0.09413
1724,0.1159
1725,0.1706
1726,-0.3083
1727,-0.4572
1728,-0.1892
1729,0.0776
1730,0.03507
1731,-0.1105
1732,0.007641
1733,0.134
1734,-0.7195
1735,0.4237
1736,-0.138
1737,-0.2184
1738,0.2809
1739,0.1189
1740,0.3058
1741,0.2074
1742,-0.6071
1743,0.4415
1744,-0.1221
1745,0.1071
1746,0.1893
1747,0.1884
1748,0.4133
1749,-0.5463
1750,0.4571
1751,-0.5901
1752,-0.1674
1753,-0.2381
1754,0.4185
1755,0.2869
1756,-0.5724
1757,0.4402
1758,-0.4594
1759,0.444
1760,0.1032
1761,-0.005923
1762,0.2889
1763,-0.3029
1764,-0.9822
1765,-0.5312
1766,0.4626
1767,0.125
1768,0.2075
1769,0.5849
1770,-0.07754
1771,-0.08864
1772,0.4439
1773,-0.3053
1774,-0.01868
1775,0.08315
1776,0.08074
1777,0.5457
1778,0.2179
1779,-0.6213
1780,0.7539
1781,0.6814
1782,0.4228
1783,-0.6695
1784,0.6041
1785,-0.1266
1786,0.9951
1787,-0.391
1788,0.7188
1789,0.329
1790,-0.08
1791,-0.1965
1792,0.3956
1793,-0.3027
1794,-0.09571
1795,0.5233
1796,-0.4604
1797,0.4192
1798,0.04603
1799,0.1883
1800,0.4165
1801,0.2394
1802,-0.2235
1803,-0.4828
1804,0.2611
1805,0.3608
1806,-0.1579
1807,0.00102
1808,-0.4297
