MDTU,link
1,1.53358
2,1.53358
3,1.53358
4,1.53358
5,1.53358
6,1.53358
7,1.53358
8,1.53358
9,1.53358
10,1.53358
11,1.53358
12,1.53358
13,1.53358
14,1.53358
15,1.53358
16,1.53358
17,1.53358
18,1.53358
19,1.53358
20,1.53358
21,1.53358
22,1.53358
23,1.53358
24,1.53358
25,1.53358
26,1.53358
27,1.53358
28,1.53358
29,1.53358
30,1.53358
31,1.53358
32,1.53358
33,1.53358
34,1.53358
35,1.53358
36,1.53358
37,1.53358
38,1.53358
39,1.53358
40,1.53358
41,1.53358
42,1.53358
43,1.53358
44,1.53358
45,1.53358
46,1.53358
47,1.53358
48,1.53358
49,1.53358
50,1.42784
51,1.42784
52,1.33941
53,1.25007
54,1.20883
55,1.20883
56,1.17825
57,1.17825
58,1.1542
59,1.13741
60,1.11512
61,1.09197
62,1.08146
63,1.07554
64,1.07546
65,1.07248
66,1.06802
67,1.0559
68,1.05367
69,1.05406
70,1.05689
71,1.04377
72,1.05162
73,1.03699
74,1.03494
75,1.0254
76,1.0254
77,1.03033
78,1.03651
79,1.03092
80,1.032
81,1.02543
82,1.02181
83,1.01966
84,1.01461
85,1.00113
86,1.01305
87,1.00985
88,1.00616
89,1.00616
90,1.0149
91,1.01247
92,1.01099
93,1.00723
94,1.00723
95,1.01706
96,1.01505
97,1.01505
98,1.00599
99,0.996954
100,1.00836
101,0.990367
102,0.99219
103,0.994328
104,0.993904
105,1.00438
106,1.00966
107,0.992993
108,0.993324
109,0.984752
110,0.998098
111,0.994189
112,0.994189
113,0.994189
114,1.00363
115,1.00767
116,1.02295
117,1.02295
118,1.0136
119,1.00523
120,1.00568
121,1.00861
122,1.01062
123,1.01358
124,1.00662
125,0.998247
126,0.998247
127,1.0091
128,1.0091
129,1.0091
130,1.01624
131,1.01184
132,1.01121
133,1.00687
134,1.01012
135,1.01012
136,1.00889
137,1.02335
138,1.00989
139,1.01901
140,1.01901
141,1.01901
142,1.01901
143,1.02433
144,1.02592
145,1.0149
146,1.00529
147,1.01468
148,0.999581
149,1.00211
150,1.00486
151,1.00838
152,1.00369
153,0.999514
154,0.995232
155,1.00314
156,1.00559
157,1.01181
158,1.00565
159,1.00207
160,1.0025
161,1.0078
162,1.01046
163,1.01696
164,1.01333
165,1.01044
166,1.00776
167,1.00776
168,0.998285
169,1.00196
170,1.00168
171,1.00939
172,1.00804
173,1.00804
174,1.00612
175,1.01171
176,1.01127
177,1.01069
178,1.00577
179,1.01545
180,1.01545
181,1.01476
182,1.02288
183,1.01882
184,1.01882
185,1.02889
186,1.02166
187,1.02166
188,1.03186
189,1.02679
190,1.02431
191,1.02742
192,1.01868
193,1.01212
194,1.01842
195,1.01518
196,1.02213
197,1.02226
198,1.02017
199,1.02017
200,1.02017
201,1.01597
202,1.01395
203,1.02195
204,1.02394
205,1.02394
206,1.02394
207,1.02394
208,1.01597
209,1.01597
210,1.01567
211,1.02026
212,1.01192
213,1.00309
214,1.00309
215,1.00309
216,1.00662
217,1.00166
218,1.01517
219,1.02221
220,1.02221
221,1.0254
222,1.02727
223,1.02727
224,1.02729
225,1.02084
226,1.01945
227,1.02277
228,1.01014
229,1.00678
230,1.00197
231,1.00504
232,1.00064
233,1.01022
234,1.00817
235,1.00694
236,1.01572
237,1.01342
238,0.999801
239,1.00569
240,1.01032
241,1.01582
242,1.01073
243,1.00418
244,1.01021
245,1.0103
246,1.0103
247,1.0103
248,1.01169
249,1.00884
250,1.01413
251,1.01469
252,1.02337
253,1.02008
254,1.02389
255,1.02389
256,1.02389
257,1.01333
258,1.02648
259,1.0199
260,1.02294
261,1.0164
262,1.0164
263,1.02359
264,1.01569
265,1.00726
266,1.00355
267,1.00444
268,1.01414
269,1.02147
270,1.02147
271,1.02081
272,1.01596
273,1.02439
274,1.02522
275,1.03045
276,1.0335
277,1.02079
278,1.0151
279,1.00527
280,0.99465
281,1.00493
282,1.00493
283,1.01006
284,1.0101
285,1.0101
286,1.0101
287,1.00948
288,1.01592
289,1.01728
290,1.01763
291,1.02267
292,1.01776
293,1.02006
294,1.02034
295,1.02946
296,1.02946
297,1.02946
298,1.02473
299,1.02473
300,1.02547
301,1.02916
302,1.02351
303,1.02344
304,1.01277
305,1.01277
306,1.00253
307,1.01646
308,1.0177
309,1.02246
310,1.00707
311,1.01109
312,1.01109
313,1.01109
314,1.00824
315,1.00819
316,1.00825
317,1.00395
318,1.01175
319,1.01175
320,1.02564
321,1.03202
322,1.03651
323,1.03651
324,1.02214
325,1.02091
326,1.03321
327,1.03321
328,1.02979
329,1.0212
330,1.0212
331,1.03077
332,1.03002
333,1.03364
334,1.02728
335,1.01918
336,1.01742
337,1.01742
338,1.01655
339,1.01655
340,1.02181
341,1.01878
342,1.01939
343,1.01939
344,1.01407
345,1.0199
346,1.01858
347,1.01968
348,1.01493
349,1.00766
350,1.02141
351,1.00716
352,1.01549
353,1.01549
354,1.01146
355,1.0144
356,1.00653
357,0.994637
358,1.00365
359,1.01484
360,1.01963
361,1.00664
362,1.01095
363,1.00932
364,1.02147
365,1.02147
366,1.0233
367,1.00844
368,1.02457
369,1.0264
370,1.02259
371,1.02358
372,1.02433
373,1.02278
374,1.02278
375,1.02034
376,1.021
377,1.02028
378,1.01063
379,1.00461
380,0.996663
381,1.00334
382,0.9936
383,1.00508
384,1.02196
385,1.02443
386,1.02923
387,1.02977
388,1.02977
389,1.02462
390,1.0182
391,1.0182
392,1.02457
393,1.01482
394,1.00826
395,1.00961
396,1.0163
397,1.00985
398,1.00985
399,1.00615
400,1.01096
401,1.00606
402,1.00606
403,1.00716
404,1.00565
405,1.00801
406,1.00801
407,1.01119
408,1.01119
409,1.00646
410,1.01503
411,1.01717
412,1.01717
413,1.00093
414,0.99735
415,1.0051
416,1.0051
417,1.00532
418,1.00259
419,1.01889
420,1.01889
421,1.01753
422,1.02158
423,1.01287
424,1.01287
425,1.02277
426,1.01587
427,1.01587
428,1.01335
429,1.0067
430,1.00238
431,1.00691
432,1.01219
433,1.01482
434,0.996769
435,0.9936
436,0.989407
437,0.989878
438,0.987863
439,0.989271
440,0.993157
441,1.00631
442,1.01701
443,1.01052
444,1.00936
445,1.00657
446,1.01764
447,1.01912
448,1.02625
449,1.03009
450,1.02904
451,1.01346
452,1.01296
453,1.01898
454,1.01898
455,1.01898
456,1.01456
457,1.01447
458,1.00963
459,1.02267
460,1.02611
461,1.02157
462,1.01275
463,1.02077
464,1.0169
465,1.0169
466,1.02745
467,1.01828
468,1.02632
469,1.02632
470,1.03457
471,1.03457
472,1.03303
473,1.02157
474,1.0181
475,1.021
476,1.021
477,1.01706
478,1.02137
479,1.02345
480,1.03255
481,1.03698
482,1.03698
483,1.04381
484,1.03179
485,1.03179
486,1.03179
487,1.03179
488,1.03514
489,1.03621
490,1.03621
491,1.03621
492,1.02542
493,1.02186
494,1.01918
495,1.02148
496,1.01231
497,1.01358
498,1.0151
499,1.02194
500,1.01387
501,1.01292
502,1.01292
503,1.02494
504,1.02779
505,1.01928
506,1.03587
507,1.03587
508,1.04116
509,1.04116
510,1.03009
511,1.02401
512,1.02401
513,1.01754
514,1.01925
515,1.01925
516,1.02155
517,1.02485
518,1.02485
519,1.01092
520,1.01977
521,1.03011
522,1.02033
523,1.01871
524,1.03032
525,1.03221
526,1.02616
527,1.01982
528,1.01982
529,1.01305
530,1.01574
531,1.0205
