MDTU,plaq
1,2.35099
2,2.35099
3,2.35099
4,2.35099
5,2.35099
6,2.35099
7,2.35099
8,2.35099
9,2.35099
10,2.35099
11,2.35099
12,2.35099
13,2.35099
14,2.35099
15,2.35099
16,2.35099
17,2.35099
18,2.35099
19,2.35099
20,2.35099
21,2.35099
22,2.35099
23,2.35099
24,2.35099
25,2.35099
26,2.35099
27,2.35099
28,2.35099
29,2.35099
30,2.35099
31,2.35099
32,2.35099
33,2.35099
34,2.35099
35,2.35099
36,2.35099
37,2.35099
38,2.35099
39,2.35099
40,2.35099
41,2.35099
42,2.35099
43,2.35099
44,2.35099
45,2.35099
46,2.35099
47,2.35099
48,2.35099
49,2.35099
50,2.03736
51,2.03736
52,1.79091
53,1.56024
54,1.45995
55,1.45995
56,1.38484
57,1.38484
58,1.33114
59,1.29181
60,1.24163
61,1.18915
62,1.16617
63,1.15368
64,1.15313
65,1.14653
66,1.13815
67,1.11005
68,1.10863
69,1.10695
70,1.11489
71,1.0868
72,1.10403
73,1.07243
74,1.06932
75,1.04743
76,1.04743
77,1.06002
78,1.07222
79,1.05924
80,1.06199
81,1.04917
82,1.04167
83,1.03687
84,1.02647
85,0.996561
86,1.02298
87,1.01638
88,1.00982
89,1.00982
90,1.02684
91,1.02044
92,1.01684
93,1.00723
94,1.00723
95,1.03067
96,1.02626
97,1.02626
98,1.0081
99,0.991657
100,1.01399
101,0.976573
102,0.979825
103,0.981872
104,0.98154
105,1.0044
106,1.01526
107,0.979599
108,0.982621
109,0.964156
110,0.988565
111,0.98545
112,0.98545
113,0.98545
114,1.0032
115,1.0112
116,1.04304
117,1.04304
118,1.02429
119,1.00923
120,1.00863
121,1.01514
122,1.01835
123,1.0248
124,1.00839
125,0.99356
126,0.99356
127,1.01491
128,1.01491
129,1.01491
130,1.02993
131,1.01876
132,1.01789
133,1.00656
134,1.01595
135,1.01595
136,1.01493
137,1.04386
138,1.01701
139,1.03478
140,1.03478
141,1.03478
142,1.03478
143,1.04366
144,1.04817
145,1.02264
146,1.00675
147,1.02605
148,0.99598
149,1.00173
150,1.00518
151,1.01566
152,1.0041
153,0.995736
154,0.986489
155,1.00195
156,1.00873
157,1.01947
158,1.00911
159,1.00044
160,1.0034
161,1.01186
162,1.01885
163,1.03192
164,1.02436
165,1.0177
166,1.0131
167,1.0131
168,0.991334
169,1.00075
170,0.999592
171,1.01628
172,1.0123
173,1.0123
174,1.00811
175,1.02025
176,1.01907
177,1.0191
178,1.00883
179,1.02839
180,1.02839
181,1.02603
182,1.04488
183,1.03524
184,1.03524
185,1.05468
186,1.04169
187,1.04169
188,1.0624
189,1.05297
190,1.04585
191,1.05291
192,1.03625
193,1.02234
194,1.0351
195,1.02484
196,1.04058
197,1.0407
198,1.03545
199,1.03545
200,1.03486
201,1.0286
202,1.02601
203,1.0421
204,1.04619
205,1.04619
206,1.04619
207,1.04619
208,1.02999
209,1.02999
210,1.02775
211,1.03648
212,1.02013
213,1.00397
214,1.00397
215,1.00397
216,1.01274
217,1.0016
218,1.02899
219,1.03943
220,1.03943
221,1.04992
222,1.05309
223,1.05309
224,1.05284
225,1.03963
226,1.03478
227,1.04399
228,1.01698
229,1.00966
230,1.00389
231,1.00574
232,0.999408
233,1.01821
234,1.01265
235,1.01088
236,1.02728
237,1.0235
238,0.997064
239,1.00846
240,1.01833
241,1.02825
242,1.01758
243,1.00609
244,1.01844
245,1.0185
246,1.0185
247,1.0185
248,1.0208
249,1.01543
250,1.02753
251,1.02859
252,1.0463
253,1.03806
254,1.04684
255,1.04684
256,1.04684
257,1.02215
258,1.04998
259,1.03602
260,1.04504
261,1.03
262,1.03
263,1.04552
264,1.02782
265,1.00802
266,1.00108
267,1.00665
268,1.02513
269,1.03971
270,1.03971
271,1.03871
272,1.02988
273,1.04485
274,1.04853
275,1.05797
276,1.06328
277,1.0406
278,1.02557
279,1.00763
280,0.985529
281,1.00575
282,1.00575
283,1.01706
284,1.01692
285,1.01692
286,1.01692
287,1.01487
288,1.02879
289,1.0294
290,1.0318
291,1.0424
292,1.0333
293,1.03752
294,1.03928
295,1.05715
296,1.05715
297,1.05715
298,1.04727
299,1.04727
300,1.04738
301,1.05526
302,1.04331
303,1.04654
304,1.02269
305,1.02269
306,1.00283
307,1.03169
308,1.03462
309,1.04233
310,1.01032
311,1.01927
312,1.01927
313,1.01927
314,1.01392
315,1.01359
316,1.01379
317,1.00388
318,1.01982
319,1.01982
320,1.04929
321,1.05766
322,1.07185
323,1.07185
324,1.04147
325,1.03782
326,1.06226
327,1.06226
328,1.05423
329,1.04079
330,1.04079
331,1.05795
332,1.05855
333,1.06605
334,1.04943
335,1.03633
336,1.03191
337,1.03191
338,1.0301
339,1.0301
340,1.04139
341,1.0372
342,1.03713
343,1.03713
344,1.02637
345,1.03744
346,1.03525
347,1.03787
348,1.02805
349,1.01083
350,1.03886
351,1.01104
352,1.02375
353,1.02375
354,1.02059
355,1.02453
356,1.00948
357,0.986837
358,1.00215
359,1.02495
360,1.03749
361,1.01133
362,1.01918
363,1.01677
364,1.04164
365,1.04164
366,1.04443
367,1.01393
368,1.04699
369,1.0486
370,1.0424
371,1.04361
372,1.04751
373,1.04238
374,1.04238
375,1.03679
376,1.03939
377,1.03816
378,1.01882
379,1.00586
380,0.990131
381,1.00393
382,0.984552
383,1.00583
384,1.03856
385,1.04554
386,1.0544
387,1.0569
388,1.0569
389,1.04604
390,1.03317
391,1.03317
392,1.04719
393,1.02708
394,1.01372
395,1.0176
396,1.03062
397,1.01822
398,1.01822
399,1.01049
400,1.0193
401,1.00975
402,1.00975
403,1.01205
404,1.01009
405,1.01296
