t,eps_f,eps_g
10,0.0142857,0.000714286
20,0.0142857,0.000714286
30,0.0142857,0.000714286
40,0.0142857,0.000714286
50,0.0142857,0.000714286
60,0.0142857,0.000714286
70,0.0142857,0.000714286
80,0.0142857,0.000714286
90,0.0142857,0.000714286
100,0.0142857,0.000714286
110,0.0142857,0.000714286
120,0.0142857,0.000714286
130,0.0142857,0.000714286
140,0.0142857,0.000714286
150,0.0142857,0.000714286
160,0.0142857,0.000714286
170,0.0142857,0.000714286
180,0.0142857,0.000714286
190,0.0142857,0.000714286
200,0.0142857,0.000714286
210,0.0142857,0.000714286
220,0.0142857,0.000714286
230,0.0142857,0.000714286
240,0.0142857,0.000714286
250,0.0142857,0.000714286
260,0.0142857,0.000714286
270,0.0142857,0.000714286
280,0.0142857,0.000714286
290,0.0142857,0.000714286
300,0.0142857,0.000714286
310,0.0142857,0.000714286
320,0.0142857,0.000714286
330,0.0142857,0.000714286
340,0.0142857,0.000714286
350,0.0142857,0.000714286
360,0.0142857,0.000714286
370,0.0142857,0.000714286
380,0.0142857,0.000714286
390,0.0142857,0.000714286
400,0.0142857,0.000714286
410,0.0142857,0.000714286
420,0.0142857,0.000714286
430,0.0142857,0.000714286
440,0.0142857,0.000714286
450,0.0142857,0.000714286
460,0.0142857,0.000714286
470,0.0142857,0.000714286
480,0.0142857,0.000714286
490,0.0142857,0.000714286
500,0.0142857,0.000714286
510,0.0142857,0.000714286
520,0.0142857,0.000714286
530,0.0142857,0.000714286
540,0.0142857,0.000714286
550,0.0142857,0.000714286
560,0.0142857,0.000714286
570,0.0142857,0.000714286
580,0.0142857,0.000714286
590,0.0142857,0.000714286
600,0.0142857,0.000714286
610,0.0142857,0.000714286
620,0.0142857,0.000714286
630,0.0142857,0.000714286
640,0.0142857,0.000714286
650,0.0142857,0.000714286
660,0.0142857,0.000714286
670,0.0142857,0.000714286
680,0.0142857,0.000714286
690,0.0142857,0.000714286
700,0.0142857,0.000714286
710,0.0142857,0.000714286
720,0.0142857,0.000714286
730,0.0142857,0.000714286
740,0.0142857,0.000714286
750,0.0142857,0.000714286
760,0.0142857,0.000714286
770,0.0142857,0.000714286
780,0.0142857,0.000714286
790,0.0142857,0.000714286
800,0.0142857,0.000714286
810,0.0142857,0.000714286
820,0.0142857,0.000714286
830,0.0142857,0.000714286
840,0.0142857,0.000714286
850,0.0142857,0.000714286
860,0.0142857,0.000714286
870,0.0142857,0.000714286
880,0.0142857,0.000714286
890,0.0142857,0.000714286
900,0.0142857,0.000714286
910,0.0142857,0.000714286
920,0.0142857,0.000714286
930,0.0142857,0.000714286
940,0.0142857,0.000714286
950,0.0142857,0.000714286
960,0.0142857,0.000714286
970,0.0142857,0.000714286
980,0.0142857,0.000714286
990,0.0142857,0.000714286
1000,0.0142857,0.000714286
1010,0.0142857,0.000714286
1020,0.0142857,0.000714286
1030,0.0142857,0.000714286
1040,0.0142857,0.000714286
1050,0.0142857,0.000714286
1060,0.0142857,0.000714286
1070,0.0142857,0.000714286
1080,0.0142857,0.000714286
1090,0.0142857,0.000714286
1100,0.0142857,0.000714286
1110,0.0142857,0.000714286
1120,0.0142857,0.000714286
1130,0.0142857,0.000714286
1140,0.0142857,0.000714286
1150,0.0142857,0.000714286
1160,0.0142857,0.000714286
1170,0.0142857,0.000714286
1180,0.0142857,0.000714286
1190,0.0142857,0.000714286
1200,0.0142857,0.000714286
1210,0.0142857,0.000714286
1220,0.0142857,0.000714286
1230,0.0142857,0.000714286
1240,0.0142857,0.000714286
1250,0.0142857,0.000714286
1260,0.0142857,0.000714286
1270,0.0142857,0.000714286
1280,0.0142857,0.000714286
1290,0.0142857,0.000714286
1300,0.0142857,0.000714286
1310,0.0142857,0.000714286
1320,0.0142857,0.000714286
1330,0.0142857,0.000714286
1340,0.0142857,0.000714286
1350,0.0142857,0.000714286
1360,0.0142857,0.000714286
1370,0.0142857,0.000714286
1380,0.0142857,0.000714286
1390,0.0142857,0.000714286
1400,0.0142857,0.000714286
1410,0.0142857,0.000714286
1420,0.0142857,0.000714286
1430,0.0142857,0.000714286
1440,0.0142857,0.000714286
1450,0.0142857,0.000714286
1460,0.0142857,0.000714286
1470,0.0142857,0.000714286
1480,0.0142857,0.000714286
1490,0.0142857,0.000714286
1500,0.0142857,0.000714286
1510,0.0142857,0.000714286
1520,0.0142857,0.000714286
1530,0.0142857,0.000714286
1540,0.0142857,0.000714286
1550,0.0142857,0.000714286
1560,0.0142857,0.000714286
1570,0.0142857,0.000714286
1580,0.0142857,0.000714286
1590,0.0142857,0.000714286
1600,0.0142857,0.000714286
1610,0.0142857,0.000714286
1620,0.0142857,0.000714286
1630,0.0142857,0.000714286
1640,0.0142857,0.000714286
1650,0.0142857,0.000714286
1660,0.0142857,0.000714286
1670,0.0142857,0.000714286
1680,0.0142857,0.000714286
1690,0.0142857,0.000714286
1700,0.0142857,0.000714286
1710,0.0142857,0.000714286
1720,0.0142857,0.000714286
1730,0.0142857,0.000714286
1740,0.0142857,0.000714286
1750,0.0142857,0.000714286
1760,0.0142857,0.000714286
1770,0.0142857,0.000714286
1780,0.0142857,0.000714286
1790,0.0142857,0.000714286
1800,0.0142857,0.000714286
1810,0.0142857,0.000714286
1820,0.0142857,0.000714286
1830,0.0142857,0.000714286
1840,0.0142857,0.000714286
1850,0.0142857,0.000714286
1860,0.0142857,0.000714286
1870,0.0142857,0.000714286
1880,0.0142857,0.000714286
1890,0.0142857,0.000714286
1900,0.0142857,0.000714286
1910,0.0142857,0.000714286
1920,0.0142857,0.000714286
1930,0.0142857,0.000714286
1940,0.0142857,0.000714286
1950,0.0142857,0.000714286
1960,0.0142857,0.000714286
1970,0.0142857,0.000714286
1980,0.0142857,0.000714286
1990,0.0142857,0.000714286
2000,0.0142857,0.000714286
2010,0.0142857,0.000714286
2020,0.0142857,0.000714286
2030,0.0142857,0.000714286
2040,0.0142857,0.000714286
2050,0.0142857,0.000714286
2060,0.0142857,0.000714286
2070,0.0142857,0.000714286
2080,0.0142857,0.000714286
2090,0.0142857,0.000714286
2100,0.0142857,0.000714286
2110,0.0142857,0.000714286
2120,0.0142857,0.000714286
2130,0.0142857,0.000714286
2140,0.0142857,0.000714286
2150,0.0142857,0.000714286
2160,0.0142857,0.000714286
2170,0.0142857,0.000714286
2180,0.0142857,0.000714286
2190,0.0142857,0.000714286
2200,0.0142857,0.000714286
2210,0.0142857,0.000714286
2220,0.0142857,0.000714286
2230,0.0142857,0.000714286
2240,0.0142857,0.000714286
2250,0.0142857,0.000714286
2260,0.0142857,0.000714286
2270,0.0142857,0.000714286
2280,0.0142857,0.000714286
2290,0.0142857,0.000714286
2300,0.0142857,0.000714286
2310,0.0142857,0.000714286
2320,0.0142857,0.000714286
2330,0.0142857,0.000714286
2340,0.0142857,0.000714286
2350,0.0142857,0.000714286
2360,0.0142857,0.000714286
2370,0.0142857,0.000714286
2380,0.0142857,0.000714286
2390,0.0142857,0.000714286
2400,0.0142857,0.000714286
2410,0.0142857,0.000714286
2420,0.0142857,0.000714286
2430,0.0142857,0.000714286
2440,0.0142857,0.000714286
2450,0.0142857,0.000714286
2460,0.0142857,0.000714286
2470,0.0142857,0.000714286
2480,0.0142857,0.000714286
2490,0.0142857,0.000714286
2500,0.0142857,0.000714286
2510,0.0142857,0.000714286
2520,0.0142857,0.000714286
2530,0.0142857,0.000714286
2540,0.0142857,0.000714286
2550,0.0142857,0.000714286
2560,0.0142857,0.000714286
2570,0.0142857,0.000714286
2580,0.0142857,0.000714286
2590,0.0142857,0.000714286
2600,0.0142857,0.000714286
2610,0.0142857,0.000714286
2620,0.0142857,0.000714286
2630,0.0142857,0.000714286
2640,0.0142857,0.000714286
2650,0.0142857,0.000714286
2660,0.0142857,0.000714286
2670,0.0142857,0.000714286
2680,0.0142857,0.000714286
2690,0.0142857,0.000714286
2700,0.0142857,0.000714286
2710,0.0142857,0.000714286
2720,0.0142857,0.000714286
2730,0.0142857,0.000714286
2740,0.0142857,0.000714286
2750,0.0142857,0.000714286
2760,0.0142857,0.000714286
2770,0.0142857,0.000714286
2780,0.0142857,0.000714286
2790,0.0142857,0.000714286
2800,0.0142857,0.000714286
2810,0.0142857,0.000714286
2820,0.0142857,0.000714286
2830,0.0142857,0.000714286
2840,0.0142857,0.000714286
2850,0.0142857,0.000714286
2860,0.0142857,0.000714286
2870,0.0142857,0.000714286
2880,0.0142857,0.000714286
2890,0.0142857,0.000714286
2900,0.0142857,0.000714286
2910,0.0142857,0.000714286
2920,0.0142857,0.000714286
2930,0.0142857,0.000714286
2940,0.0142857,0.000714286
2950,0.0142857,0.000714286
2960,0.0142857,0.000714286
2970,0.0142857,0.000714286
2980,0.0142857,0.000714286
2990,0.0142857,0.000714286
3000,0.0142857,0.000714286
3010,0.0142857,0.000714286
3020,0.0142857,0.000714286
3030,0.0142857,0.000714286
3040,0.0142857,0.000714286
3050,0.0142857,0.000714286
3060,0.0142857,0.000714286
3070,0.0142857,0.000714286
3080,0.0142857,0.000714286
3090,0.0142857,0.000714286
3100,0.0142857,0.000714286
3110,0.0142857,0.000714286
3120,0.0142857,0.000714286
3130,0.0142857,0.000714286
3140,0.0142857,0.000714286
3150,0.0142857,0.000714286
3160,0.0142857,0.000714286
3170,0.0142857,0.000714286
3180,0.0142857,0.000714286
3190,0.0142857,0.000714286
3200,0.0142857,0.000714286
3210,0.0142857,0.000714286
3220,0.0142857,0.000714286
3230,0.0142857,0.000714286
3240,0.0142857,0.000714286
3250,0.0142857,0.000714286
3260,0.0142857,0.000714286
3270,0.0142857,0.000714286
3280,0.0142857,0.000714286
3290,0.0142857,0.000714286
3300,0.0142857,0.000714286
3310,0.0142857,0.000714286
3320,0.0142857,0.000714286
3330,0.0142857,0.000714286
3340,0.0142857,0.000714286
3350,0.0142857,0.000714286
3360,0.0142857,0.000714286
3370,0.0142857,0.000714286
3380,0.0142857,0.000714286
3390,0.0142857,0.000714286
3400,0.0142857,0.000714286
3410,0.0142857,0.000714286
3420,0.0142857,0.000714286
3430,0.0142857,0.000714286
3440,0.0142857,0.000714286
3450,0.0142857,0.000714286
3460,0.0142857,0.000714286
3470,0.0142857,0.000714286
3480,0.0142857,0.000714286
3490,0.0142857,0.000714286
3500,0.0142857,0.000714286
