MDTU,plaq
1,0.994101
2,0.99573
3,1.01738
4,1.025
5,1.025
6,1.00815
7,1.00233
8,0.997849
9,0.995905
10,0.973667
11,0.973667
12,0.989324
13,0.977288
14,1.01012
15,1.0277
16,1.03082
17,1.03082
18,0.997128
19,0.994528
20,1.01165
21,1.01187
22,1.00706
23,0.993149
24,0.992595
25,0.994582
26,1.00384
27,1.00873
28,1.00873
29,1.00873
30,1.00153
31,0.993856
32,0.981493
33,0.96707
34,0.969117
35,0.963205
36,0.963205
37,0.986708
38,0.986708
39,0.98586
40,0.9864
41,0.990801
42,0.990801
43,0.988761
44,0.988792
45,0.975733
46,0.977355
47,0.963318
48,0.980843
49,0.973904
50,0.988359
51,0.999123
52,0.999388
53,0.995821
54,0.99193
55,0.987213
56,1.00954
57,1.00954
58,1.00714
59,1.01405
60,1.02838
61,1.03936
62,1.02852
63,1.02852
64,1.02127
65,1.01175
66,1.01915
67,1.01239
68,1.0037
69,0.998835
70,0.999096
71,1.01508
72,1.01907
73,1.02454
74,1.0093
75,1.01606
76,1.0232
77,1.0203
78,1.01477
79,1.02089
80,1.03929
81,1.02803
82,1.02803
83,1.00714
84,1.00286
85,0.995866
86,1.00345
87,1.00345
88,1.00345
89,0.989929
90,1.00626
91,1.02495
92,1.04301
93,1.03079
94,1.03079
95,1.02132
96,1.03412
97,1.04216
98,1.03495
99,1.03495
100,1.02344
101,1.03941
102,1.03941
103,1.02229
104,1.03675
105,1.04817
106,1.04298
107,1.03947
108,1.00939
109,1.00379
110,0.998977
111,1.02454
112,1.02454
113,1.02454
114,1.00318
115,0.980875
116,0.999709
117,1.01085
118,1.02307
119,1.02724
120,1.01783
121,1.01262
122,1.00665
123,1.00476
124,0.998175
125,1.00238
126,1.00238
127,0.994805
128,1.01345
129,1.01345
130,1.01345
131,0.991041
132,0.996291
133,0.996291
134,1.00145
135,1.00145
136,1.00145
137,1.02373
138,1.03375
139,1.02431
140,1.02431
141,1.02431
142,1.03178
143,1.01703
144,1.04027
145,1.03109
146,1.03109
147,1.01892
148,1.01466
149,1.01466
150,1.01076
151,1.00605
152,0.99704
153,1.01633
154,1.01633
155,1.01789
156,0.997492
157,1.00076
158,0.99911
159,1.01166
160,1.01184
161,1.0037
162,1.01107
163,1.00527
164,1.00244
165,1.03006
166,1.03504
167,1.03504
168,1.01258
169,1.01558
170,1.02386
171,1.01522
172,1.01511
173,1.01511
174,0.998838
175,1.01097
176,1.02782
177,1.02022
178,1.00895
179,1.00547
180,1.02297
181,1.05136
182,1.04604
183,1.0319
184,1.0319
185,1.05624
186,1.04752
187,1.02931
188,1.0426
189,1.02222
190,1.01322
191,1.02776
192,1.0254
193,1.04067
194,1.03152
195,1.01075
196,1.01665
197,1.01223
198,1.00573
199,1.00363
200,0.993448
201,0.993669
202,0.978659
203,0.980617
204,0.999027
205,0.999027
206,1.00928
207,1.00928
208,1.00056
209,1.00056
210,1.00889
211,0.980218
212,0.971831
213,0.9762
214,0.9762
215,0.9762
216,0.98992
217,0.999584
218,1.01324
219,1.01324
220,1.01324
221,1.03717
222,1.0202
223,1.0202
224,1.0202
225,1.00404
226,1.00404
227,0.977431
228,0.995163
229,1.01533
230,1.00115
231,1.00574
232,1.00574
233,1.00396
234,1.00809
235,0.999161
236,1.01629
237,1.02452
238,1.04801
239,1.04103
240,1.01993
241,1.02128
242,1.03573
243,1.00381
244,1.00226
245,1.00921
246,1.00921
247,1.00921
248,0.996755
249,0.979662
250,0.977404
251,1.01075
252,1.00011
253,0.987865
254,0.987865
255,1.00685
256,1.00685
257,1.01753
258,1.02142
259,1.00484
260,1.00912
261,1.00912
262,1.00152
263,1.01055
264,1.00127
265,1.00127
266,1.0102
267,1.01965
268,1.00239
269,1.00239
270,1.00239
271,0.999727
272,0.999727
273,1.01262
274,1.01302
275,1.02065
276,1.0226
277,1.00232
278,1.01145
279,1.00377
280,1.01275
281,0.991819
282,0.990982
283,0.990982
284,0.974737
285,0.98491
286,0.98491
287,0.974069
288,0.970741
289,0.974077
290,0.989902
291,0.980922
292,0.981736
293,0.989824
294,1.00831
295,1.0128
296,1.00739
297,1.00204
298,1.00344
299,1.00564
300,1.00382
301,1.00382
302,0.99048
303,0.99048
304,0.978858
305,0.989598
306,0.989205
307,0.989205
308,0.974051
309,0.957238
310,0.970518
311,0.962027
312,0.962027
313,0.962027
314,0.973603
315,0.973603
316,0.967076
317,0.968889
318,0.968889
319,0.968889
320,0.967394
321,0.993648
322,0.986781
323,0.986781
324,0.986781
325,0.981101
326,0.98416
327,0.98416
328,1.00153
329,1.00057
330,1.00057
331,0.999246
332,1.01238
333,1.01238
334,1.01197
335,1.00857
336,1.00716
337,1.00716
338,1.01403
339,1.01416
340,1.02685
341,1.02685
342,1.02015
343,1.02015
344,1.0197
345,1.00048
346,0.985142
347,0.991295
348,0.991295
349,0.998152
350,1.00025
351,1.01239
352,1.00761
353,1.00761
354,0.986953
355,1.00757
356,1.00072
357,0.994401
358,0.982105
359,0.992919
360,0.977028
