MDTU,0,2,4,6,8,10
10,0.0451129,0.0454202,0.0465447,0.0472115,0.0488671,0.0493352
20,0.048024,0.0484662,0.0489578,0.0490328,0.0498956,0.0502962
30,0.0481301,0.0484896,0.0499596,0.0503237,0.0513146,0.0513969
40,0.0473974,0.0479042,0.049212,0.0495747,0.0499801,0.0501959
50,0.0474422,0.0475881,0.0485573,0.0485834,0.0497116,0.0501061
60,0.0483803,0.0484549,0.050286,0.050655,0.0513248,0.0514658
70,0.0459804,0.0460442,0.0470661,0.0472246,0.0502656,0.0509527
80,0.0486473,0.048782,0.0498173,0.0499526,0.050571,0.0506252
90,0.0458482,0.0459125,0.0490334,0.0492037,0.0500799,0.0505013
100,0.050979,0.0510942,0.0527137,0.0529232,0.0532724,0.053296
110,0.0459492,0.0467092,0.0482561,0.0489393,0.0503518,0.0507051
120,0.0465742,0.0466211,0.0481308,0.0485498,0.048855,0.0492504
130,0.0488171,0.0489872,0.0510018,0.0514594,0.0522244,0.052258
140,0.0474342,0.0474787,0.0497484,0.0503263,0.0511035,0.0514192
150,0.0487192,0.0491492,0.0493372,0.0500184,0.050878,0.0512716
160,0.0484244,0.0486937,0.0494683,0.0498006,0.0517765,0.051907
170,0.0498832,0.0502275,0.0508161,0.051105,0.0520402,0.0521744
180,0.0476568,0.047807,0.0491737,0.0492307,0.0504653,0.0506743
190,0.0492104,0.0493069,0.0500643,0.0502923,0.0510363,0.0516836
200,0.047956,0.0481532,0.0495384,0.0495755,0.0508242,0.0510733
210,0.0488083,0.0492038,0.0514763,0.0516093,0.051815,0.0521914
220,0.0473175,0.0475963,0.0482143,0.0489792,0.0508969,0.051346
230,0.0447103,0.0451944,0.0477534,0.0477986,0.0479588,0.0483472
240,0.047166,0.0472629,0.0496579,0.0498284,0.0520744,0.0521485
250,0.0477705,0.048219,0.0505413,0.0507672,0.0514461,0.0516975
260,0.0473236,0.0476448,0.0501501,0.0503366,0.0506226,0.0507862
270,0.048948,0.0491908,0.0511246,0.051718,0.0521575,0.0529949
280,0.0449096,0.0449202,0.0467579,0.0469132,0.0482937,0.0484573
290,0.0504406,0.0511085,0.0521878,0.0526007,0.0528026,0.0530285
300,0.0493176,0.0498319,0.051685,0.0519464,0.0525804,0.0527019
310,0.0472953,0.0478086,0.0493418,0.0495172,0.0502555,0.0504101
320,0.0472462,0.0473219,0.0489056,0.0490022,0.0498131,0.0499799
330,0.0429271,0.0431156,0.0482605,0.0483351,0.0499915,0.0502914
340,0.0461211,0.0462735,0.0489044,0.0490515,0.0495098,0.0497798
350,0.0485116,0.0488806,0.0491808,0.0494937,0.0496427,0.0499844
360,0.0474918,0.0479547,0.0483029,0.0486297,0.0502798,0.0503335
370,0.0506456,0.0507899,0.0518347,0.0521057,0.0524973,0.0528988
380,0.0487498,0.0488458,0.0498022,0.0499061,0.0506468,0.0508608
