t,e^(-dS)
1,0.848742
2,1.18697
3,1.17081
4,0.827704
5,0.759041
6,0.83527
7,0.98116
8,1.10971
9,0.785527
10,0.798995
11,0.674084
12,1.04614
13,0.365679
14,2.39816
15,0.606955
16,1.08301
17,0.683383
18,0.60544
19,1.26871
20,1.40959
21,1.57649
22,1.2696
23,0.668713
24,0.749537
25,0.628889
26,1.20021
27,0.531528
28,0.543786
29,0.708716
30,0.851718
31,2.35208
32,0.37076
33,1.6085
34,0.715481
35,0.59458
36,0.524295
37,1.5644
38,0.846115
39,0.615882
40,1.43835
41,3.01922
42,0.485391
43,1.2084
44,0.391958
45,0.919606
46,1.56816
47,0.642364
48,2.16907
49,1.18116
50,0.51711
51,0.996082
52,0.705464
53,0.715195
54,0.797479
55,1.48038
56,0.924216
57,0.42181
58,0.669516
59,1.43606
60,1.56847
61,0.825389
62,0.507428
63,0.450184
64,0.697746
65,1.16777
66,1.0971
67,0.766669
68,0.601457
69,0.462597
70,0.638585
71,0.994673
72,0.655931
73,1.38127
74,0.775459
75,0.611892
76,1.51104
77,1.41609
78,1.07178
79,1.95854
80,1.72858
81,0.965712
82,0.240028
83,0.682768
84,0.894939
85,0.468743
86,2.10602
87,0.536279
88,0.731031
89,0.738378
90,1.08077
91,0.739412
92,0.99183
93,1.05485
94,0.752993
95,1.06909
96,0.865195
97,2.57796
98,0.511964
99,0.649534
100,0.889141
101,0.679839
102,0.542699
103,1.34205
104,1.04373
105,2.02466
106,1.01999
107,0.407058
108,1.37754
109,1.69469
110,0.822506
111,0.998911
112,0.500524
113,0.75224
114,1.59074
115,1.23491
116,0.519754
117,1.48617
118,1.51755
119,0.981523
120,0.371614
121,1.90789
122,1.23862
123,0.749537
124,1.90999
125,0.404906
126,0.720579
127,0.612933
128,1.61996
129,0.882232
130,0.586783
131,1.26478
132,0.737271
133,0.536762
134,1.16521
135,0.517317
136,0.592503
137,1.15062
138,1.18069
139,0.720651
140,0.803804
141,0.622196
142,2.3608
143,0.499274
144,0.738378
145,0.453981
146,0.252334
147,0.833518
148,2.71828
149,0.591023
150,0.625502
151,1.86675
152,0.55616
153,1.81176
154,0.7576
155,1.07441
156,0.861225
157,0.668981
158,1.29862
159,1.23949
160,1.98794
161,0.823493
162,0.489682
163,1.97269
164,0.877481
165,0.952381
166,0.989436
167,0.62444
168,0.595413
169,1.60946
170,0.721372
171,1.76809
172,1.66863
173,0.242198
174,0.426732
175,1.86209
176,2.06122
177,1.05223
178,1.67716
179,0.417905
180,2.74286
181,1.16544
182,1.08682
183,1.60288
184,0.578625
185,0.876341
186,1.16311
187,0.462458
188,1.43591
189,0.606955
190,1.19674
191,1.1721
192,0.517058
193,2.52869
194,1.24297
195,0.387864
196,0.593095
197,0.956007
198,0.440432
199,1.09411
200,0.942801
201,0.823493
202,0.876516
203,0.63916
204,1.06158
205,0.821848
206,1.11527
207,0.487727
208,0.738895
209,0.545147
210,1.58947
211,0.708079
212,0.611036
213,1.08675
214,0.827704
215,0.621263
216,0.772132
217,1.38736
218,1.13326
219,0.399796
220,0.616436
221,2.20891
222,2.16712
223,0.575337
224,0.568872
225,0.436748
226,0.497579
227,1.08374
228,0.545201
229,1.72168
230,0.538429
231,1.00412
232,0.41553
233,0.465101
234,1.53465
235,0.617238
236,2.19965
237,1.20382
238,1.20274
239,1.00462
240,0.563381
241,0.256148
242,0.98525
243,0.721156
244,1.72495
245,0.929368
246,0.374674
247,0.545856
248,0.601999
249,0.568588
250,1.14454
251,0.698863
252,0.630274
253,1.06221
254,0.859332
255,1.42761
256,0.752466
257,1.02295
258,0.935195
259,0.531315
260,1.3438
261,0.576488
262,1.31996
263,0.835939
264,0.747516
265,0.684614
266,0.957203
267,1.36193
268,0.781844
269,0.24099
270,0.662258
271,0.846707
272,0.454072
273,0.770281
274,0.828532
275,1.04255
276,1.18661
277,0.821437
278,0.946409
279,1.45995
280,1.35297
281,0.915624
282,1.30565
283,0.466266
284,0.701945
285,2.11827
286,0.571323
287,1.53849
288,1.88193
289,1.0202
290,0.499324
291,0.453391
292,0.544275
293,0.789544
294,1.11527
295,0.984285
296,1.82103
297,1.86862
298,0.982053
299,1.20262
300,0.831354
301,0.261323
302,0.995072
303,0.543731
304,0.630842
305,1.03402
306,1.1497
307,0.766286
308,0.483019
309,0.61619
310,1.03886
311,0.910337
312,0.502429
313,0.357007
314,1.06108
315,0.906585
316,0.6354
317,1.44282
318,0.232004
319,0.910001
320,0.806703
321,1.6258
322,0.720435
323,0.685368
324,0.299692
325,0.731469
326,0.724264
327,0.818731
328,1.19423
329,0.476494
330,0.487824
331,0.706735
332,1.00044
333,0.35665
334,2.31892
335,0.74245
336,0.906776
337,0.296117
338,0.496337
339,1.0134
340,0.905652
341,0.65968
342,0.556772
343,0.35808
344,1.3193
345,1.60689
346,2.01295
347,1.05037
348,0.295526
349,0.732714
350,0.87713
351,1.63068
352,0.494949
353,0.821355
354,0.394199
355,2.18169
356,0.803884
357,0.96576
358,1.11762
359,0.725423
360,1.40284
361,0.622383
362,1.11115
363,0.514634
364,1.77252
365,0.537514
366,0.900685
367,1.28917
368,0.339935
369,0.983291
370,1.01704
371,0.791441
372,0.901586
373,1.10081
374,0.945048
375,1.06529
376,1.123
377,0.994536
378,0.291709
379,1.49631
380,0.634956
381,0.801236
382,0.826628
383,0.907992
384,0.757373
385,1.09641
386,0.471659
387,0.584265
388,1.05622
389,1.28621
390,1.31983
391,1.1327
392,1.0916
393,0.605985
394,1.44528
395,1.53818
396,0.847131
397,0.699703
398,0.643779
399,1.69927
400,0.753068
401,1.14809
402,1.19961
403,1.25696
404,1.23504
405,1.28018
406,0.291709
407,2.4032
408,1.46331
409,1.31956
410,1.24633
411,0.584207
412,0.239309
413,1.36534
414,1.3046
415,1.31838
416,1.22716
417,1.31851
418,1.06517
419,0.997837
420,0.788439
421,1.13871
422,1.32154
423,0.8462
424,0.484712
425,1.1891
426,0.762007
427,0.736976
428,0.66711
429,0.324004
430,0.839625
431,0.932879
432,0.718133
433,0.824729
434,1.61899
435,1.55659
436,1.39976
437,1.13746
438,0.852911
439,1.56002
440,1.36602
441,0.978583
442,1.65831
443,0.861569
444,0.670588
445,0.683246
446,0.362402
447,0.523614
448,0.496238
449,0.643071
450,1.26364
451,0.650574
452,1.51498
453,0.814892
454,1.08046
455,0.602963
456,1.10672
457,1.08476
458,1.06658
459,0.541669
460,2.28988
461,1.08421
462,0.298496
463,0.664713
464,0.962347
465,0.360235
466,0.614897
467,1.40607
468,0.462273
469,0.78537
470,1.17422
471,2.82356
472,0.641017
473,0.645907
474,1.12322
475,0.992692
476,0.562086
477,1.09176
478,0.666843
479,0.569954
480,1.46287
481,0.524715
482,0.529988
483,1.07961
484,1.01901
485,1.00051
486,0.347149
487,0.57413
488,1.24807
489,0.331542
490,2.78153
491,1.14214
492,0.54542
493,1.48364
494,0.30851
495,1.35013
496,1.58186
497,0.962925
498,1.32803
499,0.527292
500,0.595353
501,0.65377
502,1.35243
503,1.37396
504,0.446596
505,0.698863
506,1.29823
507,0.383966
508,0.727166
509,0.570524
510,0.782235
511,0.822423
512,0.677057
513,1.19435
514,0.79366
515,0.714909
516,0.597919
517,0.61693
518,0.988724
519,0.964573
520,1.18507
521,0.518404
522,1.24384
523,0.917961
524,1.35771
525,0.374561
526,0.65968
527,1.13724
528,0.683998
529,0.626629
530,0.39824
531,1.12592
532,0.642557
533,0.905697
534,1.74473
535,1.12479
536,1.1748
537,0.935859
538,0.483889
539,0.444814
540,0.595353
541,1.16474
542,1.38874
543,0.936384
544,1.02305
545,0.944755
546,0.492284
547,1.3573
548,1.12423
549,0.742227
550,0.790018
551,0.930429
552,0.590314
553,1.88457
554,1.29124
555,0.837277
556,0.883292
557,0.901225
558,0.36965
559,0.744308
560,0.669918
561,0.587664
562,0.881968
563,0.709567
564,0.914151
565,0.98065
566,1.73707
567,0.789544
568,1.13372
569,0.881527
570,1.17527
571,0.498227
572,1.53388
573,0.806461
574,0.981062
575,1.02962
576,0.723467
577,0.816932
578,1.29395
579,0.980728
580,0.4913
581,0.391019
582,1.09911
583,0.555382
584,0.692879
585,0.426689
586,0.604835
587,1.14248
588,1.91822
589,1.27456
590,1.54868
591,1.35757
592,0.344039
593,1.01209
594,0.637118
595,1.19973
596,0.616128
597,1.82705
598,0.657441
599,0.544439
600,0.934737
601,1.25358
602,1.38292
603,0.776934
604,1.25885
605,1.16766
606,0.419413
607,0.670387
608,0.565695
609,0.661728
610,0.728185
611,2.04766
612,0.438673
613,1.15269
614,1.00786
615,0.47893
616,0.306358
617,3.78104
618,1.04936
619,1.09894
620,0.600255
621,1.85447
622,1.33296
623,1.21908
624,0.42639
625,1.2696
626,0.586138
627,0.686534
628,0.643908
629,1.43218
630,0.668981
631,1.18105
632,0.982878
633,0.536119
634,0.71177
635,0.279431
636,0.6354
637,1.41524
638,1.52409
639,2.51935
640,0.960501
641,0.499624
642,0.534459
643,0.893061
644,1.06727
645,1.44109
646,0.707088
647,0.944292
648,0.827621
649,0.996099
650,1.52928
651,0.507175
652,0.983468
653,0.771052
654,0.735356
655,0.768127
656,1.97033
657,1.40889
658,2.08861
659,0.807833
