MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.980049,-0.962042,-0.187006
2,0.98089,-0.960783,-0.197587
3,0.978669,-0.945883,-0.251194
4,0.980603,-0.97995,-0.0357902
5,0.980603,-0.97995,-0.0357902
6,0.979582,-0.96695,0.156808
7,0.979341,-0.979325,-0.00568073
8,0.976453,-0.974933,0.0544588
9,0.975043,-0.9716,0.0818678
10,0.977,-0.974983,0.062749
11,0.977,-0.974983,0.062749
12,0.979976,-0.979308,0.0361816
13,0.983225,-0.970375,-0.158441
14,0.982757,-0.9827,-0.0106012
15,0.977474,-0.974117,0.0809497
16,0.975324,-0.975217,-0.0144639
17,0.975324,-0.975217,-0.0144639
18,0.979994,-0.979175,-0.0400665
19,0.980992,-0.980808,-0.0189606
20,0.979212,-0.979183,0.00748788
21,0.981747,-0.981742,-0.00310672
22,0.97771,-0.977242,-0.0302508
23,0.97727,-0.971933,-0.101992
24,0.98185,-0.960817,-0.202141
25,0.98187,-0.935708,-0.29752
26,0.978588,-0.906025,-0.369802
27,0.9761,-0.912775,-0.34585
28,0.9761,-0.912775,-0.34585
29,0.9761,-0.912775,-0.34585
30,0.981356,-0.920117,-0.341241
31,0.976878,-0.902333,-0.374281
32,0.97716,-0.890517,-0.40227
33,0.976321,-0.881717,-0.419259
34,0.980846,-0.787106,-0.585255
35,0.980006,-0.777987,-0.595944
36,0.980006,-0.777987,-0.595944
37,0.980233,-0.659204,-0.72547
38,0.980233,-0.659204,-0.72547
39,0.982356,-0.5496,-0.814226
40,0.980407,-0.43824,-0.877008
41,0.982367,-0.42114,-0.887517
42,0.982367,-0.42114,-0.887517
43,0.978285,-0.450244,-0.868517
44,0.976607,-0.408937,-0.886867
45,0.978981,-0.330007,-0.921683
46,0.981253,-0.416479,-0.888483
47,0.97758,-0.454138,-0.865692
48,0.975324,-0.541724,-0.811044
49,0.977471,-0.522763,-0.825935
50,0.977264,-0.570428,-0.793509
51,0.978579,-0.56331,-0.800187
52,0.979378,-0.590979,-0.780977
53,0.980838,-0.538971,-0.819483
54,0.979957,-0.686943,-0.698873
55,0.978023,-0.744034,-0.634777
56,0.981129,-0.766741,-0.612147
57,0.981129,-0.766741,-0.612147
58,0.981241,-0.765637,-0.613705
59,0.980626,-0.795078,-0.574002
60,0.980352,-0.788133,-0.583042
61,0.977081,-0.754622,-0.620672
62,0.977609,-0.634013,-0.744142
63,0.977609,-0.634013,-0.744142
64,0.980628,-0.619376,-0.760267
65,0.984198,-0.555075,-0.812734
66,0.980762,-0.401029,-0.895025
67,0.976815,-0.313866,-0.925017
68,0.978728,-0.341521,-0.917208
69,0.977966,-0.353458,-0.911858
70,0.978411,-0.304439,-0.929842
71,0.978163,-0.339563,-0.917333
72,0.979096,-0.209287,-0.956467
73,0.979594,-0.0848042,-0.975917
74,0.981204,0.0698272,-0.978717
75,0.982279,0.033966,-0.981692
76,0.978989,-0.0119372,-0.978917
77,0.980409,0.0993892,-0.975358
78,0.980671,0.238441,-0.951242
79,0.979381,0.113135,-0.972825
80,0.978182,0.144778,-0.967408
81,0.981372,0.0639998,-0.979283
82,0.981372,0.0639998,-0.979283
83,0.975105,0.0734631,-0.972333
84,0.978038,0.0658793,-0.975817
85,0.979518,-0.0828467,-0.976008
86,0.978781,-0.0949292,-0.974167
87,0.978781,-0.0949292,-0.974167
88,0.978781,-0.0949292,-0.974167
89,0.977616,0.0209641,-0.977392
90,0.978722,0.052887,-0.977292
91,0.978214,0.238906,-0.948592
92,0.979923,0.0337447,-0.979342
93,0.984697,0.0132328,-0.984608
94,0.984697,0.0132328,-0.984608
95,0.97873,-0.0676182,-0.976392
96,0.979865,-0.0553659,-0.9783
97,0.979363,-0.181754,-0.96235
98,0.980826,-0.397315,-0.89675
99,0.980826,-0.397315,-0.89675
100,0.982621,-0.446469,-0.875333
101,0.98236,-0.379072,-0.906275
102,0.98236,-0.379072,-0.906275
103,0.981923,-0.375533,-0.907275
104,0.981208,-0.415037,-0.889108
105,0.978793,-0.444319,-0.872133
106,0.97703,-0.517927,-0.828456
107,0.982656,-0.441547,-0.877867
108,0.979294,-0.499898,-0.842092
109,0.975638,-0.619471,-0.753741
110,0.97747,-0.792891,-0.571639
111,0.982149,-0.842917,-0.504092
112,0.982149,-0.842917,-0.504092
113,0.982149,-0.842917,-0.504092
114,0.981575,-0.861758,-0.46996
115,0.974631,-0.864208,-0.450609
116,0.978703,-0.893875,-0.398556
117,0.979138,-0.859492,-0.469026
118,0.980642,-0.86425,-0.46339
119,0.976747,-0.893833,-0.393824
120,0.976483,-0.885083,-0.412487
121,0.977129,-0.910483,-0.354684
122,0.980066,-0.9304,-0.308035
123,0.976291,-0.895408,-0.389086
124,0.97987,-0.900308,-0.386769
125,0.980423,-0.852625,-0.484004
126,0.980423,-0.852625,-0.484004
127,0.978935,-0.855833,-0.475251
128,0.98192,-0.9213,-0.339666
129,0.98192,-0.9213,-0.339666
130,0.98192,-0.9213,-0.339666
131,0.978561,-0.870075,-0.44783
132,0.979116,-0.811111,-0.548423
133,0.979116,-0.811111,-0.548423
134,0.980606,-0.710802,-0.675535
135,0.980606,-0.710802,-0.675535
136,0.980606,-0.710802,-0.675535
137,0.978071,-0.796102,-0.568192
138,0.974818,-0.692586,-0.685999
139,0.977935,-0.70185,-0.681002
140,0.977935,-0.70185,-0.681002
141,0.977935,-0.70185,-0.681002
142,0.978803,-0.751755,-0.626833
143,0.977936,-0.788975,-0.577821
144,0.983556,-0.692196,-0.698747
145,0.982699,-0.742548,-0.643677
146,0.982699,-0.742548,-0.643677
147,0.983918,-0.785058,-0.593109
148,0.981973,-0.784252,-0.590948
149,0.981973,-0.784252,-0.590948
150,0.981979,-0.641909,-0.743125
151,0.983799,-0.570441,-0.801534
152,0.979739,-0.501105,-0.841892
153,0.977396,-0.336212,-0.91775
154,0.977396,-0.336212,-0.91775
155,0.980173,-0.335933,-0.920808
156,0.980017,-0.45892,-0.865925
157,0.978982,-0.539192,-0.817116
158,0.975963,-0.569012,-0.792924
159,0.98328,-0.697943,-0.692614
160,0.981801,-0.702067,-0.686321
161,0.981946,-0.588731,-0.785884
162,0.982557,-0.556883,-0.809506
163,0.979959,-0.578742,-0.790808
164,0.981129,-0.600216,-0.776115
165,0.983097,-0.508026,-0.841658
166,0.977992,-0.466768,-0.859417
167,0.977992,-0.466768,-0.859417
168,0.981257,-0.55756,-0.80746
169,0.980363,-0.618843,-0.760358
170,0.97922,-0.617677,-0.759833
171,0.979005,-0.674935,-0.709164
172,0.979492,-0.728209,-0.65507
173,0.979492,-0.728209,-0.65507
174,0.978859,-0.809967,-0.549653
175,0.983204,-0.76467,-0.618038
176,0.978205,-0.816643,-0.538497
177,0.983021,-0.805753,-0.563109
178,0.980765,-0.721696,-0.664119
179,0.977486,-0.583232,-0.784422
180,0.978937,-0.469142,-0.8592
181,0.979978,-0.355516,-0.913217
182,0.977977,-0.328305,-0.921225
183,0.981912,-0.314378,-0.930225
184,0.981912,-0.314378,-0.930225
185,0.979151,-0.323023,-0.924333
186,0.982369,-0.310648,-0.931958
187,0.982315,-0.404737,-0.895058
188,0.976808,-0.522065,-0.825592
189,0.981559,-0.619836,-0.761093
190,0.98134,-0.749868,-0.63303
191,0.975611,-0.810003,-0.543793
192,0.976337,-0.805549,-0.551657
193,0.979511,-0.838458,-0.506388
194,0.979889,-0.893383,-0.402552
195,0.981595,-0.838025,-0.511119
196,0.980612,-0.82072,-0.536674
197,0.981403,-0.685984,-0.701838
198,0.984034,-0.562734,-0.80725
199,0.979873,-0.505169,-0.839617
200,0.98022,-0.582962,-0.788027
201,0.976274,-0.53365,-0.817514
202,0.981934,-0.780993,-0.595184
203,0.980078,-0.77581,-0.598892
204,0.980754,-0.755345,-0.625565
205,0.980754,-0.755345,-0.625565
206,0.981396,-0.715922,-0.671263
207,0.981396,-0.715922,-0.671263
208,0.975987,-0.769722,-0.600067
209,0.975987,-0.769722,-0.600067
210,0.981213,-0.748061,-0.634968
211,0.982434,-0.65883,-0.72878
212,0.979622,-0.740003,-0.641914
213,0.976983,-0.634007,-0.743324
214,0.976983,-0.634007,-0.743324
215,0.976983,-0.634007,-0.743324
216,0.984394,-0.627052,-0.75884
217,0.981389,-0.706768,-0.680884
218,0.97921,-0.666677,-0.717213
219,0.97921,-0.666677,-0.717213
220,0.97921,-0.666677,-0.717213
221,0.979692,-0.759515,-0.618817
222,0.979814,-0.783297,-0.588627
223,0.979814,-0.783297,-0.588627
224,0.979814,-0.783297,-0.588627
225,0.9772,-0.790598,-0.574348
226,0.9772,-0.790598,-0.574348
227,0.979871,-0.748761,-0.632064
228,0.976086,-0.731603,-0.646144
229,0.97661,-0.683517,-0.697547
230,0.975639,-0.572524,-0.789992
231,0.977777,-0.569425,-0.794861
232,0.977777,-0.569425,-0.794861
233,0.979372,-0.582627,-0.787221
234,0.977691,-0.66117,-0.720232
235,0.982492,-0.702502,-0.686864
236,0.980481,-0.672772,-0.713247
237,0.979431,-0.704474,-0.680442
238,0.983291,-0.573933,-0.798412
239,0.982514,-0.537113,-0.822705
240,0.981865,-0.586857,-0.787183
241,0.980384,-0.534804,-0.821668
242,0.982525,-0.604402,-0.774632
243,0.981117,-0.641284,-0.742527
244,0.978015,-0.655875,-0.725493
245,0.981913,-0.809814,-0.555297
246,0.981913,-0.809814,-0.555297
247,0.981913,-0.809814,-0.555297
248,0.980529,-0.696627,-0.690034
249,0.977821,-0.678462,-0.704147
250,0.980786,-0.7508,-0.631063
251,0.979801,-0.733052,-0.650111
252,0.979196,-0.646115,-0.735772
253,0.980356,-0.663521,-0.721692
254,0.980356,-0.663521,-0.721692
255,0.982101,-0.633875,-0.75015
256,0.982101,-0.633875,-0.75015
257,0.979123,-0.728063,-0.654679
258,0.975423,-0.704862,-0.674256
259,0.979414,-0.742796,-0.638362
260,0.978401,-0.751274,-0.626783
261,0.978401,-0.751274,-0.626783
262,0.981865,-0.779685,-0.596783
263,0.981221,-0.677228,-0.710039
264,0.97927,-0.785744,-0.584445
265,0.97927,-0.785744,-0.584445
266,0.979867,-0.730896,-0.652633
267,0.98346,-0.752834,-0.632799
268,0.981827,-0.774784,-0.60307
269,0.981827,-0.774784,-0.60307
270,0.981827,-0.774784,-0.60307
271,0.981845,-0.67541,-0.712629
272,0.981845,-0.67541,-0.712629
273,0.978335,-0.748205,-0.630341
274,0.980209,-0.700763,-0.685377
275,0.978004,-0.664292,-0.717781
276,0.980053,-0.58184,-0.788648
277,0.982452,-0.652336,-0.734622
278,0.978952,-0.717212,-0.666298
279,0.977349,-0.706262,-0.675578
280,0.976024,-0.758817,-0.613858
281,0.977294,-0.707621,-0.674075
282,0.977895,-0.724115,-0.657218
283,0.977895,-0.724115,-0.657218
284,0.976312,-0.707399,-0.672883
285,0.978204,-0.64285,-0.737311
286,0.978204,-0.64285,-0.737311
287,0.979725,-0.676377,-0.708785
288,0.98166,-0.738276,-0.646998
289,0.975984,-0.766566,-0.604087
290,0.983057,-0.730295,-0.658081
291,0.979588,-0.845908,-0.493995
292,0.977999,-0.758977,-0.616795
293,0.981585,-0.719138,-0.668094
294,0.979981,-0.75649,-0.622965
295,0.980363,-0.76752,-0.609938
296,0.979786,-0.771882,-0.603471
297,0.974052,-0.772682,-0.593077
298,0.976015,-0.666898,-0.712637
299,0.981458,-0.583754,-0.788981
300,0.982404,-0.75493,-0.628648
301,0.982404,-0.75493,-0.628648
302,0.982227,-0.61875,-0.762836
303,0.982227,-0.61875,-0.762836
304,0.979903,-0.658808,-0.725383
305,0.979653,-0.704102,-0.681146
306,0.978671,-0.830035,-0.518497
307,0.978671,-0.830035,-0.518497
308,0.982428,-0.792848,-0.580136
309,0.979503,-0.720317,-0.663755
310,0.980089,-0.662013,-0.722712
311,0.977965,-0.70247,-0.680406
312,0.977965,-0.70247,-0.680406
313,0.977965,-0.70247,-0.680406
314,0.979986,-0.723572,-0.660922
315,0.979986,-0.723572,-0.660922
316,0.980873,-0.709037,-0.677774
317,0.980763,-0.628428,-0.752977
318,0.980763,-0.628428,-0.752977
319,0.980763,-0.628428,-0.752977
320,0.979365,-0.638425,-0.742677
321,0.981786,-0.732853,-0.653323
322,0.978577,-0.645628,-0.735375
323,0.978577,-0.645628,-0.735375
324,0.978577,-0.645628,-0.735375
325,0.976223,-0.671992,-0.708122
326,0.980457,-0.727913,-0.656839
327,0.980457,-0.727913,-0.656839
328,0.983025,-0.670286,-0.719066
329,0.977957,-0.795943,-0.56822
330,0.977957,-0.795943,-0.56822
331,0.980466,-0.797225,-0.570742
332,0.983252,-0.850075,-0.494123
333,0.983252,-0.850075,-0.494123
334,0.980141,-0.720133,-0.664894
335,0.976867,-0.770742,-0.600187
336,0.980853,-0.826373,-0.528376
337,0.980853,-0.826373,-0.528376
338,0.981681,-0.772131,-0.606228
339,0.98009,-0.842983,-0.499955
340,0.977264,-0.840592,-0.498448
341,0.977264,-0.840592,-0.498448
342,0.975651,-0.865483,-0.45037
343,0.975651,-0.865483,-0.45037
344,0.976615,-0.917258,-0.335282
345,0.980522,-0.904958,-0.377456
346,0.977662,-0.928575,-0.305894
347,0.978996,-0.903917,-0.375988
348,0.978996,-0.903917,-0.375988
349,0.980802,-0.839433,-0.507272
350,0.978236,-0.846917,-0.489568
351,0.981404,-0.842825,-0.502792
352,0.983017,-0.871183,-0.45537
353,0.983017,-0.871183,-0.45537
354,0.977581,-0.910583,-0.355671
355,0.979074,-0.878433,-0.432368
356,0.980667,-0.787048,-0.585032
357,0.982115,-0.866242,-0.462792
358,0.982802,-0.89835,-0.398581
359,0.980188,-0.911933,-0.359369
360,0.980056,-0.864008,-0.462601
361,0.979856,-0.898283,-0.391413
362,0.975388,-0.9542,-0.202199
363,0.975388,-0.9542,-0.202199
364,0.981067,-0.906392,-0.375428
365,0.981067,-0.906392,-0.375428
366,0.984468,-0.892283,-0.415943
367,0.979766,-0.924658,-0.323958
368,0.981639,-0.948658,-0.252313
369,0.976767,-0.95025,-0.226049
370,0.98115,-0.9799,-0.0495202
371,0.981816,-0.981725,-0.0133547
372,0.9765,-0.974875,-0.0563143
373,0.981398,-0.973208,-0.126523
374,0.981398,-0.973208,-0.126523
375,0.980656,-0.971817,-0.131373
376,0.976998,-0.9763,-0.0369158
377,0.978381,-0.974375,0.0884475
378,0.978381,-0.974375,0.0884475
379,0.977889,-0.965758,0.153553
380,0.979407,-0.971425,0.124787
381,0.979528,-0.974583,0.0982958
382,0.980982,-0.970925,0.140107
