ReTr(L),ImTr(L)
-1.17435,-0.232731
-1.16369,-0.240976
-1.14151,-0.298613
-1.24949,-0.0385122
-1.24949,-0.0385122
-1.2077,0.198324
-1.24349,-0.0104406
-1.16713,0.0715277
-1.17707,0.104369
-1.18937,0.0739689
-1.18937,0.0739689
-1.16756,0.0389885
-1.18769,-0.197188
-1.13214,-0.0141229
-1.22261,0.101445
-1.23953,-0.0103963
-1.23953,-0.0103963
-1.15487,-0.0428938
-1.17735,-0.024256
-1.15765,0.0051634
-1.16582,-0.00130192
-1.19993,-0.0382611
-1.13571,-0.118293
-1.19914,-0.250843
-1.07079,-0.343801
-1.1012,-0.444388
-1.14862,-0.432079
-1.14862,-0.432079
-1.14862,-0.432079
-1.09875,-0.409362
-1.07582,-0.445409
-1.07004,-0.487143
-1.04253,-0.494975
-0.910866,-0.67285
-0.922219,-0.696473
-0.922219,-0.696473
-0.791992,-0.873556
-0.791992,-0.873556
-0.671013,-0.994833
-0.51921,-1.03729
-0.502183,-1.05906
-0.502183,-1.05906
-0.530596,-1.02417
-0.486488,-1.05447
-0.397546,-1.10271
-0.511033,-1.09848
-0.537495,-1.02516
-0.642903,-0.958545
-0.661173,-1.03647
-0.700736,-0.973975
-0.720743,-1.01457
-0.683036,-0.895484
-0.663146,-1.01309
-0.826028,-0.843914
-0.893821,-0.763914
-0.941655,-0.754131
-0.941655,-0.754131
-0.936211,-0.751857
-0.966116,-0.700655
-0.98215,-0.721897
-0.944384,-0.774475
-0.791093,-0.929966
-0.791093,-0.929966
-0.790079,-0.973157
-0.705039,-1.02656
-0.511733,-1.12411
-0.411199,-1.21798
-0.411671,-1.11268
-0.441015,-1.13772
-0.372057,-1.14525
-0.426293,-1.15253
-0.272133,-1.21236
-0.104166,-1.18968
0.0873258,-1.22797
0.044792,-1.22304
-0.0139434,-1.2023
0.127758,-1.24248
0.302906,-1.21316
0.145595,-1.22323
0.194877,-1.26953
0.0839262,-1.23388
0.0839262,-1.23388
0.095118,-1.24299
0.0787231,-1.15795
-0.0956299,-1.16887
-0.113663,-1.18391
-0.113663,-1.18391
-0.113663,-1.18391
0.0214692,-1.11976
0.069467,-1.19448
0.307282,-1.20436
0.0364092,-1.21695
0.013316,-1.2409
0.013316,-1.2409
