MDTU,S_F
1,0.999738
2,1.00068
3,0.996891
4,1.00049
5,0.993839
6,1.00683
7,1.00114
8,0.997436
9,1.00153
10,1.0026
11,1.00247
12,0.999863
13,0.99266
14,0.997106
15,1.00086
16,0.99899
17,1.00538
18,1.00037
19,1.00047
20,1.00523
21,0.996628
22,0.998137
23,1.00393
24,1.00211
25,0.997656
26,1.0004
27,1.00129
28,0.999049
29,1.0027
30,1.0031
31,0.997487
32,0.999062
33,0.998654
34,0.998939
35,0.999204
36,0.999483
37,0.994544
38,1.00336
39,1.00236
40,1.00128
41,0.995077
42,1.00377
43,0.99512
44,1.00019
45,1.00099
46,0.992392
47,0.999833
48,1.00203
49,1.00346
50,0.99883
51,0.999109
52,1.00137
53,1.00029
54,0.992936
55,1.0029
56,0.999048
57,0.996697
58,1.00335
59,1.00214
60,0.994922
61,1.00531
62,1.0032
63,1.00284
64,1.0038
65,0.998165
66,1.00246
67,1.00216
68,1.00761
69,1.00098
70,0.998815
71,0.997256
72,1.00168
73,0.999209
74,1.0032
75,1.00296
76,1.00069
77,0.998566
78,0.999818
79,1.0054
80,1.00356
81,0.999527
82,0.996894
83,1.00408
84,0.997219
85,1.00186
86,1.00509
87,0.995751
88,0.999126
89,0.996767
90,0.997472
91,1.00601
92,1.00019
93,0.996675
94,1.00216
95,1.00063
96,0.996117
97,1.00224
98,0.996928
99,0.993536
100,1.00308
101,1.00183
102,1.00337
103,1.00125
104,1.00305
105,0.995822
106,1.00141
107,1.0037
108,1.00459
109,0.997831
110,0.998829
111,1.00258
112,0.994223
113,1.00228
114,0.999883
115,0.994683
116,1.00027
117,0.999559
118,0.999358
119,1.0018
120,0.998712
121,1.00006
122,1.00159
123,0.997323
124,1.00269
125,0.997737
126,0.996486
127,1.00245
128,1.00544
129,1.00375
130,1.00747
131,1.00487
132,0.998209
133,1.00048
134,0.998596
135,1.00007
136,0.995762
137,1.00017
138,0.995867
139,1.00406
140,0.99755
141,0.992428
142,0.996205
143,0.999739
144,1.00063
145,1.0025
146,0.988188
147,0.996979
148,0.995945
149,0.998531
150,1.00094
151,0.996912
152,1.00629
153,0.996371
154,1.00458
155,1.00801
156,1.00396
157,1.00012
158,1.00018
159,0.999642
160,1.00395
161,1.00236
162,0.999424
163,0.995628
164,0.998806
165,0.996022
166,0.99567
167,1.00028
168,1.00527
169,1.00086
170,0.99385
171,1.00251
172,1.00271
173,0.996221
174,0.998645
175,1.00152
176,1.0011
177,1.00287
178,0.993
179,0.999602
180,0.995918
181,0.998243
182,1.004
183,1.00051
184,1.00416
185,1.00442
186,0.998077
187,1.00462
188,1.00343
189,0.9964
190,0.992852
191,1.00494
192,1.00179
193,1.00297
194,0.998034
195,1.00283
196,1.00618
197,0.997542
198,1.00285
199,0.992986
200,1.00156
201,0.991285
202,1.00363
203,1.00311
204,1.00253
205,0.999169
206,1.00331
207,0.998931
208,1.00347
209,0.999111
210,0.996058
211,1.00209
212,0.999775
213,0.999771
214,1.00066
215,1.0049
216,0.996252
217,0.992994
218,0.998954
219,0.99967
220,0.997359
221,0.99962
222,1.00553
223,0.996349
224,0.998138
225,0.999419
226,0.997919
227,1.00378
228,1.00065
229,1.00081
230,0.997407
231,1.00228
232,0.996122
233,0.999123
234,0.99419
235,1.00307
236,1.00116
237,1.00303
238,0.99841
239,1.00181
