MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.19719,-1.17435,-0.232731
2,1.18838,-1.16369,-0.240976
3,1.17992,-1.14151,-0.298613
4,1.25009,-1.24949,-0.0385122
5,1.25009,-1.24949,-0.0385122
6,1.22388,-1.2077,0.198324
7,1.24353,-1.24349,-0.0104406
8,1.16932,-1.16713,0.0715277
9,1.18169,-1.17707,0.104369
10,1.19167,-1.18937,0.0739689
11,1.19167,-1.18937,0.0739689
12,1.16821,-1.16756,0.0389885
13,1.20394,-1.18769,-0.197188
14,1.13223,-1.13214,-0.0141229
15,1.22681,-1.22261,0.101445
16,1.23957,-1.23953,-0.0103963
17,1.23957,-1.23953,-0.0103963
18,1.15566,-1.15487,-0.0428938
19,1.1776,-1.17735,-0.024256
20,1.15766,-1.15765,0.0051634
21,1.16582,-1.16582,-0.00130192
22,1.20054,-1.19993,-0.0382611
23,1.14185,-1.13571,-0.118293
24,1.22509,-1.19914,-0.250843
25,1.12463,-1.07079,-0.343801
26,1.18748,-1.1012,-0.444388
27,1.2272,-1.14862,-0.432079
28,1.2272,-1.14862,-0.432079
29,1.2272,-1.14862,-0.432079
30,1.17253,-1.09875,-0.409362
31,1.16437,-1.07582,-0.445409
32,1.17571,-1.07004,-0.487143
33,1.15407,-1.04253,-0.494975
34,1.13243,-0.910866,-0.67285
35,1.15567,-0.922219,-0.696473
36,1.15567,-0.922219,-0.696473
37,1.17913,-0.791992,-0.873556
38,1.17913,-0.791992,-0.873556
39,1.19998,-0.671013,-0.994833
40,1.15998,-0.51921,-1.03729
41,1.17209,-0.502183,-1.05906
42,1.17209,-0.502183,-1.05906
43,1.15346,-0.530596,-1.02417
44,1.16129,-0.486488,-1.05447
45,1.17218,-0.397546,-1.10271
46,1.21153,-0.511033,-1.09848
47,1.15752,-0.537495,-1.02516
48,1.15418,-0.642903,-0.958545
49,1.2294,-0.661173,-1.03647
50,1.19986,-0.700736,-0.973975
51,1.24451,-0.720743,-1.01457
52,1.12625,-0.683036,-0.895484
53,1.21084,-0.663146,-1.01309
54,1.18089,-0.826028,-0.843914
55,1.17579,-0.893821,-0.763914
56,1.20641,-0.941655,-0.754131
57,1.20641,-0.941655,-0.754131
58,1.20074,-0.936211,-0.751857
59,1.19344,-0.966116,-0.700655
60,1.21892,-0.98215,-0.721897
61,1.22134,-0.944384,-0.774475
62,1.22093,-0.791093,-0.929966
63,1.22093,-0.791093,-0.929966
64,1.2535,-0.790079,-0.973157
65,1.24535,-0.705039,-1.02656
66,1.23511,-0.511733,-1.12411
67,1.28552,-0.411199,-1.21798
68,1.18639,-0.411671,-1.11268
69,1.2202,-0.441015,-1.13772
70,1.20417,-0.372057,-1.14525
71,1.22884,-0.426293,-1.15253
72,1.24253,-0.272133,-1.21236
73,1.19423,-0.104166,-1.18968
74,1.23107,0.0873258,-1.22797
75,1.22386,0.044792,-1.22304
76,1.20238,-0.0139434,-1.2023
77,1.24903,0.127758,-1.24248
78,1.2504,0.302906,-1.21316
79,1.23186,0.145595,-1.22323
80,1.2844,0.194877,-1.26953
81,1.23673,0.0839262,-1.23388
82,1.23673,0.0839262,-1.23388
83,1.24663,0.095118,-1.24299
84,1.16062,0.0787231,-1.15795
85,1.17277,-0.0956299,-1.16887
86,1.18936,-0.113663,-1.18391
87,1.18936,-0.113663,-1.18391
88,1.18936,-0.113663,-1.18391
89,1.11996,0.0214692,-1.11976
90,1.1965,0.069467,-1.19448
91,1.24294,0.307282,-1.20436
92,1.21749,0.0364092,-1.21695
93,1.24097,0.013316,-1.2409
94,1.24097,0.013316,-1.2409
95,1.18056,-0.0837486,-1.17758
96,1.25956,-0.0736388,-1.2574
97,1.17709,-0.215195,-1.15725
98,1.27994,-0.514785,-1.17185
99,1.27994,-0.514785,-1.17185
100,1.23894,-0.560728,-1.10479
101,1.26393,-0.482385,-1.16826
102,1.26393,-0.482385,-1.16826
103,1.21757,-0.466051,-1.12484
104,1.23559,-0.524483,-1.11875
105,1.25725,-0.566624,-1.12233
106,1.2515,-0.658749,-1.0641
107,1.24227,-0.557069,-1.11036
108,1.17701,-0.601733,-1.01157
109,1.20934,-0.769239,-0.933159
110,1.22472,-0.991929,-0.718347
111,1.26008,-1.08046,-0.648379
112,1.26008,-1.08046,-0.648379
113,1.26008,-1.08046,-0.648379
114,1.19963,-1.05341,-0.573968
115,1.199,-1.06304,-0.554554
116,1.18972,-1.08705,-0.483478
117,1.2208,-1.07144,-0.58512
118,1.20657,-1.06416,-0.568643
119,1.20827,-1.10652,-0.485323
120,1.20469,-1.09081,-0.511272
121,1.2034,-1.12182,-0.435549
122,1.29858,-1.23346,-0.406043
123,1.16058,-1.06251,-0.46693
124,1.28754,-1.18361,-0.506779
125,1.17574,-1.0223,-0.580756
126,1.17574,-1.0223,-0.580756
127,1.23061,-1.0745,-0.599873
128,1.20152,-1.12726,-0.415859
129,1.20152,-1.12726,-0.415859
130,1.20152,-1.12726,-0.415859
131,1.17341,-1.04255,-0.538511
132,1.14466,-0.947123,-0.642813
133,1.14466,-0.947123,-0.642813
134,1.22715,-0.891634,-0.843136
135,1.22715,-0.891634,-0.843136
136,1.22715,-0.891634,-0.843136
137,1.22736,-0.994605,-0.719154
138,1.25276,-0.886804,-0.884863
139,1.25113,-0.89185,-0.87745
140,1.25113,-0.89185,-0.87745
141,1.25113,-0.89185,-0.87745
142,1.29181,-0.988743,-0.831368
143,1.24187,-0.999532,-0.737011
144,1.29381,-0.910689,-0.919016
145,1.29059,-0.973868,-0.846886
146,1.29059,-0.973868,-0.846886
147,1.27179,-1.01548,-0.765671
148,1.19422,-0.956418,-0.715139
149,1.19422,-0.956418,-0.715139
150,1.21487,-0.796634,-0.917217
151,1.22459,-0.709484,-0.998126
152,1.189,-0.609849,-1.02069
153,1.2269,-0.420359,-1.15264
154,1.2269,-0.420359,-1.15264
155,1.17557,-0.408929,-1.10216
156,1.17283,-0.552828,-1.03437
157,1.14524,-0.628279,-0.957515
158,1.14462,-0.673892,-0.925221
159,1.19961,-0.847301,-0.849204
160,1.15146,-0.82652,-0.801695
161,1.17442,-0.708662,-0.93652
162,1.17415,-0.666358,-0.96675
163,1.31247,-0.775847,-1.0586
164,1.18276,-0.726509,-0.933332
165,1.24421,-0.639867,-1.06706
166,1.16783,-0.560991,-1.02427
167,1.16783,-0.560991,-1.02427
168,1.19755,-0.679943,-0.985806
169,1.16081,-0.734496,-0.898884
170,1.2876,-0.80979,-1.00108
171,1.21079,-0.830503,-0.881062
172,1.20063,-0.893051,-0.802476
173,1.20063,-0.893051,-0.802476
174,1.17056,-0.966481,-0.660404
175,1.15185,-0.893209,-0.727287
176,1.21433,-1.01449,-0.667388
177,1.22958,-1.00625,-0.706622
178,1.23153,-0.907256,-0.832801
