t,|deltaS|
439,0.4447
440,0.3119
441,0.02165
442,0.5058
443,0.149
444,0.3996
445,0.3809
446,1.015
447,0.647
448,0.7007
449,0.4415
450,0.234
451,0.4299
452,0.4154
453,0.2047
454,0.07739
455,0.5059
456,0.1014
457,0.08136
458,0.06446
459,0.6131
460,0.8285
461,0.08085
462,1.209
463,0.4084
464,0.03838
465,1.021
466,0.4863
467,0.3408
468,0.7716
469,0.2416
470,0.1606
471,1.038
472,0.4447
473,0.4371
474,0.1162
475,0.007335
476,0.5761
477,0.08779
478,0.4052
479,0.5622
480,0.3804
481,0.6449
482,0.6349
483,0.0766
484,0.01883
485,0.0005091
486,1.058
487,0.5549
488,0.2216
489,1.104
490,1.023
491,0.1329
492,0.6062
493,0.3945
494,1.176
495,0.3002
496,0.4586
497,0.03778
498,0.2837
499,0.64
500,0.5186
501,0.425
502,0.3019
503,0.3177
504,0.8061
505,0.3583
506,0.261
507,0.9572
508,0.3186
509,0.5612
510,0.2456
511,0.1955
512,0.39
513,0.1776
514,0.2311
515,0.3356
516,0.5143
517,0.483
518,0.01134
519,0.03607
520,0.1698
521,0.657
522,0.2182
523,0.0856
524,0.3058
525,0.982
526,0.416
527,0.1286
528,0.3798
529,0.4674
530,0.9207
531,0.1186
532,0.4423
533,0.09905
534,0.5566
535,0.1176
536,0.1611
537,0.06629
538,0.7259
539,0.8101
540,0.5186
541,0.1525
542,0.3284
543,0.06573
544,0.02279
545,0.05683
546,0.7087
547,0.3055
548,0.1171
549,0.2981
550,0.2357
551,0.07211
552,0.5271
553,0.6337
554,0.2556
555,0.1776
556,0.1241
557,0.104
558,0.9952
559,0.2953
560,0.4006
561,0.5316
562,0.1256
563,0.3431
564,0.08976
565,0.01954
566,0.5522
567,0.2363
568,0.1255
569,0.1261
570,0.1615
571,0.6967
572,0.4278
573,0.2151
574,0.01912
575,0.02919
576,0.3237
577,0.2022
578,0.2577
579,0.01946
580,0.7107
581,0.939
582,0.0945
583,0.5881
584,0.3669
585,0.8517
586,0.5028
587,0.1332
588,0.6514
589,0.2426
590,0.4374
591,0.3057
592,1.067
593,0.01202
594,0.4508
595,0.1821
596,0.4843
597,0.6027
598,0.4194
599,0.608
600,0.06749
601,0.226
602,0.3242
603,0.2524
604,0.2302
605,0.155
606,0.8689
607,0.3999
608,0.5697
609,0.4129
610,0.3172
611,0.7167
612,0.824
613,0.1421
614,0.007829
615,0.7362
616,1.183
617,1.33
618,0.04818
619,0.09435
620,0.5104
621,0.6176
622,0.2874
623,0.1981
624,0.8524
625,0.2387
626,0.5342
627,0.3761
628,0.4402
629,0.3592
630,0.402
631,0.1664
632,0.01727
633,0.6234
634,0.34
635,1.275
636,0.4535
637,0.3473
638,0.4214
639,0.924
640,0.0403
641,0.6939
642,0.6265
643,0.1131
644,0.0651
645,0.3654
646,0.3466
647,0.05732
648,0.1892
649,0.003909
650,0.4248
651,0.6789
652,0.01667
653,0.26
654,0.3074
655,0.2638
656,0.6782
657,0.3428
658,0.7365
659,0.2134
660,0.6178
661,0.3451
662,0.5313
663,0.1558
664,0.3765
665,0.3844
666,0.3215
667,0.2489
668,0.1647
669,0.07224
670,0.1745
671,0.593
672,0.2854
673,0.3246
674,0.3428
675,0.1966
676,0.1947
677,0.4267
678,0.4619
679,0.2105
680,0.1099
681,0.08652
682,0.3304
683,0.1558
684,0.09496
685,0.6789
686,0.6957
687,0.05154
688,0.5147
689,0.08507
690,0.02046
691,0.3012
692,0.7618
693,0.275
694,0.8129
695,0.403
696,0.1706
697,0.7046
698,0.03861
699,0.1027
700,0.8933
701,0.8988
702,0.3832
703,0.08925
704,0.332
705,0.1662
706,0.3094
707,0.2168
708,0.3036
709,0.376
710,0.5611
711,1.146
712,0.07673
713,0.5925
714,0.1309
715,0.1496
716,0.6699
717,0.03427
718,0.192
719,0.1616
720,0.1557
721,0.2977
722,0.02956
723,0.1798
724,0.6902
725,0.661
726,0.2825
727,0.3025
728,0.5029
729,0.8606
730,0.4446
731,0.215
732,0.002668
733,0.5239
734,0.4298
735,0.01418
736,0.1853
737,0.1629
738,0.5884
739,0.1787
740,0.04557
741,0.7371
742,0.1032
743,0.1379
744,0.1528
745,0.3862
746,0.1034
747,0.6689
748,0.2192
749,0.06581
750,0.9235
751,0.7201
752,0.2188
753,0.3254
754,0.09401
755,0.7201
756,0.9311
757,0.4038
758,0.3051
759,0.1072
760,0.4502
761,0.02116
762,0.4561
763,0.7203
764,0.3746
765,0.398
766,0.6248
767,0.07797
768,0.1836
769,0.3895
770,0.9765
771,0.09019
772,0.07355
773,0.4213
774,0.6811
775,0.2311
776,0.3325
777,0.06197
778,0.5904
779,1.092
780,0.2572
781,0.1529
782,0.5827
783,0.5882
784,0.1477
785,0.2885
786,0.6157
787,0.344
788,0.4524
789,0.5249
790,0.1411
791,0.4255
792,0.8028
793,0.6356
794,0.05154
795,0.5521
796,0.1152
797,0.2421
798,1.315
799,0.175
800,0.281
801,0.1459
802,0.1676
803,0.1
804,0.2001
805,0.09484
806,0.2149
807,0.6293
808,0.5254
809,0.2122
810,0.3273
811,0.2558
812,0.2206
813,0.6168
814,1.122
815,0.008695
816,0.2807
817,1.198
818,0.6269
819,0.03443
820,0.9426
821,0.1734
822,0.5861
823,1.049
824,0.3511
825,0.2044
826,0.281
827,0.4314
828,0.2624
829,0.5968
830,0.23
831,0.02901
832,0.3338
833,0.3422
834,0.1161
835,0.599
836,0.6114
837,0.5026
838,0.9387
839,0.05517
840,0.02777
841,0.1602
842,0.4982
843,0.2478
844,0.9915
845,0.2031
846,0.1036
847,0.1864
848,0.3227
849,0.01105
850,0.3853
851,1.063
852,0.7971
853,0.1629
854,0.8422
855,0.4034
856,1.354
857,0.6605
858,0.7083
859,0.2193
860,0.7119
861,0.6922
862,0.04626
863,0.04839
864,0.3461
865,0.7755
866,1.012
867,0.9316
868,0.7358
869,0.359
870,0.7162
871,0.5558
872,0.3474
873,0.05894
874,0.4714
875,0.3184
876,0.4636
877,0.08095
878,0.1197
879,0.6001
880,0.7055
881,0.8495
882,0.2175
883,0.195
884,0.7042
885,0.403
886,0.1497
887,0.7827
888,0.05076
889,0.6384
890,0.3342
891,0.1634
892,0.9732
893,0.8227
894,0.09336
895,0.3025
896,0.254
897,0.06779
898,0.02396
899,0.3492
900,0.07922
901,0.1947
902,0.8169
903,0.07329
904,0.382
905,0.3584
906,0.4016
907,0.7109
908,0.1323
909,0.5246
910,0.7092
911,0.1332
912,0.359
913,0.2888
914,0.07283
915,0.04097
916,0.7
917,0.5398
918,0.2007
919,0.7423
920,0.381
921,0.153
922,0.8956
923,0.6519
924,0.383
925,0.2406
926,0.7801
927,0.0528
928,0.01791
929,0.01409
930,0.2961
931,0.05368
932,0.04922
933,0.8743
934,0.232
935,0.394
936,0.1838
937,0.06674
938,0.1412
939,0.3731
940,1.131
941,0.1505
942,0.7961
943,0.5651
944,1.055
945,0.3665
946,0.2164
947,0.2707
948,0.1962
949,0.4694
950,0.7057
951,0.6667
952,0.1066
953,0.9842
954,1.03
955,0.2555
956,0.01009
957,0.3021
958,0.3859
959,0.146
960,0.3344
961,0.6407
962,0.1833
963,0.6436
964,0.2248
965,0.2074
966,1.15
967,0.9274
968,0.2421
969,0.524
970,0.6064
971,0.05095
972,0.2
973,0.1735
974,0.5255
975,0.08022
976,0.1549
977,0.03248
978,0.197
979,0.3073
980,0.03463
981,0.6166
982,0.008978
983,1.087
984,0.1654
985,0.6609
986,0.2804
987,0.5368
988,0.04072
989,0.1306
990,0.3824
991,0.5964
992,0.4794
993,0.388
994,0.006002
995,0.04889
996,0.001732
997,0.4926
998,0.7477
999,0.9407
1000,0.1059
1001,0.2063
1002,0.1369
1003,0.2248
1004,0.1311
1005,0.8185
1006,0.1502
1007,0.03696
1008,0.1275
1009,0.5071
1010,0.287
1011,0.6689
1012,0.5348
1013,0.5418
1014,0.4726
1015,0.851
1016,0.7635
1017,0.6162
1018,0.05099
1019,1.204
1020,0.8247
1021,0.00545
1022,0.08434
1023,0.2247
1024,0.2603
1025,0.6469
1026,0.5417
1027,0.06105
1028,0.228
1029,0.1732
1030,0.5312
1031,0.03335
1032,0.2816
1033,0.1833
1034,0.1632
1035,0.2361
1036,0.3512
1037,0.7098
1038,0.5967
1039,0.0803
1040,0.1195
1041,0.1372
1042,0.7952
1043,0.3689
1044,0.004958
1045,0.2957
1046,0.2572
1047,0.3562
1048,0.9095
1049,0.2182
1050,0.01239
1051,1.159
1052,0.1146
1053,0.292
1054,0.4594
1055,0.07818
1056,0.1763
1057,0.2426
1058,0.2322
1059,0.312
1060,0.2546
1061,0.5002
1062,0.08722
1063,0.3779
1064,0.3092
1065,1.059
1066,0.9351
1067,0.3786
1068,0.3572
1069,0.1115
1070,0.3928
1071,0.08882
1072,0.3575
1073,0.04653
1074,0.4299
1075,0.03665
1076,1.199
1077,0.1557
1078,0.2078
1079,0.5948
1080,0.7354
1081,0.5176
1082,0.1861
1083,1.397
1084,0.2543
1085,0.03638
1086,0.05887
1087,0.8697
1088,0.1507
1089,0.1791
1090,0.1363
1091,0.4156
1092,0.1496
1093,0.08908
1094,0.1822
1095,0.5628
1096,0.8921
1097,0.02329
1098,0.385
1099,0.4661
1100,0.3378
1101,0.2745
1102,0.5786
1103,0.0775
1104,0.5663
1105,0.3602
1106,0.09658
1107,0.2349
1108,0.221
1109,0.4854
1110,0.101
1111,0.1578
1112,0.3636
1113,0.6961
1114,0.101
1115,0.0932
1116,0.3843
1117,0.0242
1118,0.6194
1119,0.6547
1120,0.5489
1121,0.2005
1122,0.2117
1123,0.01377
1124,0.2313
1125,0.2048
1126,0.2701
1127,0.4251
1128,0.1625
1129,0.2115
1130,0.8613
1131,0.7671
1132,0.5543
1133,0.1625
1134,0.3711
1135,0.1818
1136,0.2397
1137,0.2561
1138,0.7694
1139,0.4045
1140,0.2866
1141,0.9444
1142,0.3019
1143,0.3573
1144,0.5967
1145,0.1334
1146,0.6513
1147,1.024
1148,0.295
1149,0.4574
1150,0.4568
1151,0.124
1152,0.3574
1153,0.01997
1154,0.3642
1155,0.004777
1156,1.011
1157,0.7181
1158,0.008668
1159,0.09915
1160,0.6031
1161,0.3756
1162,0.329
1163,0.9866
1164,0.09436
1165,0.2276
1166,0.1357
1167,0.4146
1168,0.4174
1169,0.02651
1170,0.9489
1171,0.05928
1172,0.1341
1173,0.7239
1174,0.8858
1175,0.9108
1176,0.1286
1177,0.7202
1178,0.1852
1179,0.2387
1180,0.2468
1181,0.1855
1182,0.2566
1183,0.01974
1184,0.8331
1185,0.7875
1186,0.02918
1187,0.5097
1188,0.2832
1189,0.2052
1190,0.7915
1191,0.3804
1192,0.1555
1193,0.5375
1194,0.3933
1195,0.138
1196,0.896
1197,0.3741
1198,0.2535
1199,0.3733
1200,0.747
1201,0.4967
1202,0.05251
1203,0.06991
1204,0.4397
1205,0.06248
1206,0.1815
1207,0.5454
1208,0.1908
1209,1.245
1210,0.2855
1211,0.4928
1212,0.03161
1213,1.082
1214,0.841
1215,0.7001
1216,0.8462
1217,0.4525
1218,0.887
1219,0.4053
1220,0.1156
1221,0.6457
1222,1.1
1223,0.78
1224,0.7403
1225,0.955
1226,0.1592
1227,0.07656
1228,0.509
1229,0.338
1230,0.4954
1231,0.4157
1232,0.4854
1233,0.03081
1234,0.9914
1235,0.2889
1236,0.04884
1237,0.1566
1238,0.05244
1239,0.1751
1240,0.6776
1241,1.071
1242,0.4334
1243,1.115
1244,0.3101
1245,0.3023
1246,0.05777
1247,0.3823
1248,0.08159
1249,0.002067
1250,0.4761
1251,0.9645
1252,0.1597
1253,0.3335
1254,0.1803
1255,0.6489
1256,0.2457
1257,0.6526
1258,0.1238
1259,0.4743
1260,0.3339
1261,0.7136
1262,1.72
1263,0.01135
1264,0.1368
1265,0.7738
1266,0.01069
1267,0.1205
1268,0.2721
1269,0.0717
1270,0.6247
1271,0.3071
1272,0.2539
1273,0.002713
1274,0.3663
1275,0.4905
1276,0.9322
1277,0.2639
1278,0.04286
1279,0.2923
1280,0.7116
1281,0.2635
1282,0.142
1283,0.1379
1284,0.03041
1285,0.2249
1286,0.1444
1287,0.1427
1288,0.4441
1289,0.5345
1290,0.1643
1291,0.1192
1292,0.1328
1293,1.077
1294,0.9535
1295,0.7457
1296,0.1723
1297,0.4147
1298,0.7373
1299,0.3817
1300,0.5623
1301,0.6315
1302,0.1114
1303,0.2292
1304,0.7812
1305,0.4514
1306,1.142
1307,0.01902
1308,0.3661
1309,0.3381
1310,0.3205
1311,0.728
1312,0.6149
1313,0.2545
1314,0.2844
1315,0.07976
1316,0.05123
1317,0.05094
1318,0.2984
1319,0.2927
1320,0.3432
1321,0.4609
1322,0.1691
1323,0.77
1324,1.145
1325,0.7751
1326,0.1081
1327,0.007837
1328,0.01759
1329,0.6919
1330,0.3985
1331,0.06292
1332,0.1992
1333,0.4551
1334,0.1417
1335,0.6657
1336,0.6349
1337,0.1432
1338,0.02357
1339,0.06984
1340,0.4975
1341,0.4348
1342,0.3309
1343,0.3181
1344,0.2219
1345,0.4621
1346,0.03953
1347,0.1417
1348,0.6095
1349,0.2865
1350,0.4577
1351,0.2895
1352,0.2142
1353,1.15
1354,0.2445
1355,0.2775
1356,0.2725
1357,0.1865
1358,0.501
1359,0.2157
1360,0.1208
1361,0.3187
1362,0.1714
1363,0.1633
1364,0.1895
1365,0.176
1366,0.3829
1367,0.6403
1368,0.2108
1369,0.07539
1370,0.7103
1371,0.63
1372,0.02251
1373,0.1893
1374,0.05295
1375,0.5793
1376,0.04296
1377,0.2408
1378,0.4671
1379,0.9719
1380,0.09609
1381,1.148
1382,0.7585
1383,0.3345
1384,0.1636
1385,0.3067
1386,0.7352
1387,0.5369
1388,0.3422
1389,0.4782
1390,0.5154
1391,0.2515
1392,0.4561
1393,0.5221
1394,0.3816
1395,0.6183
1396,0.4863
1397,0.8776
1398,0.2141
1399,0.7159
1400,0.1241
1401,0.4083
1402,0.3875
1403,0.1574
1404,0.2155
1405,0.777
1406,0.7534
1407,0.09891
1408,0.4455
1409,0.01456
1410,0.3085
1411,0.6591
1412,0.4536
1413,0.595
1414,0.6722
1415,0.1219
1416,0.4621
1417,0.611
1418,0.5184
1419,0.3586
1420,0.3164
1421,0.3326
1422,0.7556
1423,0.08081
1424,0.5403
1425,0.3423
1426,1.086
1427,0.6391
1428,1.023
1429,0.9462
1430,0.1193
1431,0.712
1432,0.848
1433,0.1962
1434,0.1139
1435,0.2588
1436,0.6447
1437,0.4961
1438,0.09781
1439,0.732
1440,0.143
1441,0.3379
1442,0.3572
1443,0.07469
1444,0.3976
1445,0.6603
1446,0.3504
1447,0.4008
1448,0.4224
1449,0.7213
1450,0.3953
1451,0.116
1452,0.1411
1453,0.1527
1454,0.01647
1455,0.05151
1456,0.04216
1457,0.3323
1458,0.06699
1459,0.9194
1460,0.1923
1461,0.1659
1462,0.1672
1463,0.3913
1464,0.3868
1465,0.3059
1466,0.377
1467,0.2985
1468,0.6732
1469,0.08651
1470,0.5453
1471,0.5471
1472,0.403
1473,0.5514
1474,0.7614
1475,0.1778
1476,0.9084
1477,0.2062
1478,0.1759
1479,0.3007
1480,0.5791
1481,0.3045
1482,0.4324
1483,0.1897
1484,0.01747
1485,0.339
1486,0.3148
1487,0.711
1488,0.3532
1489,0.4375
1490,0.5879
1491,0.1537
1492,0.04266
1493,0.07685
1494,0.5568
1495,0.2785
1496,0.5792
1497,0.0684
1498,0.4419
1499,0.3671
1500,0.1546
1501,0.1597
1502,0.07959
1503,0.04829
1504,0.7809
1505,0.05512
1506,0.31
1507,0.5498
1508,0.2361
1509,0.04646
1510,0.02182
1511,0.9998
1512,0.4659
1513,0.1827
1514,0.1732
1515,0.1176
1516,0.9235
1517,0.3743
1518,0.1017
1519,0.1432
1520,0.7324
1521,0.5977
1522,1.421
1523,0.2027
1524,0.7226
1525,0.8102
1526,0.2209
1527,0.1864
1528,0.1922
1529,0.3668
1530,0.1834
1531,0.4255
1532,0.1916
1533,0.04647
1534,0.3404
1535,0.6228
1536,0.2453
1537,0.2794
1538,0.2339
1539,0.1143
1540,0.2744
1541,0.4707
1542,0.279
1543,0.4938
1544,0.4495
1545,1.101
1546,0.6652
1547,0.1289
1548,0.04161
1549,0.3093
1550,0.5982
1551,0.6207
1552,0.2295
1553,0.01676
1554,0.2933
1555,0.4086
1556,0.7826
1557,0.1853
1558,0.4657
1559,0.1386
1560,0.4154
1561,0.004666
1562,0.4629
1563,0.1169
1564,0.7234
1565,0.3083
1566,0.1884
1567,0.1714
1568,0.6168
1569,0.5319
1570,0.7917
1571,0.05366
1572,1.133
1573,0.6686
1574,1.097
1575,1.578
1576,0.3166
1577,0.1124
1578,0.2084
1579,0.08881
1580,0.3881
1581,1.089
1582,0.4856
1583,0.2029
1584,0.0892
1585,0.2137
1586,0.4491
1587,0.08046
1588,0.5172
1589,0.3795
1590,0.3555
1591,1.065
1592,0.3838
1593,0.168
1594,0.2007
1595,1.307
1596,0.9922
1597,0.5723
1598,0.6382
1599,0.365
1600,0.4259
1601,0.06423
1602,0.01476
1603,0.5144
1604,0.256
1605,0.1862
1606,0.938
1607,0.02425
1608,0.5007
1609,0.9548
1610,0.3105
1611,0.116
1612,0.3813
1613,0.2478
1614,0.3051
1615,0.02569
1616,0.7859
1617,0.3503
1618,0.05832
1619,0.2443
1620,0.9193
1621,0.1727
1622,0.2204
1623,0.08575
1624,0.5451
1625,0.06167
1626,1.009
1627,0.4269
1628,0.8305
1629,0.09083
1630,0.2269
1631,0.04728
1632,0.345
1633,0.1215
1634,0.1821
1635,0.07668
1636,0.1076
1637,0.1042
1638,1.548
1639,0.07474
1640,0.2773
1641,0.4276
1642,0.2467
1643,0.5838
1644,0.5103
1645,0.6786
1646,0.8036
1647,0.3362
1648,0.7205
1649,0.002482
1650,0.5768
1651,0.3821
1652,1.037
1653,0.176
1654,0.05207
1655,0.119
1656,0.2991
1657,0.6622
1658,0.3661
1659,0.4524
1660,0.2504
1661,0.02143
1662,0.4586
1663,0.6762
1664,0.3102
1665,0.02175
1666,0.2238
1667,0.03471
1668,0.8801
1669,0.4912
1670,0.2498
1671,0.364
1672,0.3342
1673,0.265
1674,0.5491
1675,0.06945
1676,0.2398
1677,0.4457
1678,0.02941
1679,0.06496
1680,0.6193
1681,1.046
1682,0.8142
1683,0.2318
1684,0.546
1685,0.0004757
1686,0.2565
1687,0.03609
1688,1.212
1689,0.9386
1690,0.1505
1691,0.7126
1692,1.033
1693,0.5403
1694,0.5561
1695,0.3253
1696,0.1835
1697,0.142
1698,0.4781
1699,0.02494
1700,0.1111
1701,0.2404
1702,0.7455
1703,0.4639
1704,0.286
1705,0.4399
1706,0.02299
1707,0.04499
1708,0.5639
1709,0.334
1710,0.5021
1711,0.551
1712,0.3348
1713,0.138
1714,0.6018
1715,0.7676
1716,0.4319
1717,0.1172
1718,0.3988
1719,0.02469
1720,0.06654
1721,0.204
1722,0.2846
1723,0.3941
1724,0.06439
1725,0.2587
1726,1.072
1727,0.9093
1728,0.03922
1729,0.2403
1730,0.2111
1731,0.1652
1732,1.081
1733,0.3043
1734,0.4704
1735,0.5392
1736,0.07389
1737,0.5474
1738,0.1387
1739,0.1548
1740,0.2557
1741,0.09584
1742,0.2715
1743,0.2727
1744,0.125
1745,0.6247
1746,0.3022
1747,0.3822
1748,0.0513
1749,0.707
1750,0.4415
1751,0.512
1752,0.9816
1753,0.1874
1754,0.5067
1755,1.027
1756,0.0644
1757,0.7157
1758,0.09253
1759,0.3375
1760,0.5582
1761,0.0449
1762,0.3314
1763,0.2281
1764,0.8116
1765,0.8517
1766,0.3067
1767,0.7757
1768,0.6366
1769,0.5544
1770,1.199
1771,0.06788
1772,0.194
1773,0.4774
1774,0.2371
1775,0.3377
1776,0.7123
1777,0.3823
1778,0.6933
1779,0.1029
1780,0.4507
1781,0.2545
1782,1.005
1783,0.03408
1784,0.198
1785,0.6102
1786,0.1268
1787,0.4741
1788,0.2894
1789,1.664
1790,0.178
1791,0.4517
1792,0.08139
1793,1.084
1794,0.008408
1795,0.587
1796,0.0797
1797,0.4238
1798,0.3297
1799,0.1148
1800,0.2967
1801,0.0229
1802,0.2016
1803,0.9308
1804,0.1577
1805,0.6815
1806,0.1246
1807,0.4789
1808,0.7774
1809,0.3313
1810,0.3699
1811,0.5102
1812,0.2177
1813,0.4821
1814,0.1156
1815,0.263
1816,0.3039
1817,0.03466
1818,1.186
1819,0.2465
1820,0.4338
1821,0.3772
1822,0.4764
1823,0.1851
1824,0.2805
1825,0.8418
1826,0.9931
1827,0.1055
1828,0.4848
1829,0.2996
1830,1.041
1831,0.1804
1832,0.3943
1833,0.7314
1834,0.102
1835,0.2736
1836,0.1739
1837,0.8223
1838,0.7678
1839,0.1571
1840,0.5902
1841,1.348
1842,0.3334
1843,0.4628
1844,0.2002
1845,0.5379
1846,0.2676
1847,0.2985
1848,0.7049
1849,0.7939
1850,0.199
1851,0.8649
1852,0.465
1853,0.2492
1854,0.3211
1855,0.4191
1856,0.6469
1857,0.357
1858,0.6999
1859,0.6405
1860,0.5494
1861,0.7127
1862,0.3997
1863,0.9181
1864,0.5055
1865,0.7515
1866,0.6222
1867,0.8372
1868,0.1699
1869,0.06679
1870,0.7365
1871,0.002305
1872,0.6293
1873,0.07323
1874,0.439
1875,0.7097
1876,0.1023
1877,0.6883
1878,0.9342
1879,0.1459
1880,0.8206
1881,0.4748
1882,0.3617
1883,0.2404
1884,0.4254
1885,0.6525
1886,0.6839
1887,0.1555
1888,0.2983
1889,0.5735
1890,0.08683
1891,0.494
1892,0.4683
1893,0.443
1894,0.2371
1895,0.009948
1896,0.01116
1897,0.1444
1898,0.1017
1899,0.2259
1900,0.2096
1901,0.3759
1902,0.4587
1903,0.1883
1904,0.1126
