MDTU,plaq,Re(det),Im(det),link
1,0.047937,0.0425324,0.0262982,0.0659984
2,0.0510353,0.0457016,0.0279152,0.062058
3,0.0456252,0.0562412,0.0315012,0.0487509
4,0.0446574,0.0597274,0.0378534,0.0646719
5,0.0446574,0.0597274,0.0378534,0.0646719
6,0.0705876,0.072742,0.0276854,0.0670623
7,0.0633017,0.062686,0.0293224,0.0750762
8,0.0609088,0.0570701,0.0278958,0.0567061
9,0.0522939,0.0466986,0.0268287,0.0624328
10,0.0462723,0.0318947,0.0203063,0.0749198
11,0.0462723,0.0318947,0.0203063,0.0749198
12,0.0464793,0.0403765,0.0215853,0.0603299
13,0.0513545,0.0379567,0.0222131,0.0740134
14,0.0478068,0.0526924,0.0302634,0.0370428
15,0.0504986,0.0620627,0.0399177,0.0588908
16,0.0536621,0.0741977,0.0404653,0.0617474
17,0.0536621,0.0741977,0.0404653,0.0617474
18,0.0451083,0.0423789,0.0263913,0.0519696
19,0.0495583,0.0446003,0.0250649,0.0595808
20,0.0573686,0.0622097,0.0340613,0.0465285
21,0.0619409,0.0726229,0.0288273,0.0478955
22,0.0658112,0.0648313,0.0298111,0.0611183
23,0.0500335,0.0431899,0.0256168,0.0512195
24,0.0509285,0.04413,0.0265894,0.07293
25,0.0381904,0.0350657,0.0261272,0.0440006
26,0.0672684,0.0680971,0.0259363,0.0592068
27,0.0775205,0.0818789,0.0316751,0.0685657
28,0.0775205,0.0818789,0.0316751,0.0685657
29,0.0775205,0.0818789,0.0316751,0.0685657
30,0.0705634,0.0695745,0.0278217,0.0544961
31,0.0722138,0.0639151,0.0281178,0.0565702
32,0.048777,0.039373,0.023722,0.0665686
33,0.0755629,0.0484365,0.0183133,0.06741
34,0.0518822,0.0346676,0.0202781,0.0582633
35,0.0588519,0.0351863,0.0197462,0.0675877
36,0.0588519,0.0351863,0.0197462,0.0675877
37,0.062661,0.049868,0.0243211,0.0625263
38,0.062661,0.049868,0.0243211,0.0625263
