MDTU,|det-1|^2,1-Re(det),Im(det)
1,27578.1,-166.005,2.97458e-05
2,5748.95,-75.7655,-0.00479339
3,2772.18,-52.6183,0.000396994
4,2772.18,-52.6183,0.000396994
5,2772.18,-52.6183,0.000396994
6,1239.41,-35.1885,0.000180133
7,460.138,-21.4359,0.00176532
8,460.138,-21.4359,0.00176532
9,154.688,-12.4227,-0.000522582
10,154.688,-12.4227,-0.000522582
11,154.688,-12.4227,-0.000522582
12,41.9561,-6.46869,0.000264802
13,39.712,-6.2945,3.56652e-05
14,39.712,-6.2945,3.56652e-05
15,39.712,-6.2945,3.56652e-05
16,34.8169,-5.89151,-0.000915972
17,34.8169,-5.89151,-0.000915972
18,9.67121,-3.10267,0.000157711
19,3.91643,-1.97441,-0.000126248
20,1.14964,-1.06848,-0.00015783
21,0.581537,-0.75793,0.000164853
22,0.581537,-0.75793,0.000164853
23,0.131978,-0.3587,0.000148066
24,0.714573,-0.841,-6.63474e-05
25,0.642536,-0.798,-3.35432e-05
26,0.363939,-0.59876,-7.35889e-05
27,0.116112,-0.33453,-5.6371e-05
28,0.116112,-0.33453,-5.6371e-05
29,0.00931134,-0.08554,2.09789e-05
30,0.00931134,-0.08554,2.09789e-05
31,0.00441075,-0.05136,-4.6565e-05
32,0.0137578,0.107283,0.000137902
33,0.0173584,0.122482,0.000143794
34,0.00318139,-0.04305,-2.87758e-06
35,0.00651946,-0.04862,0.000261405
36,0.00651946,-0.04862,0.000261405
37,0.0495939,-0.21026,0.000320954
38,0.0495939,-0.21026,0.000320954
39,0.0530451,-0.22282,5.29516e-05
40,0.052362,-0.22261,6.85198e-05
41,0.052362,-0.22261,6.85198e-05
42,0.052362,-0.22261,6.85198e-05
43,0.0218094,0.141448,8.15056e-06
44,0.00191346,0.023577,-9.38736e-05
45,0.133255,-0.35923,-5.0461e-05
46,0.133255,-0.35923,-5.0461e-05
47,0.0223728,-0.1437,-1.35575e-05
48,0.0814175,-0.28014,0.000164491
49,0.268217,-0.5127,0.000160475
50,0.127063,-0.35276,0.000205208
51,0.127063,-0.35276,0.000205208
52,0.0636207,-0.24454,4.38905e-05
53,0.227851,-0.47308,1.98544e-05
54,0.088855,-0.28942,0.00010015
55,0.0357156,-0.18361,-4.89335e-05
56,0.11598,-0.33701,-2.42576e-05
57,0.0473572,-0.2116,-7.57321e-05
58,0.104927,-0.3181,-6.74154e-07
59,0.315817,-0.55868,0.000118246
60,0.140363,-0.37053,-0.000104336
61,0.1279,-0.35079,-1.87785e-05
62,0.0114982,0.093508,-6.89372e-05
63,0.0103066,0.087462,1.30869e-05
64,0.0045646,-0.05099,-2.88571e-05
65,0.00317305,0.00354,-3.31703e-05
66,0.0299823,0.166238,6.69208e-05
67,0.0299823,0.166238,6.69208e-05
68,0.0113231,-0.0706,4.23352e-05
69,0.00727682,0.07223,0.000102511
70,0.0318306,0.171212,8.16123e-05
71,0.0218837,0.141127,9.33906e-05
72,0.0568714,0.232022,7.65068e-05
73,0.0568714,0.232022,7.65068e-05
74,0.0182777,0.12343,7.19549e-05
75,0.12799,0.355993,1.44211e-05
76,0.0378954,0.190389,-3.55636e-05
77,0.0378954,0.190389,-3.55636e-05
78,0.0378954,0.190389,-3.55636e-05
79,0.00282967,-0.00637,-7.82379e-05
80,0.00271546,0.033391,-4.12671e-05
81,0.0208596,-0.13603,8.01882e-05
82,0.0273231,0.153096,-4.20477e-05
83,0.0180299,0.130129,-6.54599e-06
84,0.00992496,-0.08841,1.00871e-05
85,0.0161131,-0.11278,9.48111e-05
86,0.00186586,-0.01448,-2.10523e-07
87,0.0860471,0.291466,6.227e-05
88,0.0860471,0.291466,6.227e-05
89,0.135469,0.367235,-1.5157e-05
90,0.0021742,0.026741,-9.44539e-07
91,0.0104409,-0.08972,8.96877e-05
92,0.00505982,-0.05451,-4.09467e-05
93,0.0478294,0.215614,-9.23587e-05
94,0.0478294,0.215614,-9.23587e-05
95,0.00669828,0.069251,4.68601e-05
96,0.0214621,0.142246,3.86067e-06
97,0.0061081,0.07107,7.62302e-05
98,0.130364,0.359922,-1.777e-05
99,0.111997,0.333827,3.08038e-05
100,0.0828854,0.284112,-5.21294e-05
101,0.244035,0.49331,-2.17339e-05
102,0.0748552,0.271958,4.52114e-05
103,0.213556,0.461596,-8.26362e-06
104,0.0832034,0.287357,-6.65002e-06
105,0.0832034,0.287357,-6.65002e-06
106,0.0287128,0.166735,-1.23931e-05
107,0.014957,0.115525,6.34648e-05
108,0.0834196,0.287223,0.000149245
109,0.241086,0.490594,1.98147e-05
110,0.16808,0.409212,2.29872e-05
111,0.109103,0.329257,5.18487e-05
112,0.176564,0.419494,2.11912e-05
113,0.176564,0.419494,2.11912e-05
114,0.173857,0.416348,-2.91806e-05
115,0.312279,0.558419,-1.46634e-06
116,0.239481,0.488834,-3.11282e-05
117,0.239481,0.488834,-3.11282e-05
118,0.280942,0.529752,8.00444e-06
119,0.219027,0.467693,-2.48476e-07
120,0.136694,0.3686,1.20146e-05
121,0.133375,0.363911,-7.23958e-05
122,0.151404,0.388135,-6.72504e-05
123,0.257711,0.507334,-1.10221e-05
124,0.210909,0.458702,-1.86091e-05
125,0.187169,0.432018,2.65189e-05
126,0.187169,0.432018,2.65189e-05
127,0.133133,0.363961,3.37651e-05
128,0.0367992,0.189418,1.69722e-07
129,0.0367992,0.189418,1.69722e-07
130,0.00213189,0.001917,-0.00013628
131,0.00428841,-0.02599,-2.98597e-06
132,0.017176,-0.11394,9.65087e-05
133,0.00195911,0.009152,3.91827e-05
134,0.00268155,-0.00333,-2.07527e-05
135,0.00268155,-0.00333,-2.07527e-05
136,0.0941829,0.304356,-6.37371e-06
137,0.0179701,0.127856,8.36657e-06
138,0.0235946,0.150368,1.76891e-07
139,0.0138365,-0.10291,0.000247167
140,0.0138365,-0.10291,0.000247167
141,0.0138365,-0.10291,0.000247167
142,0.00589427,-0.05128,-2.65286e-05
143,0.0476325,-0.21152,-3.62651e-05
144,0.033472,-0.17443,-1.24151e-05
145,0.0968148,-0.30573,7.21352e-05
146,0.0211373,0.142083,6.78844e-05
147,0.0193138,0.135237,-7.96453e-06
148,0.0310928,0.168672,6.65454e-05
149,0.0310928,0.168672,6.65454e-05
150,0.0249341,0.143888,5.05337e-05
151,0.07607,0.271246,4.11583e-05
152,0.0162986,0.123165,-2.12512e-05
