MDTU,susyTrans,Im(bilin)
10,-0.0201156,2.76839e-05
20,-0.0131854,1.81943e-05
30,-0.00352542,-8.28918e-06
40,0.0196666,-5.33517e-05
50,-0.00214666,9.13258e-11
60,-0.0197121,1.80939e-05
70,-0.00959393,-8.03706e-05
80,0.00243752,1.55845e-06
90,0.00965902,-3.32514e-05
100,0.0165314,4.2756e-05
110,-0.0174278,-2.29774e-06
120,-0.0273421,2.39704e-06
130,0.00339964,7.66166e-05
140,-0.00111636,-3.58897e-05
150,0.0036545,1.57858e-05
160,-0.00279344,-2.94229e-05
170,0.0152865,-3.34448e-05
180,-0.00895421,-2.10749e-05
190,-0.00519635,-2.86746e-05
200,-0.00971279,-2.96134e-05
210,0.0126247,2.45364e-05
220,0.00477994,-1.12533e-05
230,-0.007487,4.80405e-05
240,0.00642582,-3.09601e-05
250,0.00396329,3.48755e-05
260,-0.00449392,7.58878e-06
270,0.00253413,-1.55939e-05
280,0.00384669,3.96651e-05
290,0.0130606,8.88105e-06
300,0.0129262,-6.54195e-05
310,-0.0120654,-2.38031e-05
320,-0.00821933,4.82015e-05
330,0.0220248,2.89608e-05
340,-0.0187956,-3.73086e-05
350,-0.00568852,2.06693e-05
360,0.00481799,-1.0399e-06
370,0.0120861,3.01592e-05
380,0.00472646,-1.88129e-05
390,-0.00254406,-8.50687e-07
400,0.0175342,-3.46937e-05
410,0.0195134,9.68673e-06
420,0.0226804,-1.53837e-05
430,-0.0159114,-9.24379e-05
440,-0.0209667,-9.3513e-06
450,0.0133802,7.00379e-06
460,-0.00891902,-1.25312e-05
470,0.00384222,1.61879e-05
480,0.00591998,8.19958e-06
490,-0.0102531,-1.25218e-05
500,-0.0250972,-6.00946e-06
510,0.00486335,-3.73883e-05
520,-0.00782287,1.96714e-05
530,-0.00818106,-5.47177e-05
540,-0.00128537,-1.42699e-05
550,0.0230814,3.94191e-05
560,-0.0074789,-5.63602e-05
570,-0.013251,9.52963e-07
580,-0.0116893,-3.57264e-06
590,0.0250425,5.43264e-06
600,-0.00495491,-5.60891e-08
610,-0.0130278,-3.00856e-05
620,-6.79492e-05,-5.49028e-05
630,-0.032114,-4.89482e-05
640,-0.000866751,5.7067e-05
650,0.0125415,2.87727e-05
660,-0.0128797,-2.04402e-05
670,-0.0034911,2.44245e-05
680,-0.0302532,-7.68298e-06
690,0.00879481,0.000132173
700,0.00258048,-3.70191e-06
710,-0.0210056,3.15576e-05
720,-0.00221323,-0.000100489
730,0.00370043,1.27804e-05
740,-0.0145443,-2.98611e-06
750,-0.00494253,1.36505e-05
760,-0.0112185,-7.09013e-05
770,-0.0106351,7.38482e-06
780,0.00041462,-1.69403e-05
790,0.00686674,-3.36182e-05
800,-0.00301895,3.3562e-05
810,-0.00521396,-1.76897e-05
820,0.0090472,-9.69141e-05
830,0.00901063,-3.1143e-05
840,-0.0122366,5.4724e-05
850,0.00797971,-3.8326e-06
860,0.0178384,2.07663e-05
870,0.0124538,1.2898e-05
880,-0.00186092,-2.00606e-05
890,0.0132121,5.63342e-05
900,-0.00465697,3.44935e-05
910,-0.00273152,2.13797e-05
920,0.0237143,-3.36818e-05
930,-0.021141,-1.79871e-05
940,0.0262685,4.36354e-05
950,-0.0141595,2.54842e-05
960,0.00700287,4.94058e-05
970,-0.0107045,-4.60003e-05
980,0.000356997,4.61322e-05
990,-0.00358931,-9.98094e-05
1000,0.00998269,4.10962e-05
1010,-0.00971012,8.01055e-05
1020,0.00254974,5.85051e-05
1030,0.00881967,-1.94678e-05
1040,0.00491325,1.9928e-05
1050,0.00332885,1.24557e-05
1060,0.00677272,1.58117e-07
1070,-0.0223693,1.06796e-05
1080,-0.00243808,-5.4168e-05
1090,-0.00725926,5.77001e-05
1100,0.00303416,-3.90508e-05
1110,0.0183722,-2.83947e-05
1120,-0.00236584,8.64822e-06
1130,0.00733377,-6.28053e-05
1140,0.00184932,7.24146e-06
1150,0.0119098,2.98793e-05
1160,0.00550353,-7.60632e-06
1170,0.016672,5.33709e-05
1180,-0.00723379,3.23071e-05
1190,0.00369217,-2.36607e-05
1200,-0.000237529,-4.13795e-05
1210,-0.00671925,6.44964e-05
1220,0.00527597,4.98072e-05
1230,-0.0107238,-1.24422e-05
1240,-0.0128067,-1.27921e-05
1250,-0.00693822,-3.4241e-05
1260,0.00325251,6.46728e-05
1270,-0.00798297,-5.83536e-05
1280,-0.00468076,-4.58304e-05
1290,0.0192293,5.42738e-05
1300,-0.00185388,-4.65371e-05
1310,-0.0315079,1.35457e-05
1320,0.00815721,-1.58418e-05
1330,0.00247706,4.76256e-05
1340,-0.00639804,2.21025e-05
1350,-0.0299213,3.88711e-05
1360,9.51929e-05,-1.98649e-05
1370,0.0251197,8.74383e-05
1380,0.0140515,6.44388e-05
1390,-0.00854984,1.31936e-05
1400,-0.00785961,4.49747e-05
1410,0.00667537,1.28576e-05
1420,-0.0206372,-6.5475e-05
1430,0.0253223,2.00057e-05
1440,0.0212873,6.43203e-06
1450,0.00949692,3.42913e-05
1460,-0.014712,7.60992e-05
1470,-0.0201661,-2.40668e-05
1480,0.00172153,-2.11869e-05
1490,-0.00762672,-1.62498e-05
1500,0.0125794,4.31219e-05
1510,0.000709159,1.12065e-06
1520,-0.0172865,-2.54463e-05
1530,-0.00702876,3.59438e-05
1540,0.0233076,2.1513e-05
1550,0.00732778,-4.19992e-05
1560,0.000584965,8.16552e-06
1570,-0.0044715,-5.76044e-05
1580,0.0078112,2.38638e-05
1590,-0.00206538,7.69085e-06
1600,0.0140338,9.44078e-06
1610,0.000550794,2.94207e-05
1620,0.0141732,-1.63962e-05
1630,0.0189046,4.79395e-05
1640,0.0135273,1.94082e-05
1650,-0.0175243,3.51241e-05
1660,0.0123476,-4.45228e-05
1670,-0.0161303,4.8169e-05
1680,0.00643463,4.52289e-06
1690,-0.0199636,-1.11004e-05
1700,-0.00746039,-2.16849e-05
1710,-0.0138532,1.57061e-05
1720,-0.00774759,1.06053e-05
1730,0.0184508,2.35091e-05
1740,0.0113297,4.8754e-05
1750,0.0282054,5.02039e-05
1760,0.00413057,3.89472e-05
1770,0.00222067,1.14395e-06
1780,-0.000270917,-3.81924e-05
1790,-0.00602663,-3.00842e-05
1800,-0.0210807,-3.44788e-05
1810,-0.00380049,7.13581e-05
1820,-0.00669842,-4.31e-05
1830,0.00446516,3.49475e-05
1840,-0.0158324,4.14814e-05
1850,-0.00272648,-6.61204e-06
1860,0.0164193,1.49238e-05
1870,-0.0123067,-9.14851e-06
1880,-0.0131115,2.57569e-05
1890,2.03105e-05,-1.13552e-05
1900,0.00085752,-1.28494e-05
1910,0.0140696,3.83406e-05
1920,-0.0119369,5.7696e-05
1930,-0.016941,-0.000103201
1940,0.00413618,4.20084e-05
1950,0.00523293,-2.51837e-05
1960,-0.0107295,4.54373e-06
1970,0.00987128,4.08986e-05
