ReTr(Lx),ImTr(Lx)
-0.0172822,-0.556592
-0.260406,-0.583223
-0.0151605,-0.544782
-0.0151605,-0.544782
-0.0151605,-0.544782
-0.032094,-0.545247
0.251107,-0.449623
0.251107,-0.449623
0.26106,-0.425166
0.26106,-0.425166
0.26106,-0.425166
0.461119,-0.169557
0.473426,-0.250956
0.473426,-0.250956
0.473426,-0.250956
0.482119,0.0387145
0.482119,0.0387145
0.447206,0.0305416
0.314358,0.125788
0.281376,0.166113
0.389052,-0.021495
0.389052,-0.021495
0.271707,-0.125878
-0.0680914,-0.213537
0.13287,-0.176247
0.0457666,0.034865
0.10431,0.0374296
0.10431,0.0374296
-0.0729811,0.00841708
-0.0729811,0.00841708
-0.0414293,-0.084625
-0.254055,-0.131052
-0.151343,0.0288259
-0.147417,-0.00547206
-0.0734167,0.0637843
-0.0734167,0.0637843
-0.0478416,0.0864417
-0.0478416,0.0864417
-0.0599987,0.0217495
0.0112335,0.139833
0.0112335,0.139833
0.0112335,0.139833
0.0248242,0.0383054
-0.128188,0.155868
-0.114433,0.230301
-0.114433,0.230301
-0.105532,0.338327
-0.183257,0.119284
-0.114225,-0.00695381
0.0715502,-0.0431836
0.0715502,-0.0431836
-0.030798,0.0143437
-0.035188,0.118128
-0.0581241,0.0549475
-0.09275,0.0739544
0.121862,-0.0087645
0.0211288,0.00777131
-0.115652,-0.173547
0.11224,-0.00629728
0.0473671,0.0485559
0.206007,-0.0145987
0.0710636,0.224483
-0.0862017,0.19329
-0.0822425,0.225849
-0.161355,0.315197
-0.184627,0.350427
-0.184627,0.350427
-0.0750241,0.300158
-0.0964217,0.300843
0.0619088,0.287334
0.0523322,0.148024
-0.030423,0.00759796
-0.030423,0.00759796
-0.151262,0.0275775
-0.0959842,0.0273451
-0.0536942,-0.136073
-0.0536942,-0.136073
-0.0536942,-0.136073
-0.0862342,-0.124973
-0.186893,0.102413
-0.207849,-0.0540972
0.00371193,-0.0912433
-0.0351424,0.0475231
-0.0379338,-0.0130698
-0.0928567,-0.132254
-0.0994075,0.0321604
-0.0419457,-0.0118788
-0.0419457,-0.0118788
-0.0873933,-0.0273252
-0.0799278,-0.0666343
0.0829183,0.0109994
0.0200345,0.0245476
0.207875,0.0582123
0.207875,0.0582123
0.09653,0.0679242
0.243329,0.120089
0.0117558,-0.0451945
-0.127416,-0.0929767
-0.131318,0.00402223
