ReTr(L),ImTr(L)
1.93628,-1.30336
1.73827,-1.10529
1.5761,-1.35917
1.5761,-1.35917
1.5761,-1.35917
1.48335,-1.31068
1.43832,-1.19939
1.43832,-1.19939
1.30318,-1.3045
1.30318,-1.3045
1.30318,-1.3045
1.36871,-0.959247
1.3036,-0.812007
1.3036,-0.812007
1.3036,-0.812007
1.49317,-0.846146
1.49317,-0.846146
1.44383,-0.487446
1.50561,-0.520326
1.46016,-0.358799
1.43146,-0.412068
1.43146,-0.412068
1.36619,-0.333614
1.55302,-0.134362
1.43221,-0.0918929
1.39076,-0.102872
1.43135,-0.0368653
1.43135,-0.0368653
1.38817,-0.120683
1.38817,-0.120683
1.42016,0.0264089
1.33879,0.119307
1.40314,-0.184101
1.3096,-0.445387
1.33869,-0.534026
1.33869,-0.534026
1.33586,-0.48934
1.33586,-0.48934
1.38263,-0.34775
1.3892,-0.370818
1.3892,-0.370818
1.3892,-0.370818
1.35886,-0.416063
1.38299,-0.357541
1.42198,-0.300232
1.42198,-0.300232
1.41529,-0.0702191
1.50563,0.00438652
1.42979,0.230948
1.41626,0.461048
1.41626,0.461048
1.41239,0.4037
1.41817,0.217253
1.44204,0.267132
1.43434,0.203167
1.45971,0.290728
1.42968,0.321939
1.39532,0.572346
1.44056,0.526275
1.40521,0.390839
1.42037,0.531798
1.53781,0.236777
1.4836,0.301212
1.46954,0.16658
1.34838,0.0792936
1.39216,0.220073
1.39216,0.220073
1.40908,0.118836
1.37357,0.0276921
1.45758,-0.182321
1.3942,-0.0621307
1.42082,-0.206783
1.42082,-0.206783
1.51006,-0.00989595
1.49947,0.0532668
1.55629,-0.0337548
1.55629,-0.0337548
1.55629,-0.0337548
1.44317,0.0518433
1.49018,0.0207998
1.51231,0.249183
1.38869,0.195883
1.38168,0.0804188
1.42508,0.272727
1.38211,0.472169
1.21681,0.727088
1.14268,0.817656
1.14268,0.817656
1.1889,0.684521
1.28396,0.650564
1.34865,0.517676
1.42327,0.493733
1.24152,0.557503
1.24152,0.557503
1.35599,0.327191
1.28528,0.600215
1.25091,0.621609
