MDTU,S_B
1,0.910468
2,0.943837
3,0.955571
4,0.955571
5,0.955571
6,0.966877
7,0.970617
8,0.970617
9,0.970622
10,0.970622
11,0.970622
12,0.972928
13,0.981186
14,0.981186
15,0.981186
16,0.977584
17,0.977584
18,0.987384
19,0.987535
20,0.992575
21,0.991238
22,0.991238
23,0.980794
24,0.993283
25,1.00216
26,0.994673
27,0.995533
28,0.995533
29,0.993151
30,0.993151
31,1.00216
32,1.00534
33,1.00228
34,0.996725
35,0.997828
36,0.997828
37,0.998853
38,0.998853
39,0.986583
40,1.00311
41,1.00311
42,1.00311
43,0.99163
44,0.996425
45,0.990346
46,0.990346
47,0.996622
48,0.992827
49,0.997152
50,0.988293
51,0.988293
52,0.984368
53,0.986116
54,0.989349
55,0.988355
56,0.991043
57,0.994372
58,0.997388
59,0.991083
60,0.985191
61,0.987003
62,0.990672
63,0.999475
64,0.991127
65,0.996869
66,0.994595
67,0.994595
68,0.998519
69,0.989339
70,0.989953
71,0.995346
72,0.993769
73,0.993769
74,0.998876
75,1.00051
76,0.998205
77,0.998205
78,0.998205
79,1.0029
80,0.993091
81,1.00872
82,1.00065
83,0.991924
84,0.991644
85,1.00093
86,0.994451
87,0.998147
88,0.998147
89,0.992857
90,1.00063
91,1.00106
92,0.998936
93,0.989411
94,0.989411
95,1.0009
96,0.994051
97,0.997896
98,0.984868
99,0.99077
100,1.01502
101,0.999696
102,1.00704
103,0.999759
104,1.00591
105,1.00591
106,1.00444
107,1.00586
108,1.00409
109,0.991586
110,1.001
111,1.00058
112,0.994397
113,0.994397
114,1.00116
115,0.990208
116,0.99111
117,0.99111
118,0.992951
119,0.991009
120,0.99204
121,0.999369
122,1.00421
123,1.00227
124,0.997961
125,0.998674
126,0.998674
127,0.996128
128,1.00054
129,1.00054
130,1.0086
131,1.0025
132,1.00402
133,0.998004
134,1.00305
135,1.00305
136,0.996737
137,0.997103
138,0.986732
139,1.00131
140,1.00131
141,1.00131
142,1.00146
143,0.993922
144,0.985442
145,0.998815
146,0.983601
147,0.988058
148,0.988672
149,0.988672
150,0.998074
151,1.00393
152,1.00555
153,1.00161
154,0.992409
155,0.990591
156,1.00887
157,0.998883
158,0.994637
159,0.996238
160,0.997651
161,1.00054
162,0.999004
163,0.988753
164,0.992803
165,0.983712
166,0.990427
167,1
168,1.00716
169,0.997718
170,1.00095
171,0.998194
172,1.00089
173,0.996094
174,0.999749
175,0.997778
176,0.994756
177,1.0037
178,0.999033
179,0.992329
180,0.983802
181,0.995957
182,0.987992
183,0.994322
184,0.99684
185,0.998544
186,0.998544
187,1.00209
188,1.00456
189,0.999921
190,1.00177
191,0.993013
192,0.995641
193,0.996947
194,0.979028
195,0.985145
196,0.996113
197,0.994931
198,1.00093
199,0.98843
200,0.987406
201,0.989258
202,1.00011
203,1.00613
204,1.00288
205,1.00288
206,0.99881
207,1.00203
208,1.01228
209,0.995121
210,0.999918
211,1.00392
212,0.993285
213,0.997407
214,1.0087
215,0.998856
216,0.996261
217,0.99756
218,0.991252
219,0.986373
220,1.00168
221,0.999989
222,0.997955
