MDTU,min_width,max_width
1,0.0387915,0.0315667
2,0.0360304,0.0219984
3,0.0416896,0.0375938
4,0.0416896,0.0375938
5,0.0416896,0.0375938
6,0.0455173,0.0341165
7,0.0455413,0.0376434
8,0.0455413,0.0376434
9,0.0506432,0.0487245
10,0.0506432,0.0487245
11,0.0506432,0.0487245
12,0.0493974,0.0376215
13,0.0318588,0.0324442
14,0.0318588,0.0324442
15,0.0318588,0.0324442
16,0.050391,0.0511111
17,0.050391,0.0511111
18,0.0448947,0.0401624
19,0.0587044,0.0492579
20,0.0582347,0.0493782
21,0.0618821,0.0502825
22,0.0618821,0.0502825
23,0.0507315,0.0541195
24,0.063696,0.0585614
25,0.0474665,0.0447183
26,0.0528819,0.0417561
27,0.0532527,0.0519346
28,0.0532527,0.0519346
29,0.0598157,0.0496652
30,0.0598157,0.0496652
31,0.0597347,0.056703
32,0.0502496,0.0521563
33,0.0635905,0.0552324
34,0.0576403,0.0498474
35,0.0623079,0.0561406
36,0.0623079,0.0561406
37,0.0574252,0.0512963
38,0.0574252,0.0512963
39,0.0563134,0.0518482
40,0.0608467,0.052493
41,0.0608467,0.052493
42,0.0608467,0.052493
43,0.0660636,0.0568309
44,0.0666661,0.0557949
45,0.0609242,0.0467868
46,0.0609242,0.0467868
47,0.0570619,0.0511165
48,0.0722577,0.0580655
49,0.0580469,0.0489988
50,0.0655584,0.0513831
51,0.0655584,0.0513831
52,0.0631562,0.054839
53,0.0582736,0.04644
54,0.0612736,0.0571903
55,0.0609574,0.049733
56,0.0615114,0.056686
57,0.0633267,0.0598625
58,0.071986,0.0567465
59,0.069137,0.0550456
60,0.0647406,0.0504843
61,0.0654079,0.0625659
62,0.0823478,0.0677758
63,0.0778253,0.0650116
64,0.0673712,0.0595422
65,0.0563448,0.046579
66,0.0667901,0.0569039
67,0.0667901,0.0569039
68,0.0607071,0.0513765
69,0.0579492,0.0516134
70,0.0730853,0.0632462
71,0.0609072,0.0584804
72,0.067229,0.0649956
73,0.067229,0.0649956
74,0.0788192,0.0636012
75,0.0827632,0.0720373
76,0.0815129,0.0767554
77,0.0815129,0.0767554
78,0.0815129,0.0767554
79,0.063704,0.0605615
80,0.0761437,0.0621631
81,0.0689298,0.0670999
82,0.0645162,0.0568102
83,0.0618106,0.0563536
84,0.0724576,0.0544145
85,0.0670613,0.0551832
86,0.0623202,0.0510235
87,0.0685749,0.0563383
88,0.0685749,0.0563383
89,0.0679277,0.0559415
90,0.0652892,0.0596758
91,0.0634032,0.0571878
92,0.0717642,0.0655027
93,0.0586917,0.0523841
94,0.0586917,0.0523841
95,0.0603521,0.0552263
96,0.0647841,0.0584383
97,0.0581213,0.0550182
98,0.0652534,0.0458616
99,0.0643666,0.0671622
100,0.0704734,0.062537
101,0.0609312,0.0512733
102,0.0631405,0.0569946
103,0.0772974,0.065936
104,0.0699609,0.0637815
105,0.0699609,0.0637815
106,0.0590614,0.0525914
107,0.059622,0.0501122
108,0.0643724,0.0517721
109,0.0731915,0.0564405
110,0.0718269,0.066833
111,0.0810795,0.0743936
112,0.0657469,0.0580336
113,0.0657469,0.0580336
114,0.0779352,0.0622932
115,0.0852382,0.0656087
