t,cg_iters
1,8079
2,8286
3,8254
4,8352
5,8210
6,8362
7,8287
8,8362
9,8247
10,8141
11,8232
12,8367
13,8305
14,8378
15,8448
16,8307
17,8248
18,8378
19,8190
20,8228
21,8153
22,8322
23,8216
24,8210
25,8103
26,8106
27,8196
28,8181
29,8073
30,8213
31,8196
32,8183
33,8270
34,8218
35,8150
36,8164
37,8182
38,8117
39,8154
40,8099
41,8124
42,8140
43,8103
44,8034
45,8062
46,8080
47,8044
48,8110
49,8085
50,8080
51,8150
52,8016
53,8073
54,8113
55,8070
56,8096
57,8084
58,8106
59,8164
60,8032
61,8055
62,8075
63,8117
64,8088
65,8150
66,8213
67,8080
68,8131
69,8171
70,8208
71,8099
72,8041
73,8043
74,8011
75,8010
76,8060
77,7912
78,8042
79,7935
80,8081
81,8005
82,8106
83,8039
84,8094
85,8085
86,8131
87,8048
88,8023
89,8093
90,8141
91,8088
92,8071
93,8080
94,8138
95,8177
96,8113
97,8040
98,8084
99,8087
100,8033
101,8077
102,8077
103,8079
104,8054
105,8033
106,8135
107,8130
108,8183
109,8111
110,8079
111,8005
112,8044
113,8014
114,8084
115,8010
116,7940
117,8024
118,8018
119,8018
120,7982
121,8037
122,8112
123,8011
124,8013
125,8003
126,8190
127,8089
128,8221
129,8059
130,8118
131,8142
132,8154
133,8046
134,8011
135,8091
136,8038
137,8157
138,8147
139,8125
140,8092
141,8101
142,8077
143,8075
144,8034
145,8068
146,8097
147,8161
148,8137
149,8176
150,8144
151,8168
152,8284
153,8112
154,8096
155,8071
156,8129
157,8132
158,8058
159,8105
160,8073
161,8102
162,8028
163,8134
164,8210
165,8238
166,8213
167,8122
168,8075
169,8121
170,8243
171,8157
172,8031
173,7968
174,7975
175,8014
176,8143
177,8239
178,8121
179,8078
180,8052
181,8007
182,8156
183,8059
184,8228
185,8173
186,8066
187,8126
188,8189
189,8364
190,8198
191,8082
192,8043
193,8052
194,8006
195,7933
196,7943
197,8030
198,8143
199,8141
200,8113
201,8098
202,8110
203,8194
204,8114
205,8116
206,8075
207,8106
208,8120
209,8180
210,8146
211,8102
212,8002
213,7961
214,8062
215,8091
216,8009
217,8048
218,8139
219,8078
220,8115
221,8091
222,8076
223,8225
224,8148
225,8128
226,8101
227,8076
228,8031
229,8066
230,8146
231,7998
232,8084
233,8031
234,8081
235,8127
236,8083
237,8073
238,8144
239,8066
240,8120
241,8131
242,8048
243,8102
244,8026
245,8127
246,8142
247,8120
248,8117
249,8165
250,8021
251,8033
252,8092
253,8076
254,8094
255,8089
256,8044
257,8071
258,8123
259,8166
260,8213
261,8233
262,8199
263,8237
264,8148
265,8052
266,8101
267,8039
268,8110
269,8097
270,8076
271,8098
272,8123
273,8162
274,8081
275,8111
276,8192
277,8045
278,8139
279,8128
280,8085
281,8037
282,7944
283,8008
284,8087
285,8153
286,8169
287,8115
288,8114
289,8218
290,8222
291,8195
292,8187
293,8139
294,8248
295,8070
296,8088
297,8071
298,8166
299,8139
300,8182
301,8122
302,8113
303,8163
304,8128
305,8018
306,7982
307,7977
308,8083
309,8018
310,8026
311,8056
312,8054
313,7978
314,8118
315,8128
316,8145
317,7994
318,8163
319,8218
320,8152
321,8096
322,8042
323,8084
324,7946
325,8038
326,8129
327,8125
328,8099
329,8119
330,8158
331,8104
332,8181
333,8130
334,8085
335,8089
336,8116
337,8186
338,8130
339,8136
340,8000
341,8226
342,8141
343,8121
344,8087
345,8084
346,8182
347,8181
348,8032
349,7992
350,8029
351,8018
352,8088
353,7991
354,8054
355,7903
356,8064
357,8019
358,8087
359,7991
360,8032
361,8093
362,8058
363,8045
364,8065
365,8113
366,8036
367,8180
368,8118
369,8148
370,8323
371,8207
372,8037
373,7948
374,7969
375,8088
376,7977
377,7998
